,IDH3B,DLST,PCK2,CS,PDHB,PCK1,PDHA1,PDHA2,FH,OGDH,SDHB,IDH3A,SDHC,IDH2,IDH1,ACO1,ACLY,MDH2,DLD,MDH1,DLAT,OGDHL,PC,SDHA,SUCLG1,SUCLA2,SUCLG2,IDH3G,ACO2
SIDM01149,2.230793139146883,0.1665091456984517,0.25448453390920844,-0.856561476696758,2.6646320584570997,-0.9100719944722118,2.8938879078198996,-0.7537908292065802,1.8390500502804077,-0.4941880721131046,2.401755120358848,1.4185795781294879,2.272038401777844,1.2567473424626059,0.9445183942618065,0.627652742357812,2.632612404378021,1.749601796313414,2.2385801172133215,2.93760846474608,1.3827950254485937,-0.5405136812357654,-0.74315893536751,2.2940207584610435,1.5488647231248256,0.9459782737286423,-0.4077287488711335,1.9308263097173477,0.5235036532480825
SIDM00243,1.9780108972862522,0.6235375907723252,-0.32164059711147325,-0.49702045146022383,3.138880346483432,-0.9058347512889942,2.083153890978441,-0.6747875180800141,1.9237350035738734,-0.4094718773518511,1.9613834505815662,1.4602332937347449,2.3013670063369434,0.20820021085402157,1.8610073847094686,0.11453378676792927,2.0396474049218996,1.7137364664514423,2.4921639728257836,2.628370418369889,1.4223868732564884,-0.2684813412275548,-0.7455146620496026,1.9543008139946554,1.4625307519481432,1.9900743381796024,-0.6418603721773996,1.4584856079629893,0.5230391193486479
SIDM00176,1.411190795525824,0.2127727796779184,0.635900934549028,-0.8704448793453783,2.502244043894286,-0.988486469346187,1.6014590107838296,-0.777928606053128,1.486562594235567,-0.3723116945435583,1.7329920930231013,1.3256764341560425,2.1247312825949503,1.0660631950955262,1.1944708049528883,1.3670112447042106,1.8190027557489608,1.6034836285051424,2.4790700752845645,2.620178463981866,0.8023751778294153,-0.7338138631230502,-0.8111150656743454,1.9759180488372812,1.113816848763526,1.184697244199097,-0.07610325056090082,1.5720712520625721,0.3592683422575078
SIDM00422,1.7784575084287169,0.5018652089966505,0.6775656836339328,-0.7697845490379952,2.7932149684767347,-0.8899542023921324,1.8090250824004646,-0.8463224413657744,1.8656320115103957,-0.22570668941390373,1.6240751851392732,1.3609706206618262,2.487567222267667,-0.027018158141575932,1.3821717178984088,1.2247735233483998,2.014756469483741,1.6804838124187798,2.453746714455401,2.7926539028955104,0.854113312102342,-0.7290670050391719,-0.8410815847166074,2.0243586579176283,1.6081922131792015,0.6379834668217128,-0.3107773707437582,1.4598993425802482,0.6718301652240422
SIDM00532,1.774138306643344,0.008185607446059527,-0.1786758330601671,-0.8044613396095347,2.5003825564168984,-0.9008489521842559,2.1329281651644605,-0.7989359869965394,1.7485509591250998,-0.30489385686531967,2.020606908796436,1.2285688793546323,2.096424486097787,1.5785363946166266,0.7885833852649353,1.4182121215348473,1.8820122643400041,1.6926751063881356,2.444049128481555,2.578759698333203,0.6533130847924074,-0.8391059735959623,-0.646690006820114,1.8695198574822203,1.183005297054695,0.8647792690304648,-0.12164113446446623,2.0675924063664985,0.1514018274014788
SIDM00077,1.6547793690570325,0.24251990566145948,0.20607156182058026,-0.8716814316072038,2.5488833651806977,-0.9268246026314254,1.9107193590389084,-0.7156488669287007,1.7790001606734627,0.08282878618643966,2.0452607013063364,1.1833316654526211,2.2031868588979973,1.676548221373381,0.7323701532403513,1.067350774617621,1.9137284959871605,1.4803226221946932,1.6968761492186493,2.7642942510763593,0.8150521161488415,-0.8550886782062505,-0.6033419599894763,2.080059162371187,1.5394771890687555,1.1606485193386422,-0.3781043668295255,2.1068891122679787,0.5752526490795945
SIDM00561,1.762415495762505,0.1884587125506302,-0.3418486340529934,-0.34734512330158523,1.9290503079716916,-0.8845527939327992,1.945462519885182,-0.6720016130662236,1.8019644268175503,-0.5524276194297479,1.7748117383437834,2.0703922063964963,2.156092930704683,1.6117158016326862,1.3573018497126665,1.1389414287124457,1.9435268291514047,1.454290807552207,2.500270150126496,2.6679019444990306,1.8015516935468106,-0.686336666149219,-0.7312912780012727,1.8320872847978522,1.386910720479131,0.9704502337082581,-0.8073026204447434,2.248148549590381,0.5424331232200094
SIDM00407,1.9044560722092017,0.24421144166958453,0.31019147953711484,-0.609562700029928,2.4435161006888917,-0.8918745153453376,2.1118880911330487,-0.7148892348576782,1.9866653585364218,-0.29403945176170454,1.9604219651664068,1.0695513520400783,2.2300842390409583,0.49760319819251847,1.2568030733057778,0.23833277930752184,2.093939075663627,1.7552838248184566,2.7451182858403653,3.1553788567259335,1.0288499182820752,-0.6249983105000781,-0.7740328736818478,1.8564592098109722,1.4260924407110884,1.10198314400713,-0.48409692971633567,1.920940131099706,0.5557208850828611
SIDM00631,1.3643817640231948,0.3127398247416055,0.8409431344061655,-0.5628484079553268,2.216169036541108,-0.9154065299278451,1.4071439818857243,-0.7561770149918836,1.539648920396828,-0.6070610146189834,1.7312326351718936,1.4381335603195413,2.1115369658930256,1.3952014576954532,1.6126637272500672,0.1286765353021575,1.4910496666767625,1.3001411843198758,2.470494974643118,2.4241750872360552,0.7548641942707929,-0.7220671251087251,-0.8395548576751698,1.8929668054664819,1.420222796882563,1.5965250686467498,-0.15332992519670113,2.0837962976420625,0.3228452142000923
SIDM00324,1.7624151618757906,0.2748601878989678,0.4426281455648291,-0.673497136492745,2.1399422869568534,-0.885223115251757,2.3025545691189784,-0.6484652430271901,1.755428661964463,-0.555362650259258,1.9556746271848413,0.6360862191222844,2.142690539936599,1.5190355113033,1.5371360152749256,1.0958047286695427,2.337367953449905,1.7926646500200398,2.5583283357566398,2.859021215026051,1.3649417050892245,0.517373732912137,-0.537203173248866,1.922564556924211,1.5256333298405784,1.150076567122564,-1.0516139394057662,1.7215938905206873,0.45017326018535136
SIDM00410,1.7619354053208505,0.22076061696300864,0.5943530185913718,-0.8412812527083644,2.712876175229187,-0.5840741220060198,1.9796314685278384,-0.8506544131162727,0.9781187207895938,-0.365898695433802,1.9399341400002545,1.1127628592549212,1.4403052368129274,0.6789546509947015,1.1904571369058643,-0.04071582276908134,1.55507290983357,1.4475446522012905,1.8624263381393242,2.657051803814986,0.8721902965064033,-0.7533435499865735,-0.8354137142473356,2.044520088846471,1.710673381522429,1.176323644902515,-0.24737554533891443,1.9820608435089486,0.8492530310445296
SIDM00483,1.7425550573728474,0.09249035460072665,0.546140321215864,-0.8115794349888003,2.248326821244227,-0.9871585007768393,1.5488952354581829,-0.8143575596901237,1.5222815266390985,-0.5501885534239812,1.920107876440687,0.9356731708587517,2.188976010517188,0.14141627045966235,1.5269400125415835,0.41806276561343814,1.9254504088778672,1.4226375030361376,2.515844876747209,2.9267465789589964,1.2078168585258653,-0.9048734286488155,-0.8408011255669013,1.7699777437546944,1.5968715830557543,1.3453183065413499,-0.5425701590097509,1.2525681089416574,0.7020672924990194
SIDM01187,1.7275189667019573,0.6036188016182266,0.6401925237406189,-0.7897400955831653,2.3828982101817724,-0.9549517884761084,2.2338901513153853,-0.7563864426237764,1.4689356592385527,-0.4593087623852496,1.7424184704128862,1.700766212534872,2.1678093554270523,2.2172916915824685,1.7153445999824222,0.49433422904560154,1.556467873197186,1.815121615664114,2.072142707413081,2.634166430701164,0.9224973377439898,-0.5997396455554441,-0.6507223825825343,2.0994536472569716,1.647269344160507,1.1345031441455204,-0.46160346493030197,2.184100515840924,0.7407867021656234
SIDM00216,1.8545426539309127,0.5908756118195525,0.7272350215600251,-0.8127826459683993,2.56968452475456,-0.6520822392677352,2.2520984511853555,-0.8013482706776373,2.1369936660843187,-0.5253688446484611,2.090754261798257,1.4583850758482664,2.4506912868583837,1.7869098322292327,2.8633083883558315,1.1369569402142248,2.0568650985359946,1.9140188374713683,2.7144445556576664,2.855731901786742,1.3049623414975833,0.28154266575325365,-0.7051407333577894,2.3552783935642454,1.5149294532751523,1.621372934745941,-0.4722698787185204,1.7658089993311854,1.1538995380550958
SIDM00199,1.94857561120709,0.4859209074103111,1.8305369264644848,-0.6904197900099208,2.3239554591117604,-0.9401053942873475,1.895070706244853,-0.6157283872683126,1.6253324042246078,-0.5445802056089594,1.9720726357185985,1.3125803542170775,1.9246203914104025,0.4891059559762681,1.6794088162654237,0.8688711745963156,1.6936721548773752,1.598626507687915,2.0723260246355006,2.38643727324666,0.849308980071437,-0.7762964529945511,-0.5517319203024827,1.9038349205382348,1.6370450503970044,1.0156752086285217,-0.054247410958020235,1.813534212756277,0.9051685102158958
SIDM00234,2.2431575607281946,0.4820676238179448,-0.1916772394294716,-0.6493594787566119,2.767994227880186,-0.8960444327355885,1.8600004260669987,-0.9020503991843811,2.0364476101501494,-0.5440621307280588,1.858308908231408,0.6634566128638014,2.213254369797626,1.2572841122926142,1.5552552473733448,-0.05950259402350098,2.5217319655228594,2.1934797761855243,2.6035856993896678,2.7565921072590656,0.3760683821966395,0.47030396095798443,-0.7521816552943781,2.0686287724297645,1.7642557201523095,1.4872102346353724,-0.7644714503157019,2.151218148072981,1.0486226734221613
SIDM01019,2.1301583634113714,0.18621527287983594,0.26964820683640606,-0.9729681144857485,2.5807798889717137,-0.8713751610940509,1.8087532123646615,-0.7387011755025218,2.1487408393178726,-0.5575850795905876,1.9661876144094925,0.4959358534679924,2.3136524315730833,1.5648609134161793,0.9190645626715115,-0.03530904699303946,2.241329837008232,1.8194652341272788,2.1848585181586504,2.720103734226401,1.3309767505557037,-0.7209937640444685,-0.5337543954378433,1.9246747597129978,1.4210639717969435,0.6134099982510279,-0.41042818739617387,1.8891929303667452,0.7511055021583898
SIDM01114,2.312933576872727,0.5188843509950452,0.18036001830233403,-0.782516127923084,2.521271134879919,-0.875626307373771,1.893678937380122,-0.7736022519447555,1.7396076109772036,-0.6658557233216922,1.942970892189701,1.0764279835825445,2.465302182496084,1.6241994233621313,1.0382923127579362,0.9424905527954635,2.0544857262124205,1.3259207188507938,2.1544087281171893,2.983252025734593,0.861100220533249,-0.6689375575769271,-0.7650543005871306,2.4163790038861412,1.5713253406946914,1.1068281407019014,-0.16071895062989675,1.6817859702510942,0.8965383380924721
SIDM00584,1.6201577342174356,-0.06659948052969283,0.17076227522804854,-0.8977752992180151,1.9623894110196076,-0.9226412478571802,1.8336663004302793,-0.799383782776912,1.7455452979219814,-0.381526189035516,1.7156793453365997,1.0012399578671383,2.3334925230413024,1.4404678510664533,1.3397364061483368,1.132242684149861,1.9021268781922758,1.5165002002561188,1.968945979378085,2.5158840250377303,0.3139705555671196,-0.756031971705864,-0.5416302429107919,2.053613522155904,1.172985702844337,0.8641386801709036,-0.5927132837169368,2.0955612179202663,0.8360562485156868
SIDM00043,1.7858562187331872,0.31690517077524466,0.10459046578225888,-0.7934436168921176,2.21158062274537,-0.9414980255729357,1.9585016875363581,-0.8234609154215867,1.6948571235851946,-0.06079233787909563,1.8575256644739955,1.472698214085836,2.263948730086698,0.9738378097735644,1.774977738962307,1.1009172461356451,1.6237627013302232,1.3304401665164098,2.1330962662220734,2.796761448303317,1.1517543230201783,-0.9025916281245094,-0.2450535547653043,2.2717371715526946,1.579868718195985,1.1544902871049914,-0.31477654131320476,2.0205480463096546,0.7776175171720553
SIDM00498,1.7704941922403112,0.5637148768697209,0.08668416863595899,-0.8227874449835082,2.564170305563228,-0.9362450585201911,2.048299681473778,-0.7731808149407648,1.7417679132604078,-0.4223712022670723,2.1164326451427837,1.3098924597779253,2.175218675239713,0.21165202585306453,2.156415880288736,1.0890318668165717,2.549229925925907,1.6905089942617444,2.6009473177550326,2.8427024413908337,1.3021118894659578,-0.7974914884028248,-0.7558074856440944,2.210949982117521,1.3698149470246812,1.3759337385659884,-0.12808658423576136,1.974321515307458,1.1896066016448805
SIDM00406,1.9024177054801472,1.0657088769364709,0.5351597396409543,-0.41612679145623643,2.829005779916552,-0.7745648751386555,2.269205998436305,-0.5989790612988956,1.6293856250613918,-0.39224756219810786,2.0456499569901885,1.7755297346280037,2.0285545115741197,0.7701388589544396,1.1278916249922848,0.4364518079241177,2.3427345291202633,1.6115723832053241,2.344512072502076,2.925913144041046,1.3396804528062185,-0.7448084545691627,-0.8023493461931259,2.0674933501732173,1.3887826226678939,1.2372365751243677,-0.7462732359689742,1.7237676024947477,1.0213705057388953
SIDM00193,1.9985215975021462,1.0601641110900037,0.7218748953067413,-0.6128078369434861,2.531100229740749,-0.7672593187684185,2.181623953851031,-0.5661017375807144,1.8487566268698465,-0.5087102152084138,2.2040572079198175,1.4504682825890987,2.289210442789002,0.539338114020359,1.9264382857227123,0.8026446731354133,2.0720264757260933,1.8288758787344057,2.1209970218673204,2.7975155080214957,1.4511579026911259,-0.6387207249513104,-0.718989357656461,2.3745947944494024,1.5325893544098246,1.550707130803672,-0.018935774867975395,1.776014187788127,0.9130243952328897
SIDM00045,1.2310947719563503,0.8421421694518247,1.6463972329613437,-0.7802921940458201,2.152921709193767,-0.8574596695751595,2.0908515270064174,-0.7414442114715897,1.7497497907774209,-0.5562398705265821,2.0230889393732623,1.7097945426203751,2.146590171176053,2.9538439545393005,2.258316577718281,1.2971189034065387,2.385160258492498,1.6966733647462269,2.250014655363132,2.4843764515922904,1.0115955277369948,-0.6472309941203453,-0.7482224215351864,2.413315572137048,1.58427320454104,1.8149602862862384,-0.27431067891993915,2.1387258127891515,0.6398680743854899
SIDM00655,1.837923540774797,0.5672451167055672,1.019153507785582,-0.6739673088961299,2.5587236672197733,-0.90718537327873,2.184401410310696,-0.833081257007178,1.667925266041074,-0.559639505282147,2.023938871573338,0.9204321644958093,2.2807658326764577,0.8975900100825454,2.813961132682456,1.1580233916264244,1.623972751268424,1.7980653258547927,2.2761441738497257,2.7753861708079732,1.101300160382419,-0.25795628384443775,-0.4076871256515322,1.9530381305603248,1.4335772118415147,1.270888574794414,-0.7282687969791575,1.6749919699962759,0.6662237662350874
SIDM00214,1.6905293024487351,0.6109753030941916,1.1138389988556365,-0.5971107471952264,2.483398311780002,-0.8598325769601323,2.0591625442998867,-0.5798668142040666,2.319396919768117,-0.5664000093526576,2.1687732425140624,1.1746467506558993,2.7363944304772416,1.2911190848550413,2.70528253014559,0.5795267308872767,1.9245418261829408,1.8644855834408856,2.513345422494232,2.7221323632460788,0.7587897849576838,-0.7667957911715299,-0.7030881579813609,2.3858649226651574,1.5792569972632933,1.3566836680067456,0.2107547779908672,1.4539204859096346,1.084320005783045
SIDM01007,1.9066882064935369,0.6166573724029156,-0.1312136746968446,-0.6552829943862228,2.4219502027386666,-0.8797124839223341,2.0506811146212067,-0.5565360448536933,1.6864049185409802,-0.37301693995149315,2.0673799641366517,1.8121718596144019,2.39523970125865,2.529067993869973,0.6068080107690118,0.23739890126035748,2.1503247283771025,1.8194968614338434,2.4066844430850485,2.7727410751135135,1.459350707958718,-0.7763868358906127,-0.4331585130528745,2.1421137210624672,1.2670117356850592,1.2542404464383965,-0.6526591869562934,2.072103108896112,0.8593685662684974
SIDM00262,2.0985357746248052,0.06423906869348033,-0.16269008250926884,-0.7819459515663788,2.9058316943798146,-0.9259892052943969,2.327453203118111,-0.756938363007735,2.077963227400772,-0.39437986250817375,2.054565117248523,1.2562077104045966,2.1308263131997007,1.5429105941072094,1.845486968739334,0.678009405583535,1.8672586701345073,1.8696984843056605,2.74966827468243,2.732976583351244,1.097962779414841,0.36256768672211837,-0.7164828369026249,2.092272682162865,1.2949318626586839,0.7713274807238154,-0.36723530304843655,1.6812630050757726,0.8768946877140464
SIDM00591,1.6607914073995296,0.6243640763459815,0.1528664522151189,-0.6424895071974414,2.528726296269712,-0.9455110329565211,2.117207742226985,-0.7661082288702814,2.0032887550344665,-0.3969340372439864,2.0997831397484243,1.8607521737619643,2.0925488663637024,1.10624640461412,2.6424345621351617,0.6315037012580842,1.9625010795815803,1.7419896954656013,2.7274395669000104,2.6965458352758596,1.2427429169893296,-0.7502224862414812,-0.7886580412699556,2.5630082255056594,1.39536644184744,1.271755981690164,-0.7515487307904931,1.3633994792017636,0.659015327671174
SIDM01197,1.9520241118811799,0.30649514462942584,1.434215906457544,-0.7975031830046175,2.4135716712059883,0.7862254134549869,1.9389330215376193,-0.6086414866739231,1.667714317145642,-0.3043510712500807,2.0326577820610887,0.8845428277548342,2.2591116598320644,1.4462857278037857,2.4256063147193667,0.5794857401419823,1.6123261168136833,1.874558163221661,2.432824678188959,2.447880223859571,0.7318434472183879,-0.8472872707821498,-0.7021787445221276,2.4058494867345006,1.6820137955473764,1.5167300920338778,0.1999353683637486,2.4189169065519307,1.0494907994513172
SIDM00905,1.4372714607200237,-0.08844397604513274,0.4371510496945404,-0.7142930583396319,2.530120415668804,-0.9755098923753288,1.9001411382571933,-0.7852092178076109,1.7321147471862874,-0.4567134269178572,2.0824115631408966,1.1898679843989677,1.876868994714349,0.4308984547410823,1.3474497293328906,0.839308488672303,1.8493017903956361,1.466789487793775,2.3948764893530097,2.791843875220895,1.1551572107283878,-0.9040934425906375,-0.6413432533824813,2.2814396951060787,1.3263754532236973,1.3648678629614788,-0.2250080050585086,1.5574841789122258,0.7314917425115879
SIDM00180,1.2866241958003424,0.18220598966152796,-0.27415177356952447,-0.8329342735416873,1.9525785836429697,-0.9588754239643579,1.92807444135746,-0.7693734880503357,1.8840888277062864,-0.4341744192113553,1.4446959478307142,0.7510015907277173,2.1979418042192895,1.2510584257464095,1.6969834917441347,1.8602898210691043,1.8723229778848194,1.8605979678444085,2.613943104811142,2.659495011637736,1.1214794868260534,-0.2638351518930134,-0.8490015039598157,2.3234357019551957,1.3350080342058563,1.2573963546904345,-0.29892621783899254,1.5905925443654458,0.3841364996961986
SIDM00323,1.8093640022717397,0.47742781352893854,-0.38235304676474896,-0.6429214906902271,2.491348610507226,-0.8161008634251861,2.3879512665394094,-0.7506559483119237,2.259207584829185,-0.2363607124977321,1.7756786750735232,1.5692190963807533,2.1868622897730647,1.3155170787950339,1.6690423810995105,0.7418727818750827,2.28598771605842,1.5210072287329053,2.253917786404129,3.082831022780492,1.5195674552661986,-0.6966029005023564,-0.7930119148067994,2.1439174989190257,1.8252703081614505,1.6985557479324176,-0.4679827931182036,1.1270392098092092,0.34625257253178104
SIDM00113,2.1593437703981655,0.3061693668970667,0.09089042656780391,-0.6479830413364868,2.061043194320985,-0.9675031880835614,2.067476673856867,-0.7255570721025082,1.7330503141104976,-0.41261726494597256,1.8415326171211968,1.3024117134675866,2.5275074947894822,1.0070211895079288,1.4533754490620805,1.260116492207326,2.379018759868918,1.4970350955904685,2.3710303771577177,2.754396618283739,0.6822616879363085,0.5629522860222059,-0.8106504773902443,2.3337936202660354,1.478471949219011,1.1416953494613211,-0.25964337296968454,1.4825447340118272,0.299761674498394
SIDM00551,1.7123122565869244,0.26364925057142036,1.253121620969343,-0.7688043419117864,2.352224692941122,-0.8258735338212935,1.9457194172213665,-0.7386660652499807,1.9455347717684341,-0.3618514534145477,1.992628615076783,1.3663414938814131,2.2944265011497,1.944732567729733,2.110224585607478,0.29681628461085885,1.9726049572822637,1.8232974766051382,2.579306070346995,2.9128824055091775,1.2341378405688428,-0.14935066623792975,-0.431501838370282,2.595450988309166,1.7672928307062123,1.0210617942429403,-0.27639194826670943,1.6754418680634375,0.7262028011187494
SIDM00958,1.7920799115771984,0.2536378785215598,0.3277446589741469,-0.7935366626569483,2.682048252469948,-0.8910290043070707,2.003275506492761,-0.7270774720040778,1.743402153947909,-0.44105433402354555,1.8479521352975743,1.529930422790564,2.051306851002934,1.835238654890425,1.0011934374537963,0.5389729640515034,2.0564321200645996,1.7063687014443425,2.1878718163548836,2.8889091347659783,0.7507430367289358,0.7650233638208924,-0.8423779199618733,2.3610977657717367,1.606136878586687,1.1459500613180933,-0.41441565798128294,1.7932459407315264,0.6249997472933937
SIDM00659,1.9653670973898805,0.055043000838615914,0.04825505659199384,-0.7783240876459517,2.204858476068591,-0.9279942738262442,1.949295259064099,-0.7182494099989194,1.8633501232509273,-0.4674247874222986,1.9419668913208692,1.1647358052862462,2.172241884157767,0.7426014510653316,1.099693635255,1.064368431378834,1.9598925582233353,1.5668984324568282,2.3567911943942597,2.565600288189857,0.8506223993149356,-0.5936872009910575,-0.8424748869058334,1.900486301618736,1.372998226312657,1.073692801686964,-0.7155404383003505,2.0429567771122055,-0.029041389470718118
SIDM01168,2.0385865698766934,0.29882931378852434,0.4702714672850136,-0.7045665952742594,2.4221647374244712,-0.8161677259072755,2.1252485353130424,-0.7359865115011118,1.5604948217232633,-0.2440852541508122,1.9892157506929422,1.59307407544365,2.28427753986474,1.059118372151539,2.022575544452892,1.0304147087885245,1.8566808346423123,1.8163029629377616,2.4634935349190266,2.742719730869324,1.080716895896045,-0.232318373328063,-0.7209158520274076,2.0088997156661144,1.5073090383403442,1.315014235414712,-0.35931329469708256,1.688371020159934,0.6329221344680189
SIDM00968,1.670009897671203,0.47128540154289456,-0.043776264394128704,-0.7434704794925997,2.508654304979568,-0.8814899209261734,2.1034090451721896,-0.7468802291263208,1.746835788418042,-0.5194779046251116,1.9147876398401893,1.3017296576384214,2.0362614833651564,0.6204266835464404,1.220437265619052,1.280532473115871,2.0419821336920854,1.1614957015619833,2.0204422576823857,2.7479216297280527,1.3378236518970346,-0.7428591441373462,-0.8021356230730006,2.056461958226015,1.7168356023860067,1.0873297384509222,-0.19049084790878118,1.6877366792049362,0.4272650052341666
SIDM00250,1.9289719772161444,0.12759621650504566,0.767841971592735,-0.5011737272538201,2.6500944831143554,-0.232979477134792,1.5483411264778402,-0.8880949763274743,1.8283599403653934,-0.21921233642274515,2.0530385435567737,1.7941841817814461,2.299317492991572,2.0026552983576975,2.4873672234444646,0.25196056548981616,1.6829211611688155,1.6313072248132612,2.2361876678219277,2.766312150978911,1.0465821014139591,-0.7822510630178494,-0.4776202348696773,2.5125993981407873,1.6122100002494582,1.6275033376448371,-0.1773792129024359,1.5471734892322562,0.8729641535391778
SIDM00252,1.7769976335877467,0.17471056746802222,-0.6437684045757425,-0.6938362972988967,2.217257931907863,-0.9156550951229983,2.197246487951473,-0.7842237100676537,1.6288716144191153,-0.4080975594460685,1.963225373598275,1.6481059085706635,2.165805668655708,1.1570766455839503,2.129434724414484,1.0637418309343618,1.7524658590513498,1.410934369864227,2.4912345123419346,2.741557967437231,1.5019265513366507,-0.6734761288921064,-0.7947287415927007,2.3407202685992816,1.568995286880451,0.9525770681436637,-0.49013592174496806,1.8522247273768482,0.4570126484551125
SIDM00242,1.7958137419007587,0.3091818907657004,0.7862610273235946,-0.7068292115243973,2.670873934309779,-0.9365860390260435,1.783853752077124,-0.8129652128282255,1.7178003569778457,-0.40474708251226765,2.4709710398499984,1.3551877514263697,2.7832855387382036,1.96018249635382,1.2954800660843704,0.9223998212583288,1.8657547560346275,1.3819593795730463,2.272461174818966,2.7088363861874316,1.7037915658085532,-0.7373071685926534,-0.5513988085883698,1.917906505025402,1.6046741552552712,1.2898347824927667,-0.7759854489594357,1.5313396824867833,0.757422990088723
SIDM00438,2.0717821206528586,0.5512157906670051,0.0843039144741848,-0.5792627879760834,2.776010024205249,-0.6012527495245906,2.2836796066947693,-0.833933967935178,2.1304090778082707,-0.5306640666268762,2.1332599932673366,1.3596349564278245,2.5878352061053835,1.5052444363103397,1.0361273589810176,0.6182455907272488,2.258859827543816,1.896215172893188,2.283427361328143,2.9654610299695836,1.5015255192724504,-0.5839940166338065,-0.5902926243758009,2.2291380123981654,1.5730717669566157,0.8983529861472647,-0.2614245461582793,2.1147653598204355,0.7007512149656128
SIDM00231,1.6298333230067765,0.05066117130505651,0.4214206489522149,-0.8285113005501895,1.777811205403134,-0.8662713805568106,2.105341406425226,-0.5803424999099107,1.8870192269278396,-0.5648884867724417,2.160239655067584,1.1902370107984142,2.094293867141867,1.2915938430107623,1.7771879067127694,0.8614397285938753,2.0511997599899225,1.7305972066924333,2.334365660129538,2.528279246232599,1.2228353407279104,-0.035654946759184146,-0.5947795144287686,2.1777871450567017,1.2032854153120582,1.1013261259697125,-0.22960226181177357,1.5750586521097703,0.6622950419855752
SIDM01011,2.01102834916321,0.238518745283036,0.6404016271545563,-0.5416517188159761,2.35203821181209,-0.8380290472550244,2.4045921987046572,-0.5440803319186965,1.8948391672673799,-0.5988158668174328,2.117172342543012,1.422515438931372,2.0330245685745867,1.5159064612085105,1.1612941639261194,0.6908576102299471,1.7742667599823867,1.5125254789596945,2.4430717664291275,3.006153402074126,0.9816043468622746,-0.6283602076802818,-0.7529630729041252,1.7430941299857603,1.5210592386066826,1.2561048092536071,-0.6440598473746939,2.283148810982768,0.9835787708251699
SIDM00182,1.4073685588424285,0.1672432828548997,1.0204033801602428,-0.6222349102883676,2.598282381724143,-0.873376655038778,2.500034790801581,-0.7786381738476442,1.6570753927735093,-0.43587243143158394,2.4174453834811804,1.538881756796602,2.0571990931031885,1.0494793064134202,1.2703059261679155,0.9066050868160723,1.8243916289169617,1.7569864676361342,2.3654512804982244,2.757138229885381,1.550154487533115,-0.6471734166073766,-0.7244881000951722,2.3808805426956736,1.4195908430992126,0.9542926432837365,-0.3233565527297336,1.4324625076623572,0.6647854855891644
SIDM00969,1.7602005822507278,0.33571307719860455,-0.09085824924665194,-0.8439606367749721,2.2999693262737764,-0.8993103979533166,1.6775187276652297,-0.699286994661612,1.7331540241289225,-0.6318150625084243,1.3193572745815354,0.8327932802875152,2.2716970891934656,1.0202421419589924,1.5194810918590802,1.9857958873531234,1.911416794282871,1.3690993085721663,2.276735133140335,2.6373446872738344,0.8338810028155879,-0.28751506679964667,-0.8069025228759253,2.1096325264671445,1.4361466772527332,1.2377653976261291,-0.23452388089477097,1.5203401629729623,-0.03736620007783167
SIDM01120,1.636000795043282,0.21303369514634699,0.7029975609263523,-0.8445262347731327,1.8751833094433683,-0.8971400016959716,1.7397642229640249,-0.7806552765286272,2.270253122820221,-0.296367088128952,1.4172822020256828,0.6864613060450014,2.221053644601925,1.701317033581314,0.8840178699748933,0.30738168823672163,1.9449063401021232,1.8649697407302224,2.493947751350055,2.935647224082159,1.1915200288662682,0.06783590313659678,-0.7651344151992842,2.157520260876567,1.56668030097851,0.9755596093699818,-0.7112429026031863,1.7195699116135674,0.2603957654563093
SIDM00317,1.7350451990960991,-0.09436162745527805,-0.0304899704494758,-0.6553342774953582,1.7158092309800126,-0.9226225946636216,1.9837776579612691,-0.6381835093491915,1.822903233270768,-0.2552663979913788,1.7738103957511429,1.3514500569440757,1.8944003228131243,1.2193077262137733,0.9810639770449129,1.4681375906357987,2.1885313993956093,1.6255017285669555,2.4940261996284354,2.6816386982799654,1.0819493104882905,-0.4558969174320111,-0.880803170699193,2.242519096867555,1.3938729756444546,0.7579370014220895,-0.3289940821518221,1.5642868653992632,0.4400359204442677
SIDM00719,1.8145126213348854,0.07597146136211953,-0.026709643190795225,-0.84100264326448,1.946002828568835,-0.9296699966142327,1.9758701640789489,-0.7292225952067231,2.054155306710366,-0.516367074438749,1.7467889727895929,1.034712476639186,2.17371983760567,1.7410023543000528,1.688900340261268,0.6685149680255998,2.0286137673743805,1.4544151033394426,2.040203982757347,2.9834427068625833,1.0893252412998022,0.13363607227884577,-0.7573251875070225,1.8596790167115549,1.383369654955697,1.143801071988807,-0.6622963008758459,1.322001708125822,0.4080528843390819
SIDM01041,1.4267165355025804,0.11031759629913437,0.9915031234292251,-0.6607708342742494,2.628977211154716,-0.8912873703169217,2.4874014219144653,-0.6521916020611964,1.7131907621578815,-0.5217703878405258,2.391927191502363,1.5602965157319941,1.9484156978560376,0.9732681097778073,1.3081728882204555,0.9775776099605146,1.846852378261608,1.7283365773373547,2.386947072340859,2.7508075744689457,1.6231950155162012,-0.5217296074141073,-0.7296690324914452,2.467493478060813,1.4326031483271988,0.9886808005405,-0.35028009261472975,1.3283830013680042,0.5772560358962286
