,F2,F2R,VWF,KNG1,FGB,PLAT,SERPIND1,MBL2,F3,F5,SERPINA1,PLAUR,F7,PLAU,F10,F9,TFPI,F8,KLKB1,CR2,MASP1,C9,A2M,CR1,F12,F13A1,F11,C8A,F13B,C7,C8G,C8B,CD59,SERPINA5,FGG,CD55,C6,C5AR1,C5,BDKRB1,C4BPB,C4BPA,CFH,CPB2,CD46,PROS1,SERPINF2,PROC,FGA,SERPINE1,PLG,SERPINC1,C1S,C3AR1,C3,C1QB,CFD,C1QA,C1R,C1QC,CFI,SERPING1,MASP2,THBD
SIDM01093,-0.6242381078451844,-0.8281431958228683,-0.737223360911969,-0.9368368610579266,-0.7875248737732559,-0.6669478010700775,-0.7979582222675624,-0.907772330905899,1.8175346078957353,-0.8355538961804267,-0.9349129127360657,1.4007844481782905,-0.788291447417335,-0.7529194964559277,-0.8699032290612251,-0.7955254503292746,1.750639927907925,-0.024906037487223715,-0.7029005766861367,-0.855960820554333,-0.7425511589344189,-0.9380293048116362,-0.346914527387185,-1.0096771307879164,-0.07454240666153297,-0.8616765119198343,-0.9338338515480543,-0.611536464899514,-1.0300544508336762,-0.8423708491171349,-0.8781226742102861,-0.9081857406952373,2.8095050164604793,-0.7337070997459281,-0.7368894435949479,2.555309527381893,-0.8846659655775816,-0.8589913914414874,-0.2807953033406942,0.9464473888824307,-0.7568999631402673,-0.9578120779527596,-0.7072433808705711,-0.6504138572301496,1.863651542996187,0.05027796316498532,-0.7465627142523846,-0.8280481086050194,-0.8860414294307224,0.06848967313873651,-0.8542542486358977,-0.933347023520225,2.262289472081967,-1.0169694298423073,2.1213052887537507,-0.8180982786212427,-0.15121910796154625,-0.33211852243928974,2.3853263940840055,-0.8373832698810354,-0.47804555698473633,-0.8470351933196165,-0.6697300421767897,-0.6283506330517933
SIDM01098,-0.46063221831207496,0.012758429441121023,-0.7294536256729354,-0.9641485286662779,-0.7044342556303459,1.932895163701681,-0.8018115121205635,-0.9015585973870702,-0.47467030588728304,-0.7906936032724523,-0.9285289037077358,0.1668341305691316,-0.6994598732927377,0.8700897348966172,1.1320581999823256,-0.8022683853198752,-0.6789584569638012,-0.3253181917015184,-0.6894245544140217,-0.8384744370600321,-0.7588610211787179,-1.0172223360320845,-0.6578926741785756,-1.0310535190648393,1.5875389563880338,-0.8643191750535707,-0.9006662660242423,-0.564481726168068,-0.972227155321106,2.5142370698137397,-0.8080386632497304,-0.9692494813317787,2.378750840672981,-0.001812780413197711,-0.8322721174559349,-0.8095751733433476,-0.4816471145433706,-0.840164160984063,0.32990599035975265,-0.7417777829871748,-0.8709338539970887,-1.0192251879336485,-0.5954056866762779,-0.7136385429020264,1.123013702586143,1.3322783758469907,-0.6527311764278098,-0.9908170698925836,-0.9140927810443772,0.9822065945542025,-0.9030986450998689,-0.9162884512336844,0.52229863062356,-0.8168674954245185,-0.7583951864696689,-0.8096833600488809,-0.5703753962417974,0.08937922210731533,0.6537065524177688,-0.8792836603931483,0.5211792738674922,-0.6436514251040134,-0.6602657874825913,-0.735158255411282
SIDM00424,-0.6129921802962512,-0.9562233102150569,-0.7459395551433177,-0.857363739957355,-0.7826882420708102,-0.6849466635406903,-0.6876096019523248,-0.8378363276245056,-0.538170680067644,-0.7285748333499198,-0.8736844750264737,-0.679357065438508,-0.7002615682013734,-0.7113910065614762,-0.8297396992268588,-0.761859476001545,-0.5610280727887906,0.5635402768027513,-0.6964762658034032,0.33841569827163887,-0.6665424310395731,-0.5615753302967649,-0.5052683084736453,-0.8794729674088901,0.18643401875846627,-0.7774118833442639,-0.9000505388760127,-0.7070448984855724,-0.9549674749388067,-0.7341337355036287,-0.7780842891825531,-0.7219809405642182,0.6164311920994417,-0.7782307276563969,-0.7392344306463499,1.535934475391438,-0.8888332803074903,-0.8700232432750805,0.31501324213195697,-0.769347359833616,-0.6881527917425104,-0.8413148722134539,-0.667532925393252,-0.6336623872542989,1.356951928786899,-0.6167776232610931,-0.677622614227491,-0.9670160349646768,-0.8633101160532197,-0.6036627137268935,-0.684423540915367,-0.7703372646333021,-0.6329040593884692,-0.7333523308583445,-0.5669405358514467,-0.7250189728219857,-0.745812170658292,-0.2901082006081023,-0.7217949074067795,-0.8455358067608966,-0.4987749964303307,-0.7713615506299343,-0.755722679949914,-0.6887242817147335
SIDM00973,-0.5745182239375363,-0.7328416967477617,-0.7241273390901783,-0.8773816216661059,-0.8050862849077252,1.9094035480646558,1.2009647936085464,-0.9185799361522742,0.009106424964021245,-0.8247920700390756,-0.8527136981437222,1.8577783927277134,-0.7639196085191469,-0.7060460779428402,-0.721655261821739,-0.7984954408887004,1.9982046228416654,-0.400048932246753,-0.4829646474010458,-0.7665495440393871,-0.6951524085923414,-0.9681910833231488,-0.32895047202188543,-0.891406590071394,-0.14035856608667255,-0.8490789030328725,-0.9562248772760396,-0.7271349492147504,-0.8813467998320236,-0.8179118263749718,-0.6914605379741379,-0.729956533474847,2.8119097055841635,-0.7672367231061937,-0.7989237895706515,2.349650817029045,-0.8623804185999157,-0.8276652508871638,-0.9364641787115389,-0.7885405063303377,-0.8097807305590049,-0.9989419035909244,-0.7243811317993922,-0.7061423833412934,1.4688081344876511,-0.4339698897534255,-0.6958417313649777,-0.9656811207504696,-0.8802657793466659,-0.18359980744402804,-0.8377117377659895,-0.8729577297096457,-0.6906287512325103,-0.8110026182782191,1.5335065108624995,-0.8040796797117667,-0.6139411814358562,-0.33462424589471956,-0.4170808731339902,-0.7070759807988731,-0.48430756437098166,-0.8088187489210165,-0.757963543175728,-0.6943394857473576
SIDM00411,-0.6282020093175905,0.0017574707291433843,-0.6673897433604302,-0.8692663620832992,-0.8408711250416421,1.834393202732525,-0.6729190101462086,-0.9085055063679762,1.7172550801916981,-0.7945424484676158,1.647865819728268,-0.08144491490529414,-0.6963010893396977,1.8269106248380933,-0.8391280759915105,-0.7753889329283009,1.3656880402142355,0.1942873735901439,-0.6986731573484204,-0.7311647438487947,-0.7335071378235318,-0.988681692105281,-0.6214801721972357,-0.8589417548943047,0.9189968608218863,-0.8100750617335588,-0.8149370246925042,-0.6447619868727519,-0.9901818691767791,-0.7787711371696796,-0.8447599347466168,-1.0180599048165486,2.060862546142114,0.5554943821534731,-0.8416587020668737,1.0197215793052354,-0.9219524799129563,-0.8094227338588673,0.22147346985686384,-0.4854297747870428,-0.692770442470358,-1.0067660185204355,0.33539377532662074,-0.610391972452143,1.7630849281803962,-0.3496087463072483,-0.5128312127195576,-0.354461741044462,-0.9263755868416627,-0.3263005587009544,-0.8335949513007452,-0.8118120715264051,-0.9187962714440001,-0.8729432028465465,-0.25594131016091237,-0.8291412630383062,0.10522488797482515,-0.20146024380821861,-0.47426124074825116,-0.7130821563147455,-0.5379055306490313,-0.87266361896503,-0.8443738146316478,-0.22117033811788406
SIDM00374,-0.5245180867972332,-0.1375321978626173,-0.6635941236241737,-0.8891667749339153,-0.7810651260645135,-0.6645853961827838,-0.7150282255128441,-0.8603224911050279,-0.6343123685954226,0.9060218887574937,-0.816816630536503,-0.7464550215781187,-0.7227483790318324,1.9231186914985114,-0.8355056583843903,-0.8228122515440186,-0.4693576918960374,0.5967838298379629,-0.5803571700521118,-0.8569542396528652,-0.7210547142348929,-0.9982422876099947,-0.08772010340472314,-0.9831053124132209,1.1019034574218207,-0.7895602652280534,-0.9303626013853439,-0.6708310096399129,-0.975593806912235,-0.7660656088641944,-0.7889167256026253,-0.7714409420412989,1.5111517625261515,-0.49253150542587526,-0.7656847037434864,2.0400733077385462,-0.9631897071507202,-0.7573848446323967,-0.2659156106629738,-0.7552455991455462,-0.7601377682302413,-0.944051228327192,-0.6772005427410291,-0.6342349035517438,1.6580112161624718,-0.5517422715410502,-0.6727141094943516,-0.9553665141139634,-0.8511017576620568,-0.6822405052572397,-0.8119165184935562,-0.931314430893121,-0.6954016916116532,-0.8451305061129185,-0.6911806399071363,-0.7736564135324772,-0.45561374776056635,-0.1865185058951093,-0.4424807459768222,-0.9215452169261181,-0.590168310510412,-0.8651791358202852,-0.7157269060117754,-0.7122876294813245
SIDM01160,-0.6389401107888328,-0.9330016240819757,-0.6675035085498582,-0.9697975737583976,-0.8197586690076142,2.547319067145731,-0.8368473917944244,-0.8754518774766685,0.6534578793194684,-0.8327228596016378,-0.9464993469270009,-0.41054643706203814,-0.7728911805904541,1.1210040800809102,-0.8817161588886365,-0.7745177625416831,1.1940218648030594,-0.372555506412477,-0.603470921861106,-0.8279643781143252,-0.7712168676726601,-0.9725060369322102,-0.634979672331809,-0.955500369358228,0.12975938121506647,-0.8302448577454319,-0.8679387594838879,-0.7064804542373458,-0.9785708771689844,-0.8061375262016541,-0.6401472962829406,-0.7747630673519559,2.1394553859824477,-0.6401239125480753,-0.8645878166733957,2.0140889634831836,-1.02312273449832,-0.8982567283567959,-0.24419170976112337,-0.7965696958734002,-0.840415542027931,-0.9933179638111489,1.1897232425268427,-0.7121477485699731,2.2725207640254763,-0.4896909156916085,-0.7646483554359995,-0.3734961646645504,-0.8695110187036088,0.9634808392019442,-0.9088283812770078,-0.9202602467261978,-0.8411599289389794,-0.8939046073938971,-0.3091211881336123,-0.8536134385393526,-0.434041599822406,-0.397353978234899,0.3511047370895895,-0.8610797085868555,-0.6834317773136594,-0.890812890807831,-0.7967662780185923,-0.7036282337904368
SIDM00145,-0.5599592119127854,-0.8759520427818995,-0.6904624133840236,-0.931908546003084,-0.807279049736306,-0.6262911528628301,-0.6713258917057241,-0.9039069496612158,-0.3757260626704467,-0.740817551649446,-0.9746035355522014,0.0897824290285999,-0.6867360105697574,-0.6220433333821959,-0.6384754238099765,-0.7788840659023107,-0.552454812960695,-0.24350803472231225,-0.6323674157613,0.6595427103775566,-0.7080900428398543,-0.8089364060617107,-0.6537712059606597,-0.9395643958200031,-0.05841397296113532,-0.6728624459560398,-0.8468324736674139,-0.7138226630065028,-0.9334894649631286,-0.7780714888742849,-0.7152943838642435,-0.7733313314370868,1.4473768139814849,-0.7423614295474417,-0.7712307932174646,-0.16915971637499225,-1.0654105160055594,-0.8339810916679108,-0.5215101411132129,-0.9585103728360788,-0.7925331233542642,-0.8651792738568381,-0.7838506056741273,-0.6709659358645684,1.375087180789875,-0.30087679209788115,-0.7909978172909506,-0.9300132266093621,-0.8382231004713478,-0.7408964223722956,-0.782114393422435,-0.857358795938095,-0.7036039293605518,-0.6889662644751711,-0.7454482275746434,-0.7960092699747714,-0.8150920726754041,-0.27884159904065337,0.31286227613231593,-0.7078103284138998,-0.5381891381752876,-0.8400525776495198,-0.7112668950825988,-0.8304088258149847
SIDM00975,-0.7391910394151812,-0.13948614175616736,-0.7592886659598493,-0.9695781141450723,-0.8467432611495405,1.8417709868895031,-0.10107005700274663,-0.8108162046841957,-0.16442288327752563,-0.7467092297315601,-0.9814887568874572,0.5682036305497864,-0.7344510801969812,-0.7928812161230467,-0.7566931175839031,-0.8511779847103842,1.9721554696685104,0.04244537877773712,-0.6540321222601425,-0.8843872225836612,-0.7589521970610826,-0.9054822846326079,2.666493946053186,-0.8335307110793564,0.6060032912910231,-0.6873782669436227,-0.9239570263673632,-0.8631986671927395,-0.9938248697029042,-0.7725208419517535,-0.7729173753195125,-0.7932392846150429,3.4030697152434737,1.817207045011866,-0.8235486343932917,1.9955831827891852,-0.8106829352950514,-0.8967663991406933,0.5841560832675999,-0.871901117443041,-0.8039164563909873,-0.890560303392145,0.6429860295680522,-0.6872766525524495,1.1911639678172061,1.0115313429592974,-0.6909615738014279,-0.9677434455254755,-0.8660212408516875,-0.1924359879082735,-0.8124881263827559,-1.0018681512979506,2.813798011460411,-0.7019780359982871,2.391664052127294,-0.917610781537001,-0.7912867677038418,-0.4612639412665034,2.5530845481492412,-0.8842823299936353,1.7383983495340527,-0.8541293247905917,-0.7507640373392905,-0.7806473898328997
SIDM00971,-0.616866463222133,-0.7336630815664961,-0.6926035674746447,-0.9185799840302253,-0.8406071278581506,-0.7793616758822418,-0.7370588064315883,-0.9462775247087013,0.14858641751668014,-0.6855846940514081,-0.7364965261175782,-0.7836059025682186,-0.5279668993463941,-0.6654793464843477,-0.7842126330950767,-0.8181301609530862,-0.7321276353426905,-0.3638432534328717,-0.7580512491723087,-0.8685511476410999,-0.7625387208971797,-0.9967389875305337,-0.606812640013397,-0.9238147291138534,1.4683605243288531,-0.8372471677869865,-0.9482613206619234,-0.626287956896345,-0.9989174543474274,-0.8793840446422739,-0.774435622160945,-0.8354211449770803,1.9483604014494291,-0.5576934690863452,-0.810134170862598,1.6374216764637712,-0.9765289112512057,-0.8911689007280962,-0.45197761317243973,-0.20224136647187177,-0.8429108168695887,-0.9348494649872215,-0.7266379450371452,-0.6563681354274815,2.5011612137614714,-0.6156513021787123,-0.722685346903935,-1.0673206376728948,-0.8871196048103523,-0.6444442320866263,-0.8605226752230837,-0.8323807070250694,-0.8186360161262992,-0.9096977352402789,-0.6070365643651869,-0.8333426068117342,0.45560591856912686,-0.19747597381736115,-0.5341854693681155,-0.8959913646209359,-0.6377609393767186,-0.7836307244445185,-0.6540977379672559,-0.8180210151669496
SIDM00251,-0.6413665775058675,-0.9982340190920562,-0.7287869334596999,-0.9417028264134626,-0.8501671459378025,-0.6568345234587216,-0.7387811425106158,-0.9235595085991173,0.2926510960577356,-0.7827588906899267,-0.8941869453991587,0.17293393261522957,-0.7325230683686776,-0.599359314297212,-0.6774140840693321,-0.7928093554787611,2.5737301950625886,-0.45827556961688776,-0.43982201580338043,-0.8729631725930445,-0.765331172529273,-1.0286193816376152,-0.6666169653396736,-0.9518489990205046,1.7632380636844576,-0.7508823923716067,-0.927842849800661,-0.6905412622350484,-1.0397330065125758,-0.8282790241305926,-0.8473330394229779,-0.9063737585616009,2.106844515675814,-0.6168622915383933,-0.8434718796193263,1.855997259986715,-0.9330635133213663,-0.8489082786963148,-0.6608466936700994,-0.8642022437653512,-0.6735176782688039,-0.9089927831395654,-0.49605927912808684,-0.6819403290269643,2.2037852649161187,-0.4805363839518076,-0.7123846670043392,-0.7701447504104946,-0.9263554139692164,-0.7189850813704365,-0.8120938999718831,-0.8388121377387712,-0.4055319136945681,-0.9476681230002849,-0.10743239891765767,-0.7903752051038849,1.7382134988790747,-0.3869445507591598,0.28302287116430336,-0.7584793056483962,-0.3198905829379612,-0.8191468667076388,-0.7812135763607991,-0.7314820697047053
SIDM00412,-0.4399867026594748,-0.8397227316902312,-0.659263616983637,-0.9677800229651571,-0.8344165417073568,-0.7055426849360846,-0.6772050311653779,-0.9331389535183963,-0.635544213000897,-0.6003497161933248,-0.8370656216859601,-0.6520780210152683,-0.7051051237819773,-0.6624233549198659,-0.8789286433114419,-0.7654823667591129,-0.6915758832905152,-0.29806870342309616,-0.7294275028593817,-0.030659950704322706,-0.6875207102443629,-1.0416016779571589,-0.6979369851786277,-0.6880842473733322,0.1645102407724945,-0.7371847896340542,-0.8665484684186215,-0.7062239721211011,-0.887098704501575,-0.8260070068967081,-0.7371622693352032,-0.9579881027902384,1.5931404168677343,-0.6789540638690406,-0.8237603577087387,0.6123046923901571,-0.8988983976750867,-0.817435051070566,0.247210794419507,-0.8159049759194135,-0.805791477969694,-0.886569716090033,-0.7052114560420427,-0.6257828444413939,1.539227327448169,-0.4833113632915139,-0.8138449245285823,-0.9892000784060307,-0.8645900152200924,-0.7357790251160541,-0.7982187672591354,-0.8838326469495144,-0.44772638185983926,-0.7951601439754481,-0.821077641761536,-0.7987603836906908,-0.5556746045110629,-0.22645451990396617,-0.741292260862031,-0.795119984767882,-0.3013311529160532,-0.8051331442757165,-0.6953394181499372,-0.7451046599260167
SIDM00023,-0.5170828651110593,-0.9429014131286532,-0.6025396646973541,-0.8978687666080355,-0.8571244196915623,-0.45013269752902285,-0.8454522813792543,-0.9228628300628023,2.22833764104923,-0.8637031703938913,-0.9311976889081935,0.4237728905180834,-0.7887541635542841,1.2284028571002856,-0.8569501480671227,-0.8636220554389104,-0.8404867666491289,0.008662136988395184,-0.4698131137206087,-0.9082634725776656,-0.7971635180457243,-0.9830576158532346,-0.8301098107078658,-0.9617318290890573,0.7665146816185111,-0.8610505046805101,-0.9115507048001255,-0.7604731385960616,-0.9898227607088731,-0.8707818615607535,-0.722587135378158,-0.8753359973782276,1.8498751205163895,-0.6377599966854732,-0.875709931876943,0.24115955268904848,-1.0252132212623835,-0.872943257893069,0.3531574832643704,0.22556528971108308,-0.7500068836074255,-1.0139921393758546,0.03636796493590849,-0.6965364682041003,1.5420020075270127,0.6925396638031585,-0.4660872883072067,0.5568907409993141,-0.9416680117327976,-0.3910776037744055,-0.8664479307848695,-0.9426722121267649,0.22858110594619455,-0.9001999651241441,-0.8411345297790788,-0.8499083109321025,0.09339755805923751,-0.3599993068550694,0.7862608873549302,-0.956311881789288,-0.5028962513158073,-0.8437944422601408,-0.8316597088521542,-0.42320286198279555
SIDM01198,-0.6176404936601125,-0.9726756240375307,-0.6336445595008245,-0.8884784928268122,-0.7062759529582595,-0.6275740021039883,-0.8232946825983007,-0.9705780647632347,-0.5643625212690294,-0.7984759059660691,-0.8942063097014745,-0.6548584342773748,-0.7139286469639701,-0.5126270724307533,-0.7101595532293039,-0.8125740882740122,-0.5545535632760141,-0.3768674698416806,0.05302137674038898,-0.7309601836261542,-0.7115817127962281,-0.8913654784166894,-0.6576112408729871,-0.8782786783839182,0.011095156421374949,-0.8351710280025809,-0.7993757877122446,-0.7491792798461397,-0.9317503861554193,-0.7941772868022137,-0.8107462058529816,-0.6903723006950033,1.4660919772176948,-0.66329884659852,-0.882578358316435,1.276654937482556,-0.8181943273149495,-0.8661571489578417,0.005680332733880294,-0.8332719337486894,-0.7110892589541983,-0.9624744227278922,-0.5653485403560683,-0.4753755075179835,1.5236794785975838,-0.49180785001364313,-0.6912161125468926,-0.9224306943795626,-0.845450576690483,-0.6189353623027033,-0.8212821673635482,-0.8565072579272196,-0.28185211974873775,-0.7088021660566328,-0.5994494446343672,-0.6721995864890021,-0.7634891200083881,-0.103479257548533,-0.6588129863868971,-0.8437959404814954,-0.4563731287437375,-0.801907018773922,-0.6806643704808966,-0.6847107211065405
SIDM00441,-0.6096664120191456,-0.8505426149621591,-0.7583185352668577,-0.8571082476598683,-0.7987086260268866,-0.758713987999476,-0.7257937328432285,-0.9863247700630909,-0.17802764586985886,-0.7869697190816652,-0.9195168890763736,0.255654120959895,-0.6992851293499478,0.1712231051438905,-0.7783835836308329,-0.8221539034404901,-0.6659814913902746,0.33049416361032846,-0.7009258237875221,-0.756243252907808,-0.7283358345030692,-0.975990520617953,-0.6342673895105795,-0.9664813275503196,-0.02301945618902354,1.8237121556257256,-0.8838987514838323,-0.7087958690567401,-0.8916427940683509,-0.8172807557716596,-0.8449983508067236,-0.7685684817351705,0.2065155775518152,-0.5765460965806719,-0.7826014492343384,1.3118525805016619,-0.8638748935876438,-0.794515944377093,1.2260110026499653,-0.8790786245947766,-0.779201043117527,-0.8866764837652171,-0.6481367703852038,-0.5299097147153911,1.3599120903367075,0.47198482620803833,-0.7366414909093274,-0.9627040572661673,-0.888590202039455,-0.7379353196369534,-0.7905018675450076,-0.832458207538299,-0.7484237395786033,-0.46866837016187446,-0.5777959811555824,-0.8568993509295709,3.0453581021988674,-0.3424795598101357,-0.6625090535744246,-0.8096590619592691,-0.5949845964537419,-0.725182028823795,-0.7853746174942419,-0.09359351878422265
