,CA5A,CA5B,CA6,CA12,CA7,GLUD2,CA2,CPS1,CA3,CA4,GLS2,GLUL,CA8,CA14,GLUD1,CA9,CA1,GLS,AMT,HAL,ASNS,CA13,CTH
SIDM00969,-0.6083135739485264,-0.5953026608543174,-0.8700922416781973,-0.7360811861122887,-0.8335441780566855,-0.7305657854336864,-0.20186145107846876,-0.48532809546973565,-0.884249633015364,-0.8859010902253696,-0.7172668324227107,-0.5743574367550695,-0.693568533356472,-0.8732932932923515,2.099834815372969,-0.8849166043396421,-0.911693482418758,1.6170668224059068,-0.5618336877312149,-0.8151567198083272,2.314702690356707,-0.6038085868305547,-0.327353503462741
SIDM01120,-0.6812535401692016,-0.8679269558582831,-0.8529609040982908,-0.5181413770077163,-0.8064060800370272,-0.8749552576830313,-0.7531740511966059,-0.8854685683962961,-0.7730009665463828,-0.6562047355111578,-0.6142288826977226,-0.31009179168234224,-0.3666976574778513,-0.7251405507758265,1.4868327459489683,-0.7272419021024337,-0.8692403973447028,0.2902729329239951,-0.6781115469422138,-0.8667089307371354,2.818217691412012,-0.748331439399932,-0.2509021758357199
SIDM00317,-0.6367525677395003,-0.7060413999854628,-0.8343713912745703,-0.6278625088232654,-0.5605014550947276,-0.7058341681580602,0.6683698316638453,-0.8470167979843897,-0.8025711182497755,-0.7635078282662894,-0.743750187257946,-0.4076105299043684,-0.9414064996870043,-0.8030352154724038,2.119604711989479,-0.7707148147019793,-0.7814332641242913,1.6766565469238612,-0.63445746735106,-0.8010387926059033,2.182046863990105,-0.8557976781077156,-0.7669393636418921
SIDM00719,0.04621511185457212,-0.8200928604895587,-0.8806465275045948,-0.8010305440729545,-0.8860313144364429,-0.8757499520691427,-0.7194900667722424,-0.8621012065573395,-0.7748747165269784,-0.6810291603943249,-0.7145787008245826,-0.0950119630419813,-0.2640845162837339,-0.8323811998805348,1.289426621471158,-0.8675641850727367,-0.7812337032218781,0.3101118324539221,-0.6735466573053454,-0.8710449287679323,2.3539290561431527,-0.8172605570716331,-0.2659328685030806
SIDM01041,-0.4159264426248451,-0.7755786353190036,-0.8160041275287676,-0.6555614750535818,-0.9282608581243255,-0.7584410605706505,-0.5308753319224032,-0.9008112834275602,-0.8618159169734076,-0.7918903946691648,-0.7750467786041619,-0.49624962462704814,1.1406688124071764,-0.7389529180155724,2.246420016326602,-0.8400797483967143,-0.8145917237629423,0.42862436481541566,-0.5098506970777335,-0.8175518323650927,2.90839218387815,-0.8059412267861895,-0.06586422592955822
SIDM00668,-0.4826262956957804,-0.8630180326466973,-0.8064480095876648,-0.7049600541685207,-0.7876946200234812,-0.8842633657114722,0.6630886725033351,-0.8814347945275549,-0.8673255445899948,-0.5411561712697229,-0.6948234840023507,-0.49490305034162907,-0.8840499067016294,-0.8347853210457842,1.933798641997435,-0.914869257979829,-0.8305900260538841,0.7436173718428256,-0.6223769524850489,-0.8533114231340555,1.0974214902548685,-0.7879435880230649,-0.36487207614805484
SIDM00056,-0.5920842261497542,-0.8025137886133422,-0.8776431362239746,1.9464886119075893,-0.8422975435480823,-0.6803791965539964,1.1836799057827243,-0.5492883478544359,-0.8098661216231701,-0.7517233037443627,-0.7555204038469654,-0.4605813507659852,-0.6851147700901717,-0.8622038060493492,2.165085174511343,-0.8394629933639021,-0.8762422550364338,0.3217933534733288,-0.5568215349780279,-0.8421455084982599,1.4565991217119043,-0.6907360282352679,0.02040700072959054
SIDM00181,-0.5953233730815136,-0.7235776398613792,-0.8341162449329321,-0.633463171148789,-0.8900100579824824,-0.791331270972802,-0.5267616408873853,-0.8100938144808818,-0.7791808991034371,-0.7001729103566374,-0.766269619981641,-0.431984671438286,-0.9157295986673211,-0.8118950954847554,1.9397419152127453,-0.7349204496358221,-0.8417873050866568,0.6759502376714427,-0.6687510675948842,-0.7781911460558648,1.8036954743503257,-0.6699909275828027,0.11274278889396135
SIDM01073,-0.6627779129248309,-0.8434711506750274,-0.771561687503093,-0.7323880918487011,-0.8559989678389869,-0.7637033148379417,-0.5279733947526238,-0.861843466612362,-0.8478432179085817,-0.7870011581964477,-0.7742616075046833,-0.4729185641714496,-0.9621385234627463,-0.8376974855811926,2.1222199409431695,-0.8112069009958947,-0.8496539598431992,0.914976759395737,-0.5735534604922592,-0.8261265460944457,2.1648778503232706,-0.724889487334233,0.3903286402263586
SIDM00504,-0.49240743732708514,-0.6635559306159036,-0.8745692497642915,1.8338745234897995,-0.7815632340127139,-0.8442524656044982,0.41264767947543535,-0.47040543986620287,-0.7595072805827336,-0.8876538112790155,-0.7879992323056801,-0.21404964170125212,-0.8480381049270632,-0.7913034571847095,2.0382094755823545,2.6562172552452528,-0.8426844653441574,0.9039992849634326,-0.45560026914173696,-0.8661457228556143,2.756951191238991,-0.37872721266009807,1.119636675833027
SIDM00472,-0.6963084225577721,-0.7229142654306073,-0.830963666868959,0.7451627085197845,-0.8071348182994265,-0.5541480878208489,1.3565804666085386,-0.6166406880463483,-0.860598521188948,-0.7497202946380997,-0.7740680989345081,-0.3464795848005139,-0.7629836991371789,-0.54081878143018,2.0375734229326197,0.12125301494402758,-0.8633065065839463,0.7955248455682717,-0.6581484887959308,-0.7879657977187884,2.009669690203522,-0.7849595629418252,-0.1265880379251069
SIDM00042,-0.4834795159268432,-0.794709038100715,-0.8935946747138519,-0.37221348699888424,-0.8788476627118963,-0.6671051283920061,-0.47419496520357907,-0.9011437577753344,-0.9034011818303243,-0.9691277581825432,-0.5954516923041195,-0.32787962980478896,-0.7836888452941811,-0.8297605575661012,1.7075943472978554,-0.8187175452179803,-0.8472895880825574,0.8072503772635049,-0.553032316084544,-0.37004876374653123,2.591783751426539,-0.7462751059411766,-0.4536973048081119
