,HLA-DOA,HLA-DOB,CD80,CD86,CD28,IFNA5,IFNA4,IFNA2,TSHR,TSHB,HLA-C,HLA-B,HLA-DMB,HLA-A,HLA-G,TG,CGA,IFNA21,IFNA6,IFNA7,PRF1,IFNA8,IFNA10,IFNA14,GZMB,IFNA16,TPO,IL10,CTLA4,HLA-DRB5,HLA-F,HLA-E,IL2,CD40LG,HLA-DPA1,CD40,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,FAS,FASLG,IL4,IL5,HLA-DRB1,HLA-DRA
SIDM01098,-0.7374776537488442,-0.7424017355918274,-0.8211369310494258,-0.7752904749231831,-0.9708644297471637,-0.9628026547124764,-0.74761670717361,-1.0956788859829505,-0.9353146445992904,-0.6735192160768255,1.4995013115263216,1.2495913402200403,-0.6003226110664204,0.254138257728992,-0.792724025650405,-0.8734108502162433,-0.7493467918481169,-0.9066202499115216,-0.8799073630174606,-0.940422201418644,-0.796419837636023,-0.7246058705864314,-1.0900303241246192,-0.8126669015826246,-0.9028083925675374,-0.9067644889005,-0.8422630462167855,-0.7570617344195516,-0.8511848082528961,-1.0966017562918964,-0.8033192761587625,0.9034304686407998,-0.90398558284505,-0.782552333742352,-0.5257510983314705,-0.5553667462723023,-0.7354248912012458,-0.8403815500962418,-0.8489258324468355,-0.6752031207970268,-0.3684390704331036,-0.8045615647823877,-0.8248127723448963,-0.8876779199591609,-0.2850991948719942,-0.8982160780260543
SIDM00424,-0.44905605245724417,-0.0469888876305497,-0.6767781810935382,0.888714801110205,-0.8221495482188003,-0.9094094980542651,-0.6553203481294638,-0.9539614832648067,-0.8032948526457799,-0.5967190301920944,1.5425254665039587,2.92685569416003,1.2251945343133144,0.11261021253896385,-0.7784321284312073,-0.8735234775751175,-0.6404088742975964,-0.749685619142528,-0.9214001683519414,-0.8606663850024798,-0.7120639155215621,-0.6579490610915057,-0.9631265111326985,-0.7447279572047303,-0.6490741016400284,-0.7204209409118099,-0.8043521637904131,-0.7211649543013418,-0.7976671519518223,1.3524683450858652,-0.6483618335577805,1.0104242129500935,-0.9289078972320647,-0.7508283581498716,2.7251628281873175,1.3881899175720982,0.45855836650960624,1.4756842617923083,-0.6620114479381648,0.18509263246142607,-0.8138225810729868,-0.7764664333783026,-0.7122367106183293,-0.7397488948539911,1.2543192485961017,3.089628386662595
SIDM00973,-0.7811165402155964,-0.8703740633177193,-0.8188130645448835,-0.831988309247017,-0.89352739058156,-0.8159844966648085,-0.7237070944974151,-0.9235653340011684,-0.8696583528152019,-0.5627130712284493,0.054230597675405605,2.95953176554618,-0.5398645742792247,0.29814461467148085,-0.76540963323772,-0.9379441901337131,-0.6710234601468206,-0.8390940686374532,-0.8752651437590617,-0.8841734227480229,-0.869296433664563,-0.7351003167426446,-0.9725044918621023,-0.7621426081642638,-0.7818406411006652,-0.7690799080335512,-0.8004186478465707,-0.7791409948491138,-0.8318444869956345,-0.9574395176925969,-0.4231783424630584,1.8014839220864722,-0.8965181373077741,-0.8233642626392784,1.1344860373816663,-0.7756337048081332,-0.7723964464555755,-0.8147728546905206,-0.8236701671316143,-0.6643842472153287,1.2646628891499319,-0.7889946761457832,-0.7345715091035739,-0.7558540263704353,0.29521845876284963,-0.5281036280411558
SIDM00411,-0.8196446459823686,-0.9871102346624193,-0.8531971300705096,-0.8544338953620138,-0.9130356294620047,-0.829302483230719,-0.6847625608124843,-0.9720137656700759,-0.8573407430133975,-0.6371854682883743,0.19894475269028053,3.2702341899541865,-0.4851586527413913,0.5322045137074665,-0.6937151803869548,-0.8648853937752263,-0.838658768027873,-0.8475143895765082,-1.0322682680357822,-0.6502296874948985,-0.8438799664276907,-0.7324446501458278,-0.9995220388137357,-0.7971775606876714,-0.94539602845288,-0.7313907260272722,-0.812483582686523,-0.4937958740543762,-0.7422237349184502,-0.34996438600788354,-0.1998977511542949,1.3601685372475063,-0.9571067429274757,-0.7980882029692069,0.6352312312589166,1.7329234052124152,-0.6207041001754919,-0.7740641038418693,-0.8487989272140669,-0.5782414851964576,0.5382797920070879,-0.7704320126023809,-0.856330783722313,-0.8044564630582831,0.19252271683535954,1.9168043737099953
SIDM00374,-0.23204144103870633,-0.49889762004516996,1.9976340065676572,1.9816904833222473,-0.8782487597423501,-0.9034290581418373,-0.5544650045077987,-0.8756149728651328,-0.7999483955006821,-0.47363562520190966,1.8669497847505627,3.347655010552706,0.2388836465163609,0.5893133798602986,-0.6890817513378507,-0.8847455618411616,-0.6323212259464677,-0.8410905848850698,-0.9289104161581287,-0.833363286358495,-0.7392498497579905,-0.6957065109300873,-1.0401798775575417,-0.6534428140982165,-0.8512334497003259,-0.8137047774574909,-0.7241741563079561,-0.7526172873063554,-0.780384832998631,-0.8026891926869324,0.23662127221803947,2.1213838577870985,-0.9247037129358291,-0.760886322059477,3.2475373741552485,2.8789662829968647,1.0624405945409119,-0.6697108813600292,-0.783280357629226,-0.6788738262863632,2.579908290650859,-0.7193323613990787,-0.781109707258959,-0.767171819179198,2.2149057761811193,3.230719339255071
SIDM01160,-0.7310285698298308,-0.9055757260134732,-0.9148500309776011,-0.7963193378512284,-0.925421284339186,-0.9724999628922757,-0.8731173273782402,-1.0312461930749823,-0.8448426834398949,-0.5644158925908018,1.6538267606141765,2.3883620634275804,-0.6609926729466911,0.24651248366209694,-0.8367715691427056,-0.8986154504972118,-0.5824080270061712,-0.8253451914438488,-0.9264353159397796,-0.9346200628248885,-0.7739987724279564,-0.8496640168989891,-1.023365490832799,-0.7273446819423094,-0.8161233187382846,-0.9720575454258437,-0.8443963720899107,-0.7696540288731015,-0.8526761255769072,-0.9939909295532469,-0.5862631823556327,1.7314702265318132,-0.8908451305191247,-0.9876898430000299,-0.5839682842220599,1.2329726073766099,-0.8148067018995208,-0.8816453963563333,-0.8683495354892055,-0.7294162967629622,0.7215546431221428,-0.7946399969557634,-0.9091228972471553,-0.5485973798375189,-0.5827208033821255,-0.8386165981417198
SIDM00145,-0.7074626032455148,-0.6886418512615156,-0.8566025928820876,-0.811328846100154,-0.6377174519912545,-0.9151100825835367,-0.7586151998835158,-0.9385478802319129,0.44043415892743143,-0.647973997794794,-0.23847139894448507,1.7474078865203149,-0.6011999148638102,-0.09312012945452103,-0.7962055381274483,-0.8346622445778497,-0.7164793277567594,-0.7838115255414211,-0.8353978164185528,-0.9238086444797824,-0.7589643384880808,-0.5798481888244652,-0.9864178093125021,-0.5470520678664351,-0.8513833663867699,-0.9575537131640323,-0.7835729540123825,-0.7958539506196876,-0.8471975816520161,-0.9680261818599103,-0.7598459211860948,1.5175953359153485,-0.7942863769503837,-0.7393800009453328,-0.6643369360156095,-0.5400094368890371,-0.7346309674233001,-0.8042057126427751,-0.7238348139431094,-0.6231381532628035,0.6414591649336483,-0.7891519555560207,0.09326468012289411,-0.7571969408067687,0.2257926251513331,-0.8403161157486388
SIDM00975,-0.18781582552441384,-0.7938643035804552,-0.8296456589633425,-0.8890786814663479,-0.9181272064946441,-0.904518145788487,-0.788941653410625,-0.9526559297654711,-0.8517517097935874,-0.6412511608532779,-0.1540783390991554,3.079560073206418,0.19857331015533886,0.3795066800520578,-0.7746194919498054,-0.883262293800077,-0.7447263178614748,-0.8500087487485881,-0.9120711464537209,-0.8642111624435769,-0.7913572802678482,-0.6254878347228578,-1.0751260792376758,-0.5796721880681903,-0.8962432082568111,-0.9213329429325589,-0.7896466182549003,-0.8479767505784556,-0.8546741997972002,-0.8618159076979947,-0.42514394469415057,1.8244952717148846,-0.8898017994451591,-0.8220362739584416,2.925151074243027,-0.34619604955725536,0.5670344147701823,0.1796976149856155,-0.8354635003458365,-0.4816512810336783,0.05995731402061379,-0.8706349390343862,-0.8653048211205535,-0.7921331747084313,1.410583777941701,3.0245361352257425
SIDM00971,-0.7584431884729159,-0.7192799832858536,-0.8293585168628029,-0.814032914479004,-0.8681484026494322,-0.9114304400658572,-0.6827710067464197,-0.9649426613204727,-0.8994405328218323,-0.6977056147161366,1.4687164109031643,2.050870576199585,-0.4646107533712236,-0.05724527268934646,-0.8016998302495197,-0.9155656726419753,-0.9377006138046525,-0.8730122774112443,-0.7595378789811111,-0.8958891433494679,-0.728218292572322,-0.6909179568787002,-1.0599201343153728,-0.5966755976862128,-0.7750040295883969,-0.9017980255442469,-0.8430819837622175,-0.7560189283268067,-0.7842289097578898,-1.0015654372465208,-0.779551524622112,0.512485579027059,-0.9918675380436454,-0.7780222253606581,-0.5785822680625914,-0.6951996662163652,-0.723677870185053,-0.728157791862983,-0.7468425496703348,-0.6672513191745717,-0.3169794699904859,-0.767666512735837,-0.8578982357980706,-0.8247149313334855,0.3388660322281753,-0.8764133443465407
SIDM00251,-0.7590885024895495,-0.8658687516009175,-0.8500616833654312,-0.8118958250968977,-0.8920944701502989,-0.9138581729327062,-0.5997473072643787,-0.9469213521490628,-0.9001771225944158,-0.6074697320072963,-0.18719011483204256,1.2887786473823093,-0.6290326393046931,-0.06200651279933552,-0.785402827330651,-0.8571485689039849,-0.5242594478770698,-0.9149469243650736,-0.8841479252953641,-0.9585831857902601,-0.734894669656586,-0.6557602315781033,-0.9760351080224249,-0.5778560114721998,-0.8513988933582282,-0.9131223453094106,-0.7883527864761282,-0.8200903169820395,-0.8376440256905877,-0.9741199038533537,-0.6189374922432851,0.9782030360012975,-0.9268198368875001,-0.7965058171588328,-0.6598889880127418,-0.5728630546568876,-0.7288095462791162,-0.7959987995702242,-0.7688506991699745,-0.7074772862236285,0.8176838948004835,-0.7483301256064453,-0.8981267218822289,-0.7542721308216613,-0.054997512197516925,-0.882190516859401
SIDM00412,0.063008982823066,-0.029970102669707753,0.6848420983867886,1.1048353547204945,-0.894026599975252,-0.9749460360206773,-0.8652192021552061,-0.9629963221415697,-0.8886644147299395,-0.4585557389715452,1.6103454057723254,3.308150718647069,1.711023445958504,0.351495468227887,-0.699119569935697,-0.93724559508492,-0.6301170855511873,-0.8922253317914965,-0.8986423465884595,-0.9327394762375582,-0.7981891364754127,-0.5684984584950946,-0.9958957474351027,-0.6267333955992533,-0.7271497854668364,-0.9200071095861976,-0.7725664487781542,-0.4284565393501904,-0.7924014027268222,2.091132431310898,-0.20217334188137523,2.2058416062149044,-0.775168834676154,-0.7958632338327493,3.4002687862731333,1.8705838862605064,1.232420948748559,2.522270119454268,-0.7873130033057575,0.40888189998924535,1.5974370005727292,-0.625911316219285,-0.7122009727325596,-0.6425850031021344,1.8722197794960493,3.1919508514276993
SIDM00023,-0.7098634972965805,-0.8575990369583423,-0.8967062056616162,-0.8176442878815116,-0.9062054869171341,-1.03049354883721,-0.8675814090339291,-0.9557014077215368,-0.92053674871453,-0.6363827064612633,-0.3685413477999424,2.0800961682483274,-0.6533240610004913,0.02045858361117554,-0.7850492665576361,-0.8993159893138205,-0.8230280354467613,-0.8949831947528124,-0.9016043439424625,-0.9507545205848414,-0.84337453237976,-0.7073082841619661,-0.9992941143426343,-0.708561039370828,-0.8700462279676852,-0.9676499982618898,-0.8440397171346309,-0.8606493574019186,-0.862191956913169,-1.0560315743148494,-0.5714440708198326,1.302038363148798,-0.9426254442141665,-0.8371783387851798,-0.7068646150046899,-0.5125932450527918,-0.8226466061128133,-0.8862716762288919,-0.8339234016205185,-0.7151839673339622,0.22002113663487902,-0.7829788381704742,-0.8000025225152921,-0.8214923190187449,-0.20848243512202402,-0.8854936369582269
SIDM01198,0.13831690383434858,-0.042565940370189716,0.24391566214476929,-0.1861631885843276,-0.765222751210416,-0.9381343846263422,-0.6347481582259964,-1.0000496302147277,-0.7583692837156683,-0.42947106789355305,0.05361278592657778,3.749992236956529,1.1997110204025936,0.5192791478023411,-0.5334574361547614,-0.8192506617608728,-0.6378092647198795,-0.8432824394062166,-0.8110702080959414,-0.8521506122717114,-0.642619733727684,-0.29874099398225984,-0.9640077691540395,-0.6320189573029372,-0.69689710062415,-0.8756759267225228,-0.7470837416280399,-0.761352802495529,-0.7659777445392679,-0.8731372612961669,-0.7524240492504803,2.4090727452814753,-1.0044439723045675,-0.5924098792862985,3.4861231019684853,1.0726478880883574,1.1103055693985675,-0.6798097487075914,-0.6889471741062716,-0.6206887280111076,0.3858601750344976,-0.8302503516239877,-0.7913929738744616,-0.5368646842512269,1.8097011383097972,3.2477947599027046
SIDM00441,-0.7327951023408754,-0.7240383822827069,-0.8095290023527698,-0.7454378220676358,-0.8686122182501654,-0.9782977040233306,-0.9550034538217811,-0.9600755350980458,-0.8273265982995299,-0.6166963015986282,0.0309408427169328,2.9227869517502074,-0.511603438408798,0.2871027765639337,-0.7914295927159005,-0.8866470170175547,-0.6079555435862178,-0.7836511795559993,-0.8925883415115944,-0.9368649085383148,-0.7096204743097081,-0.6498245040976715,-0.9311665403201502,-0.5253115009217071,-0.6256040541033974,-0.7753260736946669,-0.7135558404562183,-0.8238557122545042,-0.7733882594582043,-1.0547467565298958,-0.7130918502753445,1.662460027663653,-0.8826902304569492,-0.7462495256237387,-0.489746029915145,-0.6492748211157093,-0.7626309599573853,-0.8204367555796254,-0.7487193434935622,-0.6793726883986341,0.07756927848623504,-0.8122164424543457,-0.8095094795942491,-0.6941996602754356,0.19560172159060873,0.9548736616165646
SIDM00388,-0.5206662458416321,-0.7890471736558168,-0.8176106081044954,-0.6603661033276783,-0.890694020979056,-0.8651100661076371,-0.8623751719506557,-1.0037297181678955,-0.725521132327897,-0.46278142020423885,-0.07372358444350287,3.1485283964823467,0.18478817712032367,0.12350570715302886,-0.749303044037822,-0.7454985958058816,-0.653235653366148,-0.8216647859276397,-0.9893316947780162,-0.8947952918179608,-0.7694945826517252,-0.5940928130099362,-0.9075419574560587,-0.546964571458394,-0.7615028847377169,-0.9451242663526144,-0.7833770821561065,-0.8037194175190013,-0.7952960748346969,-0.7496104648557097,-0.6827497693044996,1.585036885803719,-0.8362273801051383,-0.787777720888125,2.7088025723927465,0.8309540928426583,0.19478808863869485,-0.7625489979717303,-0.7504212935968211,-0.6727881622989028,-0.12028159174405703,-0.7139711712794555,-0.7424118522196798,-0.5968721042525414,1.5885708380690888,3.0844711987612206
SIDM00417,-0.43038957459195437,-0.6632049331306045,-0.8038659758302859,-0.7678462281030184,1.610697560480594,-0.9635589011674315,-0.66727522966257,-0.8677836834678698,-0.6544336138173767,-0.5423008226563427,1.5098827394626817,3.15858719837596,0.8195972019999733,0.15138115007857084,-0.7945979721707489,-0.8785912290051794,-0.7999363427213156,-0.9030572226260624,-0.8107375264770416,-0.9952461161968386,-0.7805813456314072,-0.6347789146163076,-0.9596652472961587,-0.561353203946169,-0.8470836463728597,-1.0624941303304876,-0.7237342646233856,-0.8268187222611706,-0.704865055664466,2.0668566604785092,-0.3793739092793938,1.516328378257124,-0.8612088234518323,-0.7158109858693951,3.42148613231786,-0.5294157991100121,1.1332259899062507,1.3409699868093714,-0.653817209368487,0.17631949417849532,1.6250778583428223,-0.8386846195008102,-0.7607445765712406,-0.6493592912702997,2.3181835631670795,3.0508671591719922
SIDM00416,0.07706651327309694,-0.34392046716679814,-0.23234017817999073,0.15599209420676272,-0.8751307629441524,-0.9408249000672827,-0.8819307711495259,-0.9890444073348572,-0.7573669332152106,-0.4275926758411715,0.2997624868861312,3.5462400792683715,1.3894599712494373,0.43058895940996933,-0.6372268044507045,-0.7880172399031001,-0.6179597977848013,-0.8903331113567293,-0.9916254455566659,-0.9410976472383632,-0.762155266282188,-0.5588391983250633,-0.776185313139136,-0.416361302926385,-0.6374339056159402,-0.9978204321614178,-0.6355683035841453,-0.776070118104797,-0.8186158482296416,-0.5193371627638087,-0.1489821148573327,2.0236521185707854,-0.7856179413689192,-0.7905290944684714,3.267691391630973,1.620923426938212,0.08077240289491867,1.92395076213775,-0.5477419775386645,0.2822439794689692,1.9914965434610148,-0.6456880950693322,-0.6283196188796135,-0.7456790263868186,1.9759736265581558,3.1757305700046534
SIDM00974,-0.7080906547572481,-0.775505554625666,-0.8293682319021062,-0.8537528560442491,-0.8578182580653693,-0.9335472665543726,-0.487457673546344,-0.9761400287651194,-0.866148440450012,-0.5500308406573694,-0.2156478460675961,2.2702115313180826,0.042201025931896376,0.16801706187194337,-0.7828118285132109,-0.8189935020995295,-0.5516362107951599,-0.8564011360054159,-0.9009099159154482,-0.9289726089445919,-0.8072735321190346,-0.5892136526920456,-0.9519406199525061,-0.5907505359259226,-0.817621129848924,-0.9182041030381114,-0.8137454279880113,-0.7912554025171743,-0.6122533057502547,1.161204286635676,-0.5952407820719722,2.2600383835451834,-0.908697381921467,-0.8195158003429224,2.894934656983389,-0.6183987863333583,-0.08111320251271215,-0.7405855774056614,-0.777296370106907,-0.49967083383501143,0.19352248161234098,-0.8263035158543491,-0.8239131647959625,-0.7170169970140096,0.9102025070807079,2.31163244976804
SIDM00833,-0.7597315109040975,-0.8830204622615532,-0.8877018723655834,-0.8319532272629748,-0.9350836985297141,-1.0237959503584015,-0.8366211413367749,-1.0085754375652694,-0.8941498974226065,-0.5694051996604229,1.207650680366711,3.687053548490865,-0.42916352565300797,0.25257924117140707,-0.6707316030857121,-0.9627987411974818,-0.7671208920045152,-0.8743435426452807,-1.0274825792068876,-0.8629069264084097,-0.8191133075509962,-0.6899827298681998,-0.9636018871621613,-0.7094204900499178,-0.8231710679380955,-0.9409576219453172,-0.7805666848722005,-0.8083915283634042,-0.7923411102331807,-0.7923035800815973,0.8283792593082254,2.257330658995712,-0.7288795650721929,-0.8481133642516177,1.233298890841896,-0.6486750666529496,-0.5739566856660377,-0.8099109977257609,-0.789952154533171,-0.4169162018064178,0.27082467159620865,-0.8792900243720598,-0.896502222028537,-0.720944907811401,0.2958602274169992,1.4794382325915942
