,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,HLA-F,HLA-E,HLA-A,IL2,CD40LG,HLA-DPA1,CD40,IL12B,HLA-DPB1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,HLA-DQB1,PRF1,FAS,FASLG,GZMB,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00953,-0.9291393863624754,-0.7398464620285996,-0.9084455542201907,-0.8363034278250537,-0.8778747797256654,-0.9622227815270576,-0.7506568220848154,-0.930764799220473,0.6156089121808269,0.7097886811596416,-0.42616192930137253,-0.788076374990356,2.1651813395767974,-0.08210193086426391,-0.9427526861107178,-0.7326098041513108,-0.6265029802844551,-0.09383890114905463,-0.8693048400316412,-0.7829625832693474,-0.8249766843129582,-0.74633696984661,-0.8490246063374898,0.9519403413212006,-0.7037961367142348,-0.7786057992821451,-0.9286345710002639,-0.8214652851834717,-0.8156892792948838,-0.8973782968598475,-0.7681263809929545,-0.7485074235447099,-0.5192474290339022,-0.4408837224855043
SIDM01245,-0.908883506907154,-0.8191452347878009,-0.7665954119113503,-0.8499573150654997,-0.8275144810082019,0.5947235495704732,-0.7417506367865194,-0.8592201969572901,0.016592588969892838,1.389601068152681,-0.6269605402866545,-0.7125946605208365,1.8279389077003585,0.5869146065732506,-0.82774924806201,-0.6895346403650583,-0.6067498033176673,-0.6488122706074304,-0.8217551317534274,-0.6888380366912285,-0.7909776661285691,-0.7483965637394521,-0.7978286086165502,0.8694765610514836,-0.6872463703178296,-0.8545208055644734,0.5784175830350521,-0.772649154379631,-0.7725757385526072,-0.7733530630873356,-0.561852804049781,-0.8244058102653475,-0.14793684868146822,-0.8436841644109652
SIDM00929,-0.9881422922629604,-0.8208057241690048,-0.8007210726090074,-0.8708242449595204,-0.8394654035939418,-0.9228344404225768,-0.7578878087735604,-0.9421177003924375,-0.25772441263392687,2.383108347457203,-0.6534064573160431,-0.48533272504548153,1.2315595591850002,0.07806500185926009,-0.9009114808943112,-0.7953773899759792,-0.41279783471675763,-0.5665349799579581,-0.8255316941379968,-0.6653951571923387,-0.8984890221498911,-0.8139856639543068,-0.7899816651711064,-0.6397872809290621,-0.7410848734032086,-0.8441136324923504,0.6210842654600232,-0.8426110705732929,-0.6097805760118377,-0.8536933534457631,-0.8187807015820711,-0.8765466692251795,-0.4012906732214269,-0.8398781785399165
SIDM00732,-0.9091786605098331,-0.8158298214816213,-0.6427814581616214,-0.8705917052804967,-0.8047569581899154,-0.8819475407534371,-0.7976253659435103,-0.8730872912192282,0.624679503365048,3.4221393396018556,-0.5484796542436249,-0.12697301260823096,1.9416825477152901,1.3324064615278057,-0.8169731212885537,-0.7369765511737996,0.905930706100071,-0.7398905631504178,-0.8600026967362603,-0.5074002967488334,-0.8332880277303953,-0.6845531581256622,-0.7474243470600856,-0.14831109835028408,-0.7080567248114221,-0.8623952919549311,0.5453215136772341,-0.8358283820636531,-0.8521873560224382,-0.7391974818550717,-0.5546538392879017,-0.7825371403695035,-0.2824704108148968,-0.8817609654353054
SIDM01047,-0.8366190020340029,-0.7560713965917361,-0.7819871311708596,-0.741430948181725,0.3748045860721352,-0.8953007499183973,-0.7506652084181931,-1.0056961300194056,1.9912467461890013,2.852195202211408,-0.5981412021666661,-0.6732038388230518,2.0197999924453267,0.5964710789146356,-0.951457623528789,-0.7490163991370695,-0.6490905481141095,0.21010657188724394,-0.8601984969306483,-0.7117943281452839,-0.8303402735689914,-0.7401023392546684,-0.8212777979197055,-0.14530233126359096,-0.4619621002402237,-0.8033484517636543,0.4383860252096483,-0.8268224663845294,-0.8264834168469668,-0.8262494745267807,-0.7196048700302728,-0.8249769846914596,0.06705353894920063,-0.8611452744666194
SIDM01229,-0.9650843645554861,-0.7229417566920544,-0.7893344339355238,-0.8533049415313696,-0.9011332537325872,-0.9040368568685145,-0.8166980523234979,-0.8923488520555894,0.24079969386742853,0.5041783738717586,-0.6062167185480203,-0.6292040793477607,-0.26664098163306166,0.09864799641286558,-0.9401251943664545,-0.7782386705955748,-0.4710757108118823,-0.6489981670875491,-0.8660468266604515,-0.5700563483495131,-0.8831385382093369,-0.8217587785046102,-0.8529144538385868,-0.21623314507392072,-0.7274413295362295,-0.768530900154447,-0.6092208936831529,-0.7847754535600754,-0.7736690014951443,-0.8837521212404388,-0.6720122576078633,-0.8206975596265677,-0.19610862806522752,-0.82913328776843
SIDM00540,-0.9596086218627071,-0.8136801540488305,-0.8618436399509493,-0.906545370288092,-0.7793963012562013,-0.9056079891002493,-0.6542756715547038,-0.9343691583071604,1.8815902343476616,2.899843560764016,-0.4278901218828518,-0.377818209570222,1.944388217950234,0.4070819808234866,-0.9797607457965344,-0.8374840383298962,-0.6180927950749155,-0.1090372555886446,-0.8573598070210297,-0.78460197205381,-0.9129053939709264,-0.7624304339762991,-0.8433830024914015,-0.8471785725525309,-0.7487759495183832,-0.8645604542162476,0.09783978014167828,-0.8912742524035231,-0.8632310431570086,-0.8215694534485797,-0.7129238233583419,-0.8617521258770524,-0.1538451237247674,-0.7473958164896882
SIDM00264,-1.0350641252145523,-0.824774024551215,-0.9718991528812783,-0.8959450398414187,-0.8830100930139534,-0.9235421864214215,-0.7425568819069358,-1.0118768565663876,1.6104673318042888,2.586288860206779,-0.4300860530436108,-0.7241605272644299,1.6204515468980747,0.16488969288047395,-0.9751681849441977,-0.7812298135620892,-0.4411853138179466,0.14826806657979347,-0.9149813461786869,-0.522697644459679,-0.8464211494135522,-0.7846460975599007,-0.7858199299363858,-0.6241956022764079,-0.6997213233144925,-0.8433522440177724,1.505192864165832,-0.8409218407699374,-0.9627469033558971,-0.8933322495525345,-0.8183026014690594,-0.7541733808422212,-0.381302701246769,-0.8709909520655575
SIDM00842,-0.9408139222077274,-0.7065043539165173,-0.6390479981547664,-0.8608427166149021,-0.8588710169361448,-0.9116360822163257,-0.7657906809352725,-0.9584623311510084,-0.4383188810577838,1.049827438233564,-0.674140386943472,-0.6268174593628927,0.2525845301907952,0.4036785776722992,-0.9194091282137894,-0.6733051230684163,-0.5357019867920577,-0.6623645261590314,-0.8185670653240404,-0.7502510071915259,-0.8690070023366486,-0.7759559589862461,-0.7384838064748079,0.44675277059803703,-0.7406343057780902,-0.7424053028619425,-0.6752196844712358,-0.6757019558446623,-0.8563318854660904,-0.8467873080496237,-0.6722366756863748,-0.8815839124761707,-0.39665562682982397,-0.8395667865483405
SIDM00923,-0.9016563388586956,-0.7906214097551982,-0.7124126739982696,-0.8449207638187204,-0.8162926096846325,-0.9069248539836907,-0.8006835015733939,-0.8707072189348357,1.7535914953888025,2.3942475001569874,-0.5620350942568626,-0.36784101119437806,1.3475643742129708,0.43175045521561484,-0.9500703214520331,-0.8022666999842015,-0.6752930229497178,1.535244192932333,-0.8083020753989293,-0.7657767445293385,-0.8609214041010884,-0.7402969218732822,-0.7920177760385068,-0.5902817873019999,-0.5705866682120391,-0.8774314630759147,0.9311096662740459,-0.7932618472047769,-0.797638528999159,-0.8225640013888141,-0.811027230693989,-0.814735672207993,-0.1239446883517726,-0.8030046523768718
SIDM00120,-1.024335676613904,-0.7915328980721178,-0.8648901319686088,-0.883759245686178,-0.8761015856389612,-0.8696224730756763,-0.8398483364300365,-0.9540633222506727,0.001066859423102984,3.015977343540572,-0.5015369699939412,-0.29469536853610945,1.1529494618427654,0.14222695421929288,-0.9126493619398904,-0.7927028410227844,-0.4584915198002157,0.5003074622786151,-0.8908630634226727,-0.7474280687952435,-0.8512825209012462,-0.7681637031686175,-0.8285991457354103,-0.05896630890535319,-0.555450396050449,-0.7961807702829448,0.5589801797451606,-0.8750133512354606,-0.9265609797332528,-0.9230859745000816,-0.8232851529353507,-0.8892770676382751,0.14515816583112737,-0.6758298879470758
SIDM00900,-0.381897752111215,0.020756917698793908,0.21236650223781814,1.2452385216745792,0.8645706991107193,-0.6294001027493342,0.5988803348064615,-0.8924720331005283,1.4088184862267417,3.6964739325913167,1.6061867912154641,0.845707148709463,2.420429498686514,1.0787433500514512,-0.8282790935314951,-0.8069901421105428,3.5158749033075427,2.3986636109163677,-0.8019515295613792,1.3078166472581885,-0.7466341196513278,-0.7115519878153541,-0.77061710412887,-0.24541723909978705,-0.6989737270867428,-0.811994118239496,1.8455519017358122,-0.7776247364870311,-0.6643704333782814,-0.7505111140897036,-0.7072871910279331,-0.03684663859294167,2.7157518111991554,3.3428609049613462
SIDM00962,1.425310699102251,-0.6672219856468672,-0.5917053781976201,-0.8436666848740019,-0.8317303359094118,-0.9140736666182211,-0.440582607928397,-0.9604480556879196,0.19763771806887218,3.3985524182031335,-0.554849129083599,-0.21277363247514625,2.3552596344851584,0.8228597493927194,-0.7747399425232047,-0.7575452115555183,2.7619611602788225,0.2523404000510059,-0.8151795229134753,0.14903589289214603,-0.4873935388160962,-0.7414820213570099,-0.7268169369294565,-0.6704008648527146,0.1236836622388949,-0.7705704324441789,0.0483062654294333,-0.7962984949586743,-0.7576776141469048,-0.8272289459995892,-0.7147032857955796,-0.8760623108172728,1.1817630223050597,2.6158131836626533
SIDM00889,-0.9225120732109887,-0.7185703563013911,-0.7240157468037957,-0.8301500067149603,-0.8676859555651418,-0.9254580683733808,-0.666752802405069,-0.9287498421846139,0.8124804980714518,0.9873416978429985,-0.6046177402739679,-0.6755989155073018,0.5985132765923957,-0.07696092552179576,-0.9138709209881912,-0.7682103640783144,-0.5585908763019608,-0.5528967384119311,-0.786612657992699,-0.7552562996339927,-0.84459682510574,-0.7840954480208899,-0.7192777664286999,-0.5550475398019582,-0.6460884197112243,-0.7395324700390314,-0.8012214260448953,-0.7483696157397972,-0.8334337550291485,-0.8225568717413904,-0.7453211662632884,-0.7939694769686892,-0.048177904058361996,-0.8700105070648897
SIDM00864,-0.6133301973161976,-0.6625948210991156,-0.6767666513936895,-0.9467514421196221,-0.8620543284608456,-0.9410985042468482,-0.5500556719798163,-0.9022712716302976,-0.004590553413729998,2.742608422469785,0.8390383189544525,-0.38781178479791406,1.323696296079632,0.3861832370760679,-0.8664567351148351,-0.8277839782038569,2.96010998356638,1.5348509222324263,-0.9074222974385787,-0.3729708412061686,-0.8395318168702648,-0.7950635423615053,-0.8837363435516479,0.4853879097940577,-0.8035987082129126,-0.8575058067904011,1.1525827383337008,-0.8730768508184452,-0.8855900834091451,-0.8426793774411664,-0.8688865946790176,-0.9238096198289586,2.0543344655853133,2.8872623151893504
SIDM00233,2.762485639689653,0.7607049497295838,-0.34237414250019294,-0.7569247205742158,0.5247135987808196,-0.8546106738420485,-0.25364800312196756,-0.9345429582432226,2.028822140540392,3.184197965857747,1.1797016911107299,-0.016740491757211106,2.0454673692534766,0.7031551996724723,-0.8804519443910547,-0.7546090052670622,3.451742042687132,-0.596333405721963,-0.801186164242692,0.8638180299113376,2.9198841312538124,-0.6853454356714249,-0.6511476443966331,1.1605752884820657,0.6923723578889965,1.7206661480664838,1.6971326384960015,-0.7757375651464347,-0.6564925022449437,-0.8176254694424796,-0.7856941558661837,-0.8124986517343749,2.629356998579155,3.2397959490736072
SIDM01233,-0.9909271735195618,-0.7966347794287666,-0.8145089966366866,-0.9186132464055589,-0.9011211242826231,-0.9035098545258009,-0.74859840008224,-0.9115142093917777,-0.2529742963561558,1.8068411485501497,-0.6610988992359724,-0.717036361445455,0.9913709702454163,0.15173818787536175,-0.934075589105857,-0.8406847603820033,-0.6415397718988683,-0.7245174564051401,-0.8906488732047897,-0.8050232879967362,-0.8184491019911252,-0.8092093983127802,-0.8517998076695011,-0.5943758351511766,-0.7939848047799116,-0.828146325251158,-0.9017359077374889,-0.8043902594329532,-0.8410962902150138,-0.8386014886797263,-0.7066721043417714,-0.918238659341947,-0.26948238160587334,-0.8677957598286233
SIDM00964,-0.787742012433938,-0.7009608885834201,-0.7507050082041108,-0.9107562877295252,-0.8774000552416671,-0.9583515931533959,-0.7714961424464335,-0.9391673431119382,2.7204523087824173,3.4812440366771336,-0.5907061497667068,0.9371493739668525,2.256965169382403,0.8883497825468853,-0.9894791577731489,-0.8061279664985641,0.22585529559302034,0.8742071304079354,-0.9156999710468944,-0.4760994819919667,-0.9630328113108996,-0.7001029110913326,-0.8466948199986817,-0.5738348397187114,-0.4844036958424166,-0.8813104345872325,0.5050299006377257,-0.77789498283783,-0.9034776735441166,-0.7927690615822023,-0.8476122850543897,-0.8933477937027174,-0.4841683939369438,-0.3762317424519858
SIDM00196,-0.9393889791065052,-0.8150707432625663,-0.9153836805416373,-0.8793041950052819,-0.8395157811904477,-0.9139828144791723,-0.5252956411528132,-0.9647113751207036,-0.06257062374816137,1.0257822595605766,-0.3742470391436438,-0.8215214488141518,0.29939399591302096,-0.035988494660227036,-0.9545121280530683,-0.7947527775571426,-0.5998932629036549,1.1717000492174257,-0.879034727401274,-0.721187764388952,-0.8270741142776469,-0.7753944887523804,-0.8221067809148201,-0.7333531342145057,-0.7516107088970968,-0.8466532329164402,-0.43136937188364916,-0.873490976081971,-0.8336461186234724,-0.8731365350844418,-0.7988072573816489,-0.8571472956533588,-0.63405675532019,-0.936285652861212
SIDM00287,1.4529419872099714,-0.40875002207577965,0.05810663797682778,0.052459178350447125,0.774285445705943,-0.8955705008290794,-0.7385843943596878,-0.9864169997903082,0.32110514332207546,3.493501073540704,0.9504917629752118,-0.17584490475507783,1.71803227635656,0.7050684655879225,-0.956303556824462,-0.7721963807173319,2.9070762379477157,1.2538958143511958,-0.7455476072666756,0.8162757616550894,1.4557513563662068,-0.7011261470946292,-0.7770563989269944,-0.6866029075040876,-0.3930635705200822,-0.8389878338408464,-0.4810682284419644,-0.7964238304938526,-0.8259163987630348,-0.8413303579735834,-0.67633884484944,-0.8478734553419355,1.397594375822504,3.1505900268576585
SIDM00501,-0.9762165739204367,-0.7687450150394696,-0.7170909454922857,-0.8863203440848036,-0.820923835840408,-0.9062813948209025,-0.3156535897754485,-1.0297730873901914,-0.297661790638383,2.1543191079224964,-0.47507012380528313,-0.6367287168625481,1.018629769117825,-0.10433298110246449,-0.932613541499587,-0.8631301132014606,0.8430575826430475,0.5954369464123482,-0.8504025909875168,-0.7143711391288592,-0.8545850881194681,-0.8207699073269586,-0.7589420074668166,0.07562963116315903,-0.776552194009418,-0.7344436618065696,0.1944979931291462,-0.8571686264148453,-0.8531865655910668,-0.707202057855365,-0.8222805461566921,-0.8419759233471011,0.019678286737965872,0.9357276841028117
SIDM01237,-0.9612750486481602,-0.7302315931519087,-0.8285657910371421,-0.849551957138129,-0.845435081575564,-0.8986239738886005,-0.6407741382234683,-0.938904651669708,-0.1924107713022317,1.441875691620005,-0.586774651720431,-0.7034156298787493,1.2914072029067978,0.42102774408180443,-0.8999832515706293,-0.7558848654259731,-0.6428427154881233,-0.2795635580080371,-0.8405784221764185,-0.7740605690084501,-0.8469301164226696,-0.6711847977559746,-0.8284664202224424,-0.7465738363829291,-0.6779567041836854,-0.7980909338560802,0.5883433415122085,-0.8395979189222882,-0.8153845877909615,-0.8655112191680481,-0.7521364298101952,-0.7127248711225083,-0.006396326286309383,-0.8904733161365299
SIDM01228,-0.9878587086940469,-0.7849174726935434,-0.7903543941995227,-0.8474881561641477,-0.8368866204774233,-0.9106393216175768,-0.8003951434702641,-0.8385272919806964,0.9279733984887284,1.0105640476972657,-0.5965892341966109,-0.6537193581236733,0.6967843441517051,-0.011927188121414963,-0.8737703083531853,-0.8197080369935132,-0.007567931031370813,0.1365156131911495,-0.8286565812182158,-0.3992852780647389,-0.838861468742318,-0.8288619200914917,-0.7217533789666886,0.12921528293355125,-0.6623306759837907,-0.8179826914913773,-0.7958706655853184,-0.865823075616135,-0.8305300597540735,-0.9085563214258728,-0.9123647291853885,-0.8481408934713368,-0.29609761275593305,-0.8999736339425947
SIDM00935,-0.8522982713289374,-0.7421065672510136,-0.7215827598042425,-0.9144895931781423,-0.8567170375834747,-0.9403530298069037,-0.1445981462365175,-0.9843401503937486,-0.3043024282801961,2.8212052744353735,-0.6020560209361616,0.07930074362691913,1.9139851419504175,0.5698668180795715,-0.9731863339189495,-0.815441879924188,0.15987761277434612,1.1118646323366805,-0.8480275205370383,-0.7666387939018064,-0.9212691530159346,-0.7490983831301098,-0.8365269384301002,-0.6128642363571074,-0.358205740679327,-0.8370361495981077,0.5122560733197294,-0.8232677033470087,-0.8854883156213139,-0.9326847806324032,-0.8449318197067013,-0.8249343453302656,0.04546975934546324,0.3648996071624168
SIDM00954,-1.02014107500839,-0.7870731769054593,-0.7884950676342828,-0.8667850171853482,-0.8585741133000084,-0.9159800603568858,-0.7638486906274267,-1.0169619850620881,-0.3187480697259241,1.6383405388736476,-0.639171197932372,-0.6620578785462056,0.05963580740476524,-0.2291396009325103,-0.9463277751708236,-0.7496184550012253,-0.6570519393375144,-0.5715831935080804,-0.8845734371990731,-0.7773208429507353,-0.898938115326335,-0.7644811306659515,-0.7698518959312679,-0.35025346898027165,-0.7368691345786321,-0.7968350926211442,-0.6101552648654425,-0.8319913018724475,-0.8906078288541818,-0.8634860949683862,-0.8228926062165737,-0.8343008492367713,-0.40346267400306324,-0.9459732449877633
SIDM00951,-1.0173431355177787,-0.7977208017189132,-0.6819065898531774,-0.8519077923375888,-0.7987255666501238,-0.8639647813682669,0.3306934776701477,-0.5297348975597928,-0.2071359335785336,1.9682830097685673,-0.5841254565732105,-0.6475167395485967,1.3838876149442807,0.11606522047307193,-0.8648792016796693,-0.8064901456825602,-0.6418447645664552,-0.6725957094212839,-0.7561092931536758,-0.7218858068266514,-0.8472539956412968,-0.8297039331452467,-0.7909277357981365,-0.723865761078536,-0.6949033116718326,0.35765362548158103,1.0800326817045156,-0.754596847712084,-0.7746064590686734,-0.7874923814876253,-0.7093075864017613,-0.7577260421339463,-0.259146649640182,-0.8790208012083743
