,PSMD11,PSMD12,PSMD13,PSMB11,PSMD4,POMP,PSMD6,PSMD7,PSMA5,PSMD8,PSMA4,PSMA3,PSMF1,IFNG,PSME4,PSME3,PSMB9,PSMD3,PSMC6,PSMD1,PSMC4,PSMB3,PSMC5,PSMD14,PSMB2,PSME1,PSMC3,PSMB5,PSMB4,PSMB7,PSMC2,PSMB6,PSMB8,PSMA7,PSMB1,PSMA8
SIDM00389,2.2214874778740863,1.646602200085156,1.9921411997946519,-0.7016567330758927,2.3973970424907627,2.047602798048696,2.465943948390513,2.455040876298782,2.835095242809614,2.4776125023688373,2.796534435054546,2.7532810397872454,0.5842503995488171,-0.8261000048783664,1.0005340212222886,0.8558435055076871,1.94519694826368,1.8442008044345415,-0.6884756999855238,2.4308866885521865,1.6876696959043822,2.8871083938716406,2.72888482492691,2.5916594068391303,2.3916919434563138,2.693051723998084,2.6847403794020366,1.3410341692660794,2.840047056235909,1.7351489142276524,0.7328757517037809,2.618430399895278,2.3305794236727517,3.0364319128799457,3.3530681868942005,1.7166684604701679
SIDM00489,1.7231181834545901,1.7368804230366994,1.3797854746777658,-0.6963009193369581,2.4251320368858713,1.6706086899885269,1.8430080325871359,2.445623248379709,2.930843517966222,2.2934787497604767,2.624355083563163,2.165697529961455,0.4303239137652772,-0.9455152370557931,0.7139755646242925,0.17624442006420096,1.4240068767046494,1.3757579997862064,-0.7112668144656897,2.021389058717567,1.275116563418423,2.351177041512883,2.4197207629120805,2.429728059529116,1.9698896351687747,2.379523697367358,2.1010247306399155,1.5255604294297138,2.611114582092721,1.8079059640569202,0.16367191613597065,2.3197836526806555,1.8435438743596266,2.7315666228691042,3.096526715043028,-0.841743071429789
SIDM00953,2.258579672898641,1.6567118776537337,1.593556913344641,-0.6547713162257668,2.3888090130202078,1.7939813285262776,1.7855606841505522,2.294688001490308,2.3685921871319398,2.4175650690442043,2.894781760999905,2.2455779081975558,1.3821498684557658,-0.930764799220473,0.5989300911667974,0.6680847999408039,0.1868732975399684,1.963935932368016,-0.7788660432550911,2.2948982746319544,1.7630946435025545,2.807689797360171,2.949282261692314,2.7244183080009696,2.090456395800412,2.2319118728795013,2.6590331653310093,1.903495245491673,2.776656403050601,1.9384205287871277,0.22373137761139486,2.460808579393446,1.2420767742549144,3.0411253197687955,3.273807581871629,-0.8366488257554026
SIDM01245,2.122241196084495,1.580048751053808,2.056657450791194,-0.812989028531985,2.1249046361625856,1.808681499218828,2.241840268631933,2.1404925915027,2.8090827308651667,2.596747764596587,2.6482724442387338,2.4539115685142137,0.7474765395305119,-0.8592201969572901,0.6082846933414244,0.42960213787400253,1.7535599264576356,1.8116452945150388,-0.6366617595551147,2.268433683536193,1.7492008440297553,2.903994921129168,2.6722954103239966,2.595587081064241,2.250136419365577,2.556760747907501,2.794417000551039,1.4288492512231692,2.6373882860089304,1.5276276864640472,0.30264712506478475,2.704993411601054,2.1508462505150656,2.7974230755238887,3.237764757737751,-0.8187193709593839
SIDM00929,2.0984948159049446,1.694556897591394,2.190651948788125,-0.6714797734663809,2.3464028100493506,1.8144340196131024,2.429095143312981,2.19469600573771,2.823621593411544,3.0570284069623916,2.731726722308156,2.098571257500064,0.5818098124159542,-0.9421177003924375,0.5256565956179858,0.38866835386793724,0.8788257675201919,1.7239507797559592,-0.7225410935315476,2.206608523616927,2.2299096737959823,2.696963261692558,2.655334810286839,2.785262992383159,2.413911889334448,1.6729666204078162,2.8341927673118144,1.6797534158215883,2.778120063604905,1.948159494055232,0.4843459330596635,2.7118540475702826,1.6021044206183421,3.01861186512888,3.0044788392917567,-0.8619836061757588
SIDM00732,1.9360263701651772,1.619546677983694,1.8941134527283425,-0.7352175397587116,2.624269308863591,1.6178629138317264,2.449705421617211,2.280554386381036,2.552996973388257,2.7037895841261443,2.2671130871111913,2.296469804069298,0.5182793696882042,-0.8730872912192282,0.948045405680788,0.767883417307238,1.8386309694998746,1.5233518956338241,-0.6946575244628044,2.444589957399356,2.253447142865474,2.5437971772858656,2.6549912162654965,2.6235974589891247,2.1170484217058894,2.272505791547901,2.5950073276741055,1.7250459180792723,2.9745039707543635,1.9165326650935137,0.17798427802719705,2.860037450901345,1.8012629821838682,2.543652616693994,3.2883606291332663,-0.9410683248785573
SIDM01047,2.0233151454058005,1.7745633779023051,1.732459618983227,-0.6652385146432342,2.2810176768640975,1.7414996052482734,2.400779867280083,2.0995089368359428,2.179349638815033,2.4168499067650573,2.699985446042773,1.9807878844150306,0.6616524558126636,-1.0056961300194056,0.3671322729330836,0.5780682875038838,0.672088534986984,1.8021333294585753,-0.8238435481672569,1.823035277248324,1.5415867702128114,2.763177457713378,3.0002880702552086,2.54462494570169,1.7273282096295979,1.79218551241422,2.4065951028111865,0.9226022238691991,2.4149937471556493,1.5298801135350824,0.6425074920606186,2.1878786970320645,1.828647696526046,2.744059261950197,3.451515689907486,-0.8498415719215556
SIDM01229,1.1475580916592154,1.2807812461440042,1.2127033840391366,-0.6371887083836384,2.739960595737676,1.513981059339683,2.030590024746118,1.9763260249123096,2.0753668322546592,2.541556865643217,2.364688345603135,2.0219765457995775,0.7260738302592478,-0.8923488520555894,0.5756741237756102,-0.014660159222265342,-0.9777089354010979,1.8313134561655096,-0.7077335160014441,1.8824789953901222,1.4275182746965898,2.228541229777533,2.349351433715054,2.173226942114789,1.6514293970278655,1.954892037968556,1.846131890585285,2.147334836723281,3.079052441133978,1.9700642583747487,-0.041175759214058534,2.1027974455364764,-0.45002692180179266,2.869393425134719,2.974887523688397,-0.9087964484766995
SIDM00540,2.1646460208018468,1.7407737832801438,1.6870883433560095,-0.6712269970071683,2.53222017162685,1.8714764746093329,1.926120521415303,2.5709636561998,2.367961921275401,2.1550576265711308,2.611045527554916,2.3038044991877342,0.838612983273839,-0.9343691583071604,0.8225976434492275,0.644894718655347,0.9569269745296988,1.7613680969276797,-0.6616720514893887,2.316721063992268,1.6007356195397575,2.600734404083627,2.7705813040059373,2.387528417587894,1.9471761718627492,2.2850034646895643,2.5190264298067926,1.7682894566979634,2.619296741827591,2.055621176886734,0.1558603746713373,2.697692610033336,1.674472742522204,3.0908889897102125,3.28580074441009,-0.8301948264915713
SIDM00264,2.1438648592415777,1.6296420784279737,1.4015386123543974,-0.7055677731171274,2.5967963168577035,1.7249560839535294,2.262822384038439,2.0385619410168765,2.1749844438193793,2.6743205644015666,2.5320138983445886,2.278177320406831,0.695744603069828,-1.0118768565663876,0.6024222964710954,0.3956634078889617,0.9071814139556514,1.458231985669038,-0.6890752600230083,2.4147400153723164,1.6182912987640823,2.379118720320959,2.827936015147956,2.5877367559110636,1.7670204610239364,2.5995282143836302,2.5728215285520086,2.094268393982909,2.765748137188966,2.036507419797478,0.36690846291706014,2.8234169985233133,1.4127886673454413,3.0750484566784517,3.043258082334495,-0.8725741221930011
SIDM00842,2.072723953091815,1.412740913435409,1.7899353796581203,-0.8117192154384228,2.5098274039801343,1.662562037739418,2.084256388205215,2.279176607892398,2.5921992377629093,2.3723636011267653,2.623319893403341,2.017413052919545,0.6095493109034956,-0.9584623311510084,1.0340637146292648,0.23187058969927193,-0.11773374496714788,1.956069994887006,-0.8962110321835886,1.8839645281387145,1.5420040903470549,2.662008374928061,2.39345068321848,2.399079400830931,1.961637981218611,2.216917274629348,2.133415264632546,1.7630350449921708,2.978703206996875,1.8694689193486036,-0.08525882723698304,2.5429397031756755,-0.15366349872203505,2.958167675590458,3.1521883510688067,-0.8063988704432105
SIDM00923,2.443668111044456,1.9368383454096376,1.9506450104771116,-0.6704526072008439,2.3885516765048678,1.742591666883096,2.178487253272795,2.410777013301108,2.6218125137467876,2.689384281262941,2.6775956356165507,2.6288005186904284,0.9476266148354185,-0.8707072189348357,0.5977355968931103,0.9678923456923673,1.4055561320765475,1.9392502802086622,-0.5542315870869947,2.4664825206719354,2.0866280714332452,3.017558025178953,3.0043375743616507,2.4831126849880585,2.2714929524850955,1.8898635081334392,3.0011228193620587,1.6058245418318362,2.8748376275344625,2.0537585349517764,0.42376376667068516,2.879554074657584,1.4859140364692323,3.223668655050354,3.1222435301867937,-0.8089761885137441
SIDM00120,2.4892850662510533,1.8842505245835717,1.7468519426505795,-0.7499953175695102,2.844553762941295,1.8719732193881413,2.167292340672011,2.3248376317905923,2.549115929981884,2.731679345358006,2.776198980549478,2.6605708161708597,0.8864743049642598,-0.9540633222506727,0.4728990594971429,0.9331463866167281,1.4433932492386132,1.9053509611928638,-0.7420028419263932,2.460155763945884,2.1412322571117164,3.0004496122531785,2.997592135700679,2.40790371358357,2.225744682480069,2.1266037363830663,2.676949726156245,1.7972754109880271,3.2115284671183444,2.1232822667081224,0.4693856794154075,3.0313099938927186,1.731297390509752,3.0357660969187066,3.2423385478637954,-0.8599409395592305
SIDM00900,2.2389560068953767,1.2729160287280423,1.80477390856988,-0.8121210046691199,2.53930225376631,1.921274199941448,1.9112888598660556,2.524098375504263,2.905576431732794,2.589848426012496,2.8709290255201596,2.4622092355908,0.5989623487571835,-0.8924720331005283,0.5918866883029469,0.6420750850213832,2.2375361694955975,1.93157844319548,-0.8054150094243319,2.299536783902598,1.9740487879743687,2.8416992570031803,2.786136501822857,2.436734132821015,2.3933234986725376,2.752776659666848,2.791858694301983,1.548579535348844,2.96499132983015,1.96440595766663,0.06317396966883176,2.1138223666811844,2.248643835050282,2.9325721565851004,3.404958118930319,-0.8793580559555711
SIDM00962,1.8557393258000927,1.3720530967986067,1.8136210271007407,-0.6376657773428274,2.3372232614013844,1.9076082035093784,2.102532138578568,2.1281301345168075,2.532979209743972,2.2752815739399077,2.6588076431794136,2.3213986716469126,0.47420871291829025,-0.9604480556879196,0.4715984553622471,0.5415313367184594,2.107216551954425,1.6740580590292804,-0.7297001389812333,2.075971974510916,1.4977459534713267,2.750657410483007,2.775074441118031,2.4024404948407883,1.996607476554478,2.7415086414279832,2.589514028769375,1.4634768898956148,2.6845390012847234,1.3603887255639602,0.28369884382035127,2.6445924179741254,2.178363641319583,2.8391515621286345,3.095474271915133,-0.8863033165745104
SIDM00889,2.2913647454802764,2.066915026786951,1.9447407514460686,-0.7519596271870657,2.5632141200960414,1.9914845445816654,2.3831947775289906,2.409409688143997,2.7572299385252252,2.633735804225932,2.8083290272443278,2.522953884319075,0.6649134644098411,-0.9287498421846139,0.6922959830111189,0.7625190151494393,-0.2911189109127224,1.940279629079394,-0.7235112266076137,2.532798725794832,2.129472618122743,3.007518123102247,2.950715434313965,2.6362401221798115,2.236409100984876,1.9938873198923037,2.6083458640475077,2.202319038951169,2.9871773249737785,2.0129896933302476,0.3502760662028817,2.917987037930011,-0.7097096907299563,3.341580252129944,3.321966770670662,-0.8039172680370819
SIDM00864,1.908214896844019,1.5901369705010249,1.5086173517504387,-0.6979875620132807,2.2219415244952514,1.5143785290725962,1.9187646039319655,2.48739558948376,2.6416080490762197,2.2678244022583125,2.7251757388604894,2.6400303705133945,0.47657008282141794,-0.9022712716302976,0.6278206591236433,0.33484330595813,2.0154816048611557,1.6194551563368125,-0.5965227110719967,2.1152403833307405,1.3421423860655477,2.724284552354168,2.5161339226334896,2.484108294980265,2.03268329153281,2.6952272456240154,2.3560156115286386,1.6724444210188505,2.6317210789055627,1.7640286156559668,0.28860998064802645,1.9423849144432255,1.9896923385706065,2.8984730299207073,3.135287641979191,-0.877844806040227
SIDM00233,2.1843116104858384,1.539943312099844,1.918071424944933,-0.6633256409267754,2.581248102970233,1.4492984148120944,2.557895569949862,2.695062002738664,2.7279323060369953,2.279698039297255,2.6644712613323343,2.406141664251541,0.7062411102875835,-0.9345429582432226,0.8327181008486897,0.5585307623944561,2.2001397997737233,1.8427699856041386,-0.8111442058618803,2.1629481909887764,1.9345655547416145,2.891839166990269,2.906045913918286,2.515755052155455,2.175950000365617,2.7819169802770682,2.4724484363494352,1.4484197706440023,2.9720333218840027,1.7290306372477433,0.5258646487245044,2.802126407160612,2.724264274901272,2.871327327756865,3.254569963872806,-0.8621893742436663
SIDM01233,1.996973194364531,1.4856785993459107,1.7397977718531668,-0.6452769507609629,2.430792286702195,1.8521348308603043,2.129442323059176,2.4976988025798654,2.1023407339526794,2.310916594857092,2.4395020582157394,2.3728801491369222,0.44470656646203843,-0.9115142093917777,0.5688641162056834,0.1988137591807868,0.7697453127770782,1.4475387840775296,-0.7250567881100511,2.192245762367287,1.4750618757410967,2.882194430763378,2.4606450723554403,2.2495023037663238,1.6828694818536563,2.2910605876143917,2.3130298695908493,1.5900607741865003,2.7214605706756148,1.693123380824491,0.28160567816731036,2.434813044363684,0.528740164674825,3.127636605439809,3.303631949293725,-0.82794930588197
SIDM00964,2.217556525596919,1.67039361917566,1.6729405920615616,-0.6012222358149244,2.4124255188739228,1.7905882716585761,1.9008458754300446,2.5579073624351674,2.5417999455585503,2.3418068563883003,2.8115526952355294,2.401498942059423,0.677314892146213,-0.9391673431119382,0.5588568085322138,0.5456884678037027,2.33842690294992,1.4140649560169747,-0.6347356178143782,2.176978077135746,1.4776840648746141,2.6334827554065967,2.726826143021081,2.360136833460276,1.917131466253567,2.9124609849580017,2.7113129731066126,1.6315192543277965,2.634618579132616,2.0290286585063653,0.30271795480375574,2.623200648674653,2.2919800816665132,3.131776441340581,3.3538971313252515,-0.8342161190399241
SIDM00196,2.096732425066882,1.4464094203071478,1.5478344955892065,-0.6466995582118806,2.630442947923437,1.7446891534034044,2.1396505210622676,2.290217509478556,2.617499028893986,2.356348400317954,2.8012148850747436,2.4577874995546782,0.654947684658173,-0.9647113751207036,0.4975831348035928,0.43714746080231903,-1.0031377954991199,1.7255593883728024,-0.7811202454806937,2.356565090345337,1.398848733382273,2.5315199028417985,2.4602757381994325,2.564657350960908,2.372874453238602,1.723553367740012,2.470306252751088,1.7368878875729925,2.983356685801096,2.0445015853393387,0.572061798573273,2.6092765366617914,-0.583798837617271,3.1965551093082603,3.334235555507133,-0.9639307114623249
SIDM00287,1.973084647696218,1.260137111882695,1.8096127103874968,-0.7439806328662799,2.620328971383404,1.621977301074956,2.0585579239269065,2.3080786164271005,2.6525653163938685,2.5344827285061036,2.7475888359609555,2.416535194591951,0.5665506576683379,-0.9864169997903082,0.6962881110146453,0.3869880318029165,1.7702509072962314,1.7656790955554693,-0.7808007073934521,2.1499985812068005,1.8699799075764019,2.57761092415064,2.744531136580982,2.168669791771658,2.119557103771445,2.5007627142396784,2.5503355310273546,1.80039615883761,3.1355311164273965,1.834053758404642,0.5144480880414318,1.7185104094027341,1.791563551830168,2.725737790826954,2.8582422891030563,-0.8264683818457786
SIDM00501,2.1488715843717103,1.8311635611832862,1.8709965159214066,-0.7234022459589785,2.576437904376579,1.9172638723573,2.2788385941194473,2.4850370278747134,2.8181781233199694,2.605857296622522,2.582445068846084,2.485428764672752,0.8248821092853973,-1.0297730873901914,1.1398984412107498,0.7994974442445548,1.4857097285651533,1.8471969034737303,-0.7195671853227119,2.3820333462033587,1.9106319549804214,2.9391370387396694,2.8129723607826267,2.4386148536848884,2.425762919240692,2.2984280074187513,2.707800025654845,1.8000263574190192,2.7999989295436447,2.1815968515510162,0.5710214464637842,2.973817682466697,1.5268942443905817,3.2292841254865725,3.3794287284371864,-0.7907502328636895
SIDM01237,1.9822698867403208,1.5854680375305086,1.3294524295467456,-0.7626783845944225,2.541612888773965,1.599839620360921,2.1550302372235435,2.556913190440505,2.613728896801607,2.36153351255583,2.181842151996436,2.0489844489099474,1.3277658501320009,-0.938904651669708,1.0125174606420528,0.4226123572542782,-0.8526320601521193,1.621330802387024,-0.7369579151709887,2.39486125179045,1.8211064101253565,2.5537043902767445,2.605765314491662,2.456799748911353,1.916587910436357,1.9909855689319866,2.1552573996944258,1.7544953809848292,2.51135008507314,1.7503475036615814,-0.037077557800255914,2.6595779089101135,0.4670077443547117,3.1408056943319993,3.3962382562110576,-0.8834868303626966
