,NCAM2,EGR1,NCAM1,ELK1,NOTCH1,PRKX,C6,CCL5,C5,IL1B,SOD1,STIP1,MAP2K2,HSPA1A,MAP2K1,BAX,PRKACA,PRKACB,PRKACG,IL1A,HSPA5,PRNP,C9,C1QB,C1QA,LAMC1,C1QC,MAPK3,FYN,C8A,C7,IL6,C8G,C8B,MAPK1
SIDM01102,-0.8240038442242846,-0.2264411467477589,-0.6566514434380619,-0.5894601412167213,-0.6807880059580887,-0.4085461556652417,-0.9664786846545802,1.6404664645753844,-0.4666531508121568,-0.6114009037678999,3.098757268447387,0.9416070630110929,1.4532565754566011,-0.7628561051064917,2.0370400260152315,0.967143340245347,-0.6114764928518791,-0.4142918735747045,-0.6121639922147555,-0.6680795587660551,1.9180342144597355,1.4879116218927106,-0.9514066753463696,-0.7851086002713029,-0.11039929256904643,1.3303052262496087,-0.8151834268274203,0.43098092223083045,1.769380413844192,-0.6876701308855907,-0.8357512103434074,-0.7954124144036937,-0.7508047039721448,-0.6947326943795625,0.5020827177456222
SIDM00418,-0.7990244814905211,2.129791237802355,-0.7195142655986385,-0.5741451323943416,-0.750308138691316,0.15848826058404025,-1.0418364818118713,0.02723656347635009,-0.09653187075978188,-0.46483048477962674,2.7483535350309247,1.4508660181009791,1.557486180111684,-0.8305823917700869,1.5661996395418034,0.9056041692691095,-0.6649399837310406,-0.17374619229511906,-0.7111299892242997,0.3273502594950054,2.0533208921122292,1.7989467155159455,-0.9186329962902131,-0.8931093839312696,-0.10147193374847026,1.575889630145779,-0.6606351408013756,0.35890009870723294,0.03177445938167323,-0.7201827420410029,-0.8349161857942153,-0.7222600455720332,-0.8887733719212761,-0.7733538511062736,0.8281753338653185
SIDM00841,-0.8391025895637991,1.9631647425741754,-0.6977610740273157,-0.565201253038202,-0.46012243846198897,0.30240103580647626,-0.885891689537343,-0.8432101050632016,0.762448459170161,-0.7607379260906211,2.780700445703485,2.058975779322329,1.0387430952070213,1.9545008653019178,1.8692588002928932,1.1025584820792316,-0.5191524175820176,-0.2013922183206086,-0.7168552004866472,-0.5006995442287263,1.8900633431811988,2.233790872663472,-1.0031028880923092,-0.7233067074667906,0.004952741037818013,0.49969238377928954,-0.817511495435803,0.21507800696388196,2.2589757761822655,-0.7549768749193108,-0.7722692751336692,-0.8334313915471004,-0.7223906264849294,-0.899824947271952,0.6236813303176094
SIDM00260,-0.8424291079070579,1.0511866459435064,-0.718500908844433,-0.660406767264605,-0.6164865629678661,0.09498095054644606,-0.9162590957771505,-0.7415186420842064,-0.5958343459129422,-0.29162966644537597,3.2275045692088997,1.806926349029024,1.0708934741770517,0.8670247651424221,2.155589664711715,0.859535050484826,-0.7262603864452963,-0.5416947794541971,-0.7423975827436115,1.9107017792560324,2.1679421476489367,2.3658529539298474,-0.9517272852535587,-0.8713547170300759,-0.49226257747320834,1.35907754552669,-0.7642680418142989,0.9688556916148979,0.6566615036791107,-0.6685527511958632,-0.7951377003225603,-0.755488877563975,-0.6509314709408432,-0.7244938471664213,0.680470692175028
SIDM00111,-0.7285472421476922,1.4144004180843914,-0.4214373299866192,-0.7527724759972434,-0.6009855579100881,0.10069832846968517,-0.8929197200049958,-0.8242022716259488,0.5848882748582628,-0.7772979704678755,3.023257485988108,1.3716365745199908,0.8115365000209093,-0.4474704304714834,2.0857307097675273,0.9738734261435527,-0.694683057491757,0.2909471191678687,-0.8426718571763921,-0.5219088340895326,2.5283742050666804,2.407001709826431,-0.9833753458767065,-0.7868800247058985,-0.5012313920316619,2.1109405648345922,-0.9701624047033273,0.09436014632156378,1.6407571663045235,-0.6723008866235473,-0.863248037968596,-0.4689490241582578,-0.8313347473219993,-0.6819092275164554,0.4993967951369354
SIDM01179,-0.16576267749654947,1.9911201293224496,-0.6688658252471188,-0.6176134506768134,-0.7598393873442068,0.3277855664246095,-0.9075026174241243,-0.8227239051603639,-0.25077036615740966,-0.776822270969129,3.335311589696763,1.2504651575298342,0.9951310699477992,3.0183889421991377,1.0859398973228993,1.3949530359172384,-0.7005854036653906,0.011449760051620447,-0.6212124757996723,-0.7037702325041734,2.1530608461229774,2.503796694613789,-0.996187813844134,-0.7981668650424077,-0.2974144442002651,1.510170648605874,-0.7657230825605699,0.7242087428446708,0.8682802465018138,-0.7580811175928135,-0.8198673020807508,-0.8079119143752764,-0.712065165407953,-0.8993779169524203,0.3679749082282688
SIDM00351,-0.8461461037940349,2.355871293979817,-0.6877627522486164,-0.6626593688956547,-0.44735309700743014,-0.08370466652759055,-0.9236350558058071,-0.8532436330904234,-0.4908435293559115,2.474478969828736,2.8639106650539223,1.9594023415859294,0.9823080226911776,2.774886846140758,1.6530444341376171,0.4988771610275279,-0.6713095069581133,-0.14958046043560472,-0.7177528542196783,3.1147089952469162,1.77151005401591,2.143166808155949,-0.932960358109341,-0.7958722674325879,-0.35461595139508856,1.6612654943395246,-0.8476086411256453,0.10360872177176447,0.05308635092703605,-0.6812621924593032,-0.8087983446443983,0.5772321305639517,-0.7986291581046288,-0.9830967415464429,0.5434793312758806
SIDM01205,-0.7703309511586857,-0.46933745825191564,-0.7071067853483431,-0.6058218859010813,-0.7001433071014604,0.508755004608285,-1.016714626070631,2.7904262220669183,0.9370296714730207,0.604278641896276,3.168286940838144,1.0546036137269974,1.4320344892299777,0.9811682189215672,1.6530916655152894,0.5576102331514999,-0.6834015353113894,-0.211137022507375,-0.7780180521587399,-0.7029576872031714,1.6746747624932787,1.431103505350669,-1.0421649208776507,-0.8291734169739269,-0.1826828583952845,0.864690648564423,-0.9033459559008716,0.42416182865861013,-0.7313313382891975,-0.7112566026046653,-0.8297672518585667,-0.856840319886951,0.6676633676655068,-0.8564375986698721,0.7280659146501992
SIDM01095,-0.8806723165573318,-0.17004845828103954,-0.1475305511004215,-0.7716638294107651,-0.5652471163327103,0.9824762066901005,-0.940009778999184,-0.8618822075514678,-0.2649137255706083,-0.7465612693578957,2.7319707106127846,1.0072828240817557,1.1817975244226455,-0.5938566385735603,1.9008935071119377,0.5850294421964491,-0.47894181828362453,0.16329757376135384,-0.8070190889903152,-0.7670538940470153,2.2814979274027274,1.6424357618528653,-1.021491718051907,-0.7715237334076248,-0.28949921792503586,2.215325041365801,-0.8515341186224656,0.2202463521344121,1.5127694826169666,-0.7685544523379048,-0.5177475676932664,-0.8006477106673179,-0.8491005101466909,-0.8408278958396088,0.5896199563785971
SIDM01159,-0.8020472844908608,0.9016785244597035,-0.5497973173032755,-0.7055740717812814,-0.7233748327033396,-0.36576150270374186,-0.987860224842241,-0.591139012457102,0.46325418704707383,-0.1387106580327222,3.348382477108805,1.2891542971832868,1.0280887838043522,2.995467915869411,1.5822780394793339,0.9506287776968498,-0.6104643535669659,-0.008483102341072241,-0.7360570447792748,-0.7687741588245446,2.3173286185894315,2.7074644525533977,-0.9615549626282548,-0.7615483646459797,-0.428622724084098,1.4233256557971625,-0.952567689396672,0.5393950742515778,0.6366079433655166,-0.788574849594631,-0.7471401484516477,-0.6928306489326729,-0.6746733650686136,-0.823740410656879,0.4431498969474364
SIDM01183,-0.08894931694652103,2.0177420941733732,-0.26882809820135634,-0.6750661262302208,-0.72954773648111,-0.6557921388794457,-0.9558539803367311,-0.8534898682441798,0.25126135877170513,-0.7935971312484495,3.2820883863330677,1.6530133865392518,1.2684318180381955,2.668620993212249,1.6302136526948734,0.7967459245133225,-0.7101624725924741,-0.06792429224177098,-0.5883003506347994,-0.649291934058303,2.0035276264928825,0.8944768926463507,-0.9672799213908153,-0.901382321105504,-0.19870930810961587,0.6393981520002335,-0.9151486002442943,0.47827462414558886,0.10468552476144631,-0.614814163400648,-0.865701164087937,-0.7519562974125905,-0.6754967811760831,-0.8288952508392613,0.2957234591435349
SIDM00328,-0.7942209546130429,2.8171306544626304,-0.6996558314773014,-0.6893355323850966,-0.5447876062875124,0.5521114851884064,-0.9374814710038067,-0.796461422602041,-0.3668537047678271,-0.6982808867302084,3.289394595759518,1.6132820970205035,1.4836801344001058,3.246361103427926,1.6977220812523377,0.8040904525426115,-0.7094830127014615,-0.019874014134528408,-0.7719659531441899,-0.24586233992815615,1.7491438729768138,2.0754768669435384,-0.9478973158179113,-0.8536776610401899,-0.2702073562342771,1.3565800811425415,-0.8622250157384506,0.043557365464755755,0.08203416164358442,-0.8457952588758149,-0.8255525539223705,-0.6411744039348347,-0.7651967828606268,-0.7559476481004836,0.5229457356089305
SIDM00389,-0.7281476076985878,-0.10487137746776531,-0.6346306599248625,-0.4809509848805521,-0.628078898317464,0.5321923143545064,-0.8064521996378131,-0.5372444160434633,-0.21047126109789055,-0.7357470745147148,3.343737040221254,1.7040435583731977,1.2762563125236694,-0.767026365054434,2.220676954261782,1.217571309872861,-0.6267920832462841,1.1612390373156296,-0.5445559951416974,-0.3856541483736118,1.8399907467249192,0.9710912209576471,-0.931633507903642,-0.788783214641047,-0.17103949649140474,-0.3045531971782351,-0.8174033044580403,0.14259196335661664,-0.9535496407993964,-0.5832402514481401,-0.7867209255323308,-0.6174890184826166,-0.6713617264205824,-0.7403701452316569,0.8997997458130977
SIDM00489,-0.8457886009954197,2.4365287752619715,-0.7728483555953262,-0.6933654829058645,-0.5279262653297558,0.1400658118885453,-0.9599230938816958,-0.7671128296539143,0.050649374037461566,2.4960661008568485,3.0125804328340173,1.7054616093125927,1.0609896848222098,3.1121161906669896,1.9305785016070116,0.7249306170337797,-0.5936802512488517,-0.10229679758366585,-0.7340809075332949,2.780094762991707,2.095786391177546,2.385847320818877,-0.9757276816730507,-0.8303545456714293,-0.3836145905197619,1.2506461033935559,-0.8126311245061532,0.7442373170224735,0.6596524255540449,-0.7242754618075005,-0.8749231553102444,-0.7214419308629983,-0.7038675713456257,-0.9350278837032233,0.36053659308745983
SIDM00953,-0.44615595249905554,-0.3157897027392335,-0.4703106922235545,-0.5772346675498023,-0.7333531534193577,0.745779053290499,-0.8785149335970831,-0.7872617887137511,-0.28317873229435675,-0.7918284882108991,3.1973459604508445,1.603812795410453,1.2424475576524725,2.81748267857586,1.9321366878936979,0.9760703719526533,-0.5873430258435643,-0.6193569871438608,-0.767858882851746,-0.6539957417070476,1.418253183665285,-0.7670602559206651,-0.9745143700691908,-0.6783642544505046,-0.40516421777637956,0.5797509951941514,-0.8604221855656701,0.2858541789412954,1.4649060901065738,-0.6228025495329637,-0.8004756068341161,-0.76256737436496,-0.8626978657620458,-0.8939763592960471,0.8387472378506039
SIDM01245,-0.8047513520991096,-0.16351523732222806,-0.6523442445892847,-0.5842260141332171,-0.43376456996038687,0.6999951199544818,-0.9774584859193962,-0.7938989278168057,-0.3477401166883169,-0.7442554568029514,2.9784715666227117,1.822565097068013,1.5054066664900434,-0.9041982893733029,1.3738023346007733,1.2617849288374055,-0.6518029677047488,0.620169742132308,-0.646226137880226,-0.6635339873362988,0.989207968760594,1.8346031949447597,-0.6429201249538805,-0.8552727292966679,-0.2610589764030241,-0.6938995943851478,-0.7805575975165853,0.43776663542914557,0.6472744881661999,-0.7135270298842236,-0.767489119933448,-0.7423740779213437,-0.7503930683512738,-0.9673445437319813,0.9301910422716186
SIDM00929,-0.8103137442931281,1.781132295486162,-0.499464756094288,-0.5080496023100346,-0.6453448326417359,-0.6048787993418253,-0.911225580531024,-0.8447687630198731,-0.11281548815903777,-0.7816928736973362,3.1778377141439473,1.3563412631371135,1.2125353395132703,2.4896406259992654,2.0292645216037104,1.069760504228887,-0.5069424737070184,0.23930895324433482,-0.7582040091592437,-0.6268238767532555,1.6661338147508977,1.6673672748442219,-0.9971762594888445,-0.8375288384421438,-0.4320543866506152,1.4369617918219901,-0.8478824274538884,0.3692098577413816,1.3761833927570786,-0.6787804460397946,-0.8624321326366281,2.1733028751796324,-0.8218421877191863,-0.8720176257959145,0.862357333773194
SIDM00732,-0.7866891905213691,0.8610738718163924,-0.7035143757830714,-0.811966154580336,-0.7994510461930113,-0.37091817398276794,-0.9361176967596971,-0.6791591766902761,0.22958093100101734,0.7933889133468297,2.8982069816052016,1.5402895204334526,1.3814420604376163,2.0836364329825305,1.4783614752615815,0.90033980388803,-0.5916199606742647,0.2710819505194376,-0.8210032642783787,0.7310004702961594,2.18417961822752,1.806412653169034,-0.9653468853552453,-0.7920519641237962,-0.3176117576103018,2.1177527227216895,-0.7472475919396351,0.16003631625802697,1.5853040827040206,-0.6880730019619145,-0.8186364318795767,-0.5713561053953811,-0.7694171358017495,-0.9015242837159645,0.427959277113006
SIDM01047,-0.767908876720472,-0.5482726279543918,-0.6846027435805573,-0.7415404835451144,-0.5993233929645143,0.0779916428905103,-1.0187672750521795,-0.5869175373742316,-0.44463101776559094,-0.811998856994401,3.093042223849556,1.3874323604977712,1.054865372399146,-0.7255347022088438,1.5975114432427633,0.689609286280579,-0.6698616764567221,-0.03355048006372274,-0.6211822284806943,-0.6507441455382053,1.3296316715011876,1.595951911499906,-0.9681937138546496,-0.7934574463001332,-0.31887127775837615,0.6651595294852688,-0.8128336242086084,0.0696839219198599,-0.8290875627018535,-0.6823570703222597,-0.7936200039195636,-0.6997780656507375,-0.8730514572352882,-0.8111391248822777,1.4468298043792942
SIDM01229,-0.5591968930960033,2.706082895712158,0.013049446510803937,-0.6617618084647158,-0.7741283860851006,0.48559552615440355,-0.9390390486744602,-0.8116120270126467,-0.2561868145867877,-0.7231381608547269,3.337190886472343,1.7573470880715176,1.4666371569484271,3.233696053837515,1.121380162132431,0.2815931667742202,-0.7216676366568544,0.5778405933344439,-0.7065992719695494,-0.6681366960844245,2.133224501997074,1.6930558255231103,-1.007014548182216,-0.8309179024922334,-0.2504791635478948,1.0763877758826035,-0.8596084646478318,0.5519518144451769,1.7816853987735561,-0.7650444550606963,-0.23763838452548752,-0.7997955127019972,-0.69359641843717,-0.7802975080107253,0.2798422098480013
SIDM00540,-0.8668729982496342,2.145197393459908,-0.5306773769691967,-0.7640042742653215,-0.68711664091875,-0.4613988228278914,-0.9204239764216648,-0.8340132690040304,0.17294120672174437,1.40893698790017,2.5278163493280275,1.5366122326517981,0.969436265776678,3.2350144381816683,1.74992149318042,1.0942402495718608,-0.6156219841752313,-0.18997442865203587,-0.6780107586928112,2.8146839375519415,1.8956652829487568,3.09806084815948,-0.8975710155308072,-0.850093330311113,-0.4568571200375199,1.8241750588958938,-0.7615940485469708,0.029060412341727456,1.1830094590637015,-0.6366568603184332,-0.7839608497116023,-0.8480982824016791,-0.8013172637648661,-0.858498112176746,0.496741551067594
SIDM00264,-0.8657141542520956,-0.025363931703994664,-0.7294087240981325,-0.4585444932377242,-0.691455371937827,-0.1344010521630922,-0.9405345184035799,-0.7752068433827736,0.47145726527675996,-0.7883309071844676,3.091401808824853,1.4070212618630207,1.280464090392744,2.0332256322910944,1.2209843315188078,1.5586797299625386,-0.7732019376853314,-0.045386187059904264,-0.7634300966337553,-0.7332470731506713,1.9777918561719179,2.6240742817868394,-0.9775637552259185,-0.8918550763486691,-0.44150689870920107,0.6287056704620579,-0.7306174137291255,0.32290063323240065,1.8596017311241333,-0.6644968615389976,-0.824834156357385,-0.7329937390540678,-0.8053048587327667,-0.8278755802404806,0.3525208990816016
SIDM00842,-0.8216769747952578,-0.48143268754124624,-0.6908196236169383,-0.6259406328403738,-0.6971544535503661,0.7729450495579232,-0.9102674451481151,-0.869127021766717,-0.29856901350444165,-0.7276923846245871,3.168095458202743,1.441825815675595,1.101971247446253,-0.5768473328912234,1.3447497610895562,0.7250142359758334,-0.7104057650184783,-0.5916479125530911,-0.8154152156040488,-0.610676021850083,2.088337545006916,1.1038723338122447,-0.9652361187355486,-0.7512842508064694,-0.4048105513013689,1.1597317485841547,-0.8516701868824296,0.7825390690668751,1.7732630343854305,-0.8038036725808277,-0.8090758149792842,-0.7455367489270802,-0.6844338747949866,-0.7449108459870293,0.40360123957596766
SIDM00923,-0.7931915338894736,-0.14992140555364758,-0.6778500680178673,-0.5976917653054429,-0.5735360802885359,-0.05128598199860782,-0.8769139494554372,-0.8104452495534811,-0.7715157981747276,0.9113575425594219,3.0066689691922672,1.9455350840071994,1.3883191091729032,3.127542400135783,1.7537050236069218,1.4327070634345047,-0.580001553988567,-0.4681739536635467,-0.6569714068605637,1.7881056156193924,1.996080738189841,1.9351518527179785,-0.9793338651243547,-0.7697402206310145,-0.48191310216319017,1.6254473762864396,-0.7881389519744165,0.19583505558677525,-0.2492122291293238,-0.742740222176692,-0.8158447236416969,0.3677651525614409,-0.7642585831383985,-0.9605170562089171,0.9601488988485335
SIDM00120,-0.8363720542561367,0.4508029832320042,-0.6992291556022842,-0.6604464518980774,-0.6599951174351455,-0.2933198329520916,-0.9374040043060095,-0.5840149766654031,-0.4979205154650997,-0.9144902750225675,3.2973895142688843,1.7858795726302445,1.3842179309485314,2.631863090347221,1.919141062714714,0.7649511924636748,-0.5793232857028147,-0.48795365328205387,-0.7212976959720806,-0.6204857829937618,1.887688071830092,1.5232324255428387,-0.8875905179016172,-0.820727543794899,-0.43618500070843175,1.3440603133848295,-0.8345279526382451,0.5374418255743532,-0.827196749334407,-0.6760256558645494,-0.8105445322674848,-0.10531786616203793,-0.8343556357210827,-0.8334475196918003,0.5403244122992801
