,CD80,CD86,CD28,C9,CTSG,FCGR2A,C8A,C7,FCGR3A,C8G,FCGR2B,C8B,HLA-DRB5,C6,C5,ELANE,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C1S,C3,C1QB,C1QA,C1R,C1QC,ACTN2,HLA-DRB1,ACTN3,HLA-DRA,HLA-DOA,HLA-DOB,TNF,HLA-DMB,ACTN4,ACTN1,GRIN2A,GRIN2B,TRIM21,IL10,SSB,SNRPD3,IFNG,CD40LG,CD40,SNRPB,SNRPD1
SIDM00198,-0.8604217702219147,-0.8502929921044413,-0.959053279119065,-0.9666853877791736,-0.6936651957381252,-0.5935428858929628,-0.6693333694937071,-0.7386344691750526,-1.008606460348308,-0.7530891302323793,-0.8208834592090538,-0.8240450956563142,-0.9044169693954784,-0.7294760069160074,-0.14591327760421435,-0.7162939260235571,-0.6904395499688453,-0.7789691372999739,-0.8122849907640416,-0.768813394590938,-0.8070213503873369,-0.9433578483417825,-0.6462193275935066,-0.8801941525672066,-0.3772615098738313,-0.31571018919955746,-0.7217872623032339,0.37204324410690265,0.1847755576907978,-0.7359208560747031,-0.9166059503153838,-0.6900073924720994,-0.8170794586627442,-0.6679298805539786,-0.4963111882140367,0.25684499715878156,1.559102240440095,-0.8635145013567305,-0.9000032524623661,-0.14421874478320149,-0.7861566370221496,1.6834660243975124,2.6986315510747514,-0.9892058841102139,-0.8517651939449755,-0.34135050023055336,2.6070438628909884,1.5759719431760695
SIDM00269,-0.8393389151758437,-0.8814951427163188,-0.943359214519702,-0.977504204011376,-0.7857226769221894,-0.6640352864053264,-0.7047933297946352,-0.8513914019621658,-0.9630309586082391,-0.7615942339054952,-0.9206072605633238,-0.8034250512484641,-0.9699271157703949,-0.88864927354494,0.5744256825344539,-0.9168026861361853,-0.6517161479635307,-0.767017270736724,-0.8803880045301484,-0.813773545111898,-0.799198982024713,0.00144921081169547,0.1648852770932406,-0.9427590662986308,-0.4964653867613714,1.203931279808759,-0.94998794983957,0.12210897703151917,-0.1574208547387456,-0.722677419046589,-0.9620493525343066,-0.7530844400385598,-0.9418819824275165,-0.4842339192352426,-0.4166978710078035,0.07163643629650053,0.9755450248624082,-0.8434851015735125,-0.8790622795944231,-0.6145317896950405,-0.8041494173238614,1.6515015808320803,2.496651606005352,-1.0056984245023597,-0.8083310753053062,1.773952386103413,2.3876066629410784,1.1272805710302405
SIDM00621,-0.8381936720225371,-0.8988159473971192,-0.9571417049058566,-1.0025989873621248,-0.6472993640038415,-0.5991076896509616,-0.6399406229692945,-0.8800901309447061,-0.9620938735775013,-0.8997654860525397,-0.92493118497263,-0.8113020386549009,-0.952098500077947,-1.0007138221145653,0.323567234069411,-0.9442612201868147,-0.3309415514145601,-0.47945279959850917,-0.8908156158432411,-0.8345958927983453,-0.7513155830814602,-0.8612440762058733,-0.804858890984758,-0.8666558258566424,-0.3111940683148288,0.7722209512418338,-0.887323896134437,0.5630078575607435,-0.1858960845668012,-0.7205783607302771,-0.9247536789105877,-0.7623471617753704,-0.8232375703861152,-0.8092701292508719,-0.48582821970833273,-0.1270783963958816,0.5286734414093108,-0.8642252506878566,-0.8219239449408141,-0.7356447320045881,-0.8884347105602547,2.087610874102709,2.634610151321244,-1.0167640110095137,-0.7964618453790909,0.6644963278307615,2.539316213738333,1.7521800998948718
SIDM00599,-0.8997234404822193,-0.8566046715161416,-0.9094748241584333,-0.8706114443821059,-0.807012028065882,-0.7275418841903615,-0.575382608479372,-0.8863718960381751,-1.0019849268578738,-0.7140776564514962,-0.8026683469197129,-0.8461906615078592,-0.9268202711683478,-1.004500527537065,-0.4690368322582259,-0.9606136360121519,-0.44195227662997133,-0.791276822618679,-0.7950194316311835,-0.7358018734891257,-0.6106473502336288,-0.8668827934692468,-0.7000402718535339,-0.8679425775992756,-0.25638740388806375,0.4755800990036036,-0.7606750397454344,-0.9133612887038877,-0.2120738398993326,-0.6448196460551392,-0.8452718858721443,-0.7262946206622937,-0.8600191239091038,-0.7295894099130473,-0.5643012959890473,0.7473393702289357,2.4193101935649035,-0.868051815127108,-0.8757249993959973,-0.7577158809281586,-0.8548733816713011,1.1955214244866936,2.831390318600719,-0.921059793009474,-0.8186335582714063,-0.5795222146756935,2.7986672558256487,1.497655696747119
SIDM00118,-0.8485061107372985,-0.8372532698929701,-0.9348670952756497,-0.9608001337593303,-0.6556436303370415,-0.6063539960471769,-0.6989080543588648,-0.8625455839958992,-0.9814818946601072,-0.3546238150493006,-0.9057040184242556,-0.8032590404387118,-0.687083321149063,-0.9955525338985659,0.19188432782895187,-0.9884164220254552,-0.6768903863063861,-0.7750165147379916,-0.813771203290579,-0.748420585226984,-0.6424102027048829,-0.8016679407914241,-0.7882671214111154,-0.8577602556852065,-0.29969350629747227,-0.22992415329691132,-0.849096896925209,-0.9244733899291853,-0.34694529344882635,-0.6584556171238479,-0.9216112831350174,-0.8042136583978362,-0.8746924913353069,-0.8117371767045696,-0.553312118698587,0.43264311667288285,0.6276081883671175,-0.8540637572066578,-0.8493749906825193,0.14922787758338096,-0.7979990694119574,1.914497107937679,2.5362274294569476,-0.9374400428669074,-0.79288702968619,0.5099188354504581,2.5141059412367084,1.3322191874232672
SIDM00596,-0.8464070022049822,-0.8716267579289547,-0.9453434015103764,-0.9133508859473463,-0.732650145247734,-0.6224209845347886,-0.713655208048856,-0.8650327462960324,-0.9762324942282022,-0.5710386068518127,-0.7821477044124949,-0.9152247592808026,-0.9436234855900757,-0.9131796197220342,1.3813856713822699,-0.8504114722046189,-0.5900335260532257,-0.8341242115071709,-0.8576953661150778,-0.8057285936769425,-0.6254895318781059,-0.7896652270862824,-0.6962952624841424,-0.7327815188391558,-0.06709387272205923,-0.6608654226155408,-0.7944275927804739,-0.8778759682733799,-0.31525696461074565,-0.6445794854156965,-0.8764645804597991,-0.7350116086265915,-0.8187932927263546,-0.7366090139222096,0.42422089799239976,0.5510445290803238,1.3748274755945107,-0.7604417117626998,-0.9462659439916026,-0.10691750470864275,-0.6801310791524684,1.3406037799867405,2.5603060133439137,-0.8858181301422223,-0.8024294579597017,0.4213003414941845,2.4812418369782834,1.1620663807588438
SIDM01251,-0.822304789788049,-0.8391440511009272,-0.9404684430140859,-1.0365699992122013,-0.7057353545158029,-0.5749247637108406,-0.7013861457865102,-0.8875282629380183,-0.9544896540681981,-0.7640425481107853,-0.7690066332803663,-0.8034978234582228,-0.8813982285932184,-0.8678690019427115,-0.18185953775091387,-0.9014142557244135,3.281806303486299,0.6948773242116684,-0.6406953461724554,-0.6352990807434675,-0.7174191842944694,-0.5393138743503326,-0.7052833885576426,-0.8220023034552187,-0.2181232580070921,0.0735292743964799,-0.7966919412899187,-0.8724734637771554,1.4827529060919509,-0.7518319921469151,2.8268618038748654,-0.5279015557838362,-0.530643268850651,0.21900132418684035,0.508153475830448,0.37164937300775536,0.5895657183356412,-0.7601099724132327,-0.8160032744939976,0.12762660216401583,0.22868768784392507,0.7681425969100665,2.787964459538621,-0.9361705479710944,-0.730580454592154,-0.10868716845601128,2.932805225095164,1.958144578285547
SIDM00197,-0.9037167247253984,-0.8200764613000631,-0.9564430552154926,-1.0305924657654444,-0.7193292863397637,-0.70773624893135,-0.769747017838132,-0.8195003334604083,-1.0304106072812103,-0.7429614762631187,-0.8795174282228744,-0.8066002796810635,-0.9800015940444626,-1.0613562631781654,0.008221457714754845,-0.9373405271792526,-0.5452064269851948,-0.6713146583615676,-0.7915332130825113,-0.7331437315074829,-0.8100597493817935,-0.6923152426149086,-0.8414852748235068,-0.8532229922070997,-0.3263427860843897,0.6367967895856259,-0.8728917879708492,0.08722676093811323,0.20658041329252175,-0.7228528481749118,-0.917384400352748,-0.830135515313801,-1.0258184926102252,-0.5001998683581735,-0.5113381201484145,0.004851392360014265,0.49815181922846014,-0.7438621466058027,-0.7577715941480815,-0.9849555895711432,-0.7906217779571062,1.8497090650928862,2.6252592915478568,-1.0231978275527827,-0.7648781692089044,1.0435160794082539,2.649762760224878,1.7367031064690244
SIDM00810,-0.8779987261087974,-0.8619723393068277,-0.8931099320504983,-0.9850419692849565,-0.48854912480516693,-0.755248481753856,-0.7860194317530649,-0.7915867072382458,-0.9324817775262035,-0.6844462068888331,-0.7805243414395109,-0.9315939500890034,-0.8970352676251077,-0.8946060078956092,0.24128004642272766,-0.8193747405608938,1.0432283699312301,-0.7469292014382739,-0.8398896260280091,-0.7114484909915029,-0.7073670883807752,-0.5209209999779023,-0.7196809404509916,-0.9190588473176393,-0.21916644285413697,-0.3035466883866957,-0.9073449849277633,-0.7692194164995407,-0.24518207295136507,-0.8794573465923916,-0.8740742146475461,-0.7681066829627682,-0.9104910831868513,-0.7753633435691015,-0.4818892680172181,-0.11344801267143642,0.8146971874946775,-0.7780226353276221,-0.8768825231489936,-0.016799333161186078,-0.7688121516910855,1.7591327608439482,2.166828199486764,-1.0014858519906606,-0.7164595338528466,-0.5822237941464606,2.214623825899174,1.3080778092787844
SIDM00174,-0.8180914038121969,-0.8203223226452953,-0.9505195822074817,-1.0118278819050868,-0.7426464667358658,-0.3649329241416848,-0.6555348259325253,-0.8081531605633865,-0.8963717071442322,-0.7428515663108035,-0.819724357368484,-0.7363297828029963,0.4591568613414412,-0.9823272571295716,-0.4513894999191956,-0.5918188771032535,1.8595183894654739,-0.43180977531084674,-0.7849994612641502,-0.6823816454292675,-0.6926317656026932,3.1136366938990623,2.673016170505914,-0.8649980461182522,-0.16937309417703614,2.8027047148380193,-0.9095413574449254,-0.8512377922039241,1.0701992802333107,-0.6932591027965831,1.4974319294776866,-0.6855058052429686,-0.81334857597093,-0.6451141733481971,-0.4982072712969934,0.4647389155738632,2.20055497567992,-0.8225082977557007,-0.9267855817836591,-0.03122841033877393,-0.8062514766628682,1.2759789853225325,2.2211943993325964,-0.781331760763359,-0.8011712633473093,1.7271576256154633,2.4034297553731845,0.9812605687353143
SIDM00487,-0.8684983441868556,-0.7900278054927788,-0.9194480462070959,-0.9989875867777154,-0.8076665918857174,-0.7856980683395437,-0.6893074444054703,-0.8151258394297726,-0.9219115919603694,-0.25144895989405336,-0.79396434846168,-0.6385798265719483,-0.9144761901356283,-0.8421672760865123,-0.07451009201606844,-0.9103557431432316,-0.6629630855009092,-0.7807748215359078,-0.8464375555110446,-0.7531208727821972,-0.7781543931983735,-0.8778278682981855,-0.5154296641920172,-0.8108463997259738,-0.3255397367478258,-0.6364452615375518,-0.6951418796970465,-0.8971717703963059,-0.07556824784076058,-0.678048240956002,-0.851830171142968,-0.7653692732844051,-0.8437720450395149,-0.7318771500495882,-0.5737513979350299,0.5821422022996674,1.1210413501346,-0.888253464004333,-0.8722742611774841,-0.24475955680785286,-0.7491102391463069,1.6445649327996557,2.654744650283057,-1.0322061536619922,-0.7106461315581731,-0.6311262179186897,2.3004314941276274,1.4915957207808164
SIDM00263,-0.9204075306150418,-0.8892402252517191,-0.9634395125701813,-1.0366139549458135,-0.7680943440095443,0.35807099274893606,-0.7212330534812489,-0.8591988657123318,-0.9642115546958132,-0.7049927103321473,-0.7988146281999295,-0.7964697640397477,-0.9500495367219957,-0.9971957122088679,-0.44123386832492467,-0.9752534137372905,1.3426147586996098,-0.6130906241432424,-0.7017800616914798,-0.7831734324949251,-0.7602323753670956,-0.3203466292335066,-0.517098657528004,-0.8557223652848408,-0.36253454358877485,0.92131400616842,-0.9575857566165916,-0.40468702815674257,-0.07039296094474123,-0.643654362630296,-0.8944882352806524,-0.7761552958814797,-0.821114564048598,-0.590811419100793,0.32639347335333485,-0.0983723866084861,0.29812865464654464,-0.8064398779135351,-0.8871705486262282,-0.7419970802768595,-0.8115501589998081,1.9960506019794808,2.45507533759905,-1.0242631714889203,-0.7998657822434392,1.451468478373554,2.5610013213870504,1.1980830187640865
SIDM00277,-0.7777595261115293,0.23186363529536297,-0.8534711299723581,-0.9835654666442067,1.773303515435914,1.3715661446883318,-0.6121167490636088,-0.7841464252134994,-0.9455664553372032,-0.6740121204423793,-0.36821936929079246,-0.864766799366483,-0.8705673620098384,-0.9654387734033508,0.025539349751640947,-0.8399739275947294,-0.07879776298383473,-0.6141557626242087,-0.8029535479663634,-0.6865092816753252,-0.5951936864457583,-0.7890242411618978,-0.7232106852428378,-0.7655073516496177,-0.2290366353600521,-0.705350999361229,-0.8860595160594109,-0.8651419340582318,0.7912015263214163,-0.6595822733536879,2.4226063169754823,-0.7089677942185871,-0.8047580343690843,1.202453753893433,-0.2342169202503624,0.3055087681358473,1.0446619544340985,-0.8419137032026777,-0.7583771418929246,-0.08606527483966173,-0.7917060818546053,1.7755910350386992,2.509885852598834,-0.9690337827824513,-0.5429618396452515,-0.6371646919477032,2.467030006342658,1.437054025584199
SIDM00592,-0.8787247874911215,-0.8629891379818454,-0.908568827160224,-1.0272590760426157,-0.8686754044819721,-0.6385624215793878,-0.7505273447343537,-0.8455528492246084,-1.0352110177522453,-0.5982303961037304,-0.8109814869559454,-0.6255302618370074,-0.9941143163981918,-1.0086984655992557,-0.628037809766167,-0.8147423277293129,-0.6613310928020805,-0.753543899496254,-0.7941663776965341,-0.729669599135844,-0.7786729060229913,-0.8756004874513247,2.5440114668736293,-0.7628386262760205,-0.12095433227616478,-0.44603021805578796,-0.7418946081500438,-0.8572628524605364,0.21738805349446166,-0.6185962345815591,-0.897168227372204,-0.7535750403255431,-0.8128491039883304,1.0881411131887548,-0.6053569255808716,1.306601466260549,2.6261466298283502,-0.8364371009402086,-0.8661865873100462,0.3380893923004228,-0.8872205945548475,0.9367014104180292,2.503490301615806,-1.0133737737379005,-0.6689322055410564,1.7621637797053495,2.5891251151288346,0.5334579415540882
SIDM00496,-0.931013573262624,-0.8832553208181381,-0.9791089164470508,-0.9330111497328419,-0.7011994449593933,-0.8182464719107282,-0.7356373662713671,-0.848191167812554,-0.9096445539188276,-0.781119897552154,-0.8575661281496973,-0.8175925514154347,0.6574873555153714,-0.8221063198442911,-0.7970636448458219,-0.9502016826750361,2.086365363921819,-0.5064785099905662,-0.7515789614143616,-0.7117761977787097,-0.6708471415476925,-0.7665495746685065,2.4060702211481106,-0.8132849304195142,-0.2360236803685732,-0.2030967113667427,-0.8362583212454883,-0.8141071284154885,1.3036586542677229,-0.8327599791072172,1.7585568921570767,-0.7392302697083728,-0.9025009739197738,0.8048636631390195,0.7700309351910325,0.33724443892270584,1.6264517037337223,-0.863901866331676,-0.8446459920189483,0.5341022648382087,-0.7991081148407914,1.4658107985746427,2.4416824670904536,-0.9077797860908537,-0.8262128540572369,2.2907311339205836,2.186818612088149,0.8626609541809308
SIDM00793,-0.030345398307680446,1.5246485156907577,-0.7809526587033995,-1.0017249739842695,-0.7543057190853427,-0.6645609455095914,-0.6215454568674313,-0.7516580557276328,-0.785690684447786,-0.6051214863428654,0.7191277538206946,-0.735175998632733,-0.9984701380973146,-1.050703624390064,-0.3517073890147427,-0.8492186151102427,2.960284218350961,-0.3344979661531331,-0.7726725213363397,-0.6414571118797741,-0.6057944382882227,0.07787180260195646,-0.4101005623667581,-0.8859025612103884,-0.1671605553368446,-0.5673283701051511,-0.9101704463107617,-0.8368312875347138,1.3244583718929104,-0.7280149617675735,2.3442920107793337,-0.2620209990408584,-0.3914038890931657,-0.014280562530613782,0.7918275475011737,-0.2014226590751456,-0.6688656305547187,-0.8400985569084892,-0.8663930932785626,-0.10403310675873607,-0.7367013568074191,1.671646469807844,2.3271113378018917,-1.0282524693281072,-0.7546234883293299,1.1202131496932692,2.643874736528006,1.5020903452511236
SIDM00121,-0.8700355708587308,-0.7715659275841027,0.26998184345685905,-0.7141775450505853,2.2532247301079376,-0.5903706094932826,-0.7202895015008711,-0.7678719794178838,-0.9665671690076694,-0.5975901088014582,-0.7922954852094346,-0.7928305723441894,-1.040529726838301,-0.9196726264930553,-0.41117395755725855,-0.9860032254670283,-0.599293912989977,-0.7469453767213945,-0.7617270244346073,-0.7246709177176275,-0.681886089534857,-0.8068725608323123,-0.7148465375083414,-0.8498247078020899,-0.4377840556060935,-0.2568551946722284,-0.8105596067193837,-0.8555427506629392,-0.15354630544457804,-0.6841843694367952,-0.8826703541910571,-0.6916838323831238,-0.6924322336697236,0.7900544942121965,-0.4427312748365255,-0.24465203824058,0.07394018388060797,-0.7981195261062126,-0.8646527540918747,-0.09066471957835535,-0.8193600847830127,1.6908956732578613,2.8048862084270505,-0.9459130659387405,-0.7273265459207234,-0.5822514200564384,2.841722888044567,2.032855007768163
SIDM00202,-0.8736512720752644,-0.8703504811974834,-0.9088048172612213,-0.8861713660621346,-0.6922657533083804,-0.7362568802632471,-0.8008506633482602,-0.9080265942631591,-0.9117169776227191,-0.607167347333596,-0.8214041862025023,-0.853844581318702,-1.0134043548285578,-0.9211576430508757,0.9918752650952777,-0.9093390464402926,0.47344932034941417,-0.49397799426383016,-0.9014030750185655,-0.6928899854055939,-0.7670734496774846,-0.5831269324639194,-0.7261733829443031,-0.8747560488751844,-0.406399864917905,0.7363108511523421,-0.8091349627865713,0.6258206085595183,-0.05481173729701989,-0.6125065315150233,-0.8188722292402583,-0.6681496235102531,-0.7973637253403314,-0.8350019357222531,-0.6434724864348046,-0.13034616843797323,0.43389323280203995,-0.7410176423245858,-0.8481420389694959,-0.7827527181185409,-0.8238254654844838,1.5645625649949146,2.6036674499676145,-1.049452809921064,-0.7582821651335133,-0.19152933830842062,2.576796184702317,1.514648087764959
SIDM00047,-0.8915905236186077,-0.8859335363845883,-0.9427893196368415,-0.9711837980554104,-0.7813372484078372,-0.6870364698631555,-0.701298891114128,-0.890997010121406,-1.0267319116163256,-0.8021168732151962,-0.8547186977455742,-0.8322101988856975,-0.9786033573516063,-1.0183015318282396,1.0430879067763825,-0.9099603214066498,-0.6506194789046434,-0.792606577688436,-0.8558248254399043,-0.7270519356158137,-0.7797209031949328,1.5184442901028645,3.0355761766772917,-0.9411202241541216,-0.3500115232738508,0.9855576877860918,-0.861931313524193,-0.8942045966398506,-0.4611217486037752,-0.7811719470023106,-0.8391901824262524,-0.7201806732116242,-0.8610887727262588,-0.5204999358354078,-0.3144802276665065,0.8465194088520638,1.1104706059475644,-0.8276111609978068,-0.8666736377058852,-0.2496100558966281,-0.8626524126689001,1.8645464039762816,2.3712037329412436,-0.989987885933068,-0.7903396578664789,-0.037635103582257995,2.3225984022809696,1.383457768906128
