,ENPP2,PAFAH1B1,LPCAT1,PLA2G3,ENPP6,LPCAT4,PLA2G4E,CHPT1,AGPS,PLA2G6,PAFAH1B3,PLA2G2E,PLA2G10,PAFAH2,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G7,PLA2G2F,PLA2G2C,PAFAH1B2,PLA2G2D,LPCAT2,PLD1,PLA2G12A,PLD2,PLA2G1B
SIDM00508,-0.9056690766274812,1.169794599118302,2.4108186293222253,-0.6446891863564971,-0.8764620571226985,-0.03022536873196198,-0.9027955295624712,-0.21184263822460542,0.4099509763643174,-0.6670189365855632,2.679556512452106,-0.8085345612777385,-1.0594658658343565,-0.7864726076926843,-0.8048580472853452,-1.0155140197441994,-0.9551092949388366,-0.9716703980612433,-0.9118635114234718,-1.070174357976223,-0.8806506954910324,0.2551413122656072,-0.8352628314395142,-0.8310894209219998,-0.7310183298163043,1.1437985071920436,-0.7034207249245976,-0.8098640691896523
SIDM00859,-0.879366455792382,1.1775018108968565,2.4139070118757386,-0.5858259397199069,-0.7406962346711182,-0.2555311203734385,-0.5905610436275783,0.3110065575419954,0.9446575781765438,-0.581895307985198,1.5923478751782296,-0.7751993726319908,-1.080721728533399,-0.6823662167805492,-0.8487600181379051,-0.9800008373141957,-0.8630502842399859,-0.7170009337214436,-0.8543810315045164,-0.6973931177804245,-0.7329518605021983,0.09782545098377345,-0.712205851543743,-0.7176628759203586,-0.5959076114143423,1.008137588061574,-0.6262585697572781,-0.9479022847585024
SIDM00393,-0.9041280620021382,1.6528727915271706,2.0209083126446967,-0.6549333546361841,-0.8129879691798234,-0.0947930338851347,-0.8442140777866787,1.6070835665606116,1.231975821422344,-0.6438554667441624,1.193292364555496,-0.8039093748379774,-0.4605444808068109,-0.6637558262669633,-0.860975351469489,-0.512511814998959,-0.9356267662237185,-0.8546152424662629,-0.3758156167914677,-1.012959276710213,-0.7462597852171454,0.23395430636472225,-0.8259089893876272,-0.7205290583024111,0.1274695980716853,1.1552865227386928,-0.6335189141564548,-0.9184625975668486
SIDM01174,-0.7900704181045939,1.5442300315109017,1.6430841776775886,-0.7148574281072291,-0.786771532194185,-0.04773176457867293,-0.9154786962501793,2.1225967372217003,0.8067893831425157,-0.6660671266965887,1.6216577152721168,-0.890472045168059,-0.7881921330139443,-0.7148073973643266,-0.840412603179048,-0.8879489727928797,-0.9340484424930918,-0.7912500449830523,-0.8300597864821239,-0.9632864580682096,-0.699786589174297,0.48788615385184236,-0.7351684974524274,-0.47471739064051355,-0.3301458066229535,0.7799735752003288,-0.5292703486053139,-0.9589454399622975
SIDM00530,-0.9028666944396755,1.3052156298506752,1.344085072297763,-0.7211687721304708,-0.8738434697826862,0.1975800900509595,-0.8567500647427365,2.1046268630769696,0.7740148772198499,-0.6539532542749865,1.1965108084547638,-0.7910548799326756,1.5087990858227174,-0.6106632665267544,-0.8700170829260192,0.40974087800555814,-0.9574158096299064,-0.8422238498464358,-0.9078141656872235,-0.9840548783510081,-0.8066307824751223,0.1620069155315275,-0.7439541407373051,-0.4874091052921627,0.6695778859473271,1.1693631992743792,-0.32973545579075797,-0.9445877274758738
SIDM01149,-0.8610627848192892,1.3222633887876218,2.1071622083922397,0.12130958186539105,-0.779239836490923,0.2226840928814544,-0.8526599042234759,1.8360034269033825,0.5876611721933339,-0.5902330642753487,2.1986353125735487,-0.9021913732240583,-0.7577636510637438,-0.3997151753952796,-0.9294163579609293,-0.943954919813493,-0.9779819275008872,-0.9452853667045082,-0.7983836393753406,-0.9541139340617204,-0.8133377643978145,0.2526340015125929,-0.8161261535598263,-0.6705953652205988,-0.6345157172981446,1.1979303058706003,-0.4442946925430852,-0.889920075835844
SIDM00243,0.0755605910160992,1.4425741139496908,2.328744591077177,-0.7735238059057449,-0.7689891711724289,0.33923144593299764,-0.9223458325001538,1.5337911802696649,1.1157047444718042,-0.7357311726334744,1.5165912913931234,-0.8175701750919945,0.6019983328296092,-0.6471845979387019,-0.8197629298970721,-1.000192366345062,-0.9546492487366848,-0.8369949088409658,-0.8310791240757328,-0.9567533359798033,-0.8800167731903845,0.05151214134860229,-0.8047129073342436,-0.5511980507858644,-0.6849499797592479,1.1347231141911425,-0.43283460309217636,-0.9546433874979767
SIDM00176,2.0782156024302063,1.4710002137358875,0.866652425375704,-0.6307433345743062,-0.8690636719858634,0.47854061818561244,-0.9935430194984677,1.7471719011246825,0.5652550726894244,-0.6616996106031446,1.5766862251732097,-0.8103008029013976,-0.8274303511880268,-0.5768984336605736,-0.8518518415096226,1.4767219181570939,-0.8831422048831958,-0.8439298489521785,-0.8266141807321159,-0.8938549685031479,-0.8169185071361198,0.2259032285747632,-0.742052284480319,0.18659059364460553,-0.5296559030407951,0.9631540667834343,-0.48957061044086053,-0.9250562809454336
SIDM00422,2.6439353457198687,1.555668234905625,1.9074260858985943,-0.4585370848972286,-0.8504169591937425,0.6157071072025284,-0.5567848721168283,-0.8530100745598126,0.6496369043035634,-0.5733423089963139,1.8729759221488165,-0.811447205451485,-0.7987375866664772,-0.8725181483534541,-0.9169810620658599,1.843708543523459,-0.8656804080505702,-0.9471562603026972,-0.8760373177249909,-0.930663702657094,-0.8057120969322775,-0.24634696897954175,-0.738840845974065,-0.6954881303935572,-0.19644089844562157,0.8233626550230138,-0.3150099966864833,-0.9533958546969938
SIDM00532,-0.001218992282995999,1.3917974867481804,1.6386874323378442,-0.6160561570590485,-0.8419351102120363,0.27411732127294325,-0.7035885907101433,1.46519888730842,1.0461842913069872,-0.6528563750936608,1.7358561709769158,-0.8206995065567871,-0.9319544168273743,-0.5143378366468255,-0.873912266646587,-1.0361744081182274,-0.9265082445265633,-0.816497800899742,-0.8296879990473829,-0.9530302855712767,-0.8537545063942351,0.23182122828901158,-0.8047682232172996,0.26640227161254054,-0.49243319432505267,0.7571600308452338,-0.608474221288784,-0.9000843725896993
SIDM00077,1.2065670152614245,1.2316957185642288,1.3470467716146015,-0.6362860472396152,-0.8361548083877922,0.19161069562093938,-0.9146280823961248,1.578852344229515,0.8840520056580105,-0.6492032989607635,0.9203287773175821,-0.8682420847029532,-0.9066575201386924,-0.5087540762837682,-0.8042956187525432,-0.602054390986125,-0.9297781238816647,-0.909419949113792,-0.8476656022387982,-1.028200057281792,-0.7819441701796642,0.35560376639004915,-0.7971416898023522,0.5760641260332102,0.3420381953313742,1.0232550368130366,-0.5466022758510762,-0.8594637738967158
SIDM00561,-0.8289746374077208,0.9650208499294205,2.1449716447939067,-0.7344467877476621,-0.7917434557791153,0.03465872386331759,-0.5878813377045718,1.5948058350367904,0.6792694533988568,-0.5964024468645296,1.0831870655593903,-0.815240545504863,-0.9005857029077294,-0.6600427045095936,-0.884031109094146,-0.9514799410840591,-0.9521775264506618,-0.9382759982184163,-0.8060630392988561,-0.8307857518922477,-0.7224750485648117,0.49901719878792133,-0.7209707109269063,-0.7885650954844157,-0.7121757351671004,1.3924295522463066,-0.6201733852251926,-0.7980315064712677
SIDM00407,-0.8063677718139551,1.5806364252597318,1.4749474959750302,-0.5984629536636651,-0.792315582191485,0.1616509056193602,-0.8478628244222504,1.6242248749419623,0.3910839243711477,-0.6430157566815816,1.6047063755507551,-0.7444726876021484,-0.6507677756639151,-0.6693538045603381,-0.8420621901495938,-1.024372891165038,-0.9552572222446785,-0.8982774440736662,-0.9225845027252677,-0.9754096768387155,-0.8860301515860816,0.08256918853480683,-0.7529446781683959,-0.7460567248423572,-0.5841903073718305,0.7526763794455937,-0.5415531052224641,-0.8357795301832451
SIDM00631,-0.896984818348906,1.35883552206824,1.554102946445825,-0.5214531542870864,-0.8817630197412645,-0.167486625042201,-0.8502711500507804,2.497841887371829,0.5774438118147938,-0.678128384125046,2.163515423978806,-0.7119807506840752,-0.9581289414801073,-0.3538442015722804,-0.6970820794514451,-1.0079713120775893,-0.9419103957921199,-0.8929372336798689,-0.9048975172054993,-0.788917563191055,-0.9159159532408625,0.18823472673317257,-0.8160450522441015,-0.7130820644479366,0.18476785775761645,2.0733425796797094,-0.5180293934776276,-0.8873982450481225
SIDM00324,-0.024304377436792455,1.3682032259658967,1.4259752900485994,0.16848291177326508,-0.8414252875330788,0.15269408522478395,-0.9290118629275789,1.8881044277828845,1.0156724418329144,-0.6337828152889369,2.1284689416310183,-0.8217389923915923,-0.7923617780007647,-0.5736409833486489,-0.8748072323456801,-1.0262236249209786,-1.0325099431953544,-0.8944446873793911,-0.9478394611570768,-0.9432024637262495,-0.8677164878358372,0.2945841845204065,-0.7974235028502774,0.10319886152761873,-0.6275616298642388,-0.5659457036631474,-0.5371836702262918,-0.8892671388558815
SIDM00410,0.08584529466670264,1.1152422651064997,1.6475947422148092,-0.6091097104206563,-0.754532577223773,0.2966544674403404,-0.8198881493965441,1.7359266831465285,0.7543106365095679,-0.49404326060803583,1.4556484934186318,-0.8287629898463257,-0.8379867320128594,-0.5327664984824041,-0.8339900572645526,-0.5190327914900983,-0.9253438803155596,-0.9068885176214496,-0.826460745265697,-0.9891714676383934,-0.6681181393286181,-0.025345633860023743,-0.7163030762947407,-0.6988307079292936,1.3514344162724605,1.0191909185433647,-0.5517451141852003,-0.9209179628085209
SIDM00483,-0.9791374222340179,1.4397341276881426,1.4189811440698443,-0.6336105204555396,-0.8661606830912669,0.25956076388871835,-0.9039023103716255,1.0881700434658041,1.1433155886719977,-0.7259013433087264,1.8116535341615612,-0.9024945585416888,1.8540002588722002,-0.6367101658657721,-0.927709125402023,0.7032974515614571,-0.9525623553470921,-0.9453736518944751,-0.6308940721466304,-0.9757812081751763,-0.7821426876016467,0.3527897983686011,-0.8023415443688753,0.6552022537777196,0.39394119151209256,1.1569185668767696,-0.3968557025495101,-0.9311005306363332
SIDM01187,-0.8713235553469316,1.073878735706289,2.1083606040156506,-0.6586711199522134,-0.8610404347995573,0.1915540643379738,-0.8868397534478782,1.6613134836248844,0.08271542966096886,-0.7132411541833397,1.8564969210822495,-0.8897575942754908,0.6608350751096657,-0.6940429719297273,-0.8531368557602281,-1.2076095822134094,-0.8837119382491758,-0.8868656717084049,-0.8547799819631715,-0.8952116970841892,-0.8223462306882984,0.1140092903335215,-0.7887200533815394,-0.3844843656904072,-0.5974474224610318,1.0664203360171183,-0.2936512423947483,-0.9058185094694016
SIDM00216,-0.8490384008470079,1.3775489362822895,1.3622421292250442,-0.4355028692410803,-0.7090061039534564,0.543355876884506,-0.8496673074656154,1.4554219134044746,0.6936416625592948,-0.6646176534990917,1.901813178299511,-0.7465652836690501,-0.6891603954463762,0.07059961531371599,1.1574464950223884,-0.11610633059778264,-0.8055716999207473,-0.6254515884095128,-0.9229137731227951,-0.7194284977804718,-0.8195081081022811,0.08640028006551231,-0.7774532498333635,-0.3764699459065789,0.3843816615403777,1.2812989579877956,-0.4745883215102233,-0.8388428097709845
SIDM00199,1.3247987808208705,1.4837289692901752,1.4335531956626546,-0.37510296960744605,-0.800086635027106,0.041489757279602135,-0.8202451666074938,1.7884057238775573,0.7486545558809868,-0.5955140747162533,1.575259450472765,-0.775047571801867,-0.6679451361168517,-0.38222402677977346,-0.8288663461602251,-0.016179609625005392,-0.8962921454818462,-0.8583406609384157,-0.8998466401796597,-0.6026520738888219,-0.8502081509010418,0.1855810761627148,-0.7682712360796299,-0.2754843314774168,-0.263756797101228,0.19670418429392403,-0.6355082889992946,-0.978143843401798
SIDM00234,2.4754014309562646,1.3159947995126584,1.9851271609727519,-0.6414559631138949,-0.865737318551076,0.1318994208431227,-0.7448315836993176,1.0387805565060966,0.4601626596076557,-0.5620518533439045,1.863967082544502,-0.6609659386010892,-0.9262595814926425,-0.6634400783907074,-0.8849740131658235,-1.0537543995490866,-0.9188633771390565,-0.8875981248520967,-0.8683302453207371,-0.883713167411056,-1.0267248700373448,0.0809304458131348,-0.8409220579617309,-0.522360636817015,-0.37837843407032223,1.624786867309453,-0.4531849368487494,-0.7429527628452743
SIDM01019,-0.8192946194128206,1.0043431079872887,1.5714482553412903,-0.4799874402355234,-0.8085830382664829,0.33692503074704594,-0.9348126133702537,0.402362663864619,0.9401940969940791,-0.583488558502378,2.050052052376501,-0.7510973022915673,-0.9593969083719173,-0.6171146189802859,-0.8200160046304392,1.2921392324849892,-0.9167304702137484,-0.8808901256084325,-0.7676670075082141,-0.8769279201993334,-0.7820644376170367,0.2552279220679951,-0.7810685611101942,-0.08799643777740158,-0.6395370193064336,0.6823916537307141,-0.6079843849507679,-0.9589953325444253
SIDM01114,-0.8098442293446126,1.582434084228516,1.657218500612282,-0.5569453816184033,-0.7764734748145066,0.0048251103952063,-0.7876411858754657,1.1432505981888006,0.9097109633311793,-0.6884245023758235,2.1203145622526924,-0.8324606602923358,-0.9891634561598098,-0.5948292666951578,-0.8971110672065615,-0.9273794315822246,-0.9372901228359131,-0.8852977929977491,-0.8772908932678479,-0.8000824326160834,-0.7516491146078649,0.24638605559981572,-0.775337890296948,0.8604194654409457,0.10573482078166437,0.5324346464696256,-0.4177796868569733,-0.7688604288920485
SIDM00584,1.9950296276541772,1.171275231515301,2.4137787667359656,-0.5890507279357718,-0.8145895280130038,-0.18438853079973103,-0.8759835764090176,1.4629467517813883,0.38984866720327843,-0.5935536929019737,0.5445651027192301,-0.7671494275721908,-0.8306918745810183,-0.6086391390107042,-0.835586081798925,1.0717503874514451,-0.875140938431996,-0.8382734409090327,-0.8288785163962596,-0.9415308909924531,-0.8714133727896127,-0.15483903561398704,-0.822103481561977,-0.39237539783400016,-0.42584432177036075,0.9520884473393643,-0.4873077435692773,-0.881768610357516
SIDM00043,-0.8212633762839918,1.4987724646527283,2.0795637351684677,-0.6945848872664481,-0.8598026370356013,0.5472166420306707,-0.9303824694921377,0.9311092814869073,0.9584402937680101,-0.7549831787277518,1.4825215152289215,-0.7895453658725229,-0.49816728392617615,-0.7592381428829987,-0.8746637188104134,-0.5717147755035469,-0.9570579472539803,-0.9042967676012686,-0.7641595112989101,-1.0269092160719733,-0.784620661058515,0.42787113496591617,-0.7900886923741447,0.2031275774896947,1.1309289464665269,0.8112080006546875,-0.47804353381597126,-0.8681396219847349
SIDM00498,-0.8621552736877576,1.177929919108021,1.725066958392695,-0.5910548568766654,-0.7762538991222048,0.19075172115598774,-0.7885805078013086,1.5630966875378995,1.129606290180134,-0.6802352588122837,1.680813723114276,-0.9892205743484863,0.31802399809373694,-0.7183477956975969,-0.8775703620370737,-0.18657752074441844,-0.8874338485497127,-0.9933332153167861,-0.8174601711141376,-0.9993654733940118,-0.6430913537190674,0.30684743547637056,-0.7709114456700682,0.5249068826083952,-0.6115033312218465,1.4438970700596134,-0.2335994899185338,-1.0606439042086728
SIDM00406,-0.7699842195830805,1.539176177029246,1.3498359330328193,-0.7336382861689535,-0.6608737563023511,-0.005159024135279253,-0.9052045133005616,1.2610942312298214,0.7931197180056077,-0.6106189300502398,1.6108976069086571,-0.838595173053228,-0.9317509846196259,-0.6674494786528374,-0.7785302991357347,-0.8232881769240717,-0.9953411824918501,-0.7761767859796992,-0.9918445783604708,-0.9661481064545578,-0.6905327374278393,0.5258155248404928,-0.8070090445485546,-0.714308104881771,-0.7730388906574671,1.0798581542977046,-0.5183801527833244,-0.8961691046373854
SIDM00193,-0.861876741220453,1.3934688276259386,0.8758487424497005,0.6172649918039446,-0.852591833831861,0.29706636191226293,-1.0521631441331505,1.6734410659339942,1.1417411231787298,-0.6648006590102433,1.6549082758764684,-0.8176921371404982,0.6968652269433986,-0.5174872642852194,-0.31245979607584756,2.320553110913845,-0.8922879599679641,-0.792444694191423,-0.9172174225796677,-1.0851532213432336,-0.7953238501629725,0.20925894350645455,-0.7694650558869599,0.2585242018733581,-0.5398142330847615,1.1440745267433339,-0.5752431273847285,-0.8871398579659511
SIDM00045,-0.8944741351170774,1.1212008366883839,2.355186961140436,-0.6868248246438078,-0.8179259698796364,0.2258013920853575,-1.013416706431043,2.0622712142413313,1.4760428024378904,-0.6776271373672016,1.2082033853464962,-0.9115495803738809,1.652989763158465,-0.27373962977280974,-0.8752885040916454,-0.16881743077349487,-0.915130104267543,-0.892805689283528,-0.8880301033965845,-0.7617845904339589,-0.8173619322370194,0.04478934245254321,-0.8221212435460283,-0.06779833443808876,0.6222030059979483,1.4328574592801955,-0.47848596126409604,-0.8826595379381283
SIDM00655,0.6013116665636595,1.7531404858934707,2.561323809244953,-0.2959489511999922,-0.8668935607213312,0.22851438962931855,-0.97303561475693,1.8698221211650643,0.8831179470851752,-0.6754125602884152,1.3773048686969633,-0.8587042693037737,-0.5440317112053179,-0.5085511501189334,-0.9099520511737785,-0.9357652672103286,-1.0094466330279601,-0.9209938287709598,-0.8191701739246108,-1.0042824036397893,-0.8526759815414877,0.1933363376379214,-0.8681971691366909,-0.6040302591352117,-0.6417980288644611,1.0802947280966084,-0.1577805019150749,-1.0040495627770767
SIDM00214,-0.7790061244793757,1.2029257462716958,1.8171526654153078,-0.5918345887027516,-0.7208158772378147,0.11882543378973781,-0.9062184538483014,1.612141571924523,0.8242053902242701,-0.7122025694959996,1.8814046449275528,-0.7268638478670727,0.8943481382323305,-0.4537499758259364,-0.6959036655416777,1.2819880358484412,-0.940128402182775,-0.94253365635442,-0.8748770517339942,-0.9846758002407481,-0.8024960264386343,0.09545625948567794,-0.812787565574758,0.7123664301646726,-0.4329601920264302,1.2235929675097583,-0.4452909043300234,-0.8931489431458384
SIDM01007,-0.8607713999719031,1.4509209993333374,1.7257532981728987,-0.48951620401756446,-0.7327693299319493,-0.00631812145371598,-0.7273449970495781,1.6523254697145886,0.7689393974124507,-0.5339844746139754,2.303831710401436,-0.6110336101167949,-0.809727829837957,-0.5798044852779459,-0.8189716254772081,-0.9576254774881269,-0.928679440607686,-0.957127426587772,-0.8866293699859482,-0.9649186158168485,-0.7397763342549345,0.1981626475361962,-0.6663406014538253,-0.7407845092597642,-0.7035918823632731,0.8568617501737605,-0.5672165214478836,-0.7554501160291257
SIDM00262,-0.729492175452597,1.4758318004088293,1.7622800095816173,-0.3643662231932605,-0.7673783012801405,0.09345969317264731,-0.6473630166481406,1.9279302242773027,1.0439974961082252,-0.6590821447928749,2.0443890213373157,-0.8067864048638643,-0.9605200215003715,-0.6383157014729872,-0.9373788872690391,-0.046893399130805015,-0.9822312306269668,-0.68131585880573,-0.8506477541412721,-0.8768888770369101,-0.7156003140557112,0.04947638866779128,-0.728457336508054,0.03463570038945405,-0.14688416480680835,0.6322626201964044,-0.29135759239244446,-0.9822771027509067
SIDM00591,-0.8157978572156175,1.213512461093577,2.3105636991772274,-0.6439249946778158,-0.899519758818347,0.2624218802226065,-0.8091864250579142,2.010704805328659,1.8846523903313537,-0.6327792368779626,1.6671689810019117,-0.8818695513994013,-0.8760252641778544,-0.6419386288526611,-0.8495120290472565,1.4983590671325653,-0.9163635980208105,-0.802778546327823,-0.8141985634708794,-0.9340864550922662,-0.780097919835969,0.1581726788746267,-0.7106426723438749,-0.2684029158832783,-0.18027528923921962,1.3522073191682171,-0.33725383121400193,-0.9667682543712883
SIDM01197,-0.8979372442575003,1.1207955118229984,1.4635530716084058,-0.6259819362489052,-0.7996416041654991,0.4171531885135004,-0.614812878716494,2.339456840981714,0.5965700099877983,-0.6819321178441561,1.408082485960432,-0.8437393974525926,-0.5065419677543728,-0.07699941865697574,-0.8507980545838612,0.183167996924075,-0.9333359086155241,-0.6853072199862399,-0.9271628375036169,-1.033150312950377,-0.8948410211022485,-0.036861941698298206,-0.7777980744330787,0.4511077788132043,0.1374485027297919,1.2241814325780296,-0.4134498660036274,-0.8954298469719972
SIDM00905,-0.8806681604888303,1.0822814601469208,1.6423628470146223,-0.5817184275305757,-0.8864802303710109,0.4170068977087027,-0.8549021073810111,0.050347678940846914,0.9336839672760351,-0.6551857967040191,1.7968798194739564,-0.8444077672178273,-0.04817852575535419,-0.6640984564786694,-0.8858936176108606,-0.4591235466727321,-0.9926665661458324,-0.9305626878890392,-0.9305336510275511,-1.0167994972114995,-0.8598698424032086,0.24006196836365615,-0.7800559062071901,0.6436162353787522,-0.09732907668114034,1.2263907146268793,-0.4189794683052073,-0.9063333677860562
SIDM00180,-0.792827374040954,1.4990676522908744,1.8754881045787557,-0.7655346761923766,-0.8232669372097173,0.20153250109393447,-0.866446565820297,1.83136732453057,0.5518469146691946,-0.6501490465107022,1.144877009851007,-0.854026420296507,-0.7374997890232229,-0.6934748970980051,-0.9790370053838201,-0.847334095031456,-0.892926964309201,-0.834883980834219,-0.9494072834545921,-0.9122404002990857,-0.854640916899495,0.2523989323254641,-0.7960362215356445,-0.2500419325963148,0.10525101211914314,0.6131225116704063,-0.581337096223602,-0.8990492458009414
SIDM00323,-0.8738007119248198,1.1915350119688886,1.0956141242598678,-0.6229103107205581,-0.7383461930833685,-0.06214086030139505,-0.8109477527088714,2.0672329135905683,1.078662652371448,-0.7055576725023185,1.8065155909184742,-0.6992685386052022,-0.8918213702107226,-0.63401371907432,-0.8640256771153131,-0.945799715606188,-0.9223135894313782,-0.8730025786107648,-0.8530966253207062,-0.7846808812979708,-0.8896922061673631,0.2272904364867761,-0.7660863311919519,-0.6980088107963653,-0.6528790803047662,0.8370511060399468,-0.5463176137869408,-0.8618513903875401
SIDM00113,-0.8198876498373489,1.2836169573618845,1.3745649709344143,-0.6698919578167701,-0.7970360639919697,0.06387523345326265,-0.8302648847716907,1.966036707413629,1.0278513758802397,-0.6983660906632599,1.670302773626314,-0.779287399415738,-1.0808262093493315,-0.46758702562610494,-0.8518114553946392,-0.10039321567856703,-0.9787217261665416,-0.856779241492905,-0.8927167553262927,-1.0039326714007195,-0.8984975625152813,0.04627106060800201,-0.7720125716740199,-0.8308076122353375,-0.1303261003001386,1.2228325780762954,-0.47098664362292547,-0.7956724195879481
SIDM00551,-0.5518936541904659,1.3927264288435937,2.0920483980860753,-0.7032971779016518,-0.7412274138469962,0.22821834595673193,-0.7344687880978854,1.2423037884742147,0.9508368956637665,-0.7447829480349544,1.3187662257714303,-0.7948848723856885,-0.7749368916085082,-0.4485277772964081,-0.8770574263485293,-0.6379957009994076,-0.9888127388176583,-0.979932539609207,-0.8475878533744451,-0.9907186858778412,-0.8709819526211481,0.1622087604782919,-0.7901777970133653,0.22710905205952725,0.934413752634969,1.3713631662275079,-0.4105028154377289,-0.8787453887273283
SIDM00958,-0.7162446152434264,1.4369418112475403,1.5524723998478012,-0.8168504437774338,-0.8439581252791793,0.37024542315568576,-0.8171851269551155,1.0719078771686126,1.0223379314902625,-0.5512337689753037,1.8151139636980465,-0.6837501540613722,-0.8811540924494348,-0.4537422681506039,-0.8809782736338106,-1.0765589332728194,-0.9200128590949432,-0.9340385569345799,-0.8916231634136041,-0.9831081235638985,-0.894439516906851,-0.24041074018925454,-0.7349356671735691,-0.7756193863636387,-0.7385578934472876,1.3796821028745792,-0.5078220096095241,-0.9115893078847227
SIDM00659,-0.2518027140340266,1.518409563215703,1.3447978352460692,-0.658514828159661,-0.8734896373708477,-0.17681056196641237,-0.8502891114220996,1.6431838818634668,0.8714121769409776,-0.6715789529209892,1.1386255963442609,-0.8727500904030244,-0.9670743612695248,-0.5360619220627844,-0.8632032216895356,-0.8368525682955789,-0.8927516588050638,-0.799009958272615,-0.8466956415113177,-0.8266894971174638,-0.7851168047732818,0.2918727458711314,-0.734646806561401,0.294394918045563,-0.1940929953921049,0.9954220159249125,-0.45697247734698604,-0.9456024909795808
SIDM01168,-0.8568440997203244,1.6419683514169168,1.4407610678149718,-0.3612413842434196,-0.7790124889742329,0.3114763192461679,-0.9031649754464718,1.8516318306308563,0.4417787996178085,-0.6921328330682116,1.842777089271817,-0.8239079898619174,-0.7717070092078883,-0.6768095592220843,-0.8756749808303418,-0.9218531188404665,-0.9110920484593898,-0.7704346251968052,-0.7328465158868336,-0.9739198087198478,-0.7462058612519288,0.39415812335274664,-0.7343771061150686,0.9379134708254325,0.13092550975424155,1.3392602567167844,-0.5077342341472381,-0.8916977769933918
SIDM00968,-0.8031841651179105,1.5597017238181152,1.6706465351283215,-0.7612477614811883,-0.8300625670881794,-0.09647525936486742,-0.927273635287921,1.7851759012910082,1.3312208275012924,-0.7210884308002757,1.0635996124526979,-0.8477745774271622,-0.9561419173476469,-0.6291524031935837,-0.9060378024488077,-0.7047606408928317,-0.9920546513282892,-0.8357350635999654,-0.8693768506180916,-0.9362195133986584,-0.9501925627682133,0.5024562044467642,-0.8095072292007939,-0.5238833337944326,-0.40502148604712895,0.39902197963170255,-0.5009098083871207,-0.8675983523908358
SIDM00250,-0.7409519953567779,1.3177455951360921,2.3429877498520044,-0.5438704777897297,-0.788924486437112,0.000780441072695873,-0.75198888568482,1.8607354807247352,1.6757066990543674,-0.5722922510600086,1.7086554569702463,-0.8678146549627314,0.3620576745286622,0.00450299285064905,-0.8736520061119782,1.8971105399110049,-0.9967598272605089,-0.8695946855933696,-0.5312763826184522,-1.0268830680506884,-0.9266023093785168,0.057361722991048296,-0.8474110733003548,0.08456069538401514,0.4780279075388668,1.5202506874047035,-0.6618467827632516,-0.853020463454954
SIDM00252,-0.5029585289470954,1.5430904935140417,1.7124754271432487,-0.5880798734979623,-0.783067932501088,-0.08703066332684568,-0.9394394492926617,1.4538947470755623,1.2035125885945552,-0.7377082464032063,2.1555014509615193,-0.8639770022442056,-0.7945163711697706,-0.2736202865395436,-0.8788008464113725,-0.7514845184128722,-0.9226610976958587,-0.8522889169342899,-0.872096613391817,-0.9822845945194179,-0.8913691692006895,0.6619384897013267,-0.8131552136607273,0.3136934857497659,-0.4270294636998412,1.224874830182275,-0.557811890754853,-0.9077174299376081
SIDM00242,-0.8238711105582426,1.5868529003821308,0.9217349976505833,-0.6149579079695054,-0.7842930115901164,-0.44308430635501916,-0.8281384583621619,1.5696887687069787,0.8269763003517262,-0.7158750814466833,1.6213646071911436,-0.8589750790222239,-0.9865957261761795,-0.43814901588684274,-0.9096275470125019,1.2313582245093544,-1.0398549786877127,-0.8278308527996177,-0.8822971447735588,-0.906233846278828,-0.8445643387604767,0.8230721647449925,-0.708638685939116,0.9277688907929662,-0.7056539011938449,0.8783399405625816,-0.4493698671260562,-0.8730038578408893
SIDM00438,-0.7914853958649218,1.417533022173643,1.5038587981614917,-0.6105857809553312,-0.8900708787978697,0.04636968486640738,-0.8310130071679007,1.8045600354700224,0.8856618191982518,-0.6336289755684555,1.6969221109878463,-0.810526651234498,-1.0179816092041807,-0.6948489316993964,-0.8940239932496751,-0.9595197923409924,-0.8611247209170163,-0.8465274203823715,-0.7859179876584723,-0.7842315798268302,-0.8528978902789907,0.2719805316392998,-0.7130992385046435,-0.7156807412474037,-0.640954402048476,0.9733306963401781,-0.6001164874825754,-0.8523808298663519
SIDM00231,-0.8252686319276522,1.1569627229379726,2.571368798836455,-0.5951892044512628,-0.804424537374429,-0.10977731794968214,-0.9205763672060296,1.9248293678550095,1.3762888059168674,-0.699947671807704,1.3548811193299681,-0.814200397549747,-0.8973200246222426,-0.5377237583622638,-0.9148746649336966,-1.0264137111841487,-0.9871974385633963,-0.8442439651799,-0.8736609514143341,-0.9080774941754656,-0.9016534958699162,0.5302365577750837,-0.825105011966856,0.16721503234390808,-0.1251101572374902,0.8647286610612888,-0.5714949887616387,-0.8987937152802142
SIDM01011,-0.20566013156461527,1.6150215729141348,1.2393036256746432,-0.6413299521013268,-0.87773072148833,-0.3339775912622296,-0.7912727549794086,0.3442754959268126,0.6531591856300842,-0.5928653226169188,1.261556488865995,-0.7317569651536003,-0.8897659513821548,-0.671848273838648,-0.866743015300763,-1.1495646567707625,-0.9525858143938462,-0.714527486615909,-0.835790054153738,-0.7994489840652986,-0.886541139479569,-0.012076919231846318,-0.7196542264148027,-0.7008800747904476,-0.7031083268767462,0.4236365966789136,-0.5712825754885172,-0.8510531100414187
