,SORBS1,WAS,SNAI2,IGF1R,RHOA,CREBBP,LEF1,ACTN4,PTPN6,ACTN1,SNAI1,ERBB2,WASF2,PTPRJ,WASL,RAC3,PTPRF,WASF1,MAP3K7,FGFR1,IQGAP1,SMAD3,MAPK3,TCF7,SMAD4,ACTG1,INSR,WASF3,CTNNA1,PTPRB,RAC1,TCF7L2,SMAD2,MAPK1,CSNK2A1,CSNK2A2,EP300,EGFR,VCL,CTNNA2,CTNNB1,CTNND1,FARP2,TGFBR2,PTPRM,TGFBR1,ACTB,TJP1,MET,SSX2IP,SRC,NLK,TCF7L1,YES1,FER,BAIAP2,CTNNA3,LMO7,FYN,ACP1,PTPN1,PARD3,CDC42,ACTN2,CDH1,ACTN3
SIDM00677,-0.5165344271467435,-0.8765266227595004,-0.7387422567349305,-0.525952771421504,2.602729872442272,0.28773040053061777,0.29441705521259115,0.7291107562323587,0.5551338169604576,1.4989180445252261,-0.4424309757346822,0.09066721191618371,-0.424726556549323,-0.8554498886245311,1.11386204290049,0.23603628487074252,1.1244948592338495,-0.09974761643143512,0.8070408283086044,-0.6253352497163618,1.5098535840085134,-0.00340356557177906,0.8381887795061524,-0.3328751790160633,0.43259874794519826,3.546236524969123,0.07832016972522164,-0.5150074444210964,2.5999457420344494,-0.610557763527923,2.5837509897676654,-0.26923925558650963,0.9795543251805272,0.5154260520064721,1.006376328548795,1.1372967248922576,0.5482154779109648,-0.2826276154171357,-0.3410566802155103,-0.8926443685532478,2.1073548218335842,-0.11512428460372634,-0.5232166671070062,0.6821195889231509,-0.5606605698163789,-0.6911574326230647,2.8601536943127317,1.566480332194191,0.43681158870532455,0.06910799158820444,-0.22383905126546924,0.6114009482120325,-0.7012231087729046,1.1205882545664718,-0.18247129168208562,-0.36552785750264427,-0.82017982670812,1.2602667069169111,0.8267933681969576,2.164058378368035,0.7106523910078404,0.1145607996785085,-0.33724644575359797,-0.9131755735980321,1.2911265099490896,-0.6321359943806889
SIDM01220,-0.8024303142727168,-0.7564645995263566,1.1021992546223784,-0.4065333732842558,2.5733859584627226,0.08902326007534646,0.548182049963923,0.8432707719580766,-0.5226787881682623,1.776963361170181,0.814475588937696,-0.527053120432318,-0.13843237105448802,-0.7608969296130703,1.1019938591240217,0.991806833228238,0.6490413313856257,0.39583302820439253,1.2512000664592762,0.56518451479189,1.5350882977483136,0.3309520980992198,0.4375825538700083,-0.40908267968099987,0.7264151391730685,3.5609139894378394,-0.9452902612120004,-0.44597476828655297,2.1675398038394755,-0.7032465541722084,2.5493624596594935,-0.43810806624781895,0.9301887295961853,0.9433086825105012,1.154895687568504,0.9911944692431928,0.6249932618702091,-0.24212140258475723,-0.09602450347590605,-0.9600468344687391,2.0570788505683963,-0.3254085869760516,-0.5687529817735704,0.1970971817904351,-0.48094808360618596,-0.49391322772894,3.162483757365973,1.378142301169662,-0.7572676438882827,0.46112207205833833,-0.5181683606856299,0.37056667046607666,-0.674975349195329,1.1887510169793267,0.29610470490910407,-0.2910989653560742,-0.867439473550521,-0.0861756786945369,1.3589064077387767,2.250288645442748,1.3795171981532817,0.06995627343886135,0.08915631476833316,-0.8698029619579567,-0.7527561155082348,-0.6221056005145444
SIDM01259,-0.7625202649223914,-0.6561669168875744,-0.6080576637611363,0.01750050653390272,2.185124726352736,0.8210173088488404,0.9540024109664325,-0.05199825297559848,-0.3345189404058899,-0.8040074412787694,-0.5333513972795763,-0.584289266222695,0.057138459868864074,-0.8109087386125168,0.4168681983852596,1.1993443269346893,-0.7962140110559632,0.6356498753176464,1.3717829964662134,-0.6896239318234919,1.2317180631095743,0.2842452488056981,0.4252921746572089,-0.4348171642657131,0.9701581025453658,3.2903106189638085,0.6360967839100815,-0.5442180660700309,0.669819708765515,-0.9039771825506185,2.303744981060967,-0.8390225361780256,1.2565304812550955,0.661571715709272,0.9454265436844888,1.348271976847691,0.7995329283972075,-0.7230045507090886,-0.6787146261667607,-0.920221676458967,1.094439931285444,-0.6474463675030654,-0.599200225497313,-0.33498171856037906,-0.6631073846358481,-0.5643759973179463,2.559336530035334,-0.8694347674183704,-0.8274136951455667,1.061233818479405,-0.7877270021191077,0.648487122765112,-0.7188716045563643,-0.8040081362673269,0.7258919449196003,-0.7396941093607317,-0.8028156835200935,-0.1515913598263748,0.662091653048446,2.4356577101858123,1.1177577274818673,-0.5932073830044411,-0.1895435055213612,-0.87439820606942,-0.9709725757467584,-0.533230915708563
SIDM00680,-0.8417528875777236,-0.8888034020729654,-0.5871785237737301,-0.3243586995761591,2.761797393296893,0.6071575083672032,-0.8287508081385553,1.1430468738139445,0.47180567915903443,1.2272498340144573,-0.6348759917666079,-0.1275678113888812,-0.4691280560186018,-0.7929556260160155,1.1995438042259081,0.7412597650208812,1.4275020808376182,0.036758785903986624,1.003736125655021,-0.6501360832541199,1.7704158119023543,0.08188873648353191,0.6237229778160193,-0.5009128495185381,0.588776582311561,3.6203839860307627,0.37529985174273023,-0.4966302010886256,2.486079883063983,-0.4694212409357203,2.3749934410108744,0.048125357828436896,1.016358380679896,0.5112966021053665,1.2406116875658362,1.5935846355180405,0.4307978347828463,-0.247930112367619,-0.43163067249924025,-0.9691391501323698,2.169154350452629,-0.5286130868734432,-0.6585183617050985,0.15495961998409394,-0.016058158324252263,-0.46666712074511085,2.816410686492573,1.4324509367428435,0.038711764504386424,0.7694816387456335,0.06901803455996101,0.4569714182160914,-0.6713731276767191,1.1551115101361655,-0.10817570721313087,-0.5891466127856883,-0.7633192869907148,0.3622751939524828,-0.18120755956446954,2.1385241802684862,0.8246138902747595,0.3592253880245179,-0.22170372522604126,-0.9159221199588917,1.2548332550282524,-0.7015092145460825
SIDM00346,-0.6298725287444701,-0.8469339623399011,-0.43955522488462034,-0.32231390043042013,2.679447783439824,0.6027052412764903,-0.2595678846951392,0.5097805795799251,1.29778611836748,1.3273552956163408,0.02416187255332893,-0.6511726835035565,-0.31859754161966775,-0.7679161658189716,-0.10734124412115433,0.09988169725563517,-0.613941592839194,0.7711724950297889,1.6779304124855015,-0.5599045420235785,1.3930915591328377,-0.02040258732610576,-0.2642456868676863,-0.7713423388735914,0.4088661960455725,3.589065573526108,-0.06844075959474369,1.4872255732574378,2.1203153455698707,-0.3277572813758657,1.723878497515436,-0.7451759304509624,0.8683388752196012,0.9343269874902019,1.3616484963594213,1.4182707535858827,0.7265810286771915,-0.8369946538794195,-0.5572068495494512,-0.9068842532702871,0.9238841996378179,-0.2648227249824958,-0.8161549101364725,-0.1270182084802027,-0.5275224344600964,-0.46549570091677506,2.658079080887855,-0.9969754589872787,-0.7023628139215288,1.1860383575202027,-0.04576114596806352,1.3496429211786833,-0.7872568567428425,1.2922989531794598,0.7238959177037612,-0.586565067511205,-0.872694565659441,-0.5488158813941102,1.2005477658408639,1.8694763760363553,1.6142687009549113,-0.5882570768305863,-0.06530860596023265,-0.8840188353714917,-0.8348726158784697,-0.8268034414950339
SIDM00129,-0.5806633060478763,-0.6020637890445021,2.2564979571691617,0.30560048754507674,2.7602531037978175,0.39510882710825485,0.7579898345723932,0.6271866607523979,-0.4458707775592605,2.1817502958244344,-0.2532448134181553,-0.30332001650367524,-0.35137870354191353,-0.4636390463808606,1.1005708815632125,1.7490218548777872,0.9298180786989265,-0.15801205096226156,0.5325968093684081,-0.5980538271107557,0.20362520856092692,-0.03160544399934247,0.868560868932791,-0.5291061741597016,0.7097745789398188,3.740913258128122,-0.404856366447161,1.2101553789943604,2.396407540376307,-0.8024028446217214,2.3013733112074823,-0.5379446229401246,0.889771133680523,0.9227732044742636,1.3282713889745776,1.1627954816205233,0.6054318726221314,-0.6581842934079031,-0.6599300324802834,-0.865445673909295,2.226853256225128,-0.4292383104533446,-0.07373414116766937,-0.05117187134004834,1.1086468220632126,0.07183195046388459,2.9853150827571056,0.3207611005867151,-0.6039222833684114,-0.5243924971796486,0.45220279659796264,0.5832378887053427,-0.2537182380760331,0.6194606129233985,-0.5717166644095093,-0.14189362706871392,-0.82345777868818,-0.5332760585156192,1.921767080941662,1.7934407401288737,1.4021733518065445,-0.3054346165251873,-0.18706732154709707,-0.7760309153724656,-0.3596978744054257,-0.6418327169166977
SIDM00627,-0.9256664124283127,-0.9044438614679334,2.0165888445412814,0.12901608150673258,2.3529793127050165,0.5931275135370933,-0.7266555973397515,0.8360284257889138,0.4155090024630522,1.6577759899339553,-0.6067335132310752,-0.36895823444063996,-0.36752305740317404,-0.779584225444926,1.0095825835064625,0.804624009767981,1.0381812503449483,-0.0013544874407678473,0.8627275211159157,-0.5354065349361,1.7068362862581414,1.0464465167103125,0.15569508158651568,-0.8310538007713013,0.6112915924506354,3.5902798392155235,-0.27641869527255614,0.011663838949686384,2.1154127556655635,-0.7728467208137392,2.77690798612813,-0.23505695519097206,0.6731248695251865,0.39673708599935126,0.8921588329386376,1.3589647250729344,0.5495399982810497,0.5857779297748585,-0.22480803494765533,-0.9692752620648125,1.4989351559208686,0.050204421103570866,-0.6944996507321226,-0.6584012433190503,-0.692543626206825,-0.25210474436502783,2.5997736983122737,1.4185832120611501,-0.14944174553061965,0.9207441054906215,-0.07710620403250609,0.3798543608325987,-0.033398738308950154,0.9758972232026013,0.637984484420199,-0.45937713684202336,-0.817259282419194,0.422311134820919,-0.5033607609917736,2.1342623544567947,1.625586245133905,0.37849883349715,-0.2321463290409812,-0.9334996759127652,1.3785110624575954,-0.8249492815381784
SIDM00293,-0.6922798730269659,-0.9421889446103321,0.38394655605628353,-0.23975968427829644,2.231123200570784,0.6118959700001901,-0.7384830705158681,0.03394960381266922,0.29753480276042005,0.7427531234111233,0.23962584059500616,-0.5319177933404508,-0.5495724242817683,-0.8327262253441793,0.9046195620923491,2.3800425599883877,1.3309284179068892,1.3829887807376817,1.4687841176475922,-0.09251039761704248,0.6580232067588753,-0.19222982660882218,0.5292446765950288,-0.6296306355298124,0.928452534008985,3.684058540220552,-0.724278721710181,1.0253405777995863,1.4999396580423225,-0.8153737272894808,2.373126359606522,-0.795049931698465,1.2291584163938731,0.18511453785971513,1.3073011281319917,1.0632611882288205,0.3737654110678271,-0.7048328077078982,-0.6408660910679085,-0.4836809033307156,1.2168812180633122,-0.5391291781670858,-0.7505409471324489,-0.699772296433767,0.11222859966550994,-0.6279302049767107,2.4066332351648474,0.8054255416694297,-0.6055470419544636,0.9645870982376958,0.2066758900854057,1.1300012181514978,-0.6863894448604757,0.7889165789447727,0.39344402479052987,-0.39493053193376293,-0.7478724881156218,-0.5511736983302006,1.7099914345547464,2.49033005785751,1.1595988069108412,0.09170835807323159,-0.00833917020349278,-0.8837042775152419,0.22246772058734984,-0.7422980427337273
SIDM00274,-0.6130633910889928,-0.988309495593434,-0.5362476477234217,0.0459045183956689,2.37127640213109,0.5878937092292074,-0.8326991574958027,1.3482195299349864,0.5592770583569889,1.0712800026150693,-0.29160615184571237,-0.19263300322486254,-0.13778633844823246,-0.6183255627611274,1.3312610864492447,1.5091061697090153,1.4803175189645665,0.593817806640194,1.3998250127191498,-0.6022516380368592,1.2316134460724477,0.4247151662497319,0.8609591395071731,-0.7387411189667631,0.5629482810599215,3.5997836697973,0.35394358865970454,-0.3646158672565756,2.5546063182178194,-0.9335771013747965,2.741026793644465,-0.23753982249564556,0.9246176251179129,0.28298048467972114,1.2550057877935334,1.3912032570898092,0.31627305932273214,0.1844446770802369,-0.7086775320366995,-0.9365102069747353,1.2420641920779936,-0.2795616897263833,-0.7366554892318199,-0.2701942692606229,1.23387027925243,-0.6726086368149311,2.8218252432747986,1.3908651713678737,0.46612636997751333,1.018684154778604,-0.3206195753698894,0.39688880307125846,-0.31392798852967607,1.4909421931508184,-0.06412757512848716,-0.4359690205612232,-0.8228705492169954,0.34782463858537854,-0.4239932900697592,2.105676151711416,1.1125986296410377,1.012973751809394,-0.19183978197068574,-0.8501473875823103,0.9075912681778151,-0.8705439656319082
SIDM00544,-0.6717218232634365,-0.8686509429562674,2.355847030216285,0.11219294149783825,2.5943085686750913,0.6696469604433323,-0.7651453970156002,-0.1094059195832311,-0.462028272127266,0.5784244438557893,0.7487623842141424,-0.4724874977613145,-0.5713727031837716,-0.7786961253360015,1.2545180045015902,1.874496601499811,1.8795326089478863,1.4823028790577804,1.5866728518177093,0.8270218441620805,0.9277337411678606,-0.0007246072581413323,0.25428830946361247,-0.6468945001840575,0.8941094139649408,3.6259801180400864,0.09051664720459286,2.0033783664989757,2.3931184157273457,-0.8523437812162451,2.1712687197417475,-0.14373868576240095,0.9821845127326345,0.34194095992801976,0.9980207333239437,1.2363557639767073,0.8747144145971192,-0.7322328636473716,-0.5870332891004828,-0.615214117876203,1.5200625721103722,-0.4577356497620919,-0.6909691940407604,-0.6206959964307531,0.2292757746707681,-0.2726786885878675,2.797746263827047,0.6291168462098653,-0.5784917594837168,0.5861245703856522,-0.22985480261287514,0.8399100767697456,-0.39043845376371367,0.9384548530770859,0.43481357326606657,-0.4550045908074733,-0.8309133908368351,-0.4951578744055355,1.8867610136807733,1.961351046576762,1.1019230862127778,0.7015441377786794,-0.3609852423803297,-0.4786192911124426,-0.8636157712985424,-0.6647490794106504
SIDM01006,-0.89405200196181,-0.6852785262783032,-0.5221422329552403,0.11749456934563787,2.638163843751792,0.8431732400454448,0.5569070066394406,0.19454605948116374,1.9657224652211105,0.47075113865094337,-0.42766369233209683,-0.6711463547097373,-0.2017663205984831,-0.7828538139044215,0.3054631242204803,0.30219134787788304,-0.2674028684976831,-0.16034187778372255,1.5919658418395362,0.5198028393930388,1.4434366453835812,0.2820884540260774,0.5131363004391298,-0.6036213428693508,1.0702857705259217,3.282780592246116,0.9200928333218665,-0.49145529137356336,1.7335920326461822,-0.8475783727725579,2.095950543283379,-0.8075795914462607,1.191880002037396,0.29279656736300863,1.1466028026333532,1.2191537891006934,0.8949387904553824,-0.7366147631630752,-0.6083380417454659,-0.9315849091732167,1.21652822947764,-0.6018779521245387,-0.6165954862412056,-0.0973818301377645,-0.07370559332750233,-0.6333861720887675,2.61198314889834,-0.736201813252372,-0.7599348892086707,0.3921987715637224,-0.285052570531805,0.7705025849973358,-0.6647381057527871,0.6956797887562703,0.8548193645626181,-0.6570627345185275,-0.7426630649684651,-0.40788796610478084,-0.2262313647744722,2.0265548287328468,1.1749795635747182,0.5290217534705595,-0.26355714768141647,-0.8622251040441945,-0.6902088342264073,-0.5874638959086073
SIDM00302,-0.8421783266124465,-0.9614821375843203,2.1955588165009616,-0.18231460966220894,2.943521849447136,0.46563853320669174,-0.800557231021412,1.4959330866293636,-0.6243192629077488,2.4501142120087698,-0.5651200064667548,-0.44380897969240013,-0.323204795323,-0.6615077164655181,0.4263802798966027,0.8777173586812741,1.6118560607095138,0.30882309299180055,1.3179718791121742,1.2401165560050655,1.8404338453976445,1.4137393859306095,0.29834095690426776,-0.7177802407625052,0.8368380949875001,3.702197152880419,-0.58997216490368,0.8565877491828062,2.3402675320082196,-0.42296601199905626,2.5733496542130743,-0.5318009425005753,1.0256028173111924,0.30552057982020114,1.0789465340874216,1.2179476320831963,0.5853470849999574,-0.03346452425924536,-0.10845788273865113,-0.901775796299428,1.7789752241375032,-0.22534160662362293,-0.784866029984116,-0.1962001457945763,1.5654970493796083,-0.5816860196033439,3.3286283452412557,1.6705698986668525,-0.11040714417695044,0.559848612838562,-0.2262182907255042,0.42866499551232495,-0.5809395272037046,1.012654203987922,0.6774488125825268,-0.5936038314203417,-0.7779248659045472,0.4472487399317146,1.6564247806024,2.055768322587768,1.57955897138282,0.292232853954152,0.08118765291313702,-0.8751452735995738,-0.9598814878704224,-0.6386793224133425
SIDM00549,-0.7973182918756141,-0.533711975455436,-0.36541404029661606,-0.3298326400489608,2.8801543659403652,0.7614616838084014,2.3098159019920885,0.03676251105980506,1.1702971177611292,0.13143565856776376,-0.38070203378956013,-0.5396516961475551,-0.2943124604740144,-0.8743623468844365,0.18256878915594427,0.6014834297375304,-0.20184922499162214,0.6271012800259024,0.995282580195828,-0.1343491606145919,1.5466473286510136,0.20175041235614555,0.232767785054096,-0.6346882778382439,0.8593402554351723,3.6557410257408263,0.7222685090995349,-0.7508396004880492,1.7300433006906393,-0.8238499508436693,2.2338904782180173,-0.4251911071370473,1.2320527828899026,0.7819746410335382,1.2698303789437015,1.2328120809189291,0.7937911403538622,-0.8358004457235391,-0.505142666069867,-0.9356871949820404,1.435872499606553,-0.5993357856897794,-0.6834568051826808,1.115637121488025,-0.5791149469220227,-0.5932737180239047,3.061323665578421,-0.979241875307778,-0.7063932497278282,0.5822530503627124,-0.27268095501534917,0.9782098910694876,-0.6396617623778994,-0.4218629760983059,-0.32394014599441,-0.6258764316574307,-0.7729447196579373,-0.46587512815939297,1.007187074341149,2.297742248832571,1.315303481621095,0.35442746763588606,-0.1460515472466039,-0.8238661450406652,-0.8656729934789803,-0.7553214643321621
SIDM00292,-0.701374911252132,-0.9819460537484402,0.9329886954519443,-0.4178651286340901,2.1163516164619294,-0.02899275874566639,-0.6498915405549548,-0.3139524946777386,-0.19468766334628643,0.0982871990281419,-0.3378317987344281,-0.6684055214518491,-0.3935559622921433,-0.8438036844127218,1.0546034755695013,2.2204966436229503,1.4629707237846226,0.6906710192730572,1.448241044459651,-0.418806380959902,0.8322599662602028,-0.3694959899104331,0.44231475732677505,-0.625994204555665,0.37038814480816856,3.6214533338076267,-0.24014263614336873,1.0814451656593356,1.618378827241796,-0.9681523079845549,2.38630579583804,-0.8066854779058974,0.3585580211602122,-0.011646523079343666,1.0335126774068115,1.250567512517632,0.16277650793605375,-0.8182213146245948,-0.7073424086663539,0.3483907332917332,0.7972063221019916,-0.5126771878772676,-0.7028118390268777,-0.77933065860174,1.4672307889387144,-0.5764478492102938,2.536407995550397,0.9683048371689373,-0.43848505081865696,1.2377848491388668,-0.5213943459549344,1.2614252832520754,-0.7206956039917245,0.8424579414279378,0.30205998085034585,-0.6480443476777896,-0.9083704624625347,-0.4491588299048163,2.125192977896258,2.3312789964407754,1.0286019439798326,-0.19314235592347148,0.028669606925149176,-0.7864578918388431,0.00035712529220000586,-0.7822372370900785
