,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA9,CACNG8,RYR2,JUP,LMNA,CACNG6,ATP2A2,CACNG7,ITGA4,ITGA3,ITGA2B,ITGA7,LEF1,ITGA5,EMD,ACTN4,ITGA11,DSC2,DSG2,ACTN1,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TCF7,ACTG1,CACNA2D4,PKP2,CTNNA1,CDH2,TCF7L2,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,CTNNA2,DAG1,CACNG3,CTNNB1,GJA1,ITGB8,ACTB,ITGA6,ITGA2,ITGA1,CACNG5,CACNG4,TCF7L1,DSP,DES,CTNNA3,ACTN2,ACTN3
SIDM00201,-0.20025002512794088,-0.7102882841015498,-0.2820046107506949,-0.5973458919725281,-0.7047542093770527,-0.5760287782157534,-0.8028109244807172,-0.5577032399119347,-0.9298383040479771,0.733246916447233,0.9283419161214931,-0.7068136734842061,0.8958456925387619,-0.7445992290896224,-0.7534548362920314,-0.7550731089648304,-0.7728265194780936,0.8354095040598171,-0.7041567341926043,-0.3049341215768611,1.5530939812647366,0.013626654090048436,-0.7372970254982003,-0.8579328560975409,-0.7549169742714428,0.3156538126962273,-0.8558049044311484,-0.44402106403733826,-0.9115618971436846,-0.7434227567901246,-0.9089771577788585,-0.5411470280083198,-0.709895701799391,-0.9125300832135655,-0.780312705805259,1.098553256106015,-0.843639317562639,-0.7371113372510427,-0.5957124886169,1.6438680082090176,-0.7251421309952888,3.6646858977252674,-0.7826051568380197,-0.5231300624639794,1.918882247431638,-0.7592488672277463,-0.5399986564578,-0.8422538190328073,-0.8818332743179882,-0.9383373027605195,-0.8232803773023105,-0.857863363506954,0.4594295962744491,-1.010092291367048,-1.0044270360109362,-0.2334293361479644,-0.7898808220578306,1.097828117939034,-0.2816540668854802,-0.8113872219542281,2.1550654549185237,-0.6753614292116339,-0.7081173837640862,-0.7530301263053296,-0.4822410890375728,-0.36697706846723793,-0.5338972470977914,-0.670198096903056,-0.47613659587012414,-0.8367931689931646,1.1832198504100917,-0.7435381468707313
SIDM00789,-0.12150823878550959,-0.7249940878051928,-0.8360087626047347,-0.8715488752703809,-0.6406761341284316,-0.735276873067773,-0.878047194589338,-0.680937567201228,-0.8982295036792418,2.0274578534474754,1.8751375180370655,-0.6944387350938145,0.9152432875168026,-0.7768299354971693,-0.8480089278242654,-0.3714996472810741,-0.6568252610099127,-0.4091469313881528,0.30172353341103364,-0.6972934193115412,1.334152225854618,0.6447255922846176,-0.8372798913248993,0.4764265028532852,1.7469692145515225,1.4399826554205861,-0.6340593056794043,-0.7546526510573792,-0.8460701798474988,-0.9066703720935109,-0.8534529698080744,-0.63698148844611,-0.7156551568430608,-0.6233369875246957,-0.4269016625536729,1.9194743432745098,-0.8988455793829913,-0.6383257420083768,-0.4739943273434403,1.1305876425788226,-0.5152091909598481,3.609750246590758,-0.872094407244391,0.9835429287666649,2.070969701413637,-0.790994132158305,-0.44795142406841004,-0.9326984723792172,-0.9341155013822643,-0.7561312822884366,-0.9273930413417797,-0.7331521069846711,0.9270607672442831,-1.076959205866439,-0.9900692498167191,0.34815330776412384,-0.7555216016324784,1.9152632642991922,-0.7170065240621701,-0.9057670199910398,2.7153243399324523,0.7779363932057168,1.1166727903857858,-0.819595922988302,-0.5888694442723997,-0.2797926894781204,-0.6470416964202813,2.172091905472366,-0.38687464366183577,-0.8230583313457371,-0.9018343948373629,-0.7092467367898048
SIDM01248,-0.19131491233049236,-0.6672332891924627,-0.7550797178282401,-0.8450480873198873,-0.8969180000957108,-0.6275352780823358,-0.8314874289830443,-0.49943730117740126,-0.8895876332171774,-0.3208135701205406,2.018556735456732,-0.7666344125026406,0.948710482667723,-0.47883702942357736,-0.701418848070378,-0.6608723399874132,-0.7799128224670637,-0.9059419694486448,-0.70868810644017,-0.48877787287351465,1.6458273929636986,0.11647144649970569,0.007477903278310884,-0.8630067865902038,-0.31048568514860453,1.7473731514437383,-0.818491680583396,1.775546427670847,-0.907512479959611,-0.6822912988941106,-0.726379888903042,-0.6004938382381482,-0.4688420700689376,-0.6702748628183892,-0.791035767203422,2.529465336246668,-0.9218468511815716,-0.617922838427974,-0.5688079047216084,2.122557359743576,-0.5761656962282171,3.4412343391177886,0.46050301753737877,-0.9959075227673123,2.498047011600303,0.5162993179393222,-0.6835692579753678,-0.6595569791327389,0.7027810370754068,-0.7689935439552188,-0.807501009312368,0.38825866156925015,1.6326600302608911,-1.014043761950023,-0.7681946277707036,-0.41785691386506474,-0.9366571248171304,1.2818829815496535,-0.3490252225692545,-0.8819802976670269,2.8870513317558486,1.4367972658068846,1.6181900422497861,-0.6779523219606584,-0.6511084181158922,-0.6207789748034295,-0.5404230382954611,-0.8893780860786614,-0.3664491327828029,-0.8916867799197906,-0.9043926125476528,-0.7108813895918054
SIDM00195,0.01695745572884939,-0.6879272151319222,-0.7070562222542737,-0.8559357383097725,-0.9369441776490358,-0.8469698851149031,-0.8101878525909184,-0.3434573661518761,-0.6640410766141208,1.2281312434765201,0.9945340788583267,-0.8626386124312958,0.9033319169896081,-0.709762215988966,-0.6687339612306114,-0.8320540333357929,-0.7025963242050338,-0.106766886937122,-0.7857316831087838,-0.5180035383793979,1.2003500011175046,-0.010652920793173273,-0.6133183790799287,-0.9307989165121442,-0.790006519771491,0.7869241898349374,-0.8220163281816057,-0.756067008112841,-0.9606408141508183,-0.8612191308654509,-0.7318912962683037,-0.5318388374167374,-0.6878928664228353,-0.8253221083483935,-0.7889914376841746,0.1825590879498551,-0.9163402778812062,-0.7419487389001382,-0.6856527740495173,1.056189692456166,-0.7122447363491434,3.5737374553059422,-0.8994616241651121,-0.8415395358734922,2.147923113144321,0.7172878371655572,-0.7867996417653633,-0.8314316147738321,-0.7960225047347772,-0.38660244723632126,-0.8939208864467832,-0.7716342933586492,0.5490233888281312,-1.0217390290354675,-1.003186687667215,-0.25402458549098333,-0.41636829180667806,1.2678925046209424,-0.5098251075354717,-0.9032514674409783,2.522374997746244,-0.7371965072328994,-0.41133307510610134,-0.9664596039297979,-0.6569331711668889,-0.43251393525606063,-0.4035493070825495,-0.9883044000063128,-0.5009652085333024,-0.8447705085921313,1.4566334587650402,-0.804479246133151
SIDM00517,-0.3737138936266113,-0.7736256417803337,-0.8651261142361899,-0.6581000042357643,-0.8682857264991932,-0.5359023148181878,-0.9165714251797822,-0.48623384699864036,-0.9105491502314058,2.227882114600425,1.4860696227383523,-0.8562576266902475,1.6150960491571615,-0.7323651096955421,-0.5009093199147526,0.08046745394061866,-0.7291892826689713,-0.5035383418065428,-0.802435081021726,-0.5893238003042682,1.27962048442903,0.7164098818242531,-0.6444167890401603,-0.2064734654432634,1.3841175768329768,1.4243156899768485,-0.48947828180992997,-0.772859332496373,-0.9141594528779889,-0.6557109280128653,-0.8795620868117694,-0.6217788949866022,-0.7432844386120004,-0.8579866978529197,0.06063346765665339,1.597373568406009,1.6909029323633995,-0.6572867296366791,-0.23817200013544298,0.8469274731462811,-0.6046414579416706,3.369307414235124,-0.8551198630534498,-0.7209044142874869,2.4422757259690333,1.1959820068051998,-0.35139401878355686,-0.7949465171592892,-0.8817644190940441,-0.8800590857631279,-0.8753400715820215,-0.9118040571776189,0.0794134631530941,-1.0426971140716403,-0.9889289212671669,0.10654185100886501,-0.7572354600236034,1.6639097378814707,0.19352309716326105,0.1226440009550254,2.620285862370315,1.3836768585767165,2.4441367577786224,-0.8427900188416599,-0.6511180770707999,-0.5363918988640749,-0.4437575628915687,3.3808608985084523,-0.49813775704027125,-0.9278434128533368,-0.9095742465623035,-0.689452377484774
SIDM00534,-0.35013997134673874,-0.7328267468727051,-0.6727938980482855,-0.7554632092293,-0.8929113100639473,-0.42769840660876757,-0.922253381050426,-0.44500436939107535,-0.8037426632636455,1.841425793746255,1.7627702416665112,-0.7430454551266014,0.6465581331725602,-0.7193352285934179,-0.8661471786886775,-0.5983746439241978,-0.5913973874662435,-0.7270552652740995,-0.4291013091385056,-0.6759266578172839,0.9818036719735964,1.078320276901752,-0.6946882923759612,1.1395712520892602,1.8924952846954355,0.6369080303509391,-0.5732388632654385,-0.7195250080589727,-0.9473888469179408,-0.8776283393807863,-0.7805463143216488,-0.4251895682685165,-0.781612217382751,-0.8085043485363402,0.01960505187106528,1.5883745418211785,-0.38292321373249755,-0.5269511101970775,-0.6963871245316015,1.1048079366940058,-0.44571621245845466,3.483773407731667,-0.6078488309648022,0.9887121730984955,1.7870431545586287,-0.8584648425028172,-0.4518239832565818,-0.8580788049553957,-0.9047152698273978,-0.8703899865000044,-0.8103057006526639,-0.8045477824155025,0.3058325279981779,-1.0635696897346865,-0.9752416212599331,-0.11704020782367713,-0.599102990653759,1.4910316802282912,-0.1273484443784419,-0.4907797274214125,2.8539122384412963,1.9816474904822547,1.4969905023794474,-0.8804430421724916,-0.45694886274789237,-0.6305820133210917,-0.5954442737727891,2.410342778644933,-0.31203607348787527,-0.7757568977433438,-0.9341423725316833,-0.6858783970326703
SIDM00863,-0.30212884043425886,-0.6171931539930561,-0.83929530445098,-0.8510248587371049,-0.7973413118621416,-0.6201553022849372,-0.821978221646635,-0.5406383529118779,-0.34802581927158766,-0.32976369502979036,-0.012490277827585931,-0.8724777307099048,0.4971110834219354,-0.6822245947232276,-0.3405924521772056,-0.5188845608099123,-0.693040522149392,-0.8174375117354358,-0.08008236587411065,-0.7804191300904769,1.088193752998396,-0.1015592019006943,-0.6609697779275491,-0.9253645884477494,-0.7052493928126735,-0.68194452638126,-0.2988864599597641,-0.7464330434215227,-0.911865824908941,-0.7442335228383892,-0.7940100805962905,-0.6596617457909332,-0.786635440415226,-0.6855111918122931,-0.7757922136191044,0.3177305222891836,-0.9058434232491155,-0.17876629133891847,-0.9057276325374001,0.48497757628188776,-0.7185043295051137,2.6224823263496146,-0.7974673826805391,-1.0136840081656462,0.4763498792689213,-0.7470128963437398,-0.8464194898906627,-0.6859670801172529,-0.8678787757055193,-0.7505427131486794,-0.6570511263779718,-0.7596221166978258,0.166498901788331,-1.0209229830439406,-0.7306975671740158,-0.3215297743422543,-0.7798301131380404,1.2127913870915195,-0.7597103409209395,-0.7830129509302622,2.548424428972756,1.2961809169449978,-0.6709748615448204,-0.960850560868154,-0.5689611229844239,-0.47693025824791596,-0.6896622621213409,-0.7870762300313785,-0.6059651033616941,-0.8524742408750675,-0.7918695482914885,-0.791001586559136
SIDM00211,-0.20734599676023532,-0.5884864187495507,-0.8123569152011104,-0.6538240302355313,-0.8470007656438397,-0.4693819053209635,-0.6194137404662003,-0.47727984811111984,-0.9094549083644687,1.438374296274151,0.09660470206554529,-0.7554315552881751,0.8333239716055252,-0.7640277998466468,-0.10262144456863757,-0.7440865553720178,-0.6546313866499613,0.02711021474825985,-0.5896600046146088,-0.27221143025197503,1.4198980147030733,0.4589134365064003,-0.6722370363251261,-0.8076726010696534,-0.40434904769867697,0.007228883426256243,-0.8507788277090524,-0.7403853193521593,-0.8966660257039534,-0.7235422097938143,-0.7893658140779173,-0.490091397255569,-0.85048828831122,-0.8549897117587073,-0.7287655766717227,-0.0464365426273439,-0.8520412237130037,-0.46639843838866285,-0.974534659186729,0.8928811326149287,-0.6837037589265151,3.5678470176940262,0.05331528059006468,-0.8643221231465729,1.6980110087497513,-0.8914058352723682,-0.6197252377263262,-0.7472918400643241,-0.8517711142501309,-0.9305324424471907,-0.8596631854164273,-0.8412540347204657,-0.692269619184617,-1.0496573447838424,-0.9062149442368768,-0.2924325148503215,-0.6357898386015379,1.0347421896927516,-0.4554881898955407,-0.839777658692225,2.9239747568040193,0.38871246341195537,-0.5583463638583336,-0.8841244072525325,-0.42641702165611933,-0.5459831577173123,-0.6439747750454601,-0.1673507891048171,-0.4571117680426881,-0.7833648904837944,-0.8837210511996048,-0.5253307381642215
SIDM00539,-0.27241165511426985,-0.7211606429809567,-0.8464639034538894,-0.7843749583302666,-0.8305978283160689,-0.7529113387098336,-0.9061835879993025,-0.40090012850408246,-0.8332821139447995,3.5794804947486614,2.041450349890683,-0.8203986883735788,1.358646091657431,-0.5788503271886732,-0.8446764515481484,-0.39391051902297475,-0.7537751367414462,-0.627366660330021,-0.359540190337183,-0.5433292636832548,1.3220092216970702,0.7047525053218678,-0.6130680785377133,0.7455789694781658,1.7930777446007655,1.3930952697386434,-0.5808175554477032,-0.6819535360247541,-0.7366216541108478,-0.8346904297579422,-0.8215880808850444,-0.3487258345501311,-0.8657315978155528,-0.8439879227955085,0.30344986398338875,1.4804037639836833,0.34126121521273867,-0.7746673164904362,-0.43043543015536084,1.7640621956093014,-0.5489357368578317,3.591322735591098,-0.7167874335415763,1.154584889513138,0.7962629577308218,-0.7302004999857113,-0.09730519059518482,-0.9000659583803832,-0.9122158980725451,-0.9367623370760523,-0.8049078685350745,-0.7470340566191129,0.11695834624386242,-0.9285159399009085,-0.9650677211234557,-0.11793800537874677,-0.7221585953090629,1.6434278876082122,-0.5999411644473697,-0.5311795167465845,2.413343807486655,1.612657720862992,1.5227029778938321,-0.7780462629259655,-0.3486810598588052,-0.70960773854697,-0.41957275742239575,2.424939092433475,-0.21489334302892815,-0.6907719686421204,-0.8667652700102226,-0.6346128841774773
SIDM00875,-0.12321369530833953,-0.7723063158087126,-0.8870974229429403,-0.7720456917065002,-0.9416544715014943,-0.7003331108122545,-0.951501211481101,-0.6210818945583265,-0.7382574583905082,2.0813879770071413,1.4145369079318615,-0.6249689492343515,1.2761252218684491,-0.7902181532444711,-0.8683001847922498,-0.3680917269494375,-0.723335805794885,-0.7006253383549262,-0.8480427284430474,-0.6334830416514329,0.8957056052296668,0.2402733763263835,-0.7652965199505057,-0.5415846418986542,1.1529808584532302,1.2667207496837436,-0.7184531687917975,-0.8317304704985424,-0.9424075731842483,-0.7755868135735838,-0.9157405550103854,-0.6612040464799231,-0.8165479719594262,-0.862078515672956,0.034802828122881234,1.3547806488012069,-0.1331568859499144,-0.7721242937492458,-0.2317532534384472,1.2873731644269535,-0.6491592621801888,3.431328884760977,-0.856053377773703,0.4888679025127028,2.2927331601876544,-0.37271177469468475,-0.5537097026946712,-0.967392942438129,-0.968275609506259,-0.8986731781662806,-0.9099930977784463,-0.8453295908031792,0.16166786999918065,-1.0520865107305661,-0.9623368561634567,-0.2400074498836378,-0.7141339357096897,1.5973533524142596,-0.3799335364838876,-0.5184428770959482,2.4124438416783245,1.9629023793019418,1.6127466299908157,-0.9147353522734853,-0.5990139542496441,-0.6463874343095649,-0.47677937652911306,2.480992887239133,-0.4197116708253533,-0.8326772747681251,-0.9503317888028104,-0.7032061505364404
SIDM00679,-0.4640077139852487,-0.7846679779952458,-0.8398317729216858,-0.8690489381007527,-0.937173009611758,-0.5420591887557582,-0.8969037981930671,-0.6433250581175805,-0.8391529349408039,2.3157191901518557,1.7224908182012502,-0.8883732151523799,0.9680455166078072,-0.6226519705226904,-0.8755468398609195,-0.01923524673250149,-0.7599114495040091,-0.7339924083905442,-0.8295254163151071,-0.6640175742881886,1.2627153128908042,0.45512611769429906,-0.6907121463192412,0.5018929487272689,1.5574768269426689,1.4975129421176934,-0.6496214786815774,-0.7451501949067255,-0.8649061299590333,-0.8632725968034133,-0.8964443774018023,-0.5234058268147121,-0.7495706932052193,-0.8089445406759129,0.10752002415604467,0.8267034137129792,-0.4085516461834272,-0.578254103852329,0.0953394317552798,1.4004466950588497,-0.5983764205886377,3.369586664690007,-0.7856095841515974,0.5940366087382131,2.4778082668589296,-0.7189294797851256,-0.6709474610725323,-0.7674001889293259,-0.8915406476879371,-0.9665146370672221,-0.8736100941599342,-0.8407788658290134,-0.27994968676983395,-1.0463567002325778,-0.9378367789904939,0.15794478403163292,-1.0046521021827655,1.5797942702957743,-0.2679379539932828,-0.2787774982783731,2.6651194164711787,1.8493583876933752,1.6801680904988971,0.5368119890685762,-0.6250694658426709,-0.36939172789131286,-0.6103825108958906,2.9999278809817675,-0.5124495983580613,-0.812650461079804,-0.8386601821287382,-0.7477019924877238
SIDM01146,-0.25254207817101687,-0.5463291796253692,-0.8005115771214079,-0.7586508971894823,0.8724724929411097,-0.6759894538364828,-0.8492374950393092,-0.6231102478488781,-0.22150647059215225,-0.4522293749007024,0.6753165163032409,-0.7588579899754249,1.1845389616246211,-0.7410479783727524,-0.7818064467381352,-0.6932967064203519,-0.7389392306537648,-0.7716697057483581,-0.8540523939391864,-0.5629423102383336,1.6284722566559913,0.21240162522834927,-0.6492754513983579,-0.9032484844662814,0.06832519039745943,1.2789964476238946,-0.8094973213151971,-0.6922068378167402,-0.8326065011247301,-0.831985796013488,-0.8748096958085696,-0.35741899295761104,-0.10930810618650431,-0.7274711400482786,-0.7780808705335284,0.22730228127254418,-0.9425340232667507,-0.6642856312380641,-0.13952563682507343,1.7539534406095012,-0.7043524594137536,3.710062002326197,-0.7943320385304297,-0.9545366121174417,2.5614529253008484,-0.7838460306260165,-0.39624570258268826,1.7942728330631645,-0.874234907175166,-0.8257402940876316,-0.7873334427077496,-0.8354281665761893,0.7059312846830835,-1.0197669177109323,-0.9487928011391114,-0.0005950583533482136,-0.7542518618121336,1.9462205088858038,-0.49550085822337964,-0.8178523167104912,2.804736385820818,0.8182501960796019,-0.9416846552534872,-0.8629532404803751,-0.44643598606497836,-0.7211478846726802,-0.24859734178393159,-0.7912913245806442,-0.4819284093451887,-0.7742464988973199,-0.8945503954784886,-0.7222518131121789
SIDM00156,-0.38810644576926606,-0.6304628404123043,-0.8045810871704433,-0.6992734431562044,-0.8648008370378861,-0.6076400559159427,-0.9104283962714255,-0.593025161567644,-0.8608972978428966,1.7407289173899863,0.44069363765288677,-0.2693559871289873,0.9145819564120714,-0.7190353660295301,-0.9074858988760441,-0.26101517096885,-0.6582577894356106,-0.11459496706808778,0.12229220651190378,-0.6740881138856784,1.394880820160825,-0.03634768740362146,-0.6986279861878383,0.801673620103267,1.779152995689305,0.4910101156719938,0.5431938917587249,-0.6595700704455773,-0.7268875386451039,0.07373208717514908,-0.8322965080619344,-0.5877100492368804,-0.5531748080756853,-0.7228372680585468,-0.6620689911027052,1.0014903443760994,-0.8598854653909287,-0.6723754388158364,-0.6811857889979086,1.3830129370109832,-0.6551224617463914,3.7372693771283045,-0.8477437617440691,1.1805836916609591,2.3065539464203186,0.7454152331672745,-0.5770340921844657,-0.8634763191861348,-0.7394829362282964,-0.6315587009130904,-0.8750229812168308,-0.7215477220055578,0.279681168149832,-1.0510002139015406,0.8706549776722172,-0.011049715050105357,-0.7537998584334438,1.6095034577829759,0.5153205433008791,-0.7823058909376044,2.5328750760987564,-0.044881731502260915,-0.5776078988126239,-0.8878908004238174,-0.6210608805199208,-0.6658829511664505,-0.4086526389391639,2.239498296243092,-0.021893582345803558,-0.801009608624995,-0.5911801885848915,-0.83381016528409
