,HLA-DRB5,HLA-DOA,HLA-DOB,IL3,TNF,CCL11,EPX,FCER1G,MS4A2,HLA-DMB,FCER1A,IL9,CD40LG,HLA-DPA1,CD40,HLA-DPB1,IL13,HLA-DQA1,HLA-DQA2,HLA-DQB1,RNASE3,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00561,-0.3272775231582907,0.48330893779829326,0.5537818371506813,-0.8199888120962971,0.9779491092091822,-0.9245209825586741,-1.0310256779392937,-0.47790722180419853,-0.7095717333654967,1.8167922502958112,-0.8266518819029632,-0.8377254496225012,-0.820699040315575,3.4220464277720777,2.621899241891617,1.3931907951339757,-0.8057841627884508,2.4784633397691773,-0.7629498828103369,0.3416731559117421,-0.7998244269753517,-0.20364527992183606,-0.765444128260613,0.4275055643614126,2.4704512249598314,3.3791229749088667
SIDM00407,0.04962558938799106,0.6608188981958006,1.3829645480084,-0.940750987952798,1.3018640031396977,-0.828988773588691,-0.879322868256637,-0.4804956035063265,-0.8793278289868149,2.300189652485464,-0.7716801848646384,-0.7387893718285917,-0.7148300994971946,3.7769479325650726,1.5686430698708616,2.131055652717697,-0.9341397424305273,2.8363490943746412,-0.7804751897550528,1.1511556965113487,-0.6156115975239934,-0.9466281764982319,-0.5958245838668358,-0.8269416508935202,2.934507932072902,3.5048232980283043
SIDM00631,-0.9143410497141506,-0.6981610041070806,-0.9009740174015504,-0.9867692371857915,-0.7656374023357472,-0.9192328048804791,-0.9792146171334103,-0.5210231762671497,-0.878123500404308,-0.6459089305598775,-0.8554510170077938,-0.7727195534840293,-0.7860918893590587,0.10684190147134535,-0.6425869932246868,-0.6737763641390775,-0.859811268226863,-0.8127371309516049,-0.8525667504657546,-0.57753034634444,-0.926656363688987,-0.9821721320087896,-0.756054778275209,-0.8061407159518347,-0.3686179223143988,0.7078266739032327
SIDM00324,-1.0387888723070868,-0.7577290477521108,-0.9189485262516561,-0.983068687635733,-0.7172417420987011,-0.5989508681797526,-0.8153576679286858,-0.729746422637889,-0.9047133368536643,-0.635879285404337,-0.8415146043251742,-0.8365565039889945,-0.8148123938024255,-0.5759987495085074,-0.6126850720181117,-0.7654521005542475,-0.8839512907344863,-0.8589064509195559,-0.8273675628256315,-0.8795792066218768,-0.8082139645300815,-0.8139106464464402,-0.6876913324761954,-0.8267859151729154,-0.5431822481778139,-0.871929885355549
SIDM00410,1.9665856070248087,0.06361479486504988,-0.5662322537585416,-0.905167581225175,-0.6236205658861366,-0.8416175429750173,-0.9240006060786453,-0.49228193250449287,-0.8662624652106307,0.582873926987069,-0.8221395850260386,-0.8453977064630112,-0.7925193757470268,3.4828984714402207,-0.5435493676035202,1.2741903052670598,-0.8347583401233664,2.483664471625279,-0.8290286128102522,1.359102309308932,-0.7972721252476108,-0.9496049824085331,-0.5931282386327086,0.20700079189144335,2.362533034168713,3.2709102836603394
SIDM00483,-0.955329956446586,-0.800125924881214,-0.979238219272663,-0.8846505324648933,-0.7308503382260515,-0.9124484980607165,-0.9330314689583018,-0.7799084418900915,-0.882216079078139,-0.6889175749121004,-0.8379810731891987,-0.7613897840479643,-0.8370785954218518,-0.5829281844673797,0.47060492424315653,-0.8345121567418136,-0.9241447115380389,-0.872176450382579,-0.8561489146922523,-0.717501999651315,-0.8513875369648045,-0.8498955130438561,-0.9089705449224114,-0.9041054744205249,-0.6208011290130775,-0.8690780051975672
SIDM01187,-0.9024991631361255,-0.789398371156472,-0.6189751941417632,-0.9582809210859238,-0.5967152157359571,-0.8863885188908737,-0.9850012280968504,-0.5988011471387213,-0.926862428898967,-0.40168203278819525,-0.7129233154882954,-0.8479603446565105,-0.7892251780620996,0.62821352285998,-0.6436866789127327,-0.6005939748752048,-0.8448788402019212,-0.8287361999059137,-0.7905875197798956,-0.7976687194477887,-0.8367328844123268,-0.8008091202368545,-0.7029127662609466,-0.8361338107758778,0.591188235977549,1.1202945825386363
SIDM00216,-1.0807171408703897,-0.6492586108473181,-0.8547240192170887,-0.9567821889114482,-0.8587791058454431,-0.9204390439863979,-0.9719861527075011,-0.7202599287911599,-0.9752982637801039,-0.5703319734404765,-0.6734754219890344,-0.7786624987174964,-0.7125350536705443,-0.5535583014930122,-0.5960903101608046,-0.7385696420836905,-0.8138724778155388,-0.7474662001597621,-0.7710807377514887,-0.5561874412843623,-0.900212185128535,-0.8602281836882653,-0.8337030154792529,-0.8420960219184545,0.16640318761966114,-0.9555704772919938
SIDM00199,-0.11274825120885398,-0.7602286145046012,-0.7131369981703932,-0.8951209992254526,-0.6402314328856653,-0.7438285365889963,-0.9037255158628656,-0.6232024908858592,-0.8786667669319179,-0.39925729109392344,-0.736560475943764,-0.7433998507396675,-0.9183899097057527,1.602089832855011,-0.5543116310015912,-0.5530167975521918,-0.9316748291035946,-0.5508582195692675,-0.7056530152897768,-0.5379484384195174,-0.844692871620494,-0.8868085903650746,-0.6874637646432353,-0.7202002121205685,0.9154033155859949,1.2982089770784258
SIDM00234,-1.0185503733867791,-0.7646818301969215,-0.648944468403948,-0.833229088896829,-0.763817004633965,-0.8321654350910416,-0.9214820441113335,-0.6012696969666477,-0.9382151446704834,-0.5898117109824477,-0.6302915544533018,-0.7635594539347178,-0.6923561600617355,-0.5508932118841213,-0.6441873812678288,-0.743643484441392,-0.9530555482865811,-0.8458224334156825,-0.8576363428499534,-0.6796972628914555,-0.8921326476401453,-0.8106669299938408,-0.4183649051779024,-0.8031365376017311,-0.2682245592666911,-0.9590195475545427
SIDM01019,-0.9390583680749265,-0.7431713771495356,-0.3899796519487108,-0.9281481076426155,-0.26095977537576837,-0.7352041485133749,-0.7880185231186091,2.179807619287016,-0.9623692754675346,-0.5564068919146775,-0.4981039620724509,-0.9070536037627924,-0.7761847092922752,-0.17557929368710318,0.03806082599760928,-0.693380833691482,-0.8970332995582518,-0.7337098998185045,-0.742370965601375,-0.7041812408435538,-0.7484093354124841,-0.7992762443746754,-0.6630031251968878,-0.782702720654443,-0.2706774777488493,-0.8700845000548215
SIDM01114,-1.070797045182943,-0.7598870570724948,-0.7577721178217601,-0.8240249776236028,-0.9129735122993817,-0.31956834966182396,-0.9482888028107416,-0.7244157781491763,-0.9142540594452377,-0.6265504648855417,-0.7245476558837,-0.7860605735208541,-0.7905642825012058,-0.20068307130759028,1.435752268461295,-0.687384308906424,-0.8977200417301116,-0.8532542442732275,-0.8392456233495585,-0.7820728989004859,-0.8297427363878125,-0.7625169336109854,-0.6319143047448689,-0.8711119728336294,-0.42530712005672633,-0.6540618975673246
SIDM00584,-0.8448193726989703,-0.7433516360157617,-0.6799599942450596,-0.8217282880445425,-0.8874102019168068,-1.0152849182840178,-0.9551023090437678,-0.6302165969360677,-0.8163296956491384,-0.23960345013289341,-0.8613770925990508,-0.9079836943233103,-0.7312349477214907,1.6310320132653529,-0.5934777405877365,-0.47220297633353786,-0.8415606999639064,-0.7417639979221129,-0.777639298649054,-0.30701470957588656,-0.875957768485933,-0.9017189805491198,-0.7196643621427873,-0.7916354259027538,0.1825113853427034,2.0023462332318593
SIDM00043,-0.9390483617296741,-0.7978372102630176,-0.7878334975269676,-0.8676668745162766,-0.5211450788698625,-0.8764436603544554,-0.7563402021831742,-0.7360919938176945,-0.8594408603532875,-0.6235766538184074,-0.8792210568115877,-0.8093169054302528,-0.9057318699344127,-0.6169823217724895,0.693986489369191,-0.7651532554036704,-0.9154289595391732,-0.8594330231947954,-0.7856142676245723,-0.6843022955197632,-0.945425984114831,-0.8719228398590189,-0.6819690517142005,-0.8447670118003957,-0.593383211204432,-0.48638918564392536
SIDM00498,-0.9091675180429728,-0.7722738425456327,-0.7484421895688717,-0.9704743095323681,-0.6966785667405043,-0.8459910482617307,-1.0336382615675526,-0.3090473240677006,-0.8149488139641479,-0.6558304454103507,-0.8107666126548533,-0.7483457010301887,-0.7185479725502718,-0.5327787350312175,0.6437272502107907,-0.7500573840704536,-0.9443378637111634,-0.7965085313619408,-0.812824267508274,-0.6553016828368596,-0.849129454189213,-0.9249440647514536,-0.7815710060447689,-0.7315412999311182,-0.5585386712863755,-0.6516990236236161
SIDM00406,2.1123519169475955,-0.2096403680714583,0.9447067044545046,-0.8870174346211833,1.2160026062117757,-0.8495174061102732,-0.9337115601558635,-0.5532007460332077,-0.7702995988747509,1.2569478623633334,-0.657363738186954,-0.8310704119663497,-0.68455982549593,3.0461219026117146,1.1992111243333436,0.5160258711392859,-0.8704379897545095,2.329516268939611,-0.644716336999031,0.5527188780385041,-0.7986441476176948,-0.34996164086021014,-0.5988543227227869,-0.5351589969883882,1.4417125825457786,3.157820592239674
SIDM00193,-1.0279502133142202,-0.815098733484319,-0.8910763462214767,-0.9537120936825477,-0.6619743323462598,-0.8442756033061536,-0.8496113997785061,-0.5702845351192217,-0.8503777545578365,-0.5011291592213781,-0.7998209849027119,-0.6458755399822291,-0.7070170782793679,-0.65476979011092,-0.7150399725555419,-0.7660563740781824,-0.8376831961119229,-0.8830444179357884,-0.7967215855575018,-0.8069307926749465,-0.941682288581272,-0.7387397631173994,-0.8419934511974113,-0.7738900942178311,-0.3873512030876505,-0.8494027129774039
SIDM00045,-0.9314922103576482,-0.8131023877545339,-0.9093654901499074,-0.9275479240217372,-0.6795918954368066,-0.8289544496931792,-1.050595285337485,-0.7255491580076455,-0.7154752728708512,-0.5514462335726736,-0.8276710686242327,-0.8669365421232418,-0.8506482214999728,-0.6509839934609895,-0.5679185863722993,-0.766043922563718,-0.8595873396754057,-0.8518453773520162,-0.7679518186823853,-0.6123359108817721,-0.8134884029093429,-0.8643851801671449,-0.7565419361310343,-0.7912145782370534,-0.8128862484097664,-0.8692299722502483
SIDM00655,-0.9939028753418594,-0.44304922425898063,-0.8121607815099993,-0.9487838595585505,-0.709132542947797,-0.8781923537166204,-0.914482558351903,-0.49322424625310934,-0.9282532870488833,-0.463683973483257,-0.690563808102363,-0.8163866247948304,-0.7759366436144683,0.14311322582140182,-0.2541756719378881,-0.5933421646941176,-0.8229511925294539,-0.77455004963017,-0.6398840326269347,-0.5724265602828654,-0.8387387831173021,-0.8705318236375919,-0.7781747223423385,-0.7666076371049969,-0.42691678449710846,0.22172797031134828
SIDM00214,-0.820596314570733,-0.7870793074561102,-0.8738819620160004,-0.8320138159058635,-0.7596934488495444,-0.8851200504513421,-0.8873597993474518,-0.46225822612133116,-0.7917282790149318,-0.2920897040386302,-0.7206201130446268,-0.8863348683873319,-0.7838327333429009,1.289398579916148,-0.6936452460790694,-0.5851713886816715,-0.8729598467901959,-0.7672985786610858,-0.7446180418563041,-0.5940396158813168,-0.7986949315818472,-0.8593774673599647,-0.7840492609607191,-0.855258114707423,0.5223093647429977,1.9465137566119102
SIDM01007,-0.7279803509725605,-0.7772986403000272,-0.7714130995873394,-0.8306671777914153,-0.7857546907434446,-0.7806174057081204,-0.8151762986500664,-0.8605530962070791,-0.7032114911945996,-0.5769719157900769,-0.509582950832256,-0.7243746265105949,-0.7630179285136356,-0.5180748124623089,-0.5581773063828803,-0.7337146965524451,-0.8682736390798645,-0.7797997235463454,-0.7872208633744667,-0.7513993815506431,-0.770241219677921,-0.7080513395856154,-0.8174933868464568,-0.655493872567645,-0.7432044332425904,-0.8048948670110826
SIDM00262,-0.903110865808029,-0.7719749045568213,-0.8493765427666709,-0.9508223235236356,-0.7503245122562195,-0.8816193982717704,-0.8287101619366358,-0.6270671535006683,-0.8874351351520485,-0.17263138678742757,-0.8642000609511183,-0.731084304971475,-0.7749383013492795,-0.23556177460894837,1.3934381289131677,-0.6641968602865667,-0.8930905428810159,-0.8187327120133127,-0.8688711034819019,-0.7144007502262905,-0.7815520153190154,-0.9101866580170735,-0.8382018699245299,-0.8396773327020337,-0.2853233490218126,-0.9024644885482181
SIDM00591,-0.9591132495257435,-0.7599604731078274,-0.7869916958276291,-0.8747606670023005,-0.6743584662280837,-0.9224182557634231,-0.7906505723095196,-0.7635946169540063,-0.8674555463792997,-0.5962153694699677,-0.7339394926512753,-0.8266948224953954,-0.8081704320348674,-0.6076075358836568,-0.6268726574589721,-0.8098790133515604,-0.7883045146189185,-0.8187714887107204,-0.8322749268426222,-0.7299309770927045,-0.7296475869546621,-0.8782060537571825,-0.7439691810917027,-0.8423399677575693,-0.4676204162231623,-0.9027651947468716
SIDM01197,-1.0609897640927548,-0.7236910574007046,-0.8646357305675587,-0.8319473789464832,-0.9018306407062235,-0.8765446523584234,-0.781008604014676,-0.8258929669919516,-0.7219949145449798,-0.3616833829281557,-0.9599450969159051,-0.8030908559473665,-0.8304677055054683,-0.593668388743501,-0.5723873216312471,-0.7578398185929504,-0.8611112701451661,-0.8082719006598376,-0.7453585483916074,-0.4635996764471869,-0.8813683070275002,-0.6859902816477416,-0.7643300157998482,-0.7747914066517638,-0.16811845966856206,-0.8780416684202359
SIDM00905,-0.989406187787838,-0.7744206303291844,-0.8884697068649005,-0.8742748182958795,-0.6597347066788373,-0.8663612269626788,-0.8320417727448977,-0.7664433270440505,-0.8721495958658361,-0.6096127821279763,-0.8205663033559667,-0.7447562751116327,-0.7953056855811808,-0.5787410494926875,0.400815032333309,-0.8118384973016607,-0.9486327404460954,-0.8846554400116533,-0.755409047963818,-0.674700169937757,-0.8540812646949424,-0.7077424489385491,-0.6815314035163054,-0.855245393076024,-0.617577962336321,-0.8623212872317781
SIDM00180,-0.9692499240269293,-0.7434443301032015,-0.8948022482286647,-0.9402853883262586,-0.6615117686530836,-0.7993772646427642,-0.894274225256904,-0.6029294054035063,-0.9346063366457273,0.4872200549818193,-0.7684789103316858,-0.82512295897456,-0.7659807367722777,0.9211556351490786,1.581056858213121,-0.4215417701768655,-0.9821076929711187,-0.8398435287995131,-0.8484381771587027,-0.5580117543280373,-0.9113832528045951,-0.8721322029810277,-0.6911235991613821,-0.8938453289700214,0.27398307027132884,0.914182255660285
SIDM00323,-0.00015410390892912817,0.27529176305233966,-0.35603170615787044,-0.8597680636211132,-0.6209118711980679,-0.7927547609159614,-0.7742582298531757,-0.7113994343543016,-0.8221842412500563,1.391886261339531,-0.7469121461356713,-0.7558500039375484,-0.736892099518191,3.234258537508242,0.21727598225762168,0.4509773143062097,-0.8674179508350373,1.640065839213302,-0.7391777058122578,0.3884470023307345,-0.8284859152067611,-0.8506573149779169,-0.6436943359515348,-0.7471513959817586,1.8575198312229235,3.263301362402184
SIDM00113,-0.989185083719757,-0.8005996733152297,-0.9388328650864068,-0.8643176674783088,-0.8593965478590301,-0.948495930222621,-0.9455452831521357,-0.6484766213123494,-0.7150341929746746,-0.2380226390996986,-0.8327073735637688,-0.8136361053716078,-0.8241990264531465,-0.6212877824417331,1.338709986102187,-0.8015572697193314,-0.8983290200987148,-0.9110749764205405,-0.8217241745864803,-0.46260458768560675,-0.8636671462564111,-0.947181950011762,-0.7947116411251645,-0.7893729644462165,-0.5242665582936386,-0.8705887199667167
SIDM00551,-0.7770004208378413,-0.7477860682942015,-0.804955261206622,-0.8561858219190732,-0.7729231930403143,-0.8677377774166783,-0.9417356064483894,-0.5048821147059712,-0.8625135877364878,-0.4896091332914182,-0.7111439544003304,-0.8971914065400918,-0.8232610438554124,-0.5963652526411513,-0.6828429977967723,-0.7769129556693452,-0.8290471999023318,-0.7601502931870268,-0.793640599454834,-0.5526176681487127,-1.0275192059017217,-0.8242253791836704,-0.8583484070137568,-0.8103245445473324,0.005149456547451128,-0.775470427297458
SIDM00958,-0.8151397451895842,-0.7148559584949397,-0.8558881953529119,-0.7222652253995783,0.10854388428000476,-0.7252527592506931,-0.8163976173679875,-0.5828827764734992,-0.7903004131351016,-0.6204602106316895,-0.7996994908707316,-0.933898901192106,-0.8141589354440559,-0.548295839387999,-0.5995355926986858,-0.8169820244892373,-0.9659086968596153,-0.738352197331197,-0.7724746279921814,-0.6326512910434314,-0.8594519674997244,-0.6671859682894961,-0.7139860239062293,-0.678053867953706,0.1412538888329173,-0.8945981466959395
SIDM00659,-0.9751756367505734,-0.8080672248454591,-0.4153235222715055,-0.8072135484358431,-0.7739144159773402,-0.8447698948085792,-0.8948266743611893,-0.7263183827498337,-0.8794492688449881,-0.5901362642727279,-0.9029319955946205,-0.8873914039549449,-0.7346447898130922,-0.6729900883935023,-0.5832730516471598,-0.7352886971957999,-0.8826367396986515,-0.8334630549317857,-0.7266545580357971,-0.6341261794895994,-0.9143096607383845,-0.8527938323167803,-0.7979074831599106,-0.7834364017565999,-0.05955890539206414,-0.9264310766243463
SIDM01168,-0.8941026518809351,-0.82594974491345,-0.8788039041458582,-0.9824685567095983,-0.1110870915721857,-0.30471269075941687,-0.8085139059022152,-0.7724658316012382,-0.7792851882737574,-0.6108430069052463,-0.8690057320461025,-0.8445806170201031,-0.8436587570594567,-0.4979490100016151,-0.5217194922708949,-0.8244993585400024,-0.9136701661737489,-0.8484211437276277,-0.8279392205962213,-0.7983962371894537,-0.7565694120006737,-0.8596172217592546,-0.8379095717825178,-0.09454815681446013,-0.22748393685188764,-0.5950477980636485
SIDM00968,-0.9234764037767058,-0.7912864353514015,-0.7588021651317794,-0.8469564020074971,-0.567173267603043,-0.9546851279071547,-0.7676265557875421,-0.6023520445312553,-0.8122672959044772,-0.5909527461188151,-0.6087711558457997,-0.8207286061536978,-0.7936594233688596,-0.6182390793190022,0.9806728626337836,-0.7308515759584508,-0.7710035546312368,-0.84590013507576,-0.6915617776349977,-0.7583118795670994,-0.8502081816504107,-0.8172455834878184,-0.6837840159508777,-0.8639364943992948,-0.00025014779290399646,-0.8953870211785894
SIDM00250,-0.88431657354927,-0.7215562930950907,-0.8632909317817951,-0.820022688129062,-0.7519402263696385,-0.8261442200287834,-0.9315784814884052,-0.7232427778486377,-0.8894607606831363,-0.5901582556920457,-0.8035861762230248,-0.6396586609248782,-0.8986670972326662,-0.5415509421072211,-0.4634255534461446,-0.8680810809269841,-0.8453187082825925,-0.8752624082487177,-0.8250680521858675,-0.7970164572629419,-0.8195273768518544,-0.9894911294017736,-0.6958917815864643,-0.8745681794170532,-0.16055274598150776,-0.8516947902538804
SIDM00252,-0.9488104242774442,-0.8046535464488133,-0.8213810887039869,-0.7776340686358855,-0.62177051806611,-0.8711860996257486,-0.8616186586349677,-0.6124697461316443,-0.8113720023276184,-0.585056478152869,-0.9209231231705821,-0.9331191562915263,-0.8255109267924541,0.09170716470783001,0.22619298702098803,-0.6972651086972149,-0.8919405715544367,-0.800481755453603,-0.818637645652844,-0.7408554960959542,-0.8849863118825808,-0.8217588918228202,-0.8737752473562005,-0.8102326011833321,-0.28096735497589503,-0.6732020782265696
SIDM00242,-0.9642237465010233,-0.7912790144841851,-0.9195250504022521,-0.8904315777912503,-0.7987441422544983,-0.8955620073936024,-0.8440933983555903,-0.7198120189949717,-0.8689387873839346,-0.6280184385754178,-0.775419499745985,-0.8740006910480981,-0.8286631087310474,-0.516157091282228,-0.7372612371987921,-0.763102175266583,-0.907924885459521,-0.8512414903533534,-0.7807496817196584,-0.6295981320549666,-0.8317861723114647,-0.8390239915616714,-0.6021387912706203,-0.7523455251032442,-0.1793554166900792,-0.8112362646125729
SIDM00438,-0.6124739040017521,0.05476797574563273,0.0465747500617348,-0.7525588873962226,-0.6925564584298644,-0.8606666218565456,-0.9698034317764295,0.7087747854464077,-0.848448495168578,1.1394417151191198,-0.2545692289322488,-0.8292462498336838,-0.7233526748069148,3.5641052194873923,1.2990715448004897,1.442762701632632,-0.7722964501128275,1.9115723501802706,-0.6801160987632509,1.0633660927896433,-0.8320449908254003,-0.7010908273115372,-0.7731167122190478,-0.6876925576677275,2.2454427436381263,3.3427246617954016
SIDM00231,-0.9382332207408365,-0.7701542497782676,-0.675599548409837,-0.8523539258468585,-0.595688791825985,-0.7761673776006864,-0.8394830388411851,-0.6338484117979698,-0.859102747931338,-0.3002795569375419,-0.8606539714504962,-0.8072148030150713,-0.7894345245558436,-0.5689085339840054,1.330778712342829,-0.7104546712849675,-0.8932125516489237,-0.806242495489066,-0.7892879111664766,-0.590357049745611,-0.8149126226762354,-0.7956702977476982,-0.7637426119062506,-0.8331213433031741,-0.09660778518689615,-0.8470177523047976
SIDM01011,-1.0666902261094275,-0.7050806946224676,0.2956444230376479,-0.7649661467996806,0.7032547784756741,-0.8255255187357261,-0.7192712569338883,-0.5119695645852408,-0.8116263564942651,1.667221692849168,-0.8337807436248237,-0.8508953660970792,0.12412843167617434,2.404534329226297,2.8273589252394373,-0.5499392672634075,-0.8387047067029693,-0.7764338133661132,-0.7686519113190373,-0.6805755370840689,-0.7902601109233953,-0.6654913742607397,-0.7457707864314295,0.39140836476454083,-0.20637178833045203,-0.7596805074247885
SIDM00182,-0.901657826534627,-0.7444890876539579,-0.5872133971781128,-0.8350438768378192,-0.22286270215658507,-0.6791161552748808,-0.823311625422852,-0.7393802025565682,-0.9083429456278515,-0.5892529597749647,-0.7476402136519976,-0.7634414346615478,-0.7948365636809025,-0.6068926023569946,1.2398730307411074,-0.7634344606890759,-0.8554062021299794,-0.8129893255978662,-0.7762060359440173,-0.7715427428099364,-0.8405858142586705,-0.860272621065651,-0.6375028302628961,-0.7452695004111024,-0.35668997575143235,-0.8942794995417231
SIDM00969,-0.9511330904668609,-0.7637182386620056,-0.8305689323567377,-0.8675279013475062,0.8287883637901957,-0.8465908962316838,-0.929820485968775,-0.5852373476549065,-0.9061846335273659,-0.63377252567226,-0.7889930440410932,-0.7398684081372738,-0.7854483029203552,-0.5648291693114508,2.052932374870626,-0.8053582367161156,-0.8545949069888962,-0.8509448100698426,-0.873080595381541,-0.8004228427602722,-0.9069251438514013,-0.7332454937143589,-0.7155684269115072,-0.8753720714410063,-0.27311225600310673,-0.9066705725425664
SIDM01120,-0.9198709189531257,-0.8182888833625562,-0.7473696573827537,-0.8328395592280706,-0.6757596901223479,-0.9339030650458098,-0.9308455988867756,-0.645862725878309,-0.9190285327641319,-0.5997445419596278,-0.7987521850218462,-0.8318323519512705,-0.6286742507606077,-0.6258510542232123,-0.6606198935868222,-0.7414188782183764,-0.8738740850877292,-0.8198350072071778,-0.8534855986147364,-0.7688239088823575,-0.92192426168674,-0.8620435757025313,-0.7268023787304347,-0.8141243388974508,-0.2473689514737924,-0.9022834348264152
SIDM00317,-0.9406321030236241,-0.8039015309365626,-0.8775627009586132,-0.8096260916860304,-0.720335098758764,-0.4580917407807717,-0.9100890805689847,-0.8004610304439429,-0.9405372017683655,-0.5414125766378546,-0.7513152501371356,-0.8195675867176866,-0.7527186708607227,-0.5753718479748344,-0.6373310907325183,-0.7457927644183632,-0.8445743466589515,-0.8463766800673187,-0.8192105621543674,-0.8273277287281854,-0.8407603854832526,-0.8469880545746014,-0.8323856776482306,-0.8173329898107574,-0.128539840961732,-0.8391182834477032
SIDM00719,-0.9649690402000451,-0.8419286844370166,-0.9321645822931292,-0.6731157194929736,-0.596823441439744,-0.9773540683604014,-0.8214308093280334,-0.4889037152422969,-0.9440259308513456,-0.6253402893602005,-0.8272740562887885,-0.9133053057154386,-0.7487750169941159,-0.6475623718557617,0.25532711093716,-0.8400414289844521,-0.8857707964889929,-0.7944948765974343,-0.7799570549304004,-0.6759891048677555,-0.7558888606995218,-0.8351359770313381,-0.6717532790784203,-0.8916812020549141,0.1108116594275569,-0.9816013878215842
SIDM01041,-0.9161810952397867,-0.7849692984885086,-0.7029335492999831,-0.720945545038559,0.1966751426557368,-0.8396604647726198,-0.9051234175746483,-0.6123177625945462,-0.7886874878326576,-0.5737753368840736,-0.7526340810768442,-0.9352783320487694,-0.8319870268841548,-0.6278007115778989,1.1405125630873203,-0.7607261340541576,-0.8054683695743322,-0.7925907537216939,-0.8474309204395333,-0.7984085460789269,-0.8192826207127837,-0.7520125513809505,-0.7890634388723864,-0.862966555161723,0.007975173088024236,-0.8628069196310512
SIDM00668,-0.33830448506404653,0.5627252705535986,0.00040006889701465576,-0.8537957553995141,1.3918416554343267,-0.9278819666880519,-0.9671870060903739,-0.3155793229366604,-0.9246348554943074,1.6118014270910876,-0.663877290564258,-0.8900270356947587,-0.6718051275182135,3.6743870704447854,1.8215600187542766,1.5221417749854471,-0.860844127251139,-0.6837737247026117,-0.7772749729824268,-0.6573213803874502,-0.6973054345251883,-0.6708712218448718,-0.7217966801341469,-0.6427261477938677,2.4414461928432782,3.5198773870291835
SIDM00056,-0.8631166551332264,-0.7705750919869642,-0.742116530690091,-0.7338359589735634,-0.10651044154315369,-0.8694279964379465,-0.8662181260523576,-0.37770464781806984,-0.7376740464298848,-0.5646198938226054,-0.7976143970103778,-0.8850968470765239,-0.7235533503511141,0.8026381829694527,1.9842660103189789,-0.15928700357651593,-0.9208007497228171,-0.825560284585379,-0.6791098016922524,-0.7127130089336311,-0.8328150157095494,-0.935735069238602,-0.7022597980009084,-0.7835794069026144,0.11117795270468835,-0.9066699134262086
SIDM00181,-0.9933768322107328,-0.777938054732164,-0.7954037953111953,-0.8145265545437087,-0.770874614749375,-0.8248807672117217,-0.8869160321645702,-0.6061133688530526,-0.8484508616487854,-0.49829471063135194,-0.858745670448902,-0.946766342389118,-0.7683173945369469,-0.5058895624224168,-0.5409716942855421,-0.7730915213289034,-0.8616935916128418,-0.8141017597719397,-0.8230310328213132,-0.8448523476613807,-0.8438325922300232,-0.801364558036637,-0.7572213483500797,-0.8380448769791844,-0.04753030461543001,-0.763293028175685
SIDM01073,-0.08508399497650038,0.33433857605985623,0.19616705064985757,-0.8930902404531984,1.0118730388044905,-0.8698340369719381,-0.7803355549359015,-0.5966323306776269,-0.7127170385416802,1.03110536264979,-0.7393933976620419,-0.7617912076247583,-0.7793544872876637,3.5319294549737856,2.145411762112552,1.578001905051937,-0.8832840993906806,-0.6894519613489245,-0.7330519704097452,-0.6134351136967767,-0.8385713298301092,-0.8112784095895339,-0.5523084278781201,-0.8328120805485839,2.5054810374684764,3.3674773913329292
SIDM00504,-0.870241488928437,-0.8073942301789502,-0.7858305644832013,-0.9203669753519668,-0.7529950417484172,-0.9159697230579155,-0.9775481897934997,-0.551308760311605,-0.9698122580952113,-0.6316624006114531,-0.7275316879514523,-0.9218982336994647,-0.7195828065587012,-0.49271360089324534,-0.8309190945567292,-0.7789609543435603,-0.8575537050568212,-0.8326614875424808,-0.824316653634894,-0.721206251296777,-0.8404675597612875,-0.8162434131648708,-0.8126464351935553,-0.824973216834442,-0.5595683936355575,-0.9042654372122074
SIDM00472,-1.0182708299572663,-0.8153842642402991,-0.8002543029716008,-0.785616525450375,-0.5455976504644667,-0.9730488069037486,-0.7169924019571268,-0.701469335978386,-0.8454533202161889,-0.6901847844924369,-0.7898168778758046,-0.7867640714588658,-0.8076132559197622,-0.6608084966205703,-0.31142376294499147,-0.7941054915383281,-0.8697828663321687,-0.8158095325209584,-0.8803036956090561,-0.6858964102803367,-0.8794808294715954,-0.872269497181218,-0.7234130622656381,-0.8151152315962054,-0.372583719842222,-0.8477072220615006
SIDM00042,-1.0165937951000168,-0.8466688205401106,-0.6997783232561455,-0.9250359179321473,-0.8708587152130991,-1.0059489361258653,-0.7451137200802043,-0.6062367250278966,-0.920151040101434,-0.5659065146201525,-0.754017544878616,-0.8979279600145816,-0.8681500514176224,-0.5589876954480715,-0.7736558897574679,-0.8120116515557361,-0.8840467192121576,-0.8318466221841687,-0.836351563095411,-0.7521238475399532,-0.7322021526589366,-0.8629764988154659,-0.7939438527243775,-0.7769237735091985,-0.21396400244149175,-0.8434177830959438
