,CSNK1A1L,HHIP,PTCH2,GAS1,WNT3A,ZIC2,WNT9B,WNT9A,LRP2,CSNK1G1,WNT2B,WNT11,WNT10B,IHH,SMO,WNT10A,WNT4,CSNK1G3,SHH,WNT1,CSNK1D,RAB23,CSNK1A1,CSNK1G2,CSNK1E,GSK3B,WNT7A,BTRC,WNT7B,WNT8A,WNT8B,WNT2,WNT3,PRKX,WNT5A,WNT6,FBXW11,STK36,WNT5B,GLI1,DHH,PRKACA,PRKACB,SUFU,BMP4,PRKACG,BMP2,GLI2,BMP7,GLI3,PTCH1,BMP8B,WNT16,BMP5,BMP6
SIDM00374,-0.8391511167915268,-0.8500506537074108,-0.7697084590041394,-0.8729951005482184,-0.8347619759708608,-0.6861937005726207,-0.7244495018386136,-0.7191104120407378,-0.8523184624927334,0.47624373050158586,-0.7517446451305638,-0.8090698013996978,-0.5943585525268705,-0.830807305519948,-0.4434876300991387,0.9492137111012647,-0.5449931585743172,-0.315624207180439,-0.7068921860771631,-0.8369801232616733,0.47387988963268457,-0.3164060813954963,0.8742347540991556,1.1098108765988226,1.0733429473007088,1.5287638250094557,-0.9390773762575149,0.06080505932477467,-0.7598934892776266,-0.925845882818356,-0.8665222617466865,-0.7912059886290063,-0.5630895112372533,1.1253683111246264,0.1935501624712773,-0.6863703073824079,1.7744704783351708,0.14748476432378763,-0.2653704172547382,-0.6745882244718099,-0.6047746868671129,-0.5929376015708058,-0.3907805456444017,-0.5985137762269315,-0.8409009196828007,-0.5757327606995932,-0.7227271649804059,-0.8983368499548151,-0.8161133407279437,-0.1356479044126336,-0.29265788946359733,-0.6898492667003179,-0.8676282185397912,-0.8259651798109118,-0.8430136916338719
SIDM01160,-0.9049077185942358,-0.8832821375077993,-0.9027424912355965,-0.9082470877356548,-0.8319373271899478,1.2375951397879972,-0.7492901713417947,-0.826388525204512,-0.8824400497870856,0.8463716766837541,-0.6824671305145236,-0.623686098955021,-0.6083631901577349,-0.7788939145398707,-0.6052559909277514,0.4287358347813749,-0.7770157934226221,0.05259853044519093,-0.7860068297889405,-0.9742164777253112,0.7241917224928631,-0.4900876800714442,1.244522549797934,0.8223645358492245,0.8115911422504863,1.4443817695615278,-0.29165390203841246,-0.01741020228045853,-0.4984952632412771,-0.9052239311872813,-0.9706258650026215,-0.8680834545463337,-0.01725098475635927,0.652355015604184,-0.31564210475399634,-0.6283499621789581,1.6108971731085007,0.8427628173900247,-0.6377408959792709,-0.7440138177376103,-0.5311332862522745,-0.6488669208218688,0.08867773003023012,-0.6004949273691338,-0.7145377357212901,-0.7410081200770616,0.4049948061198726,-0.8663790305620684,-0.8087788780933807,-0.22864440149272997,-0.5097826466249108,-0.6434681691441042,-0.9623065340016602,-0.8717274242100791,-0.8824994929470432
SIDM00145,-0.8344373317594855,1.4526931475790952,-0.9607845053807376,-0.7915800108019282,-0.8026790707272009,-0.046824973959134125,-0.6764295959570751,-0.6242989752588438,-0.8286617263138292,0.4770618833852785,-0.6063845973871611,-0.8610308442628177,-0.6629309032296349,-0.8026905816414796,0.4429553917148471,-0.6552564534513637,-0.7765068704822345,-0.4075342827916297,-0.6032884773866763,-0.7929391764620882,0.4487540573305666,-0.18905914001974944,1.0236252344664791,1.2953127520363763,1.140369425451037,1.7522423367094424,-0.8931146547290508,-0.06366440523107945,-0.7706813137376175,-0.8927582648958643,-0.7620697180991945,-0.809424120653942,-0.471927045214674,0.39227563958102474,-0.7647226344502754,-0.5507445323165028,1.1254795518251595,-0.007400291633018999,-0.5695281866232957,-0.6411315353120168,-0.48098704612527843,-0.5684254203298734,0.4627747086694522,-0.5857410108416483,0.08459587907466108,-0.6495473508099362,-0.8020222342174916,-0.8332948775825851,-0.7641565186786269,-0.42710328697441263,-0.6298773278661787,-0.7359937773075744,-0.8754279722543744,-0.9458329758262457,-0.8667342041150357
SIDM00975,-0.8678392480095535,-0.6444803135771742,-0.6656924834029103,0.9561046567277409,-0.8929430045600135,-0.07009408836400571,-0.751945091523578,-0.833771308538638,-0.710955170671518,0.15923870329413517,-0.5882076869068501,-0.8479601663489361,-0.5340547310100197,-0.823607894280076,0.7726079230999994,-0.8025918064334104,-0.8495883897122926,-0.12611552934920797,-0.6427907390540697,-0.8842482727558801,0.5387886408327804,-0.3051582094202267,0.632618349587424,1.1161604570399453,1.7481858269579307,1.4701088340327952,-0.9165047899801205,-0.4100099443629394,-0.7990749704348022,-0.9272636044663889,-0.8871956293557058,-0.8479838537256172,-0.5010415703225056,0.07646761142610838,-0.06736133250983078,-0.6785022451939124,1.4780723744888644,1.2013758673775876,-0.5735496079459698,-0.6746520751595055,-0.524559155833291,-0.7129513268345374,0.1302684342860775,-0.6358626155498218,-0.617793535310839,-0.6968705428307354,-0.3166177616107169,-0.6098079572528796,-0.8381064337229255,1.6712496724596637,1.0905717058999005,-0.7866283051110298,-0.9159431281376603,-0.9105939931038476,1.1275844683277931
SIDM00971,-0.9242561757296474,-0.8535051311473068,-0.7640833848452869,-0.8409520568163048,-0.7745504703767785,0.3107723937065671,-0.7996511405370734,-0.44263154012403655,-0.8549330513648903,0.28601643224372425,-0.7087456489753117,-0.8492197691968455,-0.11280447767002565,-0.8176733923170063,-0.4657685932379634,-0.6734432126826563,-0.3487934966115289,-0.1440484461475321,-0.6986478988942321,-0.887249821637992,0.6153390176031295,0.012415985250070153,0.9304970411983459,0.8085858041133529,1.2244148769824637,1.616262466974039,-0.8030256862390792,0.07838143773859724,-0.630356799819834,-0.833640656991316,-0.6495582188750301,-0.8550546634314844,-0.5311306969517808,-0.03413416628771919,-0.674424423711784,-0.5925301274015492,1.4269279428125456,0.05265444507280075,-0.4904637536447784,-0.7817051749936352,-0.5211672793568837,-0.6853433771426419,-0.3437844388770699,-0.5190692714108125,0.4379022217692162,-0.7179053551326012,-0.8119120398835309,-0.8335911671038337,-0.777782381428897,0.8272817168968857,-0.6920341201869062,-0.5266978850087941,-0.8614713584655415,-0.8863917001014374,-0.8515846950540945
SIDM00251,-0.8072597273901607,-0.9244177363482207,-0.7612800162630948,-0.5563007533781542,-0.8223337053993246,0.7230108808315989,-0.6765388664559469,-0.7327156847990354,-0.8700561999679671,0.32386801113603103,-0.690765590945562,-0.12096591860273828,0.027099756184008013,-0.7688575387118785,-0.5477837989316031,-0.6274149307077096,-0.8307917036182568,-0.2775439646812118,-0.650599400351603,-0.91652886937495,0.6802642942273928,0.6526321228794879,0.7257352275593921,1.2075067790152623,1.1283980443286628,1.5504544034338597,-0.8626843797053263,-0.09238956792092079,-0.7333574678288205,-0.8882388698139086,-0.8612958450171546,-0.8427625790090274,-0.3771315044055595,0.1914279323478265,-0.81840214960615,-0.6091849233759178,1.2765709895338548,0.44276077046813234,-0.5930783754155492,-0.6471617004495471,-0.5738807364047359,-0.6706223512583314,-0.7860825150219598,-0.5819421089417234,3.383216848903349,-0.7028556683000666,-0.6432920844534322,-0.6443917610954177,-0.5792314096497846,-0.7128480184347349,-0.3432539629667892,-0.6803030498322494,-0.9286702241376957,-0.8673027606551064,-0.8379975366044031
SIDM00412,-0.9234949313195268,-0.8988235674002523,-0.8797426335166175,-0.8281660531499848,-0.812157102354085,0.19934824750171515,-0.7085267312941821,-0.665617538535623,-0.8462038498824692,0.6781086150889097,-0.5178583655396218,-0.8369783775217101,-0.36677727370679347,-0.789274353014873,0.6467462567276483,-0.5930845837493492,-0.8278273408888673,-0.4330714124986468,-0.7195052889318132,-0.9557315588051998,0.7711404648116924,-0.31225699232267523,0.7670653615552785,1.2996402278959471,1.2533159193266623,1.429874524544032,-0.8728689016180001,-0.062310285223763105,-0.7808724728950079,-0.8796897478597174,-0.7346862997119841,-0.7263273020974752,-0.23600356031288372,0.7484343159922919,-0.7925356602240791,-0.5101324119923811,1.4230980224910652,0.16750085667876255,-0.5807591874157217,-0.5547676535364233,-0.6242446743974946,-0.45263213959623144,0.5262312496480457,-0.4759535372205948,-0.7858607559576499,-0.7710908753503436,-0.7596892057503579,-0.8649755739363886,-0.7164044034777696,-0.595004203294228,-0.6730525378323959,-0.7724051787885687,-0.8819541866846181,-0.8959644695953038,-0.8801459554954254
SIDM00023,-0.8580257480446416,-0.9912607102365387,-0.8775912483727545,-0.7377296927165506,-0.7823961361397019,0.3827599952179019,-0.6987929585710616,-0.7808199225912703,-0.9178186962855348,0.6354691208068729,-0.48417682828160835,-0.5882188345383714,-0.2257076170883898,-0.8423814221728635,0.27713874966252283,1.8617161448211066,-0.012060397976025053,-0.36828625244594304,-0.6745134891903335,-0.8187094081718167,0.9929800960716708,-0.41281164883501215,0.6304985463851417,0.7349193561541836,1.1278382944194998,1.3758156254085292,-0.15008490967847155,-0.10463715443001381,-0.380339799539849,-0.9317017851389184,-0.871847893046371,-0.8689251629703035,-0.04908388545071057,-0.1590023224876967,-0.8017693071769568,0.15358050930007067,1.1592011096439152,0.18609137667766126,-0.40374441941497435,-0.5312253918332752,-0.3901124259838615,-0.6846741654886267,-0.004038120162351533,-0.5803820928716881,1.3330512460501724,-0.8142666718976772,0.6600718700287366,-0.6425344890293202,1.9573181348656117,0.10354314240219621,-0.5373303841194663,-0.5540434149939746,-0.9321979091857394,-0.8943441482557268,-0.8814761947906363
SIDM01198,-0.8374130113023769,-0.7016933108105846,-0.8449150466643958,-0.8248369283109317,-0.8001377944642779,-0.3159578191929564,-0.6092813368686398,-0.7952254379953033,-0.8296648347847172,0.6237524145192673,-0.7411857186031388,-0.8120770860151308,-0.5554540540700439,-0.7227330510580176,-0.5240075031721972,-0.3691709846780031,-0.8908816770908361,-0.32026838049468087,-0.5306063841607175,-0.8512784355525063,0.19760381256021992,-0.18837831582835035,0.6501363185398147,1.1212980937209447,1.2685252744045366,1.4428628126629035,-0.8829959817641753,-0.31696831340222037,-0.7635811974725926,-0.8449005837815817,-0.9174559618022234,-0.7415554151605431,-0.16537625628305455,0.5484036650003506,-0.7248424113324693,-0.581349553769838,1.5343111747920337,-0.20786619963734712,-0.4951833889511933,-0.40371421195216656,-0.3096976292115353,-0.6239911362472775,0.89387920399669,-0.6516713200990935,-0.815856182471755,-0.672701496247516,-0.6565168128862309,-0.8397149114987907,0.8233391665427532,-0.7986435388378699,-0.42291911593617665,-0.5294241665475564,-0.9914175991778492,-0.7938756180116986,-0.7901150567574712
SIDM00441,-0.9861799023824336,-0.8803105839520816,-0.7931224555574854,-0.19092259163266348,-0.8456511026996938,-0.6764892870905626,-0.6088579948041368,-0.8403327397009394,-0.8611694270063072,0.545597841354713,-0.7350339567575515,-0.7620501973428634,0.41822369536536325,-0.8603747148324937,-0.48263812547162127,-0.6775968991450056,-0.828225176427312,-0.34989143749420565,-0.6508123846765316,-0.7802674463635794,0.5503850220150316,-0.45801846659002177,0.7415493326792023,1.1943280184159235,1.1517028507500504,1.4614728026834134,-0.9436521346818351,-0.2723205441427573,-0.21166905789995466,-0.8308849577587459,-0.8457839188839897,-0.7870827041786482,-0.548239286262331,0.19047581556363125,-0.8105082816932573,0.15985920000960105,1.288552660599203,-0.136691661905273,-0.15410053621979738,-0.6669455952702915,-0.5015302520217539,-0.6950698302563304,-0.3497786317093211,-0.5155037374432985,-0.7582017002138743,-0.7522303879405415,0.34104231203205926,-0.8152477340560912,-0.7819372885942999,-0.7011075980942079,-0.30615973198721225,-0.8485529182857516,-0.8187265371969645,-0.8628050510553261,-0.9201279256702393
SIDM00388,-0.9150771597526205,-0.8823016105647693,-0.779385292363396,-0.024561756378394063,-0.781123250547407,0.384885254555116,-0.6924692923506558,-0.8126691756975217,-0.763437278660084,0.22190511619482084,-0.7615169649860745,-0.8355249611443866,-0.08154072205416277,-0.8008435154129376,-0.4495132434548929,-0.18715973246538067,-0.7388968701044384,-0.31305850803225016,-0.45133516155245706,-0.8962419614748665,0.10564780562358142,-0.484520076021186,0.393375633767314,1.3676697343206277,1.4660681074896131,1.2530676706872836,-0.8472147754068876,-0.2606178521844107,-0.776003912857556,-0.9392776535024302,-0.8565426980470697,-0.8095423621323934,-0.5301097990446416,0.5980110854963687,-0.7281799085570988,-0.4397350086803206,1.5779645698594538,-0.005780848425181188,-0.5053769300990493,-0.31984950621832736,-0.45246895169610335,-0.6775957139834305,0.21801590752890768,-0.5186135218338132,-0.6853123135588468,-0.7678739286596954,-0.72705302960368,-0.8337801076048088,1.4268738861646848,-0.5837396942446527,0.05924771670851404,-0.7400598446762408,-0.8888436671615842,-0.8640557871414813,-0.8718809881016268
SIDM00417,-0.7958852647626095,-0.9597911551303705,-0.6631574934181992,-0.7384523072686084,-0.6717041600986272,-0.44229773826479574,-0.7555977415636425,-0.5832674393284331,-0.8011833548184255,0.9234192012178134,-0.6738843898742531,-0.7737410625922189,-0.025570235087236735,-0.8761769101240444,-0.5326246651762153,1.5100466817092435,-0.774160703027269,-0.13926207198038937,-0.5308204378832646,-0.9267029356563418,0.3377257492559664,-0.19111496194726485,0.945550161147243,1.047009890455209,1.246661508499282,1.7701923625348173,-0.9171309358851272,0.0007283824271906868,-0.7553143462634175,-0.9483800587966178,-0.545434787359248,-0.8251824531039794,-0.43064591765029475,-0.5989817084548059,-0.8596055710871809,-0.5565322804589387,1.585593457297947,0.19467433116424718,-0.22084414765299162,-0.6636886473823123,-0.5273873842335693,-0.64218130082424,0.006516019009279001,-0.5589569693117896,-1.0445273345276844,-0.7862423304297924,-0.8114776434245166,-0.8773128187547647,-0.7699680977803949,-0.6174416652340218,-0.07841601733873681,-0.11398689030660653,-0.874986398623109,-0.9130168621271495,1.3798293809927138
SIDM00416,-0.8737910720899106,-0.8634235994627707,-0.7953058403079525,-0.6975196187512855,-0.7340488458259733,-0.5602616915364038,-0.6790077815952922,-0.7108924523558152,-0.8537671319863346,0.5303538661784014,-0.5872625885616026,-0.7395820846791065,-0.3791026420577859,-0.7443153401074847,-0.2526226672377773,1.416116180053037,-0.7257408739239293,-0.019754968704902048,-0.7262465472807265,-0.8790683246068816,0.32204234893019107,-0.6627668296684373,0.8140896863166418,1.3013356689010869,1.5509312451186414,1.5462199910754117,-0.9633618259063019,-0.16385145193158343,-0.8061398724806129,-0.9103113070554435,-0.6757563252956938,-0.7590030547979162,-0.051188441145442964,-0.007080998000452269,-0.4282004176477021,-0.18597250349756841,1.6214969767999345,-0.31902620600513104,-0.38488940127068616,-0.44999214532631837,-0.29438653746831384,-0.6199587498172273,0.7085721346964974,-0.5978440261822898,-0.8732927914986829,-0.6987111118156003,-0.49010187635387625,-0.8542444483501256,2.155459635270095,-0.6019139710482186,-0.2055871172022888,-0.8205473012340342,-0.8096461586445268,-0.8771380906447674,-0.7189622595875736
SIDM00974,-0.8428460490145414,0.49923935644680834,-0.8217577865844948,0.5528225174677487,-0.8848918754705329,-0.2750177853402086,-0.6287402047102285,-0.6992002406807988,-0.6772953514768462,0.26172101298149486,-0.7094502741611145,-0.8353773277900278,-0.4947135776395897,-0.9177635469217521,0.17548255895179077,-0.6145068094127474,-0.7382648623848383,-0.221281661362166,-0.6715658016529006,-0.9376643905672225,0.3592408073021259,0.0010524316495721942,0.6070246830961591,0.9551196720816496,1.5142296430856852,1.7332639127924578,-0.8910548097727372,-0.29545486021106937,-0.7066724782593157,-0.8991554878011756,-0.8456552743711098,-0.8035648602834412,-0.6232617052670497,-0.2795554628966055,-0.6256015365942469,-0.4617311935400427,1.64854207476726,0.08711609785092565,-0.5218823573208415,-0.7330024523836595,-0.4825006968017066,-0.6639295540950342,0.08425949554272551,-0.5173672250951353,-0.7804223761019602,-0.7309450072744048,-0.8555602502337161,-0.7915210034536853,-0.365983073935652,1.0964116962945092,-0.06249396842422707,0.9449380368371499,-0.8989377743332444,-0.9091093438302316,-0.4068587169773505
SIDM00833,-0.9730982782105545,-0.8856831677783079,-0.9017812601705376,-0.5491179065680303,-0.8064628069495308,-0.18762607003115142,-0.8087271353606622,-0.7406885647321027,-0.8928452865322037,0.5442313151222633,-0.6345346117652663,2.507084524909741,-0.555746707847611,-0.7998510537561937,-0.6279800264513169,1.3914028397576153,-0.6397452507701902,-0.07686127240375844,-0.7273451857000853,-0.8541709541597547,0.8402701896969111,-0.23299548967983286,1.2925923551663874,0.6251350290206983,0.7355123983977399,1.4163667566780647,-0.9320714745769735,0.0019111001962556242,-0.6012789676386971,-0.8583543078151181,-0.8538215329591318,-0.8506144037477325,-0.2885686362673093,0.1412316871544378,-0.6986545097296728,-0.7310644017573729,1.6758385280471066,0.9848956280906973,-0.21504244141567058,-0.6923392137110481,-0.48092877044446647,-0.6863881242153143,-0.5387283441681814,-0.5245393068302198,3.0181631082475424,-0.7050301531185424,0.06372873330964009,-0.8991068229610204,0.8008047277216049,-0.6790923407360422,1.0069514511551618,-0.20711825209306584,-0.945553297452843,-0.9382023246135793,-0.4228301230633572
SIDM00562,-0.8580972185867022,-0.8706228860858549,-0.8745400178154192,-0.8523281818849536,-0.7913264219147088,0.7191788271129184,-0.6676416689420095,-0.7403530735404239,-0.8706713579294123,0.35800274122174636,-0.6005917901328647,-0.8562237183991784,1.3482527122235186,-0.9562646865857103,-0.49207741234664665,-0.4049940149592545,-0.42191239719698187,-0.23038804951368344,-0.6410970466513715,-1.008707394917033,0.3543903333955454,-0.34357198787233606,0.891811888046818,0.5066168328484776,0.16444679890149738,1.4806648785917624,-0.8991290712356576,-0.06949726166094636,-0.5908716684947395,-0.9406989434736,-0.5761658981265845,-0.8431302270683458,-0.49878204660735215,0.05910954444428226,-0.7328007029161828,0.3807736371325204,1.1284251687085223,-0.4577617072588825,-0.6378344720358425,-0.7406272858756762,-0.46705823624483295,-0.658945440935909,-0.35355387464906196,-0.5645673758325294,1.1052454747587963,-0.7484535553112933,-0.6564664060725045,-0.8180939238219808,1.2191912456220315,-0.09246312496010246,-0.284915001062307,-0.5994885907071993,-0.883005160612149,-0.8251699168531632,-0.9457784223486944
