,CYP2E1,CYP3A5,CYP2J2,CYP3A4,PLA2G3,AKR1B10,CYP1A2,ALOX15,PLA2G4E,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,CYP3A43,PLA2G5,PLA2G12B,PLA2G2F,PLA2G2C,PLA2G2D,CYP2C9,PLA2G12A,CYP2C19,CYP2C8,CYP3A7,PLA2G1B
SIDM00561,-0.585432218570781,-0.8423252381720999,-0.893465067618269,-0.7466223762971639,-0.7344467877476621,-0.833360901952642,0.6040173236202524,-0.7289048974541272,-0.5878813377045718,-0.5964024468645296,-0.815240545504863,-0.9005857029077294,-0.884031109094146,-0.9514799410840591,-0.7597692596625375,-0.9521775264506618,-0.9382759982184163,-0.8307857518922477,-0.7224750485648117,-0.7209707109269063,-0.8669829343725496,1.3924295522463066,-0.6719509654280355,-0.8166718844486331,-0.8748774143674319,-0.7980315064712677
SIDM00407,-0.6635906722268862,-0.9037317091602184,-0.8407101183544347,-0.7663598297766977,-0.5984629536636651,-0.9757377835961095,-0.5762800201660062,-0.6160809775905157,-0.8478628244222504,-0.6430157566815816,-0.7444726876021484,-0.6507677756639151,-0.8420621901495938,-1.024372891165038,-0.9259020338155153,-0.9552572222446785,-0.8982774440736662,-0.9754096768387155,-0.8860301515860816,-0.7529446781683959,-0.736656068198893,0.7526763794455937,-0.7491650083480604,-0.9455453435733631,-0.7838386867914837,-0.8357795301832451
SIDM00631,-0.750256236789012,-0.8622804583163259,0.49074022445247684,-0.7742747127364852,-0.5214531542870864,-0.8113015196441103,-0.7922343200083447,-0.7131146049517421,-0.8502711500507804,-0.678128384125046,-0.7119807506840752,-0.9581289414801073,-0.6970820794514451,-1.0079713120775893,-0.8634204855334507,-0.9419103957921199,-0.8929372336798689,-0.788917563191055,-0.9159159532408625,-0.8160450522441015,-0.8228487966633864,2.0733425796797094,-0.852306184112476,-1.0716398131378018,-0.814819944404732,-0.8873982450481225
SIDM00324,-0.8003535269203093,-0.8013459693322981,-0.8669218487528265,-0.8550487060752033,0.16848291177326508,-0.7971788516517883,-0.8273571892498583,-0.7251414293693264,-0.9290118629275789,-0.6337828152889369,-0.8217389923915923,-0.7923617780007647,-0.8748072323456801,-1.0262236249209786,-0.9724773153957758,-1.0325099431953544,-0.8944446873793911,-0.9432024637262495,-0.8677164878358372,-0.7974235028502774,-0.8177580162693273,-0.5659457036631474,-0.7813422081530478,-0.945547002997415,-0.856319366301991,-0.8892671388558815
SIDM00410,1.0448633758559207,-0.828938838815566,-0.8775897239611642,-0.56599211627784,-0.6091097104206563,-0.741454545638833,-0.7765621397435948,-0.6560092438971219,-0.8198881493965441,-0.49404326060803583,-0.8287629898463257,-0.8379867320128594,-0.8339900572645526,-0.5190327914900983,-0.4892027349318184,-0.9253438803155596,-0.9068885176214496,-0.9891714676383934,-0.6681181393286181,-0.7163030762947407,-0.79196514711381,1.0191909185433647,-0.6966086731276298,-0.45813660325329014,-0.046808855771156864,-0.9209179628085209
SIDM00483,-0.8625951448953807,-0.7978519134817056,-0.7213657589900963,-0.8988415184179792,-0.6336105204555396,1.9512363271183533,-1.0203799130773787,-0.7923470413444562,-0.9039023103716255,-0.7259013433087264,-0.9024945585416888,1.8540002588722002,-0.927709125402023,0.7032974515614571,-0.9831011637612607,-0.9525623553470921,-0.9453736518944751,-0.9757812081751763,-0.7821426876016467,-0.8023415443688753,-0.8724987824738678,1.1569185668767696,-0.876188077451278,-0.9544931497673892,-0.858687296592969,-0.9311005306363332
SIDM01187,-0.013342237287166972,-0.8399973158801792,-0.06953710037401714,-0.8875224756607495,-0.6586711199522134,-0.40426827256372533,-0.833582724930177,-0.6994486465243941,-0.8868397534478782,-0.7132411541833397,-0.8897575942754908,0.6608350751096657,-0.8531368557602281,-1.2076095822134094,-0.8140166904510151,-0.8837119382491758,-0.8868656717084049,-0.8952116970841892,-0.8223462306882984,-0.7887200533815394,-0.8735987915598423,1.0664203360171183,-0.789076528486661,-0.9800255373585169,-0.889318954236607,-0.9058185094694016
SIDM00216,-0.6662523104301447,-0.7294991815412555,-0.13566879706082233,-0.693858729828365,-0.4355028692410803,0.38949938619296715,-0.7558560446958221,-0.7573707299444923,-0.8496673074656154,-0.6646176534990917,-0.7465652836690501,-0.6891603954463762,1.1574464950223884,-0.11610633059778264,-0.8408142200627272,-0.8055716999207473,-0.6254515884095128,-0.7194284977804718,-0.8195081081022811,-0.7774532498333635,-0.7676511225436347,1.2812989579877956,-0.6220280848304365,-0.9822530273488602,-0.8648543591624387,-0.8388428097709845
SIDM00199,-0.5908745283230185,-0.8862944305173265,-0.7774707758979658,-0.7794429567601687,-0.37510296960744605,1.558179901872834,-0.8738836520105959,-0.805759835164555,-0.8202451666074938,-0.5955140747162533,-0.775047571801867,-0.6679451361168517,-0.8288663461602251,-0.016179609625005392,-0.7641170831112833,-0.8962921454818462,-0.8583406609384157,-0.6026520738888219,-0.8502081509010418,-0.7682712360796299,-0.8405522338322262,0.19670418429392403,-0.8245898141134451,-0.9277517795687099,-0.8452209218320054,-0.978143843401798
SIDM00234,-0.9156650234999982,-0.8352557016198255,-0.7573383389647891,-0.7326952267812241,-0.6414559631138949,-0.6370853510272726,-0.8074438174225778,-0.8227919873114141,-0.7448315836993176,-0.5620518533439045,-0.6609659386010892,-0.9262595814926425,-0.8849740131658235,-1.0537543995490866,-0.8447284991608552,-0.9188633771390565,-0.8875981248520967,-0.883713167411056,-1.0267248700373448,-0.8409220579617309,-0.7045028215590161,1.624786867309453,-0.7369855537962152,-0.866540495836764,-0.831706043000723,-0.7429527628452743
SIDM01019,-0.6740543409606885,-0.8130914613851734,-0.18750934697811222,-0.7723126515178864,-0.4799874402355234,-0.7333551109845196,-0.9046819355975847,-0.7638112849515319,-0.9348126133702537,-0.583488558502378,-0.7510973022915673,-0.9593969083719173,-0.8200160046304392,1.2921392324849892,-1.0060585620856994,-0.9167304702137484,-0.8808901256084325,-0.8769279201993334,-0.7820644376170367,-0.7810685611101942,-0.8731434918066119,0.6823916537307141,-0.727770576633258,-0.947883863238793,-0.7250010686698997,-0.9589953325444253
SIDM01114,-0.7376078858721001,-0.7771324000587625,-1.074668265386673,-0.8006111525526973,-0.5569453816184033,-0.7736022519447555,-0.6921016588305029,-0.7681509884859292,-0.7876411858754657,-0.6884245023758235,-0.8324606602923358,-0.9891634561598098,-0.8971110672065615,-0.9273794315822246,-0.8560115066903987,-0.9372901228359131,-0.8852977929977491,-0.8000824326160834,-0.7516491146078649,-0.775337890296948,-0.8442746589124864,0.5324346464696256,-0.8276478780053326,-0.9105497832652685,-0.8391031071477293,-0.7688604288920485
SIDM00584,-0.7668589753851935,-0.7719319818793656,-0.9664451182810271,-0.8268052057597018,-0.5890507279357718,-0.7115362087480789,-0.9145572685048687,-0.7553193371085369,-0.8759835764090176,-0.5935536929019737,-0.7671494275721908,-0.8306918745810183,-0.835586081798925,1.0717503874514451,-0.9241445180536421,-0.875140938431996,-0.8382734409090327,-0.9415308909924531,-0.8714133727896127,-0.822103481561977,-0.8625559364747739,0.9520884473393643,-0.809360605435568,-0.9496834717114497,-0.8965494675507256,-0.881768610357516
SIDM00043,-0.7287266933864581,-0.7604571375705601,-0.9030302305497,-0.8583105821096618,-0.6945848872664481,-0.40844200540011855,-0.78865233178838,-0.8169801753489906,-0.9303824694921377,-0.7549831787277518,-0.7895453658725229,-0.49816728392617615,-0.8746637188104134,-0.5717147755035469,-0.8437433399922498,-0.9570579472539803,-0.9042967676012686,-1.0269092160719733,-0.784620661058515,-0.7900886923741447,-0.8988361623558428,0.8112080006546875,-0.7827993986467736,-0.9591599784591899,-0.8227477148120803,-0.8681396219847349
SIDM00498,-0.4688456996853251,-0.2846694203976427,-0.5428344290075889,-0.7781726460155601,-0.5910548568766654,-0.7794356113637134,-0.7476347760900057,-0.720995825170914,-0.7885805078013086,-0.6802352588122837,-0.9892205743484863,0.31802399809373694,-0.8775703620370737,-0.18657752074441844,-0.9985321318279551,-0.8874338485497127,-0.9933332153167861,-0.9993654733940118,-0.6430913537190674,-0.7709114456700682,-0.629054700432475,1.4438970700596134,-0.8233492302298044,-0.9141503152363801,-0.8306253772108614,-1.0606439042086728
SIDM00406,-0.8257851624000404,-0.818258718277163,-1.0168253079069087,-0.8322528302368289,-0.7336382861689535,-0.9186587109473388,-0.7561927754256033,-0.7449874650351272,-0.9052045133005616,-0.6106189300502398,-0.838595173053228,-0.9317509846196259,-0.7785302991357347,-0.8232881769240717,-0.8423571808922655,-0.9953411824918501,-0.7761767859796992,-0.9661481064545578,-0.6905327374278393,-0.8070090445485546,-0.8093405824368433,1.0798581542977046,-0.6491573334356024,-0.8931834235382843,-0.7839686515538613,-0.8961691046373854
SIDM00193,-0.7774438542279143,0.5452493365230509,0.7368234697547,-0.8558869411900076,0.6172649918039446,0.12451852288843072,-0.7177940721658825,-0.6854644045407782,-1.0521631441331505,-0.6648006590102433,-0.8176921371404982,0.6968652269433986,-0.31245979607584756,2.320553110913845,-0.8971092049766071,-0.8922879599679641,-0.792444694191423,-1.0851532213432336,-0.7953238501629725,-0.7694650558869599,-0.7544552466618751,1.1440745267433339,-0.6708889345465414,-0.9792087536237747,-0.8285112574137609,-0.8871398579659511
SIDM00045,-0.8376966976115378,1.1982708768103936,0.8271537014177744,-0.7511474188451829,-0.6868248246438078,-0.8953779037238828,-0.9201472197772769,-0.664978349715338,-1.013416706431043,-0.6776271373672016,-0.9115495803738809,1.652989763158465,-0.8752885040916454,-0.16881743077349487,-0.8475645724197884,-0.915130104267543,-0.892805689283528,-0.7617845904339589,-0.8173619322370194,-0.8221212435460283,-0.781478944471469,1.4328574592801955,-0.7577832982038194,-0.8497556699312576,-0.7287603548929048,-0.8826595379381283
SIDM00655,-0.7338070298060863,-0.7927880697206726,-0.773832054318811,-0.8511763525866595,-0.2959489511999922,-0.8875332585745997,-0.8949465186832968,-0.7772750295138549,-0.97303561475693,-0.6754125602884152,-0.8587042693037737,-0.5440317112053179,-0.9099520511737785,-0.9357652672103286,-0.9957065920395294,-1.0094466330279601,-0.9209938287709598,-1.0042824036397893,-0.8526759815414877,-0.8681971691366909,-0.8863048208283444,1.0802947280966084,-0.8463212265376943,-0.9292225935660585,-0.7945806196014848,-1.0040495627770767
SIDM00214,-0.5156957059979818,-0.27796702042730365,0.5181577179151848,-0.8829679992361928,-0.5918345887027516,0.15779607567653922,-0.8134913236206451,-0.719175134918115,-0.9062184538483014,-0.7122025694959996,-0.7268638478670727,0.8943481382323305,-0.6959036655416777,1.2819880358484412,-0.8397432879245768,-0.940128402182775,-0.94253365635442,-0.9846758002407481,-0.8024960264386343,-0.812787565574758,-0.5811946528720622,1.2235929675097583,-0.8481905714906034,-0.9051964972573822,-0.8278862577930639,-0.8931489431458384
SIDM01007,-0.6736541953489968,-0.8968874930148225,-0.6652677478327372,-0.8564359950030819,-0.48951620401756446,-0.6204094405603722,-0.8871967646998082,-0.5965388582409323,-0.7273449970495781,-0.5339844746139754,-0.6110336101167949,-0.809727829837957,-0.8189716254772081,-0.9576254774881269,-0.8529412951602061,-0.928679440607686,-0.957127426587772,-0.9649186158168485,-0.7397763342549345,-0.6663406014538253,-0.8021210555287674,0.8568617501737605,-0.7078984408316127,-0.975342911354941,-0.8122730061117764,-0.7554501160291257
SIDM00262,-0.7380581706858743,-0.6394065250262255,-0.43525940756543147,-0.7244290382877829,-0.3643662231932605,-0.3786636422886228,-0.7514671408093839,-0.7682191825447653,-0.6473630166481406,-0.6590821447928749,-0.8067864048638643,-0.9605200215003715,-0.9373788872690391,-0.046893399130805015,-0.7588970688428341,-0.9822312306269668,-0.68131585880573,-0.8768888770369101,-0.7156003140557112,-0.728457336508054,-0.8440320711013157,0.6322626201964044,-0.8826794891082101,-1.02643676989074,-0.8370101027513049,-0.9822771027509067
SIDM00591,-0.7572935949942283,-0.7726277643318041,-0.6381001079967673,-0.7863508117907991,-0.6439249946778158,2.408967097747606,-0.755654569831353,-0.6726686111799138,-0.8091864250579142,-0.6327792368779626,-0.8818695513994013,-0.8760252641778544,-0.8495120290472565,1.4983590671325653,-0.9039148750305223,-0.9163635980208105,-0.802778546327823,-0.9340864550922662,-0.780097919835969,-0.7106426723438749,-0.8898070109906695,1.3522073191682171,-0.7669423341894864,-0.9841578389994514,-0.8761404016291218,-0.9667682543712883
SIDM01197,-0.6762480122391887,1.095061954366413,0.7044052965906281,-0.7008999103586666,-0.6259819362489052,2.545576925112804,-0.7651317266884631,-0.8387996084015038,-0.614812878716494,-0.6819321178441561,-0.8437393974525926,-0.5065419677543728,-0.8507980545838612,0.183167996924075,-0.8306633241974154,-0.9333359086155241,-0.6853072199862399,-1.033150312950377,-0.8948410211022485,-0.7777980744330787,-0.9020160770766597,1.2241814325780296,-0.8357939001581114,-0.939322286215539,-0.7889891399653917,-0.8954298469719972
SIDM00905,-0.8199992569067519,-0.8096791099484,0.7260409205371849,-0.8679204748833789,-0.5817184275305757,0.5533389085897441,-0.8274534237252796,-0.6973766583343574,-0.8549021073810111,-0.6551857967040191,-0.8444077672178273,-0.04817852575535419,-0.8858936176108606,-0.4591235466727321,-0.9774323556909195,-0.9926665661458324,-0.9305626878890392,-1.0167994972114995,-0.8598698424032086,-0.7800559062071901,-0.8860832447056733,1.2263907146268793,-0.8134659290808394,-0.9552381495130995,-0.6431274223471365,-0.9063333677860562
SIDM00180,-0.7610272480244819,-0.8375518340235456,-0.5271869665870698,-0.7957616904168221,-0.7655346761923766,1.1061651327201274,-0.8939049956598303,-0.6850568707275612,-0.866446565820297,-0.6501490465107022,-0.854026420296507,-0.7374997890232229,-0.9790370053838201,-0.847334095031456,-1.0325226068603757,-0.892926964309201,-0.834883980834219,-0.9122404002990857,-0.854640916899495,-0.7960362215356445,-0.8958226390559528,0.6131225116704063,-0.82925440375667,-1.0344587625694395,-0.7976056384260017,-0.8990492458009414
SIDM00323,-0.7374480083909631,-0.8182578279261714,-0.9411545534597675,-0.7980497569789387,-0.6229103107205581,-0.8274985927579773,-0.8725051995269211,-0.7916399502045294,-0.8109477527088714,-0.7055576725023185,-0.6992685386052022,-0.8918213702107226,-0.8640256771153131,-0.945799715606188,-0.8105638826819477,-0.9223135894313782,-0.8730025786107648,-0.7846808812979708,-0.8896922061673631,-0.7660863311919519,-0.7388472359826309,0.8370511060399468,-0.7496793173421479,-0.8015775754878198,-0.7607195375283625,-0.8618513903875401
SIDM00113,-0.7746052245105072,-0.8227294319048489,-0.4112183437696932,-0.8343554918884696,-0.6698919578167701,-0.7714145943951244,-0.8364608844319513,-0.7833424651478437,-0.8302648847716907,-0.6983660906632599,-0.779287399415738,-1.0808262093493315,-0.8518114553946392,-0.10039321567856703,-0.89177361858372,-0.9787217261665416,-0.856779241492905,-1.0039326714007195,-0.8984975625152813,-0.7720125716740199,-0.7919622647260892,1.2228325780762954,-0.7477357933997333,-0.9649046787810296,-0.8522447777188564,-0.7956724195879481
SIDM00551,-0.5503182155216486,-0.7758429295259756,-0.870635014498679,-0.7991259829989534,-0.7032971779016518,1.2333080918446153,-0.8346110104398522,-0.8264675698976989,-0.7344687880978854,-0.7447829480349544,-0.7948848723856885,-0.7749368916085082,-0.8770574263485293,-0.6379957009994076,-0.9540659158102641,-0.9888127388176583,-0.979932539609207,-0.9907186858778412,-0.8709819526211481,-0.7901777970133653,-0.8248409693130624,1.3713631662275079,-0.8176512091416405,-0.8519301038956135,-0.8408900555098231,-0.8787453887273283
SIDM00958,-0.13459407252253777,-0.8529788697133551,-0.08079888873394779,-0.7837444203322452,-0.8168504437774338,-0.7560813482690661,-0.9016959842341755,-0.7757760444403012,-0.8171851269551155,-0.5512337689753037,-0.6837501540613722,-0.8811540924494348,-0.8809782736338106,-1.0765589332728194,-0.8787673972800105,-0.9200128590949432,-0.9340385569345799,-0.9831081235638985,-0.894439516906851,-0.7349356671735691,-0.8568243766214787,1.3796821028745792,-0.7680448572682124,-1.0128717867315908,-0.9073722261122052,-0.9115893078847227
SIDM00659,-0.7489258864317849,-0.839046610396561,-0.8170809492406677,-0.8466090329347984,-0.658514828159661,-0.7399960401976544,-0.9066345861557489,-0.7638335850595854,-0.8502891114220996,-0.6715789529209892,-0.8727500904030244,-0.9670743612695248,-0.8632032216895356,-0.8368525682955789,-0.9105568845269574,-0.8927516588050638,-0.799009958272615,-0.8266894971174638,-0.7851168047732818,-0.734646806561401,-0.8295965453316783,0.9954220159249125,-0.7434769619370001,-0.9290583530353378,-0.8181686030114107,-0.9456024909795808
SIDM01168,-0.6784479989660026,0.3394728641246039,-0.7589119713097368,-0.8362565202655947,-0.3612413842434196,-0.7529212412233235,-0.9038415481811201,-0.7770017559599572,-0.9031649754464718,-0.6921328330682116,-0.8239079898619174,-0.7717070092078883,-0.8756749808303418,-0.9218531188404665,-0.9614505464678536,-0.9110920484593898,-0.7704346251968052,-0.9739198087198478,-0.7462058612519288,-0.7343771061150686,-0.8150543202695861,1.3392602567167844,-0.8584665570763222,-1.0090302226710235,-0.8068878083625362,-0.8916977769933918
SIDM00968,-0.8211674969392377,-0.7721799830937248,-0.30134445050316466,-0.7981623023432487,-0.7612477614811883,-0.7014120483836969,-0.8925101466122438,-0.7834977456596541,-0.927273635287921,-0.7210884308002757,-0.8477745774271622,-0.9561419173476469,-0.9060378024488077,-0.7047606408928317,-0.9309002330000556,-0.9920546513282892,-0.8357350635999654,-0.9362195133986584,-0.9501925627682133,-0.8095072292007939,-0.7843717965392969,0.39902197963170255,-0.7820735962600651,-0.9060583900460772,-0.8147717456725313,-0.8675983523908358
SIDM00250,-0.8838094974373815,-0.4825838169003368,-0.09388057539128929,-0.8516600100849812,-0.5438704777897297,-0.36344154543655455,-0.8890302397655279,-0.6212613784579347,-0.75198888568482,-0.5722922510600086,-0.8678146549627314,0.3620576745286622,-0.8736520061119782,1.8971105399110049,-0.8849880686271688,-0.9967598272605089,-0.8695946855933696,-1.0268830680506884,-0.9266023093785168,-0.8474110733003548,-0.7524361284697865,1.5202506874047035,-0.8993983962399292,-0.93178256900474,-0.8510532953817409,-0.853020463454954
SIDM00252,-0.7002574421171485,-0.8099883189635546,-0.5462781855153747,-0.8293499698761646,-0.5880798734979623,3.230616431466105,-0.826492583858051,-0.8283095274446356,-0.9394394492926617,-0.7377082464032063,-0.8639770022442056,-0.7945163711697706,-0.8788008464113725,-0.7514845184128722,-0.8779464099874528,-0.9226610976958587,-0.8522889169342899,-0.9822845945194179,-0.8913691692006895,-0.8131552136607273,-0.755020189450831,1.224874830182275,-0.7876828787166438,-0.9493301296011881,-0.8181826175137619,-0.9077174299376081
SIDM00242,-0.7677099053902372,-0.7425927549400196,-0.9211666646337137,-0.7502990991534896,-0.6149579079695054,-0.7836642926955357,-0.8856448420603841,-0.8308316685661037,-0.8281384583621619,-0.7158750814466833,-0.8589750790222239,-0.9865957261761795,-0.9096275470125019,1.2313582245093544,-0.8587945789677087,-1.0398549786877127,-0.8278308527996177,-0.906233846278828,-0.8445643387604767,-0.708638685939116,-0.8085356964859445,0.8783399405625816,-0.7588058879911537,-0.9641184913869413,-0.8455253286529865,-0.8730038578408893
SIDM00438,-0.48543790090479755,-0.7980619551635506,-0.8723927866784353,-0.6505384075347316,-0.6105857809553312,-0.9724845156327807,-0.7029371393097242,-0.80037030037953,-0.8310130071679007,-0.6336289755684555,-0.810526651234498,-1.0179816092041807,-0.8940239932496751,-0.9595197923409924,-0.8725874060886641,-0.8611247209170163,-0.8465274203823715,-0.7842315798268302,-0.8528978902789907,-0.7130992385046435,-0.8015729409490392,0.9733306963401781,-0.5297829595735986,-0.7123895191686765,-0.8460042644950075,-0.8523808298663519
SIDM00231,-0.7506898327672794,-0.47931861828509514,-0.8953376972582114,-0.8501155840353933,-0.5951892044512628,3.093285385567549,-0.8501777563843795,-0.7503594263083233,-0.9205763672060296,-0.699947671807704,-0.814200397549747,-0.8973200246222426,-0.9148746649336966,-1.0264137111841487,-0.9415919797833877,-0.9871974385633963,-0.8442439651799,-0.9080774941754656,-0.9016534958699162,-0.825105011966856,-0.7746977950020213,0.8647286610612888,-0.8185538248620818,-0.8011064884254637,-0.8448697811299423,-0.8987937152802142
SIDM01011,-0.5075563873690789,-0.7651098504486534,-0.7774074822236475,-0.7442811726230069,-0.6413299521013268,-0.84558783200716,-0.84746245805914,-0.7760273727654929,-0.7912727549794086,-0.5928653226169188,-0.7317569651536003,-0.8897659513821548,-0.866743015300763,-1.1495646567707625,-0.8672228341333548,-0.9525858143938462,-0.714527486615909,-0.7994489840652986,-0.886541139479569,-0.7196542264148027,-0.7985495817816303,0.4236365966789136,-0.6833436675324184,-0.8451930424974564,-0.8569525206187409,-0.8510531100414187
SIDM00182,-0.7695635589827646,-0.8053894505191663,-0.869035919659787,-0.8430950523356608,-0.7646810161110877,-0.828910748153708,-0.8222702576847162,-0.7996872647025784,-0.8900704712702642,-0.6696914713905385,-0.7307993525458425,-0.9413309019678324,-0.8217522839566967,-0.9886716288018546,-0.8491842695069927,-0.9468832847559843,-0.7628414348759244,-0.7962185231243636,-0.8216024467444587,-0.7701389112676486,-0.8728915780317861,0.15709323584745435,-0.7960048461857587,-0.9810141907646607,-0.8728170150684,-0.8904461691213986
SIDM00969,-0.8101647883139127,-0.7868648762419559,-0.7470770196103611,-0.8565471917802286,-0.6256075907870268,-0.8391086426810719,-0.8245145968882326,-0.7981054410016798,-0.9167196820672006,-0.7495498506931273,-0.7782183070616643,-0.9887804978431579,-0.9549208899230953,-0.8455267570244419,-0.9434735130945563,-0.868285647231646,-0.7751021439568826,-0.9907360059499142,-0.8642258284976642,-0.773498748345496,-0.8574429748707783,0.796146307751618,-0.845836983388425,-1.0002822077051843,-0.8791838742349032,-0.9835089626073568
SIDM01120,-0.850573585024396,-0.011089073249150283,-0.9362971721424085,-0.7600965163777922,-0.31190647708417457,-0.9001025085678488,-0.8105462969714892,-0.6990402456058681,-0.8278258195772745,-0.6742952992281204,-0.7334222257845314,-0.907484032120431,-0.8730028701536378,-1.0053105335347066,-0.8824186547482462,-0.9117554454232143,-0.8436209485152004,-0.884843724944982,-0.8747115134929585,-0.7692858523800755,-0.7389601534270699,1.5609648034819759,-0.8214548927285821,-0.9709721494087594,-0.8893691242035972,-0.8339264755661511
SIDM00317,-0.7869779790044541,0.3828577084810165,-0.9751422914329058,-0.8039645951992807,-0.6632259278245947,1.9861789236344447,-0.7715184029881451,-0.8204166413957799,-0.6372983833461727,-0.6579373056849869,-0.6924856654156558,-0.988965560210619,-0.871057749197178,-1.0794657724394179,-0.8423872272532407,-0.8799201362089901,-0.8296676699981336,-0.8168956145412352,-0.8547368242971105,-0.7848413199798747,-0.8747852293012349,0.8612107789852523,-0.8300130977400915,-0.9963846094331134,-0.7856322488145373,-0.9897628196080809
SIDM00719,-0.24670544148525891,-0.8401050513928797,-0.09465616558284023,-0.8513329422434419,-0.8038804214872916,-0.7054216523885282,-0.9710762353485253,-0.8114004301463278,-0.8139328583452464,-0.7118419004115403,-0.7986080776281823,-1.0748816379634272,-0.8701207789008878,-1.0882488974419633,-1.0258057110622056,-0.9588611559350689,-0.8105027652574549,-0.8348830694364873,-0.8877846130646287,-0.824691103267725,-0.7806482188159267,1.4895330008237293,-0.8270634526279923,-0.8732405331662987,-0.8683781710075044,-0.7898262068437635
SIDM01041,-0.8386094630078565,-0.8199926960429321,-0.8150569313279269,-0.7214856242634382,-0.6223590504704521,-0.7384376559434576,-0.9164043752707873,-0.6723221081104038,-0.8750367956404653,-0.6786337752751479,-0.79598943736717,-0.9785879326431217,-0.8622497255612083,-0.9473068467467743,-0.8397375523804733,-0.9620228924736589,-0.81821682807969,-0.9727952759659912,-0.9156817354610574,-0.7141600731893328,-0.7930128955709375,0.23641815815012193,-0.7682418976211725,-0.9235313178586338,-0.7956845326780237,-0.9008434726563239
SIDM00668,-0.8795930737047065,-0.8121473465289103,-0.8446318418127056,-0.7454742345020787,-0.719350001470631,-0.8537957553995141,-0.8585044930278541,-0.793546239367317,-0.6958209131121483,-0.590497370158559,-0.8022275969845565,-1.0418579181817484,-0.874889411946024,-0.6793540475366912,-0.9322531892404372,-0.9839708139642992,-0.7559199585277071,-0.8973232839285931,-0.8188976623776129,-0.667008028530833,-0.8587137867180314,0.9038725334990991,-0.7926693966564744,-0.9229249999188512,-0.8284116490131069,-0.8780397911580392
SIDM00056,-0.7922906270109138,-0.7794297702170043,-0.7384496935345369,-0.7579768372757669,-0.7622639909711595,-0.587912442200548,-0.809954362451292,-0.8286115571984044,-0.7506536795817419,-0.6967186203402986,-0.8821566633077289,-1.0480111485268055,-0.8778919434588419,0.1580403945542925,-0.9072158594601171,-1.0272682121820684,-0.8707765527551649,-0.9229819766240149,-0.8754803596755013,-0.7743771374731883,-0.7727867949820174,1.0320221737566895,-0.7170540165855495,-0.9545513029054795,-0.8554869156912618,-0.852350039075934
SIDM00181,-0.6838216169678981,-0.7979819622633401,-0.8635618810349265,-0.7621787771542246,-0.6033247687786834,-0.6755131631105359,-0.7231668902741933,-0.8260387333569971,-0.8026300178157306,-0.7136405811062241,-0.8439926280287774,-0.9176215840042425,-0.8462976048288349,-0.9232872712883987,-0.8939435058839005,-0.9413627979385327,-0.86077385288978,-0.9952003113909083,-0.8622723170345445,-0.7955598981729964,-0.8354080980505387,0.9522268733694563,-0.8045437584653166,-0.9141417750606675,-0.8586277996352716,-0.9079568095736138
SIDM01073,-0.7116424924353681,-0.7886448335742657,-0.8897549610436692,-0.8363866636927687,-0.7000467456657559,-0.7945840702897072,-0.8497486383537322,-0.7316379818610061,-0.9315673842182861,-0.7031764885897421,-0.8634596860249117,-0.9360242461291137,-0.8774528738195926,-0.2920415285460646,-0.9240653942003343,-0.936353322532085,-0.8057590725253281,-0.9493028578336193,-0.8229475170121953,-0.7863431415994552,-0.7714167558658178,0.820783938719824,-0.7912159831754608,-0.9806242124453659,-0.8218693833727333,-0.9286845142002672
SIDM00504,-0.6526422707106947,-0.8221430417342255,-1.042780608090748,-0.8594797228352609,-0.48171454223585936,-0.20463980970336862,-0.8667282967852826,-0.7855003314815021,-0.9380171164355245,-0.7104344869731716,-0.8588200461919271,-1.0048236728148134,-0.8795492871352485,-0.9132243404932364,-0.9390920598485691,-1.084134319075713,-0.8097497057031119,-0.8294135185824361,-0.889765621164609,-0.8126798815890665,-0.8055259882779662,1.0742624815722277,-0.8139574582668437,-0.9481417506034873,-0.9131077503205636,-0.8486579832904411
SIDM00472,-0.8460920931789048,-0.8367075567291951,-0.7072631041591706,-0.8262646984098733,-0.6673104417250997,-0.721884130841615,-0.693407797717128,-0.8575308815186095,-0.9643223369575173,-0.7222111027906786,-0.752093367276026,-0.6381508569993093,-0.8331129076229992,-0.8190445289864641,-0.904706331762017,-1.0396401503189676,-0.874603227945696,-0.9805205134422702,-0.8866818837283234,-0.8154350101869662,-0.8200914564211675,0.9294456888228153,-0.8438347630297303,-1.0064421073589154,-0.8300838715701632,-0.8554192305093509
SIDM00042,-0.6664850497237634,0.624956093864092,-0.14064123124053393,-0.8847740152844888,-0.5706718310902609,-0.7707363282080576,-0.9587066458050417,-0.8308660695580257,-0.9103579945662563,-0.6737934132124265,-0.7944709029645138,-0.47101079696622544,-0.9087133917245821,0.09525414719183907,-1.0349662368998422,-0.9631938805150779,-0.8119981824870878,-1.0306664520682984,-0.9611461865017958,-0.7879077252102403,-0.7347660452394849,1.5349099433276172,-0.6963171997867548,-1.0192637780099607,-0.88905650239736,-0.8715088078241687
