,CALM2,CALM1,TYR,CREB3L1,FZD1,FZD4,FZD6,FZD7,LEF1,CREBBP,CREB3,FZD8,FZD9,POMC,WNT9B,WNT9A,CREB1,WNT2B,WNT11,EDN1,WNT10B,NRAS,EDNRB,KRAS,PRKX,GNAI1,GNAI2,CALML5,ADCY3,ADCY2,ADCY1,CREB3L3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,GNAI3,WNT16,GNAO1,CALML3,DCT,CALM3,PLCB2,ADCY8,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,PLCB4,ADCY5,CREB3L4,ASIP,KITLG,PRKCG,WNT3A,DVL2,MAP2K2,MAP2K1,KIT,FZD3,DVL1,ADCY4,TYRP1,WNT4,WNT10A,MAPK3,TCF7,MAPK1,TCF7L2,HRAS,WNT1,EP300,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,FZD10,CREB3L2,FZD5,TCF7L1,MITF,FZD2,CALML6
SIDM00864,3.096781553029239,2.6726929492799094,-0.7901141831555968,-0.8358779212556645,-0.5091002868129134,-0.6572374397372551,1.8849676319071245,0.2241500302181282,-0.7185165677114219,0.2444351020127844,1.4488353213005358,0.9187104014627839,0.08993597324164136,-0.8280146919013376,-0.8219719511374323,-0.8378475921197616,0.7297674087450768,-0.6853947292014628,-0.8022560167096485,-0.05238242443184167,-0.10056676163277059,1.2768289024630042,-0.967851276134789,-0.025565817931924157,1.1053923056200061,0.22884015690345574,0.7185768119086765,0.4615577571326894,1.6878963906915052,-0.8786313527988198,0.20615130218691247,-0.7715652760880461,-0.750519972378168,-0.847810677872025,-0.025888552168735503,-0.20694387151975385,0.14039437671014188,-0.7089788466170996,1.555071365481831,-0.5610671940379098,-0.756076062061348,3.158897067798057,1.639449998470938,-0.885928854543564,-0.7742675480919881,0.20730024525773091,-0.8858735261174301,0.13299146145560575,-0.7515829959626305,-0.8673336905378215,-0.5076903576731915,-0.8294100541715905,-0.25525981985125534,-0.449832078092263,-0.8619228230257051,1.193882587780203,-0.4486542103333383,-0.2788118431085233,-0.7875294009708361,-0.958147512675988,0.2955750670235891,-0.7485152146534548,-0.7564419717981538,-0.7946791642275525,-0.8264559941024306,-0.2022604698475304,0.7397105028379989,1.9133357796197532,-0.9100752755849845,-0.8208499035906722,1.3890312637827489,-0.8040165406477926,-0.83145077324955,1.1453912144532323,1.3263642450040751,0.10069818503303438,-0.7082673935496795,0.7356006984006204,-0.42372896685148653,0.3691322759170009,-0.9259549710147054,0.6991150201754303,2.2208045057761874,0.1745409228370756,-0.4295875447051508,-0.9320720484389206,-0.878900513925813,-0.8612788475124269,-0.14804225102368557,-0.8604527876725302,0.9629242900620625,-0.5506983062095913,-0.9035090893434202,-0.7652986383787266,-0.3726679890451403,0.28769118879566663,0.7389741689103384,-0.3765252309817008,-0.7775691109106457
SIDM00233,3.0533208351361965,2.368608146284739,-0.6814643587450941,-0.7737985263667135,-0.8886268022351533,-0.7905061151178805,-0.17000101652495425,-0.5067356316762106,-0.7277247885340679,0.3079438687106584,1.1802345479633591,-0.556664276505397,-0.9344046425352286,-0.8015939001726952,-0.6537105717646806,-0.8807265571475048,0.979095444864979,-0.7155986974058492,-0.9136225206614325,-0.9127276493658396,-0.3053661266466068,1.7063046352810265,-0.9125668427321888,0.349741287372669,0.27168386206785233,0.09627950482609518,1.9483578763205767,-0.7094363006416651,2.078081741231907,-0.8596426091160819,2.6791497280166667,0.1578625712615542,0.10155222426133428,-0.7943682756976286,-0.5534853357126864,-0.8851255448691784,0.2927451040808342,-0.5734810426926681,-0.7611964841179445,0.5905661482091713,-0.6792185285792743,2.949378542219973,1.836825261763807,-0.9433733565729944,-0.7519819364282793,-0.6994311473626328,1.217489646219078,0.2612169418716551,-0.7234949029686202,-0.7472450974709993,-0.4184618849927783,-0.7987195768566439,-0.4681595970861255,0.3390476886552447,-0.7946600447876783,1.2037659613614218,-0.521378650183815,-0.2337625560755329,-0.7555574667473655,-0.896043477340607,0.9243519266113144,-0.6591191724829794,-0.78351523217616,-0.6794437901553112,-0.8006681435349793,0.1448333187000208,1.4476062057477603,1.9803488256350346,-0.8454126051362213,-0.2783547558264289,1.2523817702561986,-0.7664027251484555,-0.7869554964282832,-0.8186496707369784,0.6114521724886018,0.5290669166111578,-0.7325952376834933,0.664526615644244,-0.9114634442173971,0.5315074249767008,-0.7979716981886625,0.4175105052927928,0.9809863140783464,-0.9155008202724979,-0.7437661716793101,-0.8631917893469107,-0.7111105907490475,-0.8210810592891828,-0.45743184220422406,-0.6232437927594142,1.2041794163799968,0.1322589700228167,-0.8982105154710037,-0.5209723169117618,-0.6546723042032393,-0.7267390377564413,-0.6456759834282313,-0.15335298468024702,-0.7037512393898648
SIDM01233,3.351036311815176,2.7519367929573444,-0.8209573612154779,-0.5453073088298808,-0.6621310861731523,-0.37554571188366087,0.9409375205566541,0.8560239754773872,-0.5253936663952955,0.35200422037054807,1.2238569820826388,-0.3787009940191042,-0.8352497352372127,0.008055758198909089,-0.8135676494420797,-0.815870839402349,0.770101011591125,-0.8220640280435568,0.8295386643854231,1.5522544799109328,-0.3704495594919857,1.1517623826332326,0.5659007511964693,1.4348153706235633,0.27388464766428205,-0.7400514830646231,0.689993921959024,-0.9225392375358091,1.3224722356764977,-0.8612307390390355,-0.6557866089504122,-0.43999295396304977,-0.6629609177076964,-0.8222348066938228,-0.8490097745993403,0.9766904410401681,0.5207521714128935,-0.8052372901424537,0.24471455261824124,-0.6240482631339082,-0.811206009583539,3.4150013997010453,1.1162130420546232,-0.9231082415386345,-0.7879423419167955,-0.8579289223262563,-0.8270161397775456,0.6693316392526153,-0.8439067957322124,-0.7257611252038005,-0.3944219509535569,-0.3476017326495667,0.4931205032604991,-0.22547941950013262,-0.8525935444316168,0.8847439690700025,-0.20248500340851724,-0.34549401751075687,-0.47934947611149586,-0.7953763693667264,0.3817979674610553,-0.7553482249721645,-0.11616018493584222,-0.7519794236514861,-0.8806753922936613,-0.12386781674165499,1.0236341972092757,1.6077836651977684,-0.8921339400524262,-0.5401315201759651,0.8862500607292673,-0.8401728250122599,-0.8473616387097166,-0.83726351525067,-0.4968552050595591,0.890676820294215,-0.6098833097745723,0.6310622250044406,-0.23540912247204504,0.3614708835735897,-0.9323682559902894,0.604810433141868,1.5903637664233707,-0.9447648582542706,-0.7510327122227534,-0.9734371236990759,-0.88853182621004,-0.8112820540855565,-0.2276133007678824,-0.8204476142440293,1.2244890725215747,0.18646716030077212,-0.8292815138436062,-0.4196272771478747,0.3071781629265265,-0.23347904660166813,0.695891513707488,0.6905648362315839,-0.5739174445703769
SIDM00964,3.09009913486929,2.5868843569232896,-0.7958047658352786,-0.8126949962737913,-0.6263188377486121,-0.7149408195298768,1.811170004049801,0.3687672665042596,-0.8543902451862613,0.5779645214267596,1.736818902335002,-0.7085099617163182,-0.8480942627685198,-0.827628348667389,-0.827151823922839,-0.9601867124122129,1.0595361426060914,-0.7363472865860082,-0.7535546483294105,1.8672296759133364,-0.5520377488755146,1.1592502953879602,-0.9054479576595494,0.5834656378472706,-0.00027911237815524955,0.6206631644330594,0.9905127648869407,-1.0508987524134215,1.3439788211436963,-0.9049170774078039,-0.05532943662531103,-0.8210735898345266,-0.4340806143035221,-0.8134045035715063,-0.7938704908070116,-0.6460063555469008,-0.05181341761148722,-0.66058810505149,1.2294404012581774,-0.2671343598267921,-0.8602973629199084,3.5135470428665565,1.718791533948687,-0.8998689647095568,-0.7678584385178149,-0.6818309356534747,-0.9246983515605175,0.22722935286661808,-0.9259852057393854,-0.8876980399113064,-0.49976653546849814,-0.7299710353431469,-0.2403043446969188,-0.3372088988398829,-0.913628135555884,0.5940251845807174,0.4670766374008474,-0.505058528704722,-0.31775634450430423,-0.8079447841776883,0.4515941997229963,-0.8952605984693565,-0.4364438722198988,-0.769523208396285,-0.8893306097320904,0.03668421686567395,1.1469271160140746,1.9891938630847825,-0.8220619310111863,-0.2620788047444444,1.2826036290543144,-0.9066766382097147,-0.7987136381663053,0.36203202432293313,1.9071715733374972,0.36123924121851,-0.6573206024684464,0.6387154581466536,-0.6011809150305207,1.5543044410940896,-0.9534522242520737,0.5030609963737466,1.6516133913172293,-0.6022732469027936,-0.4971669690282491,-0.9116742493379741,-1.0112796182972672,-0.8463653957966701,-0.232610063384634,-0.8207729558172451,1.6248037049454216,-0.5966551940235878,-0.710502263827031,-0.7408085867798431,-0.4046800682857144,-0.45846114030313223,0.40887203236872566,0.8995279418158031,-0.9288897413004631
SIDM00196,3.1112419706367995,2.2542426578188426,-0.890446414101606,-0.5971299470588031,0.3068565882669161,-0.7182633218418886,0.6810746161872101,-0.01730166046987169,-0.48528949223221546,0.6842750767584772,0.7175513740677056,2.244479171930702,-0.5999150553797421,-0.8246515979818188,-0.7252779621564356,-0.8432911341569245,0.9393342942764022,-0.6994515773904432,-0.8660897689522458,-0.9440455987115741,-0.7025699402398407,1.5265942240696144,-0.9877037809195077,0.727474906351335,0.9357097238783535,0.7977796934015849,1.0541390204931993,-0.9925206406094393,0.8441545076822662,-0.8932181301821779,-0.7325467503375188,-0.8110168716341564,-0.6690418102279786,-0.817324032283613,-0.8162633579979743,-0.1558697768062287,0.03184511834886727,-0.6858564900591905,0.8443430828407463,-0.0186459685225337,-0.7318543346517721,3.434920155219147,2.0439063574572875,-0.925246353767006,-0.776769899809842,-0.7739088952676411,-0.9215070235157367,0.07497505017730624,-0.7823080477959768,-0.8318041319507117,-0.5100679706624106,-0.8610761784075701,-0.3526806166946729,-0.6748547841691732,1.9798804653060351,0.9167959968812126,-0.2814674964760286,-0.6730122575940762,-0.2153366668220281,-0.8144013835827241,0.5188217116513729,-0.361368036100418,-0.7839808422329928,-0.747902816211858,-0.8608629517222426,0.21024089815661873,1.4292996659457549,1.2954676964118117,-0.37080394428693536,0.7642622847391055,1.3979658226484015,-0.741417722494143,-0.8980837767634563,-0.9296541805644729,-0.07713051201989939,0.14662251053906342,-0.7574191062287041,0.6525182071304183,-0.5409311996309948,0.507596372415658,-0.9546660930683584,0.627590729899898,1.3638145721410073,-0.9392311259929297,-0.7793483907532743,-0.9080397455383468,-0.981204741197816,-0.8455026919595433,-0.7150098891555666,0.4199792633177262,1.3175453446007652,-0.13773382154187574,-0.8322970790662215,-0.7131151217165714,-0.7054803464537065,-0.305275731864316,-0.633212882522426,1.5894215044490902,-0.8537655696645973
SIDM00287,2.8716767438091115,1.9416345744962331,-0.7691600946338829,-0.8018261031134175,-0.7634826439525203,-0.7422228070932291,0.033766847933793157,-0.40095737560811245,0.8355114732274834,0.6228566697467112,1.3455672428470287,-0.7313962844113298,-0.857963780334859,-0.724397928375566,-0.7471323673607727,-0.8688982446891188,1.0683033581911412,-0.7441678436254258,-0.6871346301666528,-0.8919080437821155,-0.30518988445764184,1.1393686553554083,-0.9956792589594474,0.8976974526707012,0.234504267001518,-0.7784978060522042,0.9093844601238065,-0.8288119790818661,0.6226123148193939,-0.8602879994087597,-0.6106440739773161,-0.7882314202147366,-0.2723571440328816,-0.7304315895193454,-0.8049705620913559,0.743303834946363,0.004333139938474145,-0.6810486894854384,-0.7834401017851245,0.20828329699721124,-0.7282993764850328,3.2625983809335133,1.4457865126195248,-0.8646525852557663,-0.7798301980309945,-0.7994025508835605,-0.7348656736482545,0.19317751437497366,-0.5620653936118669,-0.6790438332052533,-0.6341153487499368,-0.8052467130178291,-0.464680170526893,0.19683941072520106,1.6248900205013916,0.7528611131854509,-0.40360421979233935,-0.71626683780794,-0.6871446092524615,-0.8713492153215986,1.0769132665045078,-0.4064602179532015,-0.8219579141365119,-0.7270579134043956,-0.8445696284480062,-0.16299086525770065,1.535980899583403,1.5632028162458682,-0.8831251004241022,-0.08898527821541326,1.2277099863824765,-0.6163553208854197,-0.8022970171033487,-0.7327867462285721,1.5055594930857574,0.4995718516377365,-0.5201510240325391,0.4490881351206856,-0.7907100269556332,0.7197016423783402,-0.8804876867242114,0.705317093108277,1.5865756241323625,-0.9728111416850478,-0.7894642088243785,-0.9158700105433272,-0.7066187297282895,-0.7857826223438126,0.21710323157031028,-0.7955421536657391,1.2178700528962738,-0.010141999013116833,-0.8422495607757882,-0.37381780695069844,-0.5885027019045095,-0.7400974995844618,-0.6995544448448711,0.7186092814163167,-0.5204812954977684
SIDM00501,3.3708972749163557,2.2081233799872537,-0.7277349659519932,-0.8211302291136929,-0.2570650131708337,-0.7012739211142631,1.3391337511307364,-0.47942298009484524,-0.6248929542173074,0.2624715601449019,1.4538653910335337,-0.36644140819016996,-0.7430582845924026,-0.8755985570595624,-0.6596205524735629,-0.6686023393768104,0.7636682414877025,-0.3609151836588079,-0.655316131105123,0.422455436970029,0.22982333156673782,1.7412313129548866,-0.9675022094524909,0.3782763500643282,0.04558246294278555,1.266883938534167,0.8773623529521271,0.6255278074279452,1.4530674463932955,-0.873733886292145,-0.32290152387568466,-0.8192442541185068,-0.5841642488784202,-0.8395242416643101,-0.7725506467111001,0.03716293711290224,0.02760718266635506,-0.7184412815229552,1.3327053235627508,-0.22960679705209902,-0.6892345157777668,2.949143857096444,1.7480482188596111,-0.926193401212287,-0.6957822847250934,0.2696232844737759,-0.8390772794580866,0.11452422511173738,-0.8182680656534115,-0.807772098400362,-0.22501594010482243,-0.7751752457091732,-0.486110241874853,-0.4420846462529743,-0.8813951748904569,0.5477228056613499,0.032926538487033544,-0.44202848057589805,-0.8216988594837461,-0.841693515140162,-0.06928030819849451,-0.7686855491802506,-0.6110597657079632,-0.7174045139441669,-0.7930615280431574,0.3207630664886401,1.1296701961068587,1.8842031195511004,-0.9153486596236932,-0.6291100070394369,1.456006546332493,-0.8202201072570803,-0.8600420687243245,-0.24759586964620528,1.197857867211202,-0.040811905099081024,-0.7113243528887359,0.4062419843881569,-0.6322294249058744,1.911191230187089,-0.9062154519579673,0.2289737935056913,1.537704897838038,-0.16821170888311002,-0.46056982227205706,-0.9343466962975518,-0.7547519120498807,-0.8526906834885026,-0.14674333365177833,-0.8853161544066199,1.4136239322595159,-0.6311971824705626,-0.7669182259041962,-0.7436301424723497,-0.5055627248947947,-0.5246294011842242,1.050539342094749,0.3628011775492314,-0.625881328774126
SIDM01237,3.1278499545550704,1.8956045391744116,-0.7839562385522153,-0.8190802792740561,-0.720712717909592,-0.5517444271003105,0.7947665562467437,-0.9407185025262531,-0.7759548392739031,0.7726268723315785,1.1634303472187515,-0.5887175194257668,-0.7983197624501884,-0.8670587003709901,-0.6910492676383533,-0.715304849243143,0.7620126951129332,-0.8093402078939368,-0.7789547294506556,-0.6974023606009602,-0.537950881726039,1.511502283905114,-0.9921315099654663,0.09223049820940984,-0.6020358859206472,-0.5251698603694048,0.6271472388786813,-0.764326486269298,-0.47663728760193047,-0.8582822063941138,-0.5269602331110476,0.6333620359837279,-0.6296435552928228,-0.7348716620365733,-0.7563659439869677,0.04720743530107858,-0.08054108467391334,-0.6740546806139132,1.0722056663692865,-0.5888375603358343,-0.732825908596797,3.1092052746027465,1.717539628228299,-0.8946373785902427,-0.779363029342924,-0.7894548343478597,-0.9204548984189311,0.0765533825128931,-0.8229857505295057,-0.7804798628298991,0.027935843116287863,0.13430388893154024,-0.29035256046208224,-0.6785654244001249,-0.8204852599335433,0.6563676367332271,-0.6063971974843293,-0.15758978939119747,-0.8086779130475767,-0.8030787172945669,0.16972270291907568,-0.7696415126801078,-0.8166954696883908,-0.7187129507146749,-0.7822396669487649,-0.15441801400381322,1.4790072934528793,1.6088123919335544,-0.8815041540993547,-0.6543697073437406,1.9300115170159726,-0.752605383954983,-0.8378285577288748,-0.8338584063297284,-0.7757948814701208,0.34147463163287844,-0.37717342050169816,0.5757295624386755,0.14738713298559095,0.6819024751608411,-0.8968645035610103,0.7923757469119413,1.304504271519197,-0.9336106268068871,-0.695611851883456,-0.891410042399416,-0.8592394846196214,-0.7707399236367437,0.14216758765574614,-0.8270628363165254,1.6332991808891093,-0.6135792105961914,-0.8012721183643817,-0.6034443212323617,0.9335717034434471,-0.5549229071081985,-0.7485853315852847,-0.7588458075348554,-0.5424811549466814
SIDM01228,3.1771702343998474,2.507174377689132,-0.8851312444955279,-0.7908548156196674,-0.2150366438455364,-0.7704634524910254,1.5605721416246254,0.2197909234044113,-0.6211437759126973,0.23975738134651142,1.1927879575341316,0.18886696001573103,-0.8940530644651707,-0.8619802568318402,-0.7507178504132548,-0.839098205556517,0.5480042209626064,-0.7129855121773391,-0.8236961693310104,-0.8860159160211222,-0.7101930544555327,1.8288424506905039,0.5257405501907311,1.5265287753308647,0.11521537899555033,0.9568692025532315,1.2672178107531002,-0.923893791385399,1.344242171843066,-0.4084732116622367,-0.6829410233193293,-0.7696456474849639,-0.7142602489369801,-0.8497339307219652,-0.8510612828774792,-0.49266131537344854,-0.31458620001049054,-0.6790624758861686,1.1697263863833136,-0.12530132295850707,-0.7830157192306864,3.356742768891879,1.7654919671838671,-0.9131037300490572,-0.7229583579238481,-0.706347163696846,0.09451302608480831,0.33034181380345123,-0.8763773233588646,-0.7748552582898718,-0.6103089314169651,-0.3593629255349809,-0.1609271194988801,-0.5873997472577878,1.377284213656662,0.6542020961731108,-0.05458372253830467,-0.16754877283306574,-0.7425937061536803,-0.8040122111067437,0.7129928834810985,-0.8393411379826574,-0.7573444685581955,-0.7688988621759081,-0.8408088987632892,0.12623756184827412,1.5193478316999696,1.3535328082270357,-0.9134341184032834,1.4322947697933743,1.2907003009393694,-0.725072101673209,-0.8270921409492927,-0.9356457062566701,-0.6719015319199798,0.6497823038801772,-0.6082613001861629,0.26194317452487714,-0.4857941985012623,1.185548311057611,-0.8888964612813086,0.42770353120542826,1.206689615014639,-0.9570869426197793,-0.8053992087578375,-0.9598317551984101,-0.9510988652092771,-0.8384940143514106,-0.15979440507598971,-0.8284495659544424,2.027877062442964,-0.6638691231870466,-0.8967914188372791,-0.5783994938607482,-0.5718487592476211,-0.0031236860003824927,0.43095081097190435,1.02685461474443,-0.664707776042494
SIDM00935,2.93499392020389,2.434740020490315,-0.8373712250616046,-0.813894993102909,-0.5959224642588362,-0.8306827470586932,1.6218407322868786,0.5382067173512021,-0.8345088742990473,0.6241506251228025,1.1827145134662482,-0.4716268560644392,-0.887961191258955,-0.7758561771486029,-0.7777898436424163,-0.8782190502912558,0.7492364428693836,-0.747170169875251,-0.865013773870284,2.308094535387205,-0.5151933866203711,1.4642250876161569,-0.28130791205659855,0.5042003748129689,-0.4263019452401016,0.5582130608657079,0.9454025259818611,-0.9263197328313121,1.241821539583094,-0.8807852907332259,-0.6630408997606054,-0.8537025617904562,-0.3306553268540475,-0.7746668259996198,-0.8283698313694643,0.048535529845460966,0.39977772211224183,-0.757537396371941,1.385474815541105,-0.23487321198442673,-0.6833329874381705,3.3975135295672705,1.7100945638541152,-0.9061228591109399,-0.7316260534098274,-0.5545311973430508,-0.9247924381300044,0.29951069962838817,-0.8232258653071602,-0.8332399486762219,-0.35322670492984104,-0.5850638141675222,0.04922658495001693,-0.2681234566829682,-0.8863673892305131,0.6809159403663182,0.7061075153109534,-0.6155435128308361,-0.8096049082985761,-0.7845559528988114,0.3659651255721974,-0.7238375518863824,-0.43619325697024297,-0.7341704395575489,-0.7932540708664672,-0.3044524911867579,1.0147479116837084,1.653553362459346,-0.8860114853376636,-0.6401369033475416,1.4908988306305757,-0.8408407954174296,-0.8145925656569571,0.7395633381412636,2.031073459424705,0.7280775017093533,-0.7919637942969675,0.7018484905057664,-0.6383335700314308,0.9346144309013533,-0.946167572079661,0.5668006224221286,1.9090210354683577,-0.7241247383474003,-0.43444386919874906,-0.9453494315370111,-0.8720461418341776,-0.8222853144916028,-0.06537814270954924,1.0942589121788084,1.342331181826049,0.32717694490498017,-0.8447093234727091,-0.6429701656139024,-0.4942398272539126,-0.36354517806565156,0.3386073345185935,0.7585577878137314,-0.7117513331319198
