,ALAS1,ALAS2,GLYCTK,MAOB,AGXT2,MAOA,AOC2,GATM,SDS,AOC3,GNMT,SHMT1,GCAT,PHGDH,DMGDH,SHMT2,SRR,PSAT1,BHMT,GLDC,DLD,GAMT,PSPH,AGXT,SARDH,AMT,CHDH,CBS,CTH,PIPOX,DAO
SIDM00389,1.6661655830582305,-0.8170538537375709,-0.5412312816041992,-0.7821125395087107,-0.6170544672326294,-0.4740240812967416,-0.814870766600169,1.7976863533962872,-0.8172682260348688,-0.6672220125795387,-0.6895241074345955,0.8597541054394912,0.8151660828939696,-0.44524564010213413,-0.7842170822353725,2.126451931975368,0.8256558252740263,1.458859554182691,-0.8822171911166621,-0.7163138870815627,2.7493360215516254,1.2038369127442667,1.6799087894645104,-0.7476174070644768,-0.7360383483366641,-0.5611917022564845,-0.7253218297738458,0.9136879628877067,0.44491259254424803,-0.5650525255195219,-0.8991145222413434
SIDM00489,1.4789739153502754,-0.8933504020753862,-0.7349398213028859,-0.9457156485848063,-0.664125984164039,-0.22375140627693352,-0.4175167400282948,-0.8607631897134633,-0.8457903466726735,-0.6513941230220592,-0.7664500163649474,0.16031331046688635,0.085638503259864,2.6664091723937884,-0.786967543573588,1.7979779497111226,-0.1953041277658369,1.4563462074612985,-0.9547323702071783,-0.9076036322244538,1.8366758824753393,0.5259679365970537,2.182777893165901,-0.8049361505003642,-0.8206474590298156,-0.4210319926385772,-0.7717263422935791,-0.8374957406897968,0.12965910595339558,0.21128267581978422,-0.9850794612837396
SIDM00953,0.9418590918513368,-0.8174092467153512,-0.6688315968453165,-0.6536751469351703,-0.7852357749778478,-0.5169098148448695,-0.7587616921921706,-0.8712679258281186,-0.8649211391043553,-0.7681683656275536,-0.4344745958810548,1.1363482625924157,1.3522579695412424,2.63834664380997,-0.8593722503633664,2.1774882175336727,0.20155360632376787,1.7506346050967845,-0.9242787202900457,0.36198127066470753,1.967226107294664,1.625933320218264,1.349213221232598,-0.7748690558163931,-0.861189181847778,-0.7026029616527869,-0.5440922837110578,1.3927962087837322,0.3158149516685601,-0.8139420089855103,-1.045798497976075
SIDM01245,1.176764063279112,-0.8287366108411767,-0.5684729165769986,-0.9245213040467932,-0.745061223154188,-0.49693361606940084,-0.4889817465255147,-0.8770119893938414,-0.8869585902406426,-0.5694410209604839,-0.6248672771816155,0.6777497299292347,0.990772187955289,3.1103202850256104,-0.7892390394136661,2.64230147829264,0.49217364005140496,2.0949405260524676,-0.798142219965049,-0.7384629178449245,2.3473971419510646,0.9690040223371724,1.4143540940840251,-0.8588233629427934,-0.7482516906507859,-0.4489073962613376,-0.837102591140935,-0.7315051845535457,-0.12654941293959573,-0.5936332664132892,-0.9697597752256999
SIDM00929,1.1892232371558307,-0.8306227884023583,-0.651009421910327,-0.9238929555727152,-0.7037003371301164,-0.3770630120537731,-0.7457070068575306,-0.935731069819303,-0.9236673280154519,-0.7947423046910093,-0.6475853537704424,0.9197061525019427,1.2993786751249456,2.96575264832551,-0.8304647922966572,1.6098438859994686,0.5406186241160216,2.054703398897064,-0.9605442665796864,-0.853393810494864,2.07036614390671,0.8815037919447594,1.005120320805242,-0.8290729484972468,-0.8750779591088034,-0.6485693496533737,-0.8262025427480802,0.5147614558864793,0.5774033321233264,-0.7074262532905797,-0.979945888890887
SIDM00732,1.4141167727506563,-0.8194223462911451,-0.6958590613479445,-0.9124501865268888,-0.7210095459839445,-0.28736984818768635,-0.49622021043325115,-0.904035061679005,-0.8626650993338016,-0.5445172736449236,-0.6508384522658999,-0.8786016197011918,0.6583639158712831,2.9381840244719517,-0.8100601735124197,1.6258219587026435,0.019442050113657985,2.2620219410132876,-0.9463629043090378,-0.8165757109316553,2.093570850875682,0.6801297972144674,1.5236421874587733,-0.8117031599556452,-0.7497231100136492,-0.39641306516919605,-0.771129537736325,1.1522770776475588,1.5324345390554006,-0.7768171326372338,-0.9076192658853405
SIDM01047,1.8524253144652654,-0.8523314286343966,-0.6315186504730276,-0.8920558748938666,-0.6532886654915674,-0.49979435655154264,-0.7370408004694073,-0.913183503062931,-0.8318478833571641,-0.7374579842338522,-0.6783520137207437,0.45176786863632135,0.8490266007176382,2.6859578929444936,-0.7892820139878566,1.9785695567779122,-0.13869226081433184,2.2490730497704936,-0.9090813818049662,-0.7960066936344552,2.3629125506803956,0.8774685042784125,1.4390521193746064,-0.8177376779778035,-0.8050858960838386,-0.4518056894974411,-0.8088640461562735,1.475161544212445,0.9765547868192584,-0.7808688491835151,-1.013027321575059
SIDM01229,0.5399610499094092,-0.7849765872186207,-0.7039183038747093,-0.8938206558200172,-0.7176419502626642,0.8700873986612523,-0.5350319464848249,-0.049956226119349974,-0.8386806397962759,-0.6131710118718553,-0.8617342352159049,-0.5646503950509673,0.78977130198552,2.4326356245995937,-0.8442009057815741,2.2952207633638566,-0.4021681645231598,1.5188005002869147,-0.8158580409131977,-0.8640996795832414,1.8622683761812935,1.007648517627274,0.8437697894406255,-0.8011118415488326,-0.669756949276057,-0.564767940886985,-0.7884203541472306,1.3509406005303406,0.15144389525447785,-0.7378556180296704,-1.017089842385582
SIDM00540,0.9867237426319244,-0.8083005945986355,-0.732711687782243,-0.9242842186840732,-0.7061530005034359,1.6710394657519752,-0.6903286091365088,-0.9338109635594355,-0.8807708472461308,-0.7826375470455327,-0.8192248317790066,0.2219188352419836,0.21140177475121383,1.7810528228899905,-0.847695129856841,1.6279782159247032,0.5318503221330667,1.5316988585006774,-1.001039229336124,-0.930456562363257,1.9939637241441177,0.4001842439696599,1.837101762553095,-0.8761422556323717,-0.8502446504978746,-0.5606908352278923,-0.8224903592977932,-0.8235091747529928,-0.35771342612673973,-0.6752992963021128,-0.9539335756432434
SIDM00264,1.2816561914615618,-0.8952891013697477,-0.7353830956338414,-0.9030381425361207,-0.8215859915994035,-0.29771592111600126,-0.8300756239824444,-0.9486302693257526,-0.8200344855602609,-0.8281230926609204,-0.8609183224507773,0.5650011637060842,-0.28327472355370725,2.783890125098789,-0.9039421059759737,2.537262085683268,1.1818982102497066,2.818958873245703,-0.9238206432604497,0.9553223328416243,2.3810178799261443,1.0537872005210696,2.1860699057997857,-0.866619067357008,-0.7568784096299394,-0.5037590396620977,-0.858717643148273,1.7036386299966524,0.7698166001596143,-0.4382615428674534,-1.0267779313371423
SIDM00842,1.532898743180804,-0.8690060941764037,-0.7427887369238942,-0.8611534329268239,-0.7089790060840232,-0.3535518865685794,-0.5528084648524565,-0.8695940279141257,-0.9647727955729555,-0.543497698822141,-0.7375102741289316,0.6203046325863999,0.45590473513099694,2.9259266756228035,-0.6381741826130101,2.5030340515161575,0.5845656685683998,2.0538533883361283,-0.8511516877890287,1.7127305961233859,2.124283694394275,0.9475057452529939,1.2683691332765872,-0.8229786607108712,-0.784586469942789,-0.5989408315798609,-0.6441869704946048,1.6771483853734785,1.4321518619696458,-0.4566304440812793,-1.020144547172969
SIDM00923,0.9545500366962841,-0.8518559916081392,-0.6436047237012319,-0.8449494462930521,-0.6782294386387869,-0.570280415338716,-0.816208983905193,-0.5145324287732557,-0.8496113396090001,-0.7364174322804273,-0.8773755446445564,1.1008124622612783,0.7351934493813446,2.019062578741718,-0.8271798885519641,1.6550699649574399,-0.012878223607330057,1.5985248426240355,-0.8642811585228006,-0.570978387198117,2.2808122179990766,-0.10481848416155685,1.0807327827540907,-0.7579564150171942,-0.8203486751572628,-0.6606336645845828,-0.8082447223873652,-0.0076354659223416155,0.31645360639280257,-0.7896825940918011,-0.8892705743703206
SIDM00120,1.4928451479474063,-0.8802455155684996,-0.5971008527879033,-0.7520540411241355,-0.7681342012229069,-0.22768927865384628,-0.635434708611331,0.026557639660452957,-0.9102237911954629,-0.7028321761999656,-0.8899809480044487,0.7247766476699152,0.24134049013837539,1.8036327653747615,-0.8667896784439161,1.9103483993914345,-0.04784599985548357,1.989052720896014,-0.9180453551730963,0.8494145847547492,2.2259224256295194,0.8820662604325096,1.1862186590620925,-0.7609728763253079,-0.8651719170912515,-0.6844732736531479,-0.6794198805439788,0.36822806669316827,-0.19351781041334595,-0.7541876077872793,-0.8741934832537838
SIDM00900,1.1695060705462734,-0.8697828103933306,-0.6503727562014332,-0.8895419472566509,-0.6434173731414647,-0.5551206804652852,-0.49513152014547374,0.029668149106936485,-0.8347170024598981,-0.6268763740143051,-0.6644771090039194,0.09260582406222859,0.42123809374863347,3.080618937856346,-0.7309261765629907,2.6444942349179024,0.2221748233335833,2.5638164455009087,-0.8854549738927739,0.017294246503927156,2.2184480314637955,0.7723121313856796,1.520372350393129,-0.7201648472186266,-0.7051856876510122,-0.6280027921963052,-0.7143547049018398,1.477761822104826,1.8840190235030176,-0.5332542989149184,-0.9311736917619601
SIDM00962,1.468318378171983,-0.8041150404090185,-0.6358269688744904,-0.8515149710025589,-0.7023124977273669,-0.5930456388565959,-0.5407972064501785,-0.8617014423832747,-0.8156710199463226,-0.6311424145566159,-0.6464359192144266,0.7720376554076976,0.8442648530351317,2.7645435457179146,-0.7929940508769924,2.4563446027226234,0.5186125176312689,1.5851462889042367,-0.8413543117959045,1.467174088594336,2.220893804879622,1.4522353111061506,1.6207703048376558,-0.7307881965013406,-0.7819226195911253,-0.39406927978269557,-0.8179664008762421,1.260053145358354,0.07109624726220293,-0.6690118362089086,-0.8813922689089384
SIDM00889,1.661728888934986,-0.8180917874872281,-0.6348236820628781,-0.8399511315200137,-0.5851321401004227,-0.5639786581858536,-0.45791228516861876,-0.4815107169975202,-0.8062070054953925,-0.5896621524368287,-0.745193531461619,0.9243692308155093,0.4085657575359697,2.1884527813334778,-0.8495598080403907,1.8180339379412107,0.6454597614063888,1.8125689689504676,-0.8571506743772687,1.4652260822484133,2.4086713504572583,0.8331360068210678,1.3132992513837194,-0.8078199853978019,-0.8304631418008019,-0.6704431931427665,-0.7879674765487861,1.1476102130361863,0.048858848712495656,-0.7854115496681957,-0.994166378398972
SIDM00864,1.2248635115909976,-0.8787986944393742,-0.7770206023254892,-0.8653078862361169,-0.8097019875874533,-0.4197415133161069,-0.4599123195388916,0.44443688868244025,-0.8448422783778855,-0.7657572354886837,-0.7922583870634736,0.5224930921955679,0.23689188822808263,2.160454878106432,-0.8749351395590347,1.600909850462945,-0.42189967924834487,1.8290195922686427,-0.9474860248137845,1.8063165521566844,2.182354968655393,0.14628404583469976,1.4287485153824016,-0.8120713837586598,-0.6962626048056053,-0.27687813177290194,-0.681670641729096,0.36323956734085383,-0.6377357481089067,-0.33555089200701455,-1.0476154411096545
SIDM00233,1.7549646346684433,-0.8203516043098854,-0.5336857644556808,1.3785942856809095,-0.6730675027094586,-0.49514423181345285,-0.24440891212114968,-0.883971753659102,-0.9059715398256435,-0.4768565299439087,-0.7764316845104454,0.5036380180669388,0.7963456296334349,2.9622095452410813,-0.7050863589628076,2.7643655958700615,0.4399896939230952,1.9920690593563333,-0.9213145685820625,-0.7723175414028957,2.3809939620731337,0.9709889608985418,1.4184280509852978,-0.6939058058853264,-0.773731813117915,-0.5387262786237317,-0.7641706849699105,-0.8428376887684398,1.8770279303128283,-0.4375927104555907,-0.9313449249217307
SIDM01233,1.5290830124035535,-0.897458616307748,0.4710452340623426,-0.8740789383970798,-0.684438146510097,-0.5725726019261813,-0.777838117795363,-0.7104135591065915,-0.8439963757854356,-0.7855412552364919,-0.8819971211682773,0.9554959203612765,0.2399474578732904,2.4766104779653357,-0.8607121849361263,1.7787996672264195,0.18827220218159826,0.9903728819902433,-0.913399097419417,2.0276201125068614,2.5112862449087023,1.232967358563032,1.778913779588392,-0.8025572130983206,-0.8345275807944195,-0.6043266413844154,0.30984609664223506,0.4620596506677187,0.00748585319927599,-0.68157791459859,-0.8421150253539101
SIDM00964,1.0457361997684156,-0.8420157382992417,-0.7944917886279801,-0.893553279582366,-0.7406880777742029,0.5974289149762911,-0.8386023180977007,-0.9748976286098825,-0.9209328248832853,-0.8227873889672762,-0.802773608649252,0.796411894252984,-0.033193589755909775,2.2030905249401567,-0.8334782582765142,1.480729971400828,0.4548910842232515,1.7841449716889075,-1.0071319982111178,-0.7595053757841271,2.2393683986276756,0.5312625629215827,0.8951464679127795,-0.8601160185720198,-0.8826657692913544,-0.667076852838869,-0.7968724683283808,0.608822276116598,0.34832059655494646,-0.7305335235731673,-0.8822371699848505
SIDM00196,1.2623574917922857,-0.8739872949405576,-0.7257758342171929,-0.8816031296547051,-0.7642945260604415,-0.2485120345322826,-0.6461060112495953,0.7323225685006608,-0.8269208016754861,-0.7503713370935042,-0.8907762588099295,0.20648451370117796,0.7479884735752053,2.9233838871871503,-0.8951230340240476,2.190937583648388,0.33454493971998917,1.683085593866067,-0.9798675579304365,0.8592799387065585,2.5064560753461276,1.1128466099133776,1.941067889572394,-0.8498812718489501,-0.7873998101953502,-0.6464790642104024,-0.7854415710025245,1.0025581920882558,1.0957279854839888,-0.6374923729107419,-1.0008266614479138
SIDM00287,0.8798904981533903,-0.8653833840493913,-0.5822790983464701,-0.9122565010752838,-0.7800588827544809,-0.6218273129538002,-0.7830175262527187,-0.8870784941079704,-0.8422261326627211,-0.7463039364904986,-0.8097990630763364,-0.09147335582906058,0.9108579707218887,2.579246253093431,-0.8428032330216416,2.8513835474397413,0.5955455282379202,1.873548077739199,-0.8878122483237998,-0.8867135952425187,2.5797919021614124,0.9291081418819869,1.815231859550838,-0.7632629088866373,-0.6609243913635394,-0.71668117034565,-0.0937585053853552,1.1828561787438663,-0.22151012997670794,-0.7506655946636225,-1.030067625509548
SIDM00501,1.2567408003470597,-0.9044375333277549,-0.6922907939008887,-0.7042409055725579,-0.6613421381502036,-0.1886610053733504,-0.8215548777517018,0.30913452128599395,-0.8326504371600035,-0.7814915798289732,-0.8505450699961483,1.3813321168013322,0.3798703180214907,1.491922332907679,-0.8567444109625637,1.8469121547855885,0.2024118785310811,1.7822747877537148,-0.8679952560428914,-0.7409694292231785,2.5942967678197895,0.19449235798498277,1.1376273315464092,-0.6891665101565455,-0.7675556091546802,-0.728795218295424,-0.6926361978502462,-0.35163119870162945,-0.14010683342499242,-0.42460389962217776,-0.9439451764191359
SIDM01237,0.8773241016539353,-0.8084905597073816,-0.1611331198158301,0.4826236486044233,-0.6279029604743518,0.6677315127468236,-0.4559394098626221,-0.7611102861827559,-0.7469085505078706,0.019495141040043608,-0.4570561914320975,-0.29396772395783627,-0.1650939752413424,2.643242780920209,-0.7663713845855535,2.3835574813471085,-0.1756351101305903,2.469985132373395,-0.6254925826281742,1.3275310312636825,1.9520754281707258,1.6157002166690615,1.868841011089102,-0.4865481982833878,-0.5134306959029983,-0.24488490321464873,0.9291715064367401,0.9108435957145854,0.6014119749487454,2.2925700492766894,-0.955082690821377
SIDM01228,1.1704129364161089,-0.910841131460291,-0.677229866195156,-0.9131913356601038,-0.721449441221099,-0.5843379109147105,-0.7715362101034755,-0.8830982123867096,-0.8772215280652874,-0.739965087559219,-0.8045851322597443,0.898271756251035,1.4865872274818746,2.372273984635181,-0.8661974671976561,1.9306562370024891,0.774230275546728,1.7867456286730707,-0.9613180534888629,0.6882072024139594,2.18249539326611,1.4880145997608194,1.2895297309258673,-0.8328199907724747,-0.8192861519668936,-0.6635447748444023,-0.5908260369534578,1.1301424658162413,2.211536969127088,-0.7875333607344567,-0.9536237644931306
SIDM00935,1.4345647003991466,-0.9181191803182662,-0.7467309241454748,-0.9738543212129762,-0.7426357245951881,0.6492988031603366,-0.7747472994527337,-0.3880501546631189,-0.8639499429027214,-0.7887266428829801,-0.6486647129528897,0.5324832801751113,0.19398525309900677,1.8986425376305553,-0.857746437550475,1.589422437576667,-0.41737029312598434,0.7568153636765671,-0.9803713188821868,-0.7040152369042552,2.2036864292944323,0.13732708189175039,-0.044040045653413094,-0.8515771384357578,-0.8325203209669382,-0.6068802946868449,-0.8758873106513521,-0.7241460816692968,-0.3492530322456695,-0.5235543628097705,-1.033596005214913
SIDM00954,1.1331960221369606,-0.8861441980277557,-0.7688930148414619,-0.8871560072536214,-0.7806992124558646,-0.5486485202067549,-0.7754300916006327,-0.901031189976772,-0.9050222295643556,-0.7136465060463135,-0.7688783952064908,0.8863872138873219,0.8356503044435748,3.0677992744773075,-0.8719463737507498,1.5500026644691385,0.6196834621957152,2.003666391667486,-0.8927295183273437,1.3458385928055125,2.732002199751332,1.1151216065270564,1.674476170446023,-0.842462577950234,-0.8673413002891377,-0.5993740362097648,0.2507856536918412,0.6488281648747636,0.7209835796219561,-0.7866750950405349,-1.0120157866966026
SIDM00951,1.2454580546934162,-0.8072088502962549,-0.5824771712052597,-0.902565529184703,-0.6221381328326927,-0.5459133656596629,-0.7325822389674963,-0.5173956251169138,-0.8560116181228785,-0.7821906158052969,-0.6696257827504521,0.804512719424522,0.7637178903250256,2.608208269489404,-0.8723698615253677,2.3101662734312103,0.7804055763008866,1.6697280686579037,-1.01099849737429,1.9110014347457556,2.4827165010503176,0.1312680289409595,1.182271048116753,-0.7571284687511267,-0.6143000912825941,-0.616981514991855,-0.8117109975051846,1.0381143196472624,0.07020815500013547,-0.7064909258960824,-0.7810370114579585
