,CASP9,TNF,CAT,PPP3CC,PPP3R1,ALS2,BAD,CCS,MAP3K5,TOMM40L,GRIN1,GRIN2A,MAPK11,GRIN2B,SOD1,GRIN2C,BID,GRIN2D,MAP2K3,MAPK13,NOS1,BAX,NEFM,GRIA2,SLC1A2,NEFH,GRIA1,MAP2K6,TNFRSF1B,CASP1,CASP3,NEFL,TNFRSF1A,DAXX,CHP2,RAC1,MAPK14,MAPK12,APAF1,GPX1,RAB5A,BCL2,BCL2L1,PRPH2,PPP3CB,TP53,PPP3CA,PRPH,DERL1,TOMM40,CHP1
SIDM00316,0.18989369334585715,-0.8291622810610811,1.0006984002071733,1.2146593073689402,0.34800198561048656,-0.6473123951421746,1.3189011607887275,0.927911377685164,0.5379593972294328,-0.49240659779315205,-0.7487343771390178,-0.7583902394004004,-0.39253310889180004,-0.8397426801598061,3.03866030645136,-0.6830533963143862,1.521560110198223,-0.9556283110607094,0.4151120645570702,-0.5624784246984782,-0.7572161986469199,1.0822168869802173,-0.8370845376910929,-0.8934772890648812,-0.7188091560033971,-0.7787552555216221,-0.64910307934231,0.5290671130312686,-0.8304204266501044,-0.14008531207987227,1.4017808667098475,-0.8554633820359984,0.3031925160809852,1.0662105755599598,-0.8375081280568084,2.6051976337240523,0.14789964722444926,0.08921886998740497,-0.6631678891483682,3.1196097507698606,1.2109133785740707,-0.7492059294024865,-0.1339441432731269,-0.898744962658031,1.3231295032816082,-0.7541723779717525,1.1244995711139352,-0.1582045585106375,1.4060073637656942,0.28327616875283945,1.2656714571066756
SIDM00326,0.34339477244583483,-0.7144964475502168,1.0617485513991423,0.021632637998397077,0.5751398609670585,-0.5253268906606742,1.0140963888894048,1.1750516746010582,-0.5832575370576897,-0.5535082444898451,-0.7033475022677913,-0.6123441803498555,-0.4714820917636947,-0.8835785690209099,3.2024797447907036,-0.6884031231800285,1.439882984874906,-0.8709867063769732,0.5304098788152325,-0.45105312073930826,-0.7451660946238892,1.062421098161254,-0.8795931611173389,-1.0307257915090513,-0.8231941611951709,-0.9071976067624438,-0.8267999992286736,-0.03453714487686566,-0.7806111035369563,-0.6649303414287987,0.5951072341676379,0.24421616570430937,0.05544682468852975,0.9120244728062477,-0.8274404722505297,2.522822141447303,0.22363913813036634,0.6749841264204177,-0.6071764109621753,3.020129269543673,1.0248976503872202,-0.7593903043010607,-0.07139663771820189,-0.9077539302144194,1.313519361801519,-0.6894853336954203,0.773610544744454,0.4751434110564581,1.7226777290352746,-0.1944912754775597,1.71963278184943
SIDM01093,0.9031847084714463,-0.7666483041410693,0.9207720355925765,0.837261019915633,0.5254195953249158,-0.5340290952053257,1.0635991414868307,1.3107402665400412,0.8193697103186788,-0.5646584344304523,-0.7400406908651417,-0.8043808776148664,-0.5070667989947812,-0.9229582991980368,3.44240379372469,-0.6759153796590934,0.9913001074826514,-0.9375684310707032,1.0127837849253287,-0.280838167001589,-0.7850909200142127,1.3468123968192673,-0.8764357889917554,-0.9370395637704358,-0.7724887227717829,1.5990986012174855,-0.8895652512010206,0.38842012974912804,-0.78960767614915,0.5241577423547243,1.0889815798174134,-0.6484352299947941,0.25449946149545866,0.9990727906675633,-0.823683577920976,2.3182537037790465,0.35003583313952435,0.21153274894132482,-0.4806426737595896,3.1677167981730476,1.033109725689381,-0.7539183951031662,-0.02455677951123882,-0.9021559631686151,1.0612984683956292,-0.7231580464859839,1.01729758623653,-0.16466097525190793,1.4409483569718746,0.2588953028540954,1.7393376064427346
SIDM01098,0.38952043642097456,-0.7008677482726914,0.9215398890093489,0.6828565303875537,0.4249170997016371,-0.5264329928352678,1.1446082537771338,0.8787082108477299,-0.31935329111342636,-0.36471300112908617,-0.5973472693217011,-0.7964556028189783,-0.32078527993178996,-0.9339464658512933,3.2363703466112446,-0.7030206177672291,1.8901684746876548,-0.8346167887014813,0.24347955128669396,-0.5472554740884548,-0.5051516188025946,1.4371129328496262,1.6620938366594367,-0.42283224115143053,-0.8042619840411439,-0.19463024549206762,-0.8415934585642588,1.0371448332503383,-0.8266608775922403,-0.791892309310184,1.2787693158906261,1.8773984528450403,-0.1360457115016917,1.6044720449683585,-0.8902594818096479,2.562871291474571,-0.14246902764616926,0.46677159260803314,-0.5997104202259512,3.12611471023498,0.9584998663976649,-0.4259345301930208,-0.2881756340966825,-0.8959910618209922,1.075480196530174,-0.7611700334055299,1.1598763426845629,0.28815284441722144,1.4063408302397167,0.3399912617729174,1.3329056479696935
SIDM00424,0.779604727936917,-0.7685173231177345,0.5718461476738786,1.9681938338631246,0.9972441404120052,-0.5808228169609292,0.30863948906701955,0.585451478664877,-0.735316636223923,-0.42837724266008564,-0.7623146099817193,-0.6933322611042299,-0.36346529302132513,-0.8498835408109396,3.292350982432621,-0.5790469962758621,1.4543059045841515,-0.8717278204539383,1.2424682617107656,-0.468810865730865,-0.7433074097956122,1.0809578079249462,-0.8274356403252099,-0.8469996475415745,-0.8647145073780833,-0.8529120572242618,-0.7962803497123243,-0.2360123026898312,-0.7346247667221235,-0.8133766695011065,0.7287155936827696,-0.8025560060432256,-0.1967973057346789,1.3659110558894365,-0.8272790623472437,2.0032411929575784,0.23268322780557157,0.4880638415464904,-0.5712137208633681,1.899691383743024,0.9957669060271553,-0.5765208402683125,-0.23684010740270778,-0.8067699860553862,1.273623684420889,-0.6603228321106384,1.162739541745469,-0.12075361025559259,1.7646370725248095,0.20350795174486502,1.4409990269015247
SIDM00973,-0.05359242513914193,-0.7086165329656964,0.16302940429481164,0.9282798595819929,0.542178183193694,-0.3837160449212806,0.383656401954037,0.8197858959459722,-0.03308088494135018,-0.4315783593002526,-0.7657579335258936,-0.7362924313774374,-0.4134434588246699,-0.8748690830687414,2.804327754145405,-0.637996081251098,1.8786112702404567,-0.9008909252870011,2.072051850373463,-0.7415118031840343,-0.7617415679000283,1.6003182229810815,-0.8339675090298543,-0.8798713005286614,-0.8248779110177792,-0.9748526697823088,-0.8270293517945114,-0.40591445609578064,-0.6488999686434144,0.6543685151053678,1.5795879656613991,-0.838476986942054,0.1880331259384295,0.9425760845850196,-0.7495416053251085,2.833290327063159,-0.17934762949698443,-0.08073176798654626,-0.6256711503015702,3.123395787886112,1.5620478030628264,-0.7162139699380404,-0.16585122560593846,-0.9145945797838914,1.1109359658211742,-0.6858124187950786,0.9133837781474589,-0.4430492438857731,1.4442259844869927,0.1362822878100068,1.0113559369617824
SIDM00411,-0.04913410408825651,-0.8257623602982255,1.1281557040194041,-0.018283664738644494,0.5551287987720075,-0.5942456123478256,1.2242402420848653,1.405941185112802,0.3029888574869709,-0.6863087743561067,-0.7747551341509501,-0.7827388338284498,-0.5590370316712555,-0.8804475765848419,3.1232186554576407,-0.6028233737821417,2.1254013710565154,-0.8757689691036445,0.6086347295179033,0.7102986718771745,-0.8432379630373577,0.6869096212930154,-0.7839053376339862,-0.937564310657232,-0.8193555166513029,-0.8590651024311872,-0.8789483158430443,1.4744911824241147,-0.5891788535975503,0.3043258043419295,1.3522414401585923,-0.853807863397698,-0.15371130048290607,0.7273287642463961,-0.9689658860607365,2.5256313610195082,-0.02838831082391029,-0.12464261124768523,-0.6565189635167671,2.6060340569647966,0.9527415339619594,-0.803744779922031,0.5819413943082807,-0.9445908627357614,1.1404389225563378,-0.5743823754238667,1.3109981917597118,-0.3317007168596951,1.8441622746407933,-0.0397055752638072,1.3421285560299312
SIDM00374,0.0026096416670713276,-0.7126603688211408,1.1167512772838284,1.9697764504858,0.5753766442013336,-0.5161992368454544,0.8246599003480124,1.2258659372171732,1.7633643251567126,-0.5189375784015934,-0.693223866166171,-0.739316579688244,-0.46370913922364176,-0.8985905357529537,3.0515757418057645,-0.7024154411611031,2.74368612463748,-0.8988955601216562,0.9384594235441835,-0.5741142132919383,-0.6766413060758464,1.3052237032852945,-0.8131947588134089,-0.8142975337958266,-0.8058629545764889,-0.7993958568366104,-0.7920952104423293,0.8751940785022025,0.2859697983698811,1.6516276074334195,1.2354533028503332,-0.8033961943424042,-0.5496348505025702,0.8841616356979646,-0.8514348328566166,2.099343290556762,0.009021163979776628,0.006695707465932569,-0.4940999508318999,3.0468716237083497,1.0030605243987845,1.2192380515498562,0.3951040871434346,-0.8628025311435434,1.4389282269716033,-0.5055327928705978,0.3765947796615212,-0.2528957773310494,1.5053953150205424,-0.06287941546739824,1.0158224631307258
SIDM01160,0.37051117109060844,-0.8380056720440775,1.0502915908966113,0.44211011388277305,0.432719791410564,-0.49523289650559627,1.1075838184319058,1.2522823274008528,1.6211462540032417,-0.47508483079428465,-0.8409875212749529,-0.7788482080447081,-0.8160842772841763,-0.8687397447842069,3.208591961433419,-0.7103509437441865,1.7703811789318114,-0.845358890693856,0.8671272781183672,1.3640205919458475,-0.7824495227270686,1.4412057924484063,-0.8542009912021079,-0.8746411769689069,-0.8579040780500167,-0.876419204280055,-0.808467225471632,-0.37842806891556335,-0.8229076228785136,0.6237748575874484,0.8404361847983562,-0.5345139247634326,0.22806931126082708,0.871241805665348,-0.8568322768664546,2.641641012233711,0.15621768974948255,-0.3407209240202286,-0.6502453067532993,2.67175435147924,1.2914630093852029,-0.6412721795684987,0.1704195921837516,-0.9879540309907882,0.7802336964244055,-0.6136620648856946,0.9180825024861575,-0.20364112698708134,1.585081090102895,0.06839615311234415,1.6969391021284599
SIDM00145,-0.1089701140414204,-0.6505733540619614,1.1493214135049175,0.7397969336137956,0.7006768455914465,-0.5505407090191372,0.8384287584381751,0.6841686065768067,-0.41608668922432024,-0.28171213022527086,-0.7702693971044686,-0.6809861301077356,-0.5390383080585808,-0.9030393974099356,3.119532215464919,-0.6762385793885382,1.9906026462614699,-0.9384404960869321,0.7168712486579006,-0.5163002200841134,-0.8261370505296248,0.895266782594944,-0.8420723949217385,-0.9266162537175747,-0.8044620677826878,-0.7017522074458299,-0.875232852287389,1.346662351533563,-0.7578626831901241,-0.49576561725140245,1.7500522550247812,-0.7917228336988963,-0.08864905265296906,1.445055539619462,-0.875951462831487,1.6660349620433852,0.6734837217090018,-0.5252773317584383,-0.5820652758470064,1.700437153472749,1.014828475962806,-0.37292428839879854,0.10268791080488898,-0.8813518842514424,1.2466729345068488,-0.7299084866071358,0.36681046167782577,-0.3878965870134502,1.184380792689559,0.3129714036947934,0.9187719146150157
SIDM00975,0.11807772983674342,-0.7634256227453796,0.7671525867775171,0.7140318799646345,0.5448021494484921,-0.29766716934985693,0.8968665751001661,1.0310300052522083,1.0373420291181505,-0.7937150075605792,-0.7800412959730882,-0.7891068205052121,-0.5554558465612327,-0.9598102604337607,3.1351624048700986,-0.7156124394775107,1.2750571752239772,-0.946273620377855,0.8697069692505198,-0.6082442274681238,-0.8135287403211071,1.5383538132540382,-0.8971830475728317,1.1129261741373337,-0.7760671403601106,-0.7923357382657987,-0.7864670282454557,0.13945891734689,-0.7835661562627081,-0.09841123507165976,0.4341104633007872,-0.7196864375087603,0.39976216703022277,0.9273719332709599,-0.8776339103336513,2.810991760646988,0.03519108481772934,0.34325825370688456,-0.6326929566202397,2.845335876472857,1.3849189194762503,-0.5772554973624842,-0.35279241326359445,-0.9419763560946532,1.0803678095118359,-0.7884315794324864,0.653141916505708,-0.4374454660633331,1.40159082925264,-0.0639649750038328,1.3251170431652923
SIDM00971,0.021967542959176006,-0.8461021334673912,1.8509788882067586,-0.0065865163704618606,0.2669555482307739,-0.5820526892457834,1.030543259178247,1.191702109049934,0.49271033067928993,-0.011979070956008388,-0.6699504876730064,-0.7663691724001186,-0.4636817489516607,-0.8870850073712124,3.476904851106084,-0.6949642949581077,1.459844379195055,-0.9305933256858169,0.7132420040872571,-0.46706065786551076,-0.7901950269010443,0.9940226168828632,-0.8663235828813833,-0.9229057664831963,-0.6496756188233859,-0.7624442616337389,-0.8058954481216734,0.030439555016009742,-0.7790963114708226,-0.8793809073085789,1.2289338308920164,-0.8758084475445655,0.3144865110502737,0.9918655380764531,-0.9139456608792358,2.501208329836949,0.16643842655575283,-0.38766050812733654,-0.6744968586377217,-0.443047217909974,1.338773032370026,-0.26721173517236313,-0.010489604224246994,-0.8493655127497731,1.3796812631246609,-0.7866779678002833,1.12622317228562,-0.26457899511455135,2.0501719405109102,0.2621396950375122,1.862110489018134
SIDM00251,0.07164854790113369,-0.7141364201006954,1.421649273427662,0.40542509992746717,0.7873583366545636,-0.1951687621378336,0.7276132544228828,1.3044952460450059,0.836784878780307,-0.0762715878143743,-0.6215001109438539,-0.8578837320085978,-0.38475358818527466,-0.8619010620034075,3.377508539133328,-0.6194689876930046,1.5836192002716796,-0.7642750802912911,1.2311182165588979,0.7003445386269629,-0.8776556809278684,1.4212747588130952,-0.9146637779248493,-0.9503876574761909,-0.7629836167330084,-0.8957331897144418,-0.85411300728569,-0.31393766054129046,-0.49719006906974833,-0.21942031845670426,1.1909591332767742,-0.8025886908629923,0.07545462055077505,0.8263811203931276,-0.8279592487219346,2.3583269175450567,0.3214547008887071,0.6016820352773875,-0.5924543772161842,2.958541107308439,1.219922714645927,-0.36176963711110494,-0.054573711494096094,-0.876394953934099,1.0566823073866136,-0.6194081017260095,1.4381927064886395,-0.19162227678501617,1.2641761794426674,0.32874059663328165,1.3681185778802374
SIDM00412,0.5461716537250908,1.5318976860099518,1.357331749279584,1.8116467755063883,1.0999261418380901,-0.5547785560091817,0.8557921865708543,0.9214606621972923,-0.612969185506938,-0.5415101937204344,-0.6101213204725491,-0.7211288936549075,-0.344318054813796,-0.8174624823622793,3.50828972547154,-0.504843656726916,1.7121501041827738,-0.8387549017339995,0.5928113741837536,-0.5467208213727672,-0.7438409964387479,0.9457089841240156,-0.7538814636549409,-0.9008385034147445,-0.8400353717165371,-0.8057140870597762,-0.8154482898765469,2.698667587023439,-0.5554116599431692,-0.5577842430003629,2.002222263789983,-0.6777163714166207,-0.4163967737534991,1.5683938402354558,-0.7757101396028758,2.1616173980039854,0.5949807599766942,0.5356156917383885,-0.39298511208949877,1.9840341173500566,1.1769592127146553,0.1564046796019221,-0.17521995461220785,-0.8717428919558127,0.5046898820920485,-0.7498438141809828,1.254410106406056,-0.34875100422116534,1.5196345288293782,-0.1998226796501014,1.2677901840969021
SIDM00023,-0.026956729411544308,-0.6953055174470493,0.7646823398257577,0.8244293487514227,0.4180033657720745,-0.5417715226272583,1.5033111900801102,1.181175300312737,-0.0784750973714647,-0.5915121972499641,-0.6887502497013633,-0.7571822822281187,-0.43574507586765115,-0.8947956179215579,3.153331036324353,-0.7162416881137609,2.0897666312898444,-0.8711147806813846,0.9272147929885322,0.7901593602868234,-0.7768472143830274,0.9317139392195614,-0.9420114948795155,-0.9341881735368139,-0.8405785773244261,-0.8564094241411969,-0.8704194613872965,1.1275129199144556,-0.7542662283160269,-0.5321241274633824,1.0182417353649509,-0.8150384918232326,0.22115226437692778,1.0334207038011747,-0.761720921400099,2.6386606655321443,0.12686935913373673,0.3670766707189912,-0.5598478367189607,2.9725666093158263,0.8820383686289394,-0.6542125329460884,0.10635240074443982,-0.8748690426417168,0.7513622787938113,-0.8139584473487554,0.6066462023022088,0.05361281744883509,1.7205833297386817,0.03178388280812321,1.7130237058205573
SIDM01198,0.5215855122504951,-0.6367542984802883,1.5093276317768447,1.4287782023445925,0.8611574619664495,-0.4779159920885343,0.49775870623577173,0.8853508581069587,0.6256715482724289,-0.5369630465169555,-0.6672450755893958,-0.6585123239319288,-0.5890748049630833,-0.8726699404981666,3.2095502315337847,-0.5161391168045397,1.2736349329767052,-0.8665065317546448,1.3163231682281287,-0.46491408467703726,-0.7084607446431903,1.6536681981749797,-0.7664631714900725,-0.882980697615231,-0.7774532062131501,-0.9389048795173147,-0.7848314078165265,0.22229247301508112,-0.6751989542167784,0.7902872279076366,1.4720278099454722,-0.7629176979720613,-0.29527197005130407,1.1101381527977963,-0.8710523965912202,2.2748588909186696,0.4542702753695808,0.0033258098390357214,-0.6094333789348556,1.5573034246131878,1.0825270099719437,-0.07153519794964439,-0.30003326330081587,-0.8163754330801547,0.9615692663918527,-0.08314050018480207,0.9397389926362267,-0.2225203499863412,1.843644029768882,0.16633970195470782,1.3222071017429717
SIDM00441,0.26012970050372813,-0.3168790471608157,2.0545999108464414,0.5020328509457211,0.6076060990458192,-0.6020250031432864,0.5851281398246395,0.5049670425292021,0.9886638697261259,-0.3236545157805441,-0.6552609311615448,-0.7713944472756324,-0.6891655831353896,-0.8954498869671494,3.0336728956174284,-0.7289516118653557,2.1121183587141665,-0.9653554351510928,0.6336927798735162,-0.5733943270811708,-0.7747718635142229,1.1931168663496197,-0.8405892970875328,-0.8243496563519842,-0.7726361216846304,-0.8281874746377537,-0.8383497111481555,0.2921899283779979,0.2893227526195853,0.5155670301063201,1.1974580526950607,-0.7973407553554714,0.2544356324906201,1.2309968997971628,-0.8123017701657432,2.1805824225923907,0.7991496651133487,-0.12953498306833544,-0.1709394688891939,2.943231509510648,1.1129214494865014,0.2702677967646884,-0.4303792796821396,-0.9409144458145461,1.362205993059423,-0.6329987193012745,1.2656452980557433,-0.29617620164519143,1.4856106751610798,0.18099110043616534,1.2279907559655552
