,CYP2E1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,GSTZ1,CYP2D6,ADH1B,FMO4,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,FMO1,FMO2,MGST3,FMO3,GSTA3,UGT2B11,CYP2C9,FMO5,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP2A13,CYP3A7,GSTA1,MAOB,GSTA2,MAOA,AOX1,ALDH3A1,GSTK1,ADH7,CYP1A2,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00971,-0.7159464685523272,-0.8120484591313216,-0.6641290336465365,-0.7671690506511963,0.8200020082646455,-0.681200181733123,0.3866036404203958,-0.5097357765659174,-0.8451287451678519,-0.6477107089144344,-0.8041753967833897,-0.9131563960823287,1.3134149198368636,1.8393256654831758,-0.783680249574126,-0.7786620099679418,1.827996409193881,3.3649964831696697,-0.9628712979092754,-0.8815368510475804,3.0457108320228063,-0.9196996145092422,0.10538416430611544,-0.9727869198095025,-0.8857471122118942,-0.8113699870718747,0.39938023494535013,-0.7057155709640093,-0.8816374803328441,-0.9902306207776226,0.8714669874863721,-0.5487228312031905,-0.8716296672013409,-0.715653866027249,-0.8211615326241659,-0.8518142935570137,-0.8305715943232101,-0.9051352655232281,-0.5062969108334685,-0.5944049305754823,-0.797484137917213,-0.5565252935170812,-0.873743940945093,-0.7331140597378549,-0.6797280656243532,-0.8381412930678196,-0.0036292475579497536,-0.11564144339211532,-0.4555691571946609,-0.9655570893000086,1.416102779908553,-0.735949157197587,-0.7572522202213073,-0.9341612899469337,0.2785383789182038,-0.09204212926366537
SIDM00251,-0.6003513573264319,-0.4498629285094295,-0.655812126392744,-0.8314447188590277,3.4407716962645214,1.464809966546071,0.6597622829767662,-0.5873441460319619,-0.9004740575459214,-0.6747827864191029,-0.8883488190256535,-0.8836945339711508,1.824469930382016,2.41104920551058,-0.8356659746697125,-0.7766587820222486,1.346499021468343,3.3020597534439666,-0.9482397853547176,-0.8388625453871663,1.9468703187841652,-0.8007827553335367,-0.4696015944469995,-0.9964669260935511,-0.8303856491828906,-0.6950082112315388,0.5562237387483999,-0.8963172777140229,-0.5410066440569953,-0.9833177650332017,-0.6686169004501392,-0.731267403338859,-0.8695742318736424,-0.5987193368171968,-0.837197390687329,-0.6780596870335698,-0.5019859249692267,-0.8386293658503192,1.142585681352472,-0.6862247722058283,0.03547824175443358,-0.1370717925861077,-0.8218367813018654,-0.8600718671519182,-0.7654493565043559,-0.779149108862179,-0.7346019244720949,0.07435736701130957,-0.7423367994549045,-0.9583136996743269,1.3692251283944485,-0.815803410171937,-0.930505544738664,-1.0042448765191183,-1.0945221099313065,-0.8599833129141911
SIDM00412,-0.6972157344910896,-0.7455422587758829,-0.7904580456366377,-0.7323321901941794,3.154323895982967,0.8982654498562349,1.0621526311654583,-0.5432329291498805,-0.8931310337678662,-0.6113908607838064,-0.8560055422625411,-0.7589519267385636,1.5680130850004723,2.383329379214676,-0.8035152131467309,-0.8366381030178544,1.686009760669422,-0.4593090948319211,-0.9491702079936866,-0.7932756873815289,-0.1286022022146688,-0.8508246492977899,-0.47000959091510436,-0.9333268196948749,-0.8065887576653811,-0.6431118327805715,-0.33309732625303784,-0.8453379569314194,-0.7688067265810619,-0.9078878391056825,-0.7609396340058691,-0.6354069349348663,-0.8851259755255114,-0.6729883527436612,-0.8509191346650539,-0.7869049957391504,-0.9151186167890839,-0.903052868215464,-0.5703523535609379,-0.48545616475607906,-0.6535266227236852,-0.29046949676463446,-0.79744424253322,-0.8672076986433449,-0.7435972493589338,-0.8115830562058077,-0.8054575646770609,-0.46995964046062155,-0.7945969611532654,-0.9582001784991069,-0.6322570714026,-0.8150319764333815,-0.8484013184195167,-0.9339363232341741,-1.0799352220298348,-0.8138386696763644
SIDM00023,-0.8219270905433935,-0.8214528327345128,-0.7849364631430021,-0.768789619397317,3.6859487613212645,1.632974137068566,1.2185606083421556,-0.5725501382014025,-0.8965261791169796,-0.5269385247193706,-0.9021894601050351,-0.9626659558296162,1.6379169362815842,2.2651961520639134,-0.8528556549021589,-0.8482655882521821,2.1111560368129125,1.4041436599398718,-0.9554860740584149,-0.9000524544967492,2.4255275052546517,-0.8498537962169804,-0.34517835446557543,-1.041639478669929,-0.8314847794184067,-0.8964183837806284,0.9993856992906678,-0.8871067057420153,-0.8231258520497454,-1.0254439208810682,-0.6019158878631106,-0.7588055557861396,-0.9376608983842009,-0.6543981408492496,-0.8830006050929795,-0.8550051649676926,-0.938402028353642,-0.8725941474658604,0.19949465353550938,-0.6625105000180532,1.9485345847962743,-0.36761259509401384,-0.7475700638113421,-0.8966495823469819,-0.8093757854289781,-0.802755777396387,1.4972649905364865,0.6139620741058746,-0.724363482220136,-0.9367869094797212,1.35328193038462,-0.9697974277371361,-0.9228930967508313,-0.9841492967724618,-1.062109912446328,-0.8301098107078658
SIDM01198,-0.38196183582282267,-0.8112624225989318,-0.7154026804256415,-0.7663461806057706,2.4243706820102564,-0.2059135686889663,1.2312796987444452,-0.6599837471962199,-0.8171395831754036,0.0978434348196454,-0.7647501558273926,-0.9017649266858996,1.7850782888902663,1.630980012791686,-0.757075280899686,-0.8040393126409436,0.9901766260355876,2.4409068659034547,-0.9435463634327976,-0.7021883044971665,0.7776139516685302,-0.7856739942046688,-0.13145084578920235,-0.884061012154751,-0.8162168152785151,-0.9356093107271871,-0.255212028827419,-0.7377383968026417,-0.6277305402383112,-0.8916193871084217,-0.7596875801822373,-0.5486891850562249,-0.8609794432161075,-0.6031206319047251,-0.7909150686964553,-0.597278937576072,-0.8322770733098814,-0.7062217971188519,-0.5377797697078033,-0.49302774945994665,-0.5174044725825915,-0.5431209825296854,-0.7706208320378364,-0.7856374621602793,-0.7163757340778317,-0.8266540650152642,-0.806528441476784,-0.2733605160350049,-0.7351600278395346,-0.9729978056321528,-0.40929814378665924,-0.7013591300104098,-0.7245901596370921,-1.0134150035638325,-1.0536140045808238,-0.7682354086808029
SIDM00441,-0.7262648040113073,-0.827155089409822,-0.6981641862138278,-0.7350297338753206,3.1886005818192618,-0.5918890089716613,0.7483869665712833,-0.6115689411681702,-0.8316882666646607,-0.46197394028903893,-0.8594838270454953,-0.8479672897563749,1.4504836568635027,2.46691612064536,-0.7929045604033669,-0.6813280641772969,2.1996765508878466,-0.4422697618524226,-0.9023264326824176,-0.8512575367431171,2.902650018461824,-0.7828482521478722,-0.5604784547086334,-1.0348291577327244,-0.7881454811277087,-0.7608551306703772,-0.33533997610081856,-0.7528400148938734,-0.5259756700128921,-0.9729550559093366,-0.7485689376707132,-0.7168582685174673,-0.900431046372636,-0.6380309416499476,-0.8393671643705423,-0.6253423286965575,-0.8609418468325066,-0.8847333406824136,-0.46017850679746825,-0.5266308598473097,-0.5442128499489827,-0.0653167568324118,-0.8437133647211812,-0.9124668730594517,-0.7405498046183782,-0.7786595333256439,-0.644973168662368,0.4421640891762061,-0.7607188921848632,-0.8800070426985068,-0.7036873977131898,-0.7857586442825085,-0.8107581315543507,-0.9625191823475174,-1.0185578648478837,-0.8112867705298764
SIDM00388,-0.6687063350371985,-0.7546947688103561,-0.6317228612560384,-0.834680664417363,1.822553351569703,-0.5162901688813788,0.4383502401083546,-0.52018463235488,-0.8635489633565503,-0.41193623245207667,-0.88184362707682,-0.9128513593810172,1.678475896977203,1.898447341884091,-0.8489233809190707,-0.6741137997119518,-0.3195028252385451,-0.44005956018926984,-0.6813172061410708,-0.8097825143896897,1.416877424202782,-0.8121400649618966,-0.27195415726414734,-0.9659832844730496,-0.8517375271168961,-0.9073338551934417,-0.5835288583949749,-0.7541459528056474,-0.6879460035299224,-1.00481740577646,-0.7029204535663608,-0.6431442101319803,-0.875511879981552,-0.47938575987218174,-0.7666426147386088,-0.6689690826696773,-0.8479360831357642,-0.8294018822429575,-0.5424826254537146,-0.47599211619921916,-0.6534109078090522,-0.5988364540345278,-0.7559228587957485,-0.8698738421044284,-0.7212555411256513,-0.7789800286793669,-0.8278905766768903,-0.362365463387236,-0.7457325282015527,-0.8759047716588971,-0.6135103349039813,-0.8212594119075326,-0.8403048720270914,-0.8995915429003486,-1.0582638386841967,-0.5883582591319261
SIDM00417,-0.6800170726924051,-0.6860062657647987,-0.8238874304818037,-0.7828627995146182,3.1908610184025386,0.8537890053579872,0.9091793213265885,-0.479252854372708,-0.9117941719697091,-0.529361685581886,-0.8705341233730325,-0.8965372737014564,1.2593477514637577,-0.49410808991606336,-0.685817547158083,-0.778505608649314,1.0293997863791415,-0.4417364824557734,-0.9543272461731283,-0.8849529557554309,1.6038778667015203,-0.9682136105880541,-0.2220022718352636,-1.0486612848423356,-0.8081076005505551,-0.8262039787520269,0.7462632065745898,-0.789092482464632,-0.7325354819248301,-0.9080608398382563,-0.7859301941012973,-0.5551290784619152,-0.9182566379750174,-0.3704667326922025,-0.8477519553174462,-0.7147420607357612,-0.8768459588636827,-0.8834318192714989,-0.5966702843463582,-0.6207037241170171,-0.7209991762797068,-0.4905839167291067,-0.6686099907907966,-0.8439543208807725,-0.7252109886833724,-0.6464489341931426,-0.6339374673099059,-0.36783009825498936,-0.7699229162272408,-1.0178038450455242,-0.3874849144441028,-0.7207832822790197,-0.8609972980023675,-0.8452770081041043,-1.0749477079020429,-0.688660970675352
SIDM00416,-0.40958586778544737,-0.746846949640503,-0.8051502297455317,-0.6835182793982716,3.3846194709109,-0.2837368709714757,0.8828665397880442,-0.4519550426916054,-0.8774188574030651,-0.5928526818307078,-0.9362008475679249,-0.8725687955470683,1.704980761362941,1.884580806660599,-0.7624706191085482,-0.8347986099466572,0.10564936132961744,-0.24929483782012118,-0.9691726843202153,-0.9307432120679686,2.111461800818781,-0.8808553385398151,-0.40725226176163104,-1.0278877761469836,-0.8319671042730268,-0.8637549381610268,-0.28385126821031553,-0.6849823821149285,-0.7532745343195428,-0.866224484983689,-0.6802199219585018,-0.6433331430813781,-0.881993417530645,-0.4817410818144404,-0.7921792797975488,-0.832600033659101,-0.8255787646211544,-0.6791522708138106,-0.5143659681357987,-0.24074231085762335,-0.6188479181933629,-0.5664377362282207,-0.7623534318923444,-0.7986318159495365,-0.5945069465176881,-0.7651018209426987,-0.6996229811566013,-0.13755697006151088,-0.7195977235218449,-0.9727844691785205,-0.5021124215998342,-0.8860360742878322,-0.85892415176978,-0.9235408624164071,-0.5461654026230074,-0.4556456576629277
SIDM00974,-0.7012464009163285,-0.7922216776209825,-0.7193131391481863,-0.7893956981801739,3.178304772490964,-0.3999728951384149,1.1267177423430124,-0.5806273808042124,-0.9170348001941849,-0.3749676525958142,-0.7878902732855207,-0.8590615610746467,1.4897489354256241,3.119769559267466,-0.8268561412383764,-0.8199171378033087,0.991283450018147,0.08023616789712754,-0.920574131209885,-0.8255697248781879,2.5167664138632753,-0.9180435796030466,-0.47167213299755256,-0.8038239840571907,-0.802675843619612,-0.9685916159586693,0.6512050503564555,-0.817769775961843,-0.7453076178757665,-0.9426864255543916,-0.6536447337649386,-0.7842372603583552,-0.9184426821843414,-0.7037421342318952,-0.8468429105041798,-0.6932191087139074,-0.8467894927962176,-0.9265120086109296,-0.6108720708243705,-0.5609112888173663,-0.732898473506112,-0.09146903088281623,-0.8502706387428247,-0.9767151517624139,-0.7910655679817173,-0.7896609812939658,0.38237280344096114,-0.1954360480878026,-0.7713598943382987,-0.9110649454111319,-0.6192288220137631,-0.8494959118360056,0.0251056443951195,-0.9421673658915347,-1.1373374224277124,-0.6278354273476427
SIDM00833,-0.7249268654431493,-0.6118768797089192,-0.6482444620088178,-0.8129057876557727,3.463514246113196,0.9269668245773356,0.34126468575750646,-0.5780446339300551,-0.8725204835731838,-0.6024587311119652,-0.8699619175717404,-1.0651836532857635,1.4907138715110717,1.9636095134012543,-0.8570039035412673,-0.7539236806723213,2.1945530748166937,2.7258855025680138,-0.9836794738469705,-0.831923706452894,2.303597857479605,-0.9380492821425443,-0.1988664490884889,-1.1256250272021817,-0.7889682783819977,-0.9637657446553389,0.729318004584335,-0.8234238760833189,-0.654667234646826,-0.9977708316999627,0.1514073396037581,-0.6690772498031217,-0.9813132881838842,-0.7198914330937038,-0.274079709717394,-0.750388913991172,-0.8427559035614336,-0.8099828164788354,-0.1713466055201228,-0.5231984560118519,-0.7492306860306851,-0.23721022052648946,-0.8800891871923305,-0.8365623708866049,-0.8004975965845199,-0.7619889500275914,0.8589364940665073,1.1747194996819434,-0.6684586118112056,-0.8761131307199046,1.1713957737355114,-0.8741976628245459,-0.8655624759650589,-1.0131244044684604,-0.9441033739594417,-0.5291085585177863
SIDM00562,-0.6566821325528541,-0.7569612336913439,-0.6346565195076097,-0.8239798076430188,0.7418997131713634,1.2470526605344956,1.3199741008592467,-0.7179856005418632,-0.8642054830795812,-0.7153858698450014,-0.8613921814099235,-0.8771083189727025,1.103245118424076,2.0530557056902965,-0.8298834335130059,-0.7660111494570445,2.341162926767786,3.093542512831297,-0.941595914650571,-0.8742289037258125,2.167038916461437,-0.804411480230864,-0.518153034015856,-0.9466871123855065,-0.8209501812935331,-0.9071914122255222,0.9607963714394351,-0.7512525980552105,0.5614685659816417,-0.9681384814247805,1.3451788585477664,-0.7157338784757845,-0.8497774960557961,-0.5871465120780738,-0.7732870071233736,-0.784810676113943,-0.8456860649845165,-0.9394150161695568,-0.5116789283947232,-0.34513822509118014,-0.6965017875419075,-0.2412546652350292,-0.8284562180457864,-0.8910626131765573,-0.6390906352605881,-0.7742570635404703,-0.567414003669685,-0.29549431056594677,-0.603448082621201,-0.8988821764629928,1.0540306804319388,-0.7957991426825809,-0.7684582708757343,-0.8449591848462672,-1.0397463117862196,-0.8047817309406431
SIDM01102,0.5313040701597365,-0.7445212609368296,-0.7240803440427833,-0.7311102581582796,3.194855887771468,-0.6099055843055985,1.497020045019519,-0.5598304248457012,-0.8805460026826082,-0.6736534947836165,-0.7465164357253525,-0.8062869934830387,1.5312478908099048,1.9793826640332175,-0.7504487496366457,-0.7651622295896672,1.4509794491659034,2.5127321545082912,-0.985775794064593,-0.720417637841341,1.9768904022202565,-0.8610397382056844,-0.15122243002289748,-1.0643313330561193,-0.8744068822107166,-0.9047846779853043,-0.6479600049927412,-0.746293048175815,-0.5810569357955429,-0.9691200702016337,-0.7555978947404373,-0.6806562841485087,-0.8757424496633062,-0.5665991076326673,-0.8282315423878092,-0.7212450034515654,-0.8132583079584357,-0.8837246952119834,-0.5264290533319093,-0.6057964132024961,-0.6781941805165927,-0.37884766586337426,-0.7192877191605731,-0.8538465359086269,-0.6774229133525492,-0.8416111515763172,-0.7213185745025585,-0.33227978044024736,-0.6892770235226996,-0.9103920403481928,0.05375682435866787,-0.7684924597130951,-0.9479699886964027,-0.9925580810019828,-1.0449835059825645,-0.8063015004994994
SIDM00418,-0.4321257570168403,-0.8571997463995359,-0.6441811710061736,-0.8837478596868651,2.9367860103006307,1.05744577795625,0.8671610352889807,-0.4411311386046852,-0.8188966830173084,-0.4976764035246027,-0.9012223034993957,-1.044977549405402,1.4507340410748786,2.356965963991213,-0.862004165951648,-0.827779832332548,1.5343069230759172,2.507402282224704,-0.9602169222965987,-0.8604139218649838,2.3292767767387694,-0.9085717464320997,-0.6456577596859373,-1.0560250993781968,-0.8213516875976575,-0.7933931195835829,1.4072118203840773,-0.894005523610827,-0.8992550179538583,-0.9675227049927607,-0.44837108319357977,-0.7725017734399404,-1.0354594279184814,-0.5433878791437177,-0.8412141153808976,-0.7984374120885817,-0.8732120101535399,-0.8997001531067518,-0.6300277313701124,-0.5188350212981674,-0.6644638707678835,-0.4790119997396736,-0.8545465777847691,-0.9313760808749857,-0.7778268094382713,-0.7016826211782297,0.20840013632723836,0.5542120829589084,-0.7262674222492052,-0.9330191019376521,1.1757108086153638,-0.8370453027888276,-0.8494852729908481,-0.9984969321570976,-1.0538345242024219,-0.821068155321524
SIDM00841,-0.6226479993638221,-0.5596443496879586,-0.6762963516054796,-0.817992114433637,3.4133425296534528,1.371574407637219,0.6649603174384134,-0.379943948623819,-0.8773922619972733,-0.5310888947922996,-0.8771363692314093,-0.8274450560363581,0.963871861452428,2.287960859874359,-0.7678044214302712,-0.7960220782490507,1.3046443051323415,2.561461066963692,-0.9301080320902412,-0.8577038917718423,1.8551144164439768,-0.8068129212585473,-0.5094822443863374,-1.0433996142747402,-0.799704873726953,-0.8995225919503356,1.1625585645016734,-0.7936792649484729,-0.8280759583439176,-1.018976090237531,-0.7517207714095976,-0.5025756051719832,-0.90778876928411,-0.7831841958415117,-0.7984843441073336,-0.5987071305629097,-0.8805047115834139,-0.9330918369469194,-0.5607032211014256,-0.5368469908341785,-0.5469779681342677,-0.17890542022835074,-0.8120008015027134,-0.7884578105394818,-0.6765219897827711,-0.8114280446473208,-0.49776921651518496,0.19021058169742852,-0.8123592608520873,-0.8513467233051565,1.432885710800146,-0.7174002501329156,-0.8799748439630438,-1.0340359661866838,-1.0271849423451669,-0.4802021804288336
SIDM00260,-0.6456529397527121,-0.09431133347970933,-0.7227314978712059,-0.8715139014240434,3.575861672133818,-0.539913067283146,0.7105661987488232,-0.6504980891862752,-0.8860738176236633,-0.5581392577927685,-0.8112957424725343,-0.9135735474673136,1.6315690409143622,2.1404543041500212,-0.8531252691465047,-0.7504880442100466,1.31518457240791,-0.5012729297276648,-0.9270435211609552,-0.8704764706681294,1.7747146505362446,-0.8221914874099683,-0.5298242753379995,-1.0954604619022659,-0.8262959153837429,-0.9766074553608804,-0.5329390660953341,-0.8336932667059871,-0.7452669313656094,-0.913195076972766,-0.36472938268301003,-0.7601718985003152,-0.9256832026043235,-0.6158004801379517,-0.8456313037706689,-0.6938146168782159,-0.935561467933073,-0.7782396777236681,-0.48429120674427095,-0.7350502279802945,-0.8421876138462168,-0.6233041218024993,-0.8875215897828971,-0.34099156759187815,-0.7261096674490669,-0.8161061484920668,0.11983502916022905,-0.4204386402324867,-0.7453731719871644,-0.9008335362512424,-0.6498276764246022,-0.9000250841787754,-0.8140400868056317,-0.9678388904811086,-0.9911323654275456,-0.7041773777231868
SIDM00111,-0.602029259302431,-0.8553300586638769,-0.799117795155305,-0.8299498494538603,2.8475202921419602,1.02960312317743,0.7186907137260424,-0.6388867794072192,-0.8951054111563023,-0.6846948120683555,-0.920685607236596,-0.8811867240516343,1.8891404044949296,2.0931461183384257,-0.8590374308321852,-0.8858298067276308,1.6155679787250476,2.9749702371724456,-0.9672872626024304,-0.8161497015207022,2.500946550087136,-0.8667957517831805,-0.4416898876881578,-0.9097327530980839,-0.765512549399591,-0.9692139320668102,1.8435390782784036,-0.8918188813193935,-0.6383224129510309,-0.977903136117256,0.4732629194359293,-0.7664982127703571,-0.9106316062700331,-0.6247779610340707,-0.8574722693466565,-0.8125219262359439,-0.7606762703031776,-0.781545360178546,-0.5619474855125423,-0.6538428915046696,-0.6805924609188966,-0.4392577515390715,-0.8069246747119091,-0.9064618949106137,-0.7636628337449451,-0.6487763217056786,0.09895323174198564,-0.20831531269428197,-0.8316625662411959,-0.9269526855090344,-0.6311070400780237,-0.7342591479347532,-0.8850406425968471,-0.9286354256436232,-1.0216420613249826,-0.8096105387400684
