,RPE65,CYP3A5,UGT2B28,CYP4A11,CYP3A4,RDH8,DHRS3,ADH1B,ADH1C,ADH4,ADH5,DGAT2,ADH1A,RDH10,CYP26A1,UGT2B11,CYP2C9,AWAT2,CYP26C1,CYP2C19,CYP2C8,CYP2B6,UGT2A3,CYP2A13,CYP3A7,CYP26B1,DHRS9,DGAT1,ALDH1A1,RETSAT,RDH12,LRAT,DHRS4,CYP1A1,CYP1A2,ADH7,ADH6,UGT2A1,ALDH1A2,CYP3A43,RDH16,UGT2B10,UGT2B7,PNPLA4,UGT2B4,UGT2B17,UGT2B15
SIDM00562,-0.8966817091273308,-0.7569612336913439,-0.6346565195076097,-0.4623692654962735,-0.8239798076430188,-0.7695669569294943,-0.550887320275128,-0.8642054830795812,-0.8613921814099235,-0.8771083189727025,1.103245118424076,0.29112122522388495,-0.8298834335130059,0.650197649480755,-0.7463941421786304,-0.9466871123855065,-0.8209501812935331,-0.5547458069297919,-0.6799824761864602,-0.7512525980552105,-0.9681384814247805,-0.7157338784757845,-0.8497774960557961,-0.5871465120780738,-0.7732870071233736,-0.8866735230928714,-0.911677401696866,0.988859868632521,-0.312819671307814,0.7438826627139845,-0.8983832238518743,-0.9437527928213435,0.916620403627331,-0.8268181351737649,-0.8910626131765573,-0.8284562180457864,-0.6390906352605881,-0.7742570635404703,-0.8807981234944916,-0.8988821764629928,-0.23921222109122237,-0.7957991426825809,-0.7684582708757343,-0.5895266025701619,-0.8449591848462672,-1.0397463117862196,-0.8047817309406431
SIDM01102,-0.9025570061812483,-0.7445212609368296,-0.7240803440427833,-0.543721825249038,-0.7311102581582796,-0.6423301538770839,-0.6937288782962668,-0.8805460026826082,-0.7465164357253525,-0.8062869934830387,1.5312478908099048,-0.18233962500887566,-0.7504487496366457,-0.20978619537942236,-0.7254471190181555,-1.0643313330561193,-0.8744068822107166,-0.781629561036968,-0.5988063398088768,-0.746293048175815,-0.9691200702016337,-0.6806562841485087,-0.8757424496633062,-0.5665991076326673,-0.8282315423878092,-0.825376357008893,-0.8279368653182883,0.37048232263275627,-0.34670784394500626,0.24879288991853038,-0.9515589175976473,-0.9164670580329396,0.1575786261224937,-0.8474816275883492,-0.8538465359086269,-0.7192877191605731,-0.6774229133525492,-0.8416111515763172,-0.8747571683605201,-0.9103920403481928,-0.632150009155169,-0.7684924597130951,-0.9479699886964027,-0.3558968714221307,-0.9925580810019828,-1.0449835059825645,-0.8063015004994994
SIDM00418,-0.8932421668852006,-0.8571997463995359,-0.6441811710061736,-0.5077678195036847,-0.8837478596868651,-0.8558020611223578,0.18338034718806204,-0.8188966830173084,-0.9012223034993957,-1.044977549405402,1.4507340410748786,-0.6023930036920665,-0.862004165951648,0.03021484040475897,-0.9241614392111603,-1.0560250993781968,-0.8213516875976575,-0.6957842819791653,-0.728358972704694,-0.894005523610827,-0.9675227049927607,-0.7725017734399404,-1.0354594279184814,-0.5433878791437177,-0.8412141153808976,-0.7690643926293359,-0.8859616174942844,0.6028239399130071,-0.6338546111659484,0.4473068328027994,-0.8118546639152159,-0.9387374739648927,-0.011042678303203327,-0.8357143366334623,-0.9313760808749857,-0.8545465777847691,-0.7778268094382713,-0.7016826211782297,-0.8982701732644262,-0.9330191019376521,-0.750647603715874,-0.8370453027888276,-0.8494852729908481,-0.5071209364781604,-0.9984969321570976,-1.0538345242024219,-0.821068155321524
SIDM00841,-0.8853344092313977,-0.5596443496879586,-0.6762963516054796,-0.6479426852606763,-0.817992114433637,-0.908606387114705,-0.51177607931613,-0.8773922619972733,-0.8771363692314093,-0.8274450560363581,0.963871861452428,0.08746716447962936,-0.7678044214302712,0.5541222547106052,-0.7929160799645172,-1.0433996142747402,-0.799704873726953,-0.48823897446131403,-0.41505522233351483,-0.7936792649484729,-1.018976090237531,-0.5025756051719832,-0.90778876928411,-0.7831841958415117,-0.7984843441073336,-0.8226078790235165,-0.9637480449229485,-0.16574643646767745,-0.6362721206357498,0.022552989875711752,-0.9126175026986271,-1.0211241481411788,-0.26603045023869665,-0.8925384635826615,-0.7884578105394818,-0.8120008015027134,-0.6765219897827711,-0.8114280446473208,-0.86877758198612,-0.8513467233051565,-0.6352594903001396,-0.7174002501329156,-0.8799748439630438,-0.05283368404667647,-1.0340359661866838,-1.0271849423451669,-0.4802021804288336
SIDM00260,-0.8838887117909863,-0.09431133347970933,-0.7227314978712059,-0.640132283647511,-0.8715139014240434,-0.9053394594012928,0.0790626249982428,-0.8860738176236633,-0.8112957424725343,-0.9135735474673136,1.6315690409143622,-0.4276899227582078,-0.8531252691465047,-0.043557840770815086,-0.768725848982667,-1.0954604619022659,-0.8262959153837429,-0.6467436854036237,-0.7533938187744795,-0.8336932667059871,-0.913195076972766,-0.7601718985003152,-0.9256832026043235,-0.6158004801379517,-0.8456313037706689,-0.8815021826323187,-0.8536933374286514,1.2089345557240976,-0.6667237745000875,0.22365487387016453,-0.8008940112242998,-0.9553136733463842,-0.704456992555578,0.0966796100945653,-0.34099156759187815,-0.8875215897828971,-0.7261096674490669,-0.8161061484920668,-0.865026824169742,-0.9008335362512424,-0.7586688941093324,-0.9000250841787754,-0.8140400868056317,-0.421259849008227,-0.9678388904811086,-0.9911323654275456,-0.7041773777231868
SIDM00111,-0.4592324367096099,-0.8553300586638769,-0.799117795155305,-0.5657860321536283,-0.8299498494538603,-0.8520343450917117,0.05287605092892647,-0.8951054111563023,-0.920685607236596,-0.8811867240516343,1.8891404044949296,-0.36879383792745535,-0.8590374308321852,-0.14610628633583597,-0.7105958949342365,-0.9097327530980839,-0.765512549399591,-0.6037084210867738,-0.6783689234771122,-0.8918188813193935,-0.977903136117256,-0.7664982127703571,-0.9106316062700331,-0.6247779610340707,-0.8574722693466565,-0.8877859395137596,-0.9095283608316959,0.5923707717468731,-0.631214613580512,0.22387511834587034,-0.8507188882508155,-0.9217743255498588,-0.6706927283775135,-0.9014991234398783,-0.9064618949106137,-0.8069246747119091,-0.7636628337449451,-0.6487763217056786,-0.9137683466442216,-0.9269526855090344,-0.779120004617204,-0.7342591479347532,-0.8850406425968471,-0.57943141102395,-0.9286354256436232,-1.0216420613249826,-0.8096105387400684
SIDM01179,-0.9007097090026053,1.2198359825256644,-0.7575048963632847,-0.561888756183056,-0.7696759893857847,-0.9638215389734158,0.3340087650239791,-0.8310715376118719,-0.7937574630217611,-1.0064310193949546,1.5130427740324908,-0.3533055258951042,-0.9086353005838088,1.7822548848645428,-0.7368719547873828,-0.9717861731077478,-0.8452827572183162,-0.5510029434087471,-0.7513792031092694,-0.7660720722090391,-0.6398932443786433,-0.7890005892716516,-0.8198898428430692,-0.5517567396912426,-0.8007667002816611,-0.9231388728545026,-0.775214836849779,0.4255208158130017,3.7489766575318657,0.9597887797483101,-0.7650382822778988,-0.6634013170526107,-0.640547446488764,-0.9070992375200279,-0.8849410282488757,-0.7745306039591484,-0.811228108678021,-0.7545205429050673,-0.8833890107322105,-0.9372429814818677,-0.7483546669164594,-0.8737456588853394,2.0032543007965957,-0.4859787194426849,-0.9801639127350258,-1.0358099558100702,-0.7060679246821525
SIDM00351,-0.8696053131053004,-0.744487421889752,-0.7244995927976506,-0.6464546722573664,-0.811093906924749,-0.8591781581947081,0.771076502137294,-0.833144749745701,-0.8237022213898963,-0.8439023202580627,1.048264153035933,-0.27937158505261134,-0.8972801829903437,0.5348509160625733,-0.782002144682788,-1.0176453318267067,-0.8102706651433055,-0.5149341633132873,-0.7991595340670596,-0.8873100451267735,-1.0031065244022812,-0.5922886194228423,-0.8296949439085599,-0.6098965133981255,-0.8013913889164234,-0.7183821900637608,-0.8848890051923802,0.5789662276174529,-0.5252332725168068,0.0874316068294935,-0.9475823824040094,-0.9586729941551637,-0.07582945002829058,-0.9221044568711122,-0.9143053113257619,-0.8826744548237694,-0.7606486429914414,-0.7684787682739544,-0.79869769667549,-0.9419331545648287,-0.8334621291822666,-0.8819665540650931,-0.8466580746075937,-0.050524828264173594,-0.9119443264232973,-1.0416313212457626,-0.7399668593107717
SIDM01205,-0.8458619862111836,-0.8632732621318134,-0.7515439933945344,-0.19057694293381072,-0.8276276524188974,-0.7814983551493243,-0.7884953048168911,-0.8586545206662771,-0.8381170288479677,-0.8709997247211096,1.6850959896597746,0.4760253201390504,-0.8615296574613476,-0.08231863046806095,-0.7718413147029133,-1.020391302320871,-0.9206155669306191,-0.5769122622021592,-0.6247269212127383,-0.7948382433745262,-0.9744692215874197,-0.6541576473085754,-0.92631392255486,-0.5269992180079964,-0.8186507466626324,-0.8665153113387934,0.6200436643583513,1.3124724497581914,-0.4823699016827895,0.10432154107680947,-0.8926529843065885,-0.9384598347731038,0.3934257259897374,-0.8504747967446952,-0.7415371250931725,-0.7710421828181386,-0.7150850840635339,-0.8295368344426326,-0.8094301718119711,-0.9055454611932797,-0.7542068821973483,-0.7912142287146636,-0.8048418558276029,-0.8052429049590715,-0.877258097050789,-1.086649527496154,-0.8150949918671847
SIDM01095,-0.984730151071978,-0.8728547459629834,-0.8567045022964468,-0.41758823376462495,-0.8667251982800422,-0.8533970384979594,-0.7006419116107226,-0.927412819003286,-0.8614451473964343,-0.9625469443136945,1.6460523630806476,-0.47826586422919715,-0.6582877116196683,-0.3757884095120225,-0.8735467366621366,-0.9991164368929248,-0.8375121108301645,-0.6155458881620262,-0.6282436722569522,-0.7695652535829837,-0.9500966822029567,-0.7991659865347719,-0.9425439329931868,-0.5857904154161495,-0.8189731744479823,-0.45788271335210695,-0.9088906084210485,0.06217546930723069,-0.5884347634607753,0.2068570054144873,-0.8861628911645139,-1.0047018636955622,-0.7664829727842557,-0.9396924299736229,-0.9076413716791302,-0.8849072648505292,-0.7693162720806952,-0.7677248400149648,-0.7896031940166315,-0.892058746226066,-0.7937497191043459,-0.8961255954137817,-0.8197264978125227,-0.8436212649180954,-0.9310166078119231,-1.0481695614206965,-0.7664379194612623
SIDM01159,-0.929912347901881,-0.847403560677917,-0.642273624197624,-0.3409826205829238,-0.8666867688756474,-0.9520685973673635,-0.875233567990366,-0.8978832651703533,-0.7768742390262253,-0.9053176366435152,1.776359035880496,-0.25230000992437834,-0.8909701742525464,0.016493386178176334,0.8109203558291685,-0.9283339003271506,-0.8377930064381247,-0.6960005313257527,-0.6998414023374523,-0.7843321425930414,-1.0107845168191545,-0.7663670682120002,-0.9358211184517584,-0.8756524006929824,-0.8760420894473971,-0.8649675487624165,-0.9014735171542807,0.6615802365255633,-0.6526554984149225,0.5889124697514765,-0.985873473683133,-0.9649848581428287,0.4069844934364002,-0.7821775758660361,-0.9759643721606425,-0.8517754656634247,-0.8323977542108745,-0.8116607005753138,-0.9052061986665382,-0.9781975407020724,-0.6909530876079905,-0.9426589984790061,-0.7936031211208584,-0.2790122385786079,-0.9915966274731776,-1.0601918869797726,-0.8150910859743772
SIDM01183,-0.9182663049026875,-0.7933534071525017,-0.6548137461502522,-0.22028184413694948,-0.8023803660248333,-0.7966014537527043,-0.27140630883957695,-0.8471948056498315,-0.802319824050291,-0.9871204623819144,1.7119339947023107,-0.4761264267112408,-0.8484907283873155,-0.08445511387951547,-0.8713414404216622,-1.0887644354281816,-0.8321304775870405,-0.652614401625048,-0.5880328247411019,-0.6587802915663376,-0.7367773942810464,-0.7967419419500855,-0.9263679633752903,-0.5617460337153721,-0.8408904455087567,-0.4636786325674633,-0.6696764784906934,0.714352633269605,3.3350027932004336,-0.18116439173083976,-0.9047539115606301,-0.8783239222702427,-0.031118653626619808,-0.918067498560819,-0.7468519389298245,-0.8603754242451617,-0.7462414871584379,-0.7714616418739931,-0.8698035640060291,-0.881492234739998,-0.7781876437468684,-0.6671689677666987,-0.8960852755672843,-0.5368567928402121,-0.9015005905416297,-1.1292200999762578,-0.9421015503976857
SIDM00328,-0.9286184128166247,-0.8555277117049316,-0.8039006994596022,-0.5389262060632548,-0.8129069191604114,-0.8854212221611947,1.2046336358423917,-0.882167845528484,-0.7092755348886519,-0.9564669543803609,1.972360490265821,-0.37631012348342097,-0.8530005480455093,1.2114415527950158,-0.5877131865944007,-0.9775933083787284,-0.8083393046330629,-0.6428370151049444,-0.7069703744827002,-0.8897468884731173,-0.9902297152484363,-0.7296746733541232,-0.9765412184764063,-0.6134718489912434,-0.8107767099770709,-0.725577996475699,-0.8597119834449369,0.8742067432392,2.903720862822736,0.4370385652236794,-0.8896463596998907,-0.873847127492827,0.19170770595050923,3.3813275397245763,-0.7629326850273663,2.7881422578823667,-0.7493705133315332,-0.8142527846666684,-0.889066848817336,-0.9428664040176981,-0.7141557897288314,-0.8070873169880379,-0.8607127577839612,-0.12279764189563455,-0.9184440273377505,-0.9549270602263744,-0.7429605811519866
SIDM00389,-0.85455473221467,-0.8015190027349535,-0.7204504328713525,-0.46433598903643936,-0.7643998419518364,-0.7653489916238837,-0.8358424306617498,-0.8457575840752828,-0.8126997610055872,-0.7736563310443867,1.4626024824705417,-0.4720353748905012,-0.8604356495075741,-0.1235370857611541,-0.8730032954289789,-1.0154818010703002,-0.7497643056518353,-0.4459217098009289,-0.6182333221287122,-0.7587325151601445,-0.8844043958936603,-0.7048258261522266,-0.684867283447733,-0.67340564551314,-0.7184256135938508,-0.8384857406966736,-0.6756407993346836,0.24985947702628547,-0.6550936239844509,0.11080580293744503,-0.922627972073171,-0.9173074422233712,0.3070570347675994,-0.8710947349529004,-0.7573814109175034,-0.7666656332430716,-0.7219812450328084,-0.7131674674371355,-0.7805214694783985,-0.903678446720829,-0.6741442047688067,-0.7904097554000664,-0.846926768211691,-0.4437395899376604,-0.8552687047430018,-0.9704594170050325,-0.7520072552091361
SIDM00489,-0.8484716999387173,-0.8256948959197705,-0.8176880205259752,-0.5460319422322635,-0.8588313241198435,-0.8221949055013279,1.2329644407902283,-0.9041634557094773,-0.8258885687015474,-0.9634014378424279,1.9351246921215375,0.8231195306597505,-0.838534526736656,-0.08122763589720397,-0.8640462604868503,-1.0619651415978377,-0.8701466383493522,-0.7286599321309244,-0.6446674251709956,-0.9031983134724577,-1.0133334428683325,-0.701238516243925,-0.8996866586493356,-0.5793912677573377,-0.8787009034092923,-0.6368106378639558,-0.8384437015692261,1.1686437221414745,-0.6900068017758071,0.0300703621042461,-0.7868843255332173,-0.9495496008427873,0.13577730253943218,-0.7951321706683658,-0.9396048860640684,-0.8729158114251405,-0.7758098099905073,-0.8836680460129762,-0.8467916591103689,-0.9293653017077185,-0.619238017776032,-0.8718696182289148,-0.8727986895966349,-0.3983131918776974,-0.9925512671332857,-1.0221878342586723,-0.7380166566862091
SIDM00953,-0.9088065208335643,-0.840782735258585,-0.8016805430252151,-0.6240201368477952,-0.8189462144509095,-0.8206152065922497,-0.5781188455182056,-0.8085860495651948,-0.8785309897535661,-0.8497210354106501,1.5674105990561087,-0.37061761507546265,-0.8560793435880454,-0.19767887506729212,-0.8523418854686249,-0.9970584177660559,-0.8763154528379509,-0.6888086299727593,-0.7382531329590274,-0.8172474749810146,-0.9662786701025508,-0.6068108522331379,-0.9516899810546576,-0.7091899138520689,-0.880463357429946,-0.8274441318442195,-0.9502857948913744,0.3385302600208545,-0.6646261178412156,0.1908495646072189,-0.8735891724224246,-0.9614216949806098,-0.2404671830701275,-0.9418800762059346,-0.8801524523148639,-0.7476401020535342,-0.7992927325699299,-0.7688016579221699,-0.8261502023781333,-0.9117573383652677,-0.8825375792300548,-0.8447376013539272,-0.8624428674917781,-0.6744945509004018,-0.9789342257215893,-1.0897403092237867,-0.7927024789786073
SIDM01245,-0.9029438606637678,-0.7960011817829344,-0.763523090181043,-0.5867631075358192,-0.7769798506727423,-0.8890214992450108,-0.7487003709138061,-0.8350504184731414,-0.7642724886200489,-0.9363560064247323,1.8775578534850763,-0.5005906819673356,-0.895039698636401,0.2318742439367745,-0.6711430964456481,-0.9506227238459808,-0.8107550055880492,-0.6729139312396505,-0.4774398267724232,-0.7807235659712526,-0.9593706120585919,-0.690390190529414,-0.8664703426781761,-0.649134735910503,-0.8362214868779334,-0.8500200973984381,-0.8967291263781402,0.8335507176151229,-0.6516853816177707,0.30163841044171524,-0.8968979282463629,-0.941357068443471,0.5737926605704957,-0.6572066927773152,-0.7911694765246765,-0.8615786270847867,-0.7325604457195091,0.4745799767865981,1.042238388633853,-0.9095081003336486,-0.7037121012740644,-0.8295629595851536,-0.7998891915665708,-0.6953976948052419,-0.9663103294957216,-0.9843729105039951,-0.7620123071014681
SIDM00929,-0.911565322292578,-0.8162000380901462,-0.8340968182128957,-0.6123238144535664,-0.8833629519885485,-0.7105222288476475,-0.28119806545657744,-0.9125525663073973,-0.7717578953000164,-0.9344656737020431,1.874765834516451,-0.532292928161437,-0.809908321040021,0.1777918153151258,-0.7922454978793538,-1.0339261152580286,-0.844777549725831,-0.6976309162097809,-0.790803777423762,-0.8209117644497197,-0.9731300118778955,-0.6542437685391821,-0.9260892562286204,-0.7443683892567763,-0.8433802989170147,-0.8745674963305514,-0.7782237333805483,0.4927421121140411,-0.6833428997869476,0.8091729048370405,-0.8576976648956985,-0.956403501572061,-0.3963995036319038,-0.7537450172727186,-0.9085431626710159,-0.8252731416477707,-0.8179484960512781,-0.8396349544747206,-0.8535507323628426,-0.9632182168926204,-0.8115422780522152,-0.8488370295974192,-0.7357763297960758,-0.7497881119648399,-0.9013304485288235,-1.0291031753756597,-0.8888209965653712
SIDM00732,-0.9605478395296733,-0.8243115421307591,-0.793688823428946,-0.6777787667208662,-0.7877996872984805,-0.9039539073659555,-0.7981223700263556,-0.8698409617578337,-0.8370232396816244,-0.8690380452933212,2.3209119072185307,-0.15117406316026769,-0.917742675961214,-0.306219731700602,-0.7771716802748314,-0.9771833905074955,-0.8283771077320502,-0.6491815671153972,-0.6721437733694503,-0.8474243517278731,-0.9427225881138674,-0.5770460960284982,-0.9178130366175435,-0.8593545792164227,-0.8714928525072196,-0.758704745764277,-0.8520590637852473,0.43801769452131956,-0.48507047200039016,0.3109650692170746,-0.9669237997260076,-0.9710211113592008,-0.4871986352446752,-0.9316118782017667,-0.8866393781873912,-0.8479690111308124,-0.7255783052184609,-0.7755143172576447,-0.9294387650902595,-0.9160683978019214,-0.8003494041664481,-0.8893588544609877,-0.8218244879323787,-0.7218837417182489,-0.9795504815155668,-1.0849996141731821,-0.8320534057180257
