,ALAS1,COX10,ALAS2,ALAD,CPOX,BLVRA,UGT2B28,BLVRB,UROS,HCCS,UGT2A1,GUSB,FTMT,MMAB,FECH,HMOX1,HMOX2,UGT2B11,PPOX,FTH1,UGT2B10,UGT2B7,UROD,UGT2B4,COX15,HMBS,CP,UGT2A3,EARS2,UGT2B17,UGT2B15
SIDM01245,1.176764063279112,-0.47853669847104285,-0.8287366108411767,-0.2756336419487021,0.5442107064899713,0.7167807054106986,-0.763523090181043,-0.5873080673001727,0.7847180394377825,0.9915873202345841,0.4745799767865981,2.445075603641329,-0.9579708598116461,0.13434618178788044,0.40102432773031454,-0.6224409640250776,0.41389946023401736,-0.9506227238459808,0.3038386383965604,2.6383265723011275,-0.8295629595851536,-0.7998891915665708,1.3072843279714574,-0.9663103294957216,0.6178660235158792,1.6090071678830467,-0.7287232594487069,-0.8664703426781761,-0.10328001658386163,-0.9843729105039951,-0.7620123071014681
SIDM00929,1.1892232371558307,-0.4886996371247819,-0.8306227884023583,0.11740459635665747,0.5984455950894441,1.7026101948401042,-0.8340968182128957,2.5131519403841818,1.0050512192863785,1.1824532316164522,-0.8396349544747206,2.525258572352181,-0.8999032964832288,0.3400757259494728,0.2223399097200782,0.5005054752730693,0.5059785995104705,-1.0339261152580286,0.19675593383604434,1.922829100614599,-0.8488370295974192,-0.7357763297960758,1.8764992443684898,-0.9013304485288235,0.24189619182500036,1.2766818559709434,-0.7415423862939169,-0.9260892562286204,-0.37172944025508803,-1.0291031753756597,-0.8888209965653712
SIDM00732,1.4141167727506563,-0.5554560846837602,-0.8194223462911451,-0.03980997462038017,0.42687258802613426,2.011124080181688,-0.793688823428946,2.259263773608635,1.1301243812500825,1.161195084010136,-0.7755143172576447,1.8402246939138835,-0.9229888596404845,0.501044545907747,-0.36380543095138407,0.13951648145429937,0.5574786852977,-0.9771833905074955,0.2968868516664506,2.495845458681779,-0.8893588544609877,-0.8218244879323787,1.3637462727732996,-0.9795504815155668,0.38444911244531543,1.6504504029290608,-0.8323890368204284,-0.9178130366175435,-0.053340666767523255,-1.0849996141731821,-0.8320534057180257
SIDM01047,1.8524253144652654,-0.48714279994550946,-0.8523314286343966,-0.10618770516349779,0.7516346776657628,0.16961189026091972,-0.7485953373127086,1.5343503360344664,0.8515194268186904,0.2496594823664047,-0.8474800090886463,2.483008105435646,-0.8609253356426115,0.11081025054921734,-0.03539064627392058,-0.6524049186146105,0.3490936897562612,-1.0091966819992382,0.3310466960270579,2.020039771638995,-0.6702858111074075,-0.9308366926276163,1.0389997210213393,-0.9796283796203388,0.4308088558273482,0.9417749043246557,-0.8688646411888568,-0.907443761649863,-0.02048602011893645,-1.0698071097326978,-0.6988598625892481
SIDM01229,0.5399610499094092,-0.5098597785886796,-0.7849765872186207,-0.23498926610571105,0.045483873420493794,1.7725267325402028,-0.7105603805010793,0.30574006795510345,0.9113638102090721,0.3926146829080174,-0.7258309156060789,2.2051619062629926,-0.9672547854516577,0.6802520489150296,-0.16622934886960655,-0.6580591661619742,0.4204599887961021,-0.9362254515508831,0.5509706921707476,1.6752579675434247,-0.866398291426459,-0.7452130118745758,0.8792666189742235,-1.0212423387360083,0.6268818284942356,1.0441906430814822,-0.7794350367273934,-0.8873260699224234,0.009566973865560666,-1.0904800381061177,-0.7813026494584073
SIDM00540,0.9867237426319244,-0.4389795497433138,-0.8083005945986355,0.04453789535530887,-0.2783245350830948,1.9438622347383525,-0.8452821336796812,1.7877073193024606,0.8777229033419598,1.269589574005195,-0.8750744126102403,1.4521481301198873,-0.8257094946178157,0.033494460247072186,-0.1432203531654544,-0.42732874380482505,1.1380084485424433,-0.96514095008353,0.23269473196882148,2.6709866503989312,-0.9140046018348437,-0.8860278477989034,0.9626807520174079,-1.008822221881231,0.33100067637032815,1.2467107777455677,-0.9402450165563058,-0.9137705763891872,0.18161385520995157,-1.0354552962101693,-0.8255341529099091
SIDM00264,1.2816561914615618,-0.5633803588881734,-0.8952891013697477,-0.27222031778470096,0.04113816352161155,2.1282029831481872,-0.8139584767666076,2.0280620927810578,1.3470272526396907,0.6459699311758257,-0.8805532260285149,2.2500249187007557,-0.9262413708942245,0.09353263783733763,0.3419141805704174,0.7136595525870247,0.32174359290163596,-1.005822851400533,0.5897288711680175,2.887547889598146,-0.8669467989297713,-0.8717019374379039,1.2866238459333306,-1.0051074930978785,0.5300498422766649,1.6188405297401722,-0.8479094260567229,-0.9266974600208167,0.06443118008061395,-1.0534615325646657,-0.8416108681877243
SIDM00842,1.532898743180804,-0.225373681943909,-0.8690060941764037,-0.05899536405984873,0.0451071647676277,1.732569382659652,-0.8202742688033019,1.028386171267732,0.8828949366457707,0.937273478747739,-0.7959277912159369,2.0074522336066547,-0.728609213215538,1.3591243660792254,-0.05524513288839524,-0.5993303931939651,1.0887680971569236,-0.9132452956156495,0.7701567630682375,0.9930724598979407,-0.8990060592649131,-0.9029784562866642,1.1315139680159467,-0.9540183735734281,0.5356645368341297,1.5658487843134232,-0.9047916880715126,-0.573746057440844,0.6643385475239553,-1.047082499862417,-0.8669389104338058
SIDM00923,0.9545500366962841,-0.38456271060536135,-0.8518559916081392,-0.04935294735538559,-0.0750241555258983,1.1427863064819987,-0.845171012346662,2.047860314793381,0.530141124996296,1.4251918834915622,-0.8303788512180016,2.064127391866283,-0.7713246054350329,0.543750386778063,-0.03624879577437174,0.34636849212928755,0.6399489823136563,-1.034736831689716,0.1660871676179194,3.328104298305644,-0.9068603260521045,-0.9294715750748054,1.4085305192059605,-0.9302428100453413,0.35412190573933905,1.3895571747990896,-0.820854808434754,-0.9015957135090973,-0.23413241451850142,-1.0837582272298811,-0.697492306334829
SIDM00120,1.4928451479474063,-0.4982603997256989,-0.8802455155684996,-0.009918651419980853,0.1391559395233612,2.066653383210637,-0.8117803536316386,1.8992537788456179,1.1999102983977468,1.1377872647977627,-0.7832880585566739,2.183397943071581,-0.8199322441178284,0.3757683844283775,0.3559134020367016,0.7566897180824927,1.0913318137357395,-0.9275250631090888,0.5273692883037572,2.4953181108265454,-0.8626434235684527,-0.91255360353544,1.2428574525974818,-0.9830824579561819,0.8817010358570437,1.965427918966674,-0.8055352063870742,-0.9011670869844254,0.2776866568250146,-1.099831337206274,-0.8079720082413696
SIDM00900,1.1695060705462734,-0.5016163136407067,-0.8697828103933306,0.13936036391355205,1.4569899162491808,1.936830796525123,-0.8607555607152021,1.330305340479238,1.3297380538446513,1.3519648506233959,-0.8675594048658601,2.5120003759455973,-0.9587779133153637,0.8456174873082377,0.15578032167536995,-0.35990401805301586,0.5588091218668974,-1.0212901065639723,0.2859074812778762,1.85716125402274,-0.9032648217155047,-0.8296857257792437,1.1289111219109005,-1.021936085497789,0.6463860886875006,1.5797232186964765,-0.7852182119192652,-0.9780270239168434,-0.045817610475608575,0.6032984418014635,-0.6489180082600094
SIDM00962,1.468318378171983,-0.34702035600626635,-0.8041150404090185,-0.2582109433712193,0.5850129311927155,-0.28355779959670807,-0.888394558612763,1.2806939843147267,0.8154645074851471,0.8230964377037007,-0.7647351120178102,2.322921468035691,-0.9409040814328922,0.5223424511929146,-0.16308215399467707,-0.5827907367739438,0.5133159283037909,-0.980018930520002,0.5565141184410941,1.2678215161447994,-0.8489891686488575,-0.7570583410413092,1.2709223861441177,-0.9343714298425865,0.6900017316117629,1.3271766191380259,-0.7649376940610864,-0.8942630765306825,0.1152409335693033,-1.0336053768673428,-0.6190450079555614
SIDM00889,1.661728888934986,-0.35989073633222907,-0.8180917874872281,-0.2688449143750197,0.718609410210529,1.8904367476516497,-0.7875093005190369,0.9862322133897637,0.7505649342672838,1.4545491428577708,-0.8080049292508704,2.0488857403929805,-0.7251061936760888,0.266534142780174,0.7750777806968017,-0.11361535102989442,0.8770297502248466,-1.0669066161501124,0.2911340120619025,1.8455710350706767,-0.8517997684286603,-0.36583154859934863,1.4257968699164771,-0.9221023336312992,0.6798426931797352,1.9002387784875436,-0.8367599909260391,-0.8762450014053783,0.30156878861368547,-1.0228648071254014,-0.8245527039273782
SIDM00864,1.2248635115909976,-0.5037187643965461,-0.8787986944393742,-0.309561827127973,0.5550375965840157,1.9553746030684258,-0.7502250365247544,1.7437958130848474,1.0184225359545027,1.0378925549855627,-0.8152527850037679,2.1129922910313623,-0.9800605198380709,0.6826691612540307,-0.2296903842075898,-0.43961230876624435,0.3499820170409755,-1.06446500892785,0.26768762138023083,2.886200497032337,-0.9184171273597549,-0.9871940655581766,1.1489275334413278,-1.0011987801526963,0.4256569851868589,0.8334289115955763,-0.8279448659752636,-0.9367587204365762,-0.17044536119168052,-1.0361452088616292,-0.7099325715980029
SIDM00233,1.7549646346684433,-0.2235215398499686,-0.8203516043098854,0.06523676878140555,0.49995005235394024,1.5357183441466122,-0.8145796978769277,2.0278906258553775,1.2809629535513658,0.8310499035426556,-0.7706564919045988,2.180226690474265,-0.9805128592312162,0.29132081285621486,0.16310506054895374,-0.4552819288694356,0.5446762340542147,-0.982196063777401,0.6615258131425589,1.047228795507975,-0.7654301496906871,-0.867449663547522,1.255255712359167,-0.9620919145265692,0.6177027463661606,1.564023596845066,-0.8225372836864215,-0.8925733017893605,-0.015392775242578309,-1.0948339373441158,-0.8320119179334814
SIDM01233,1.5290830124035535,-0.5425188146625373,-0.897458616307748,0.554466661267503,0.28104342769813945,1.2986204176351488,-0.8088116268607127,2.1841668987985683,0.8782929374164211,1.123991697674317,-0.8674458774115975,2.241163765042151,-0.7246196813524148,0.6207716107111777,-0.2971628856130483,0.6058732120478725,0.32910573774124013,-0.9060581259244248,0.38296279627748486,1.965952002090737,0.4009625796438566,0.25976897223797873,0.847536830370994,-0.9162986281661772,0.5208992125283515,1.8311130507135747,-0.814627698100199,0.6886563230879191,-0.07105816200337588,-0.9364321828011551,-0.2697601743225461
SIDM00964,1.0457361997684156,-0.49227580448387903,-0.8420157382992417,-0.0998561755829323,0.2860769190194493,1.3438918176347319,-0.74625907644646,1.5494388733565732,0.7728899008626838,1.349488950649745,-0.8555319638934599,2.3575669825144945,-0.8294466971639393,0.639317787727607,0.16867630011509455,-0.5738459357298191,0.694744560975016,-1.0074103634905396,0.18392655543165842,3.359569780004508,-0.8384479191531098,-0.7805100630116673,1.111091309882626,-0.9658968046466018,0.4762658512126548,1.1562573926816428,-0.882148775714404,-0.9770759616580865,0.05802310480066439,-1.0590915481845995,-0.8045056652989093
SIDM00196,1.2623574917922857,-0.4880367266320289,-0.8739872949405576,-0.13551799824790478,0.14418349599318908,2.076376641581857,-0.8064132100774808,0.8695001512467894,1.1088177674931967,1.4052829455361036,-0.8807084704875042,2.396771499099233,-0.918052463712868,1.0596233900889007,0.6149972072980439,-0.5296061245760779,0.3603187802819096,-1.0827353413091203,0.4094706912997388,2.001427219430772,-0.8280894268343458,-0.9393835520130703,1.1292790147892129,-1.0060387553615004,0.527296391166257,1.4437940543122088,-0.8921874320640183,-0.8992942670899928,0.22682972972908158,-1.046597673780301,-0.710778351634421
SIDM00287,0.8798904981533903,-0.5056719017296177,-0.8653833840493913,0.36765866397068436,-0.02499082488615479,0.18829444591033262,-0.8059234041802177,1.1857049373775213,1.2460436785210465,0.836495965480921,-0.7586238676800523,2.349019272463094,-0.8195432015619133,0.7050976079937743,1.335010268349295,-0.13079249002473212,0.2658145098595348,-0.9192478842743134,0.8579903550921731,1.5183899777174832,-0.8618967948854113,-0.7472918061723348,1.0106592329532347,-0.9828317006394012,0.5925343677347538,1.665266150588558,-0.8568374277182376,-0.8346856952292215,-0.25494330994108594,-1.0854122493811622,-0.7794815968449721
SIDM00501,1.2567408003470597,0.04581115930139737,-0.9044375333277549,-0.21374150623414798,0.42731283021669286,2.0855032100879036,-0.7758795681878695,1.0831727747178859,1.182001713826203,1.6174596420902327,-0.7336018966415555,2.0333508891030645,-0.9268272022758529,0.7458910603063232,-0.2669693942351364,-0.5737405390548226,0.9725796999714541,-1.02093211982552,0.03957844331601682,2.2518138729981945,-0.7924801894771656,-0.830910701181697,1.0392519494972399,-0.9451872426620214,0.7954365070598338,1.6374979933205949,-0.8220921852993541,-0.9487511557032012,0.2939254573105928,-0.9894034544242494,-0.8872866992236002
SIDM01237,0.8773241016539353,-0.2181401826066438,-0.8084905597073816,0.34605502046392,0.10187002115837349,1.9617288472311118,-0.6843601850426496,1.3229783444050498,0.8316434453197395,1.0156302830744908,-0.7856962931814391,1.5823160802829832,-0.8344651476084152,0.4741542788568253,-0.20610937745188987,-0.11514022979039117,0.8915537862577151,-0.8237122586705001,-0.24685586823591654,1.685787447429761,2.0030394199483914,2.0525959884238327,1.3820283272054088,-0.7435276192957567,0.7170235247148558,1.4181952040575991,0.7323335039277775,1.3939233690551445,0.5107154195154451,-1.0119213500231377,-0.6092041807699933
SIDM01228,1.1704129364161089,-0.435670098179143,-0.910841131460291,-0.10998362927631095,0.08502359091899907,2.0903588384104963,-0.8283501423300446,1.3030608987762398,1.3494046640101074,1.0593714703008474,-0.7884967632625666,2.182411896442025,-0.9045524818581361,0.5906849834020266,0.5189901536965634,-0.308898786654268,0.627819424274303,-1.008520628413211,0.26333628996729636,2.061306689711729,-0.8663027481651251,0.320937930509951,1.4088823809583704,-0.9551532455007503,0.5514053905457822,1.6398684578172449,-0.8202440821790875,-0.860287691629269,0.22609042883999922,-1.0177536624526098,-0.753377962338402
SIDM00935,1.4345647003991466,-0.4464976784239591,-0.9181191803182662,0.2804202237208391,-0.09677009184482635,1.6770844286278872,-0.817882880382808,2.407767676445202,0.6673922711647967,0.8569313935072687,-0.9043511526221808,1.930825273325788,-0.9137024739063326,0.5300028960160803,0.22747371422315296,0.141693395329192,0.3817605828531605,-1.0559186610903128,-0.17853339337329266,3.0609382242496856,-0.9261260552381706,-0.8345348435143479,1.00724461748159,-0.9103962213523925,0.43007382621787404,0.9469782592077504,-0.18436100649377726,-0.953520220553127,-0.04588687961553478,-1.0519675407108946,-0.8477262114401694
SIDM00954,1.1331960221369606,-0.3855640885129004,-0.8861441980277557,0.14754826310553687,0.22987018165037165,1.3533876159846954,-0.7777777978516973,0.5249861019326958,0.8385396489143929,0.7243304582038894,-0.8090254917506234,2.3900180076607556,-0.8725447467613276,0.5660377236604999,0.6757286178852604,-0.4048432257055112,0.6866556036337301,-1.0189309233838695,0.7024718692727864,1.6269993810728727,-0.8123563988001411,-0.9193526259529762,0.8351413248847441,-0.9361245109826516,0.38848175064131923,1.4239378901551607,-0.8618263996761621,-0.8790211591946483,0.09414288257105177,-1.0281401554337941,-0.8049858731721177
SIDM00951,1.2454580546934162,-0.34458609094129034,-0.8072088502962549,0.22210204284727172,1.3947098530499964,1.3762659307114227,-0.7429744414112017,0.6648971797795414,0.8591172206971102,0.8643743758716101,-0.7697675894975224,2.2411088038561284,-0.7252623305594614,1.0572595574950103,0.2555657649903264,-0.569363204966048,0.4856814406889172,-1.014101158859643,0.2896924336825025,1.973618208069266,-0.784807133134935,-0.8761139606319032,1.3608487918621113,-0.9761139968421603,0.4505262056997712,1.4900226491674322,-0.7315566379387111,-0.8833721723156401,0.0356509295269978,-1.028221543458992,-0.7226493965664292
SIDM00948,1.2694070428436741,-0.11090646158257415,-0.8129992440847987,0.06046700988122683,0.14310820340931743,-0.3091212645888037,-0.7404334085911571,1.201505952121158,0.5732962542802637,1.3399121517459018,-0.8306141681256417,2.303878700431277,-0.7984776827089716,0.4845291312527329,0.5120767279036791,-0.293171382802189,0.3901128361793102,-0.9370637516120626,0.5123634918718867,1.0046205622634157,-0.7607555264686179,-0.9027244361821174,0.7468380441063062,-0.9355313977490667,0.7038076563602835,1.7760109671538207,-0.8507237621700273,-0.9026279079081703,-0.023755340558383936,-1.0152815921332279,-0.5874090564783125
SIDM00203,1.401097785773021,-0.3665707085503994,-0.8356501423351138,-0.23926057779012574,0.09526949473672612,1.8599065764169873,-0.8438241974070718,1.0431568640266216,1.1362291813110745,1.1581601853514043,-0.8278224220676117,1.8458901991526715,-0.7936851568998066,1.046161617363752,0.4182263870811575,-0.4923612584639087,0.5124206994844548,-0.9897503088880271,0.41937004158120894,2.574734811792687,-0.8441147222205978,-0.8955250988974178,1.2389464092721711,-0.9659540458031494,0.40532428099859064,1.684259071878539,-0.8925089566985757,-0.9386934500877842,0.40116790383012557,-0.9902316500083521,-0.8334225737151437
SIDM00896,1.459760869386428,-0.07564327356537187,-0.7448647359950108,0.22705958253492492,0.4362188904054656,1.631700445434166,-0.7565432895472926,0.7800921710506132,1.0575556603100413,0.9853111599050022,-0.7566581377447469,2.4491617012017817,-0.8333775415444168,0.7617695831371449,0.018559281615293688,-0.5930297780473582,0.3562850363775298,-1.0096417362564094,0.5760827272850677,0.9761736552755717,-0.76873849886682,-0.8267328253888501,1.5540680108333602,-0.9130283951135657,0.8210367993585285,1.4229268205691437,-0.8218582832585547,-0.8972267850325691,0.37591575131503885,-0.7056168819728241,-0.6334046180006355
