,SRD5A3,AKR1C4,CYP3A5,HSD3B2,UGT2B28,HSD3B1,COMT,SULT2B1,CYP3A4,CYP7A1,CYP11A1,AKR1C3,HSD11B2,SULT1E1,HSD11B1,HSD17B2,HSD17B3,HSD17B1,CYP19A1,CYP17A1,CYP11B2,CYP11B1,UGT2B11,UGT2A3,CYP3A7,HSD17B8,AKR1C2,AKR1C1,CYP1A1,CYP1B1,STS,UGT2A1,SRD5A2,SRD5A1,CYP3A43,CYP7B1,AKR1D1,HSD17B12,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00971,1.3015515863542417,-0.6306652421833657,-0.8120484591313216,-0.9057561976885388,-0.6641290336465365,-0.7644692120043626,1.8869448962399222,-0.27099213272411,-0.7671690506511963,-0.9049805855949652,-0.8616138507877826,-0.16222881272935086,-0.6798560240080452,-0.8689409989958492,-0.8087135711020116,-0.9271239975365076,-1.0528177863218549,-0.3671882918810038,-0.7841826671296203,-0.8979762603610897,-0.8256912618517359,-0.8598619567012005,-0.9727869198095025,-0.8716296672013409,-0.8211615326241659,-0.8413928630597023,-0.853866877755145,-0.7391266368653907,-0.8771714141009753,1.1192241464918395,-0.6983140717994796,-0.8381412930678196,-0.7202464904939249,0.47664490474132676,-0.9655570893000086,-0.8732051592912975,-0.9087122037983474,1.18959999994339,-0.735949157197587,-0.7572522202213073,-0.9341612899469337,0.2785383789182038,-0.09204212926366537
SIDM00251,0.9087318595791654,-0.6790052705850983,-0.4498629285094295,-0.8561182471995414,-0.655812126392744,-0.8462594244973073,0.9003540612200074,-0.8376029941030432,-0.8314447188590277,-0.9408618869066119,-0.876330921673527,0.7908470306277753,-0.30834355041066935,-0.4840060839966114,-0.8004495446945493,-0.9582769937997004,-0.8722186850358069,-0.02019195366549531,-0.7627976182225947,-0.8587275079474064,-0.8638829453588223,-0.8805741743713399,-0.9964669260935511,-0.8695742318736424,-0.837197390687329,1.2444269440884586,0.7395283875172887,0.43449020172199687,-0.7631003860148042,-0.7981477899652806,-0.6441161886037934,-0.779149108862179,-0.706105959530017,0.46784145710738345,-0.9583136996743269,-0.8942938632855105,-0.8696603074485028,1.520254646953155,-0.815803410171937,-0.930505544738664,-1.0042448765191183,-1.0945221099313065,-0.8599833129141911
SIDM00412,0.08650786097047011,-0.8183120929134018,-0.7455422587758829,-0.7710539852744881,-0.7904580456366377,-0.8006412494047671,0.6580135359701093,-0.8669734933775112,-0.7323321901941794,-0.977448375974611,-0.8460890483409302,-0.1606431966651892,-0.7815034427716034,-0.8805247355769545,-0.7893163065467899,-0.8876489788768244,-0.9298746283421809,-0.5306330780201804,-0.8310386619249506,-0.9224140829562302,-0.7615112092512272,-0.7881324735387031,-0.9333268196948749,-0.8851259755255114,-0.8509191346650539,1.5025021252876585,-0.8699684242695892,-0.788575332056235,-0.9088650779866182,-0.9931336672228708,0.3588833994123947,-0.8115830562058077,-0.6067404399209686,-0.5123425729605714,-0.9582001784991069,-0.7962059199539205,-0.8838326469495144,1.2655930508606912,-0.8150319764333815,-0.8484013184195167,-0.9339363232341741,-1.0799352220298348,-0.8138386696763644
SIDM00023,0.39816718674874507,-0.7272601965141058,-0.8214528327345128,-0.9633279334106628,-0.7849364631430021,-0.8144722498181096,1.5326155492416658,-0.6702365805293723,-0.768789619397317,-0.9084189734819104,-0.8915130189295841,2.3807354960077904,-0.559635698505453,-0.43338879054788354,-0.851017140803606,-0.9081274149311133,-0.31982677276119453,0.23505374122256445,-0.8784093680185371,-0.8659491256810553,-0.8667805931685499,-0.8701751081105297,-1.041639478669929,-0.9376608983842009,-0.8830006050929795,1.355816951651827,2.1278381882870194,2.3846457307714424,-0.5208840388298062,0.4563878302755499,-0.7941961883939207,-0.802755777396387,-0.765637407009231,1.0866683207408399,-0.9367869094797212,-0.9908420868092492,-0.9604641412143282,1.0740543018316395,-0.9697974277371361,-0.9228930967508313,-0.9841492967724618,-1.062109912446328,-0.8301098107078658
SIDM01198,0.3114227068031211,-0.9000992856740975,-0.8112624225989318,-0.7851672342635289,-0.7154026804256415,-0.7539695133597267,1.3342876644813997,-0.907442978345773,-0.7663461806057706,-0.9006293218308858,-0.8442015249055148,0.38613037627709423,-0.6283866414503969,-0.7968371440887365,-0.7778899443721836,-0.8347409806944114,-0.9099579877037304,-0.21692679580576127,-0.7886520815082613,-0.9918158319420105,-0.8072054844230246,-0.8350946176555036,-0.884061012154751,-0.8609794432161075,-0.7909150686964553,0.9084257128020563,-1.0021712099440798,-0.7391142587594566,-0.8838340526276552,-0.46549822196855956,0.5850997759442753,-0.8266540650152642,-0.6599529162270747,0.43929020976483935,-0.9729978056321528,-0.8325873005023235,-0.8018378373105955,0.8971192347059065,-0.7013591300104098,-0.7245901596370921,-1.0134150035638325,-1.0536140045808238,-0.7682354086808029
SIDM00441,0.6737959821164977,-0.7562556940322139,-0.827155089409822,-0.8444771017839491,-0.6981641862138278,-0.7226248577118174,1.6845456577262592,-0.7900618613528497,-0.7350297338753206,-0.9635845640751268,-0.7941801797738025,-0.6517045035081563,-0.7728533816825548,-0.888089700507278,-0.7971806518178224,-0.8746411873315625,-0.9277862177068197,-0.5713806904962649,-0.8504961671839814,-1.0018819654451208,-0.8813926598970722,-0.726040259224774,-1.0348291577327244,-0.900431046372636,-0.8393671643705423,1.070563714195348,-0.48831172929807504,-0.7498282038382478,-0.7919487613646508,1.0231390830737253,-0.46601517416626675,-0.7786595333256439,-0.6343088406335051,-0.5457686672258143,-0.8800070426985068,-0.7811385165304514,-0.8031821794287577,1.2649470518050325,-0.7857586442825085,-0.8107581315543507,-0.9625191823475174,-1.0185578648478837,-0.8112867705298764
SIDM00388,0.7613158279083031,-0.838314442392613,-0.7546947688103561,-0.8317612962552405,-0.6317228612560384,-0.7321564397782048,1.3121293368764346,-0.9742198149960872,-0.834680664417363,-0.8653185698915264,-0.8060022608921534,-0.3920024970723144,-0.6509017997460061,-0.8303033263242424,-0.792610398227259,-0.6407075249889623,-0.9392190897329996,-0.5515574706700923,-0.7784802718617121,-0.8670319472769692,-0.7863333447634073,-0.7425851476343115,-0.9659832844730496,-0.875511879981552,-0.7666426147386088,2.009834678302066,-1.0687753674642537,-0.7912443185981838,-0.8368091940155635,-0.6699335398507209,-0.4139594648738598,-0.7789800286793669,-0.5451671161926842,0.20030304508815028,-0.8759047716588971,-0.9201206114975211,-0.8851737050485797,0.9679665948186315,-0.8212594119075326,-0.8403048720270914,-0.8995915429003486,-1.0582638386841967,-0.5883582591319261
SIDM00417,0.8484099781414225,-0.7552506958729731,-0.6860062657647987,-0.917652133011813,-0.8238874304818037,-0.6081730598407917,0.3500302183297894,-0.8552628080657725,-0.7828627995146182,-0.9626228544551153,-0.7667335099392651,-0.30929035486858153,-0.8628416103225678,-0.8636580094913117,-0.7577958994789501,-0.9705813566111571,-0.8033924784999922,-0.4678613916411185,-0.8087230219213449,-0.8638378174608092,-0.8656786030122706,-0.9020284519195503,-1.0486612848423356,-0.9182566379750174,-0.8477519553174462,1.4631305395491279,-0.85522207686619,-0.7932755350664121,-0.860372543361384,-0.8045106739542932,-0.782242161227659,-0.6464489341931426,-0.7092594388074471,-0.3481398459387303,-1.0178038450455242,-0.942713852477277,-0.8550100743444483,1.2277234349059674,-0.7207832822790197,-0.8609972980023675,-0.8452770081041043,-1.0749477079020429,-0.688660970675352
SIDM00416,-0.6491972365862132,-0.8613224371767276,-0.746846949640503,-0.8359306877919613,-0.8051502297455317,-0.7790515384060627,1.2391931854197407,-0.9501036910183464,-0.6835182793982716,-0.8714107218806797,-0.727847924318635,-0.6199403743912271,-0.6621103294811128,-0.8751537957434007,-0.7796795837771989,-0.7765342933316837,-0.9662156698716962,-0.5177436677810351,-0.8552545155234165,-0.8549627782159479,-0.8680789916189097,-0.7316209179911484,-1.0278877761469836,-0.881993417530645,-0.7921792797975488,1.4339626594412025,-0.9248925667820783,-0.762048938712764,-0.5702349269543977,-0.7065688508295681,-0.3702303345665286,-0.7651018209426987,-0.522754293937657,-0.45183776349039684,-0.9727844691785205,-1.0027725009488109,-0.9177830339780427,1.48920193948857,-0.8860360742878322,-0.85892415176978,-0.9235408624164071,-0.5461654026230074,-0.4556456576629277
SIDM00974,1.6040949920164027,-0.8103571628369893,-0.7922216776209825,-0.8948032431763597,-0.7193131391481863,-0.7389949481029897,1.670909425101709,-0.912921870941578,-0.7893956981801739,-0.9101671197578926,-0.88627291261015,-0.44953349788290875,-0.7074141447593051,-0.8982546221548755,-0.798473640816403,-0.8691759761526184,-0.8245964040172503,-0.5926848519415288,-0.8179082719233572,-0.939065964037237,-0.8292531155235474,-0.8975289531297097,-0.8038239840571907,-0.9184426821843414,-0.8468429105041798,1.0736535881712088,-0.846526370748547,-0.5814492765544502,-0.7836367089733629,-0.7847103432514361,-0.6044626111344809,-0.7896609812939658,-0.6186942238683332,-0.20890886572242243,-0.9110649454111319,-0.02786731448634588,-0.9144296255671946,1.2067154151106547,-0.8494959118360056,0.0251056443951195,-0.9421673658915347,-1.1373374224277124,-0.6278354273476427
SIDM00833,0.9784514226420841,-0.7469512692631823,-0.6118768797089192,-0.8740645912487807,-0.6482444620088178,-0.878145909929241,1.8730797955201879,-0.25012323253834773,-0.8129057876557727,-0.9271912277332346,-0.8681618155885483,0.41349086419727954,0.3732038946628816,-0.8274696759452467,-0.8588917895315026,1.1700742065650722,-0.8317561632228342,-0.6022661946425658,-0.8634374046667415,-0.9301385580484288,-0.9104710808384734,-0.8916094450615348,-1.1256250272021817,-0.9813132881838842,-0.274079709717394,1.4636343283619058,-0.9272145555841602,0.2556013380042521,-0.18600150870306456,-0.7255829863792755,-0.8321401499132768,-0.7619889500275914,-0.7517974963712393,-0.32446796058554644,-0.8761131307199046,-1.0003053510691795,-1.0796777024579343,1.1411844941794937,-0.8741976628245459,-0.8655624759650589,-1.0131244044684604,-0.9441033739594417,-0.5291085585177863
SIDM00562,1.6831252949544664,-0.6547037625514543,-0.7569612336913439,-0.8818265578698457,-0.6346565195076097,-0.8381289989925823,1.8462474957103996,-0.7894608147102661,-0.8239798076430188,-0.9175330553530626,-0.8678511615742285,-0.3001512328975154,-0.4343855381309771,-0.8310147516214282,-0.823155125889766,-0.9384734581147418,-0.863468027827652,-0.12841837409204127,-0.7638783101756168,-0.9368314945906676,-0.83556165755478,-0.8085850894407318,-0.9466871123855065,-0.8497774960557961,-0.7732870071233736,1.7280591670051955,-0.8900080499596715,-0.6693577933413658,-0.8268181351737649,-0.17945485132127353,-0.7778843463930959,-0.7742570635404703,-0.6554266995113535,0.8415150229733496,-0.8988821764629928,-0.9118004630709768,-0.9856239248563932,1.3022089245456174,-0.7957991426825809,-0.7684582708757343,-0.8449591848462672,-1.0397463117862196,-0.8047817309406431
SIDM01102,0.328736419490554,-0.7594276474495603,-0.7445212609368296,-0.8548741586169306,-0.7240803440427833,-0.8257569882795283,1.3867882232513151,-0.8764537480673874,-0.7311102581582796,-0.9223045982268052,-0.8109735356250102,1.9870602310821064,-0.855291774835303,-0.9173815796407379,-0.4266847217801001,-0.8856366776339627,-0.8291631839251985,-0.42390600095608744,-0.8037939699092053,-0.9837351579174516,-0.757910134859358,-0.8457719529340255,-1.0643313330561193,-0.8757424496633062,-0.8282315423878092,-0.5221689794768822,-0.6936556751673381,0.10718889449812664,-0.8474816275883492,-0.6412299628594347,-0.248407799397359,-0.8416111515763172,-0.7191757588377795,-0.024443289283814784,-0.9103920403481928,-0.7041202827654182,-0.7757450981178992,0.9095013231319782,-0.7684924597130951,-0.9479699886964027,-0.9925580810019828,-1.0449835059825645,-0.8063015004994994
SIDM00418,0.6859260620139334,-0.853447002344469,-0.8571997463995359,-0.9561903922709002,-0.6441811710061736,-0.8084005947461335,1.9336496972030743,-0.8762546269809999,-0.8837478596868651,-0.9573148255219338,-0.9630178251593442,1.7136411226841883,-0.7061039326147719,-0.9578781942326071,-0.7989618257759095,-0.9779031737500068,-0.9249038881146606,0.33125751576068724,-0.8750451395173249,-1.0172914311684151,-0.9060879859305462,-0.9186217901626862,-1.0560250993781968,-1.0354594279184814,-0.8412141153808976,0.7994914623543323,-0.5576912142753493,0.24915609286541765,-0.8357143366334623,1.475777685700737,-0.3940430145961688,-0.7016826211782297,-0.5882797098379409,-0.2945502450749951,-0.9330191019376521,-0.9536638161090156,-0.805790096762679,1.1439035728540086,-0.8370453027888276,-0.8494852729908481,-0.9984969321570976,-1.0538345242024219,-0.821068155321524
SIDM00841,0.4516461325244102,-0.310843837110069,-0.5596443496879586,-0.7807667883591859,-0.6762963516054796,-0.7769284992776393,1.368934173340739,-0.7236689387965405,-0.817992114433637,-0.9124870161357866,-0.9352141100653852,2.058033228707414,-0.05800761441689661,-0.8502923459214972,-0.7671726919671619,-0.879614624661422,-0.6366342888875985,1.0640717485642741,-0.8321123554942325,-0.5644874356877481,-0.8367519868929492,-0.9123281390098198,-1.0433996142747402,-0.90778876928411,-0.7984843441073336,1.5586586555769368,0.2323089061995499,-0.4462526627119052,-0.8925384635826615,-0.7238020013195728,-0.7564753177543542,-0.8114280446473208,-0.68942743165249,-0.03453471325743599,-0.8513467233051565,-0.9944037414155306,-0.882526201392177,1.393976091140864,-0.7174002501329156,-0.8799748439630438,-1.0340359661866838,-1.0271849423451669,-0.4802021804288336
SIDM00260,0.2854693927549075,-0.8034921086987147,-0.09431133347970933,-0.8385728211620903,-0.7227314978712059,-0.8041538284329273,1.76569298657857,-0.7536712093237026,-0.8715139014240434,-0.9079189203607958,-0.7835275727089377,1.7359851554929198,-0.8442228820902857,-0.841398088519161,-0.8496652159306243,-0.9531408919447427,-0.813194411442893,0.7519182601039731,-0.7598391585569333,-0.8353953247832477,-0.8494634998616085,-0.8436391681978446,-1.0954604619022659,-0.9256832026043235,-0.8456313037706689,-0.6978057716686409,-0.5300330748659766,-0.6165385336442591,0.0966796100945653,-0.6530443456751867,0.2971174385745311,-0.8161061484920668,-0.6036176360366284,-0.37560264235845403,-0.9008335362512424,-0.91475517363851,-0.925529254381477,1.064629550263645,-0.9000250841787754,-0.8140400868056317,-0.9678388904811086,-0.9911323654275456,-0.7041773777231868
SIDM00111,0.439424854119206,-0.8124682523616245,-0.8553300586638769,-0.8727721944422561,-0.799117795155305,-0.7723149792162671,1.2898747344012256,-0.8682322081041536,-0.8299498494538603,-0.8808890904554812,-0.8358445957033477,1.0212690925636294,-0.7220813866735013,-0.8960694437573765,-0.7972656685257136,-0.976662635825993,-0.9180048774054891,-0.6588404718016747,-0.814764392189865,-0.9920168032275837,-0.7357789342799456,-0.8316240132504092,-0.9097327530980839,-0.9106316062700331,-0.8574722693466565,-0.8286251858682105,-0.8788011020207982,-0.7390457894608327,-0.9014991234398783,-0.6505279748964888,-0.7127575492491612,-0.6487763217056786,-0.6379398971017352,-0.10156314612115236,-0.9269526855090344,-0.8466286793488045,-0.9311007891585725,1.4283459316540013,-0.7342591479347532,-0.8850406425968471,-0.9286354256436232,-1.0216420613249826,-0.8096105387400684
SIDM01179,0.47115204690903445,-0.8151544677062309,1.2198359825256644,-0.8685426761614671,-0.7575048963632847,-0.7414043518591015,1.2880198584614972,-0.8396834713944825,-0.7696759893857847,-0.8869078512112593,-0.8734017212276924,2.880003277789442,-0.7938846943804878,-0.9204332525945944,-0.8536250415717174,-0.9230645678471111,-0.8153012080238721,-0.20537290369699357,-0.8946238330491556,-1.0296252763284144,-0.8357368069417257,-0.9518764060147316,-0.9717861731077478,-0.8198898428430692,-0.8007667002816611,1.4203218436615035,0.17585482386573467,2.0469988919984,-0.9070992375200279,0.9403088213082645,-0.7976053868192283,-0.7545205429050673,-0.6483326873309774,-0.2440071454659211,-0.9372429814818677,-0.980498489648675,-1.0305916205638113,0.9725865162106887,-0.8737456588853394,2.0032543007965957,-0.9801639127350258,-1.0358099558100702,-0.7060679246821525
SIDM00351,-0.3896420326919733,-0.784270855507399,-0.744487421889752,-0.8579122985026933,-0.7244995927976506,-0.8720080042126233,1.0973405823611937,-0.9133918055245048,-0.811093906924749,-0.8604825006821037,-0.86572683739647,-0.5664039254102208,-0.6042213738973977,-0.8318815318524655,-0.6265654338302455,-0.8271970187281699,-0.9775586089437109,0.7954781601762604,-0.8426987032672428,-0.9545140238208322,-0.8088179859539792,-0.8367319938290491,-1.0176453318267067,-0.8296949439085599,-0.8013913889164234,1.0713675238226812,-1.0022303796471,-0.8085749132132756,-0.9221044568711122,0.07565924642953246,-0.6331089533632029,-0.7684787682739544,-0.6534227432478693,0.03482890695721346,-0.9419331545648287,-0.8792806973149588,-0.8830495835771169,1.2759125407458298,-0.8819665540650931,-0.8466580746075937,-0.9119443264232973,-1.0416313212457626,-0.7399668593107717
SIDM01205,0.9957782816156557,-0.7386526586424734,-0.8632732621318134,-0.783460704298654,-0.7515439933945344,-0.6704222808648554,1.2137895398668292,-0.8141458039129844,-0.8276276524188974,-0.8732240001238096,-0.9341968858354305,-0.04494568591178664,-0.6062867579359329,-0.8542727540283033,-0.8058786168538227,-0.8640618366524654,-0.8355781874852624,-0.5291742588944116,-0.8276617248374778,-1.005760053110864,-0.8450647688470718,-0.8130046213263973,-1.020391302320871,-0.92631392255486,-0.8186507466626324,-0.7087743017290493,-0.7860406547558721,-0.8177376334573175,-0.8504747967446952,-0.650658729950923,-0.7425786636439363,-0.8295368344426326,-0.6528047477773474,-0.09987213478902372,-0.9055454611932797,-0.7555247768824657,-0.9371803366788963,-0.42772669706438604,-0.7912142287146636,-0.8048418558276029,-0.877258097050789,-1.086649527496154,-0.8150949918671847
SIDM01095,0.11097518431306438,-0.8060749542492207,-0.8728547459629834,-0.922620155832489,-0.8567045022964468,-0.8227041531878816,1.4638251523221109,-0.9089107297782395,-0.8667251982800422,-0.9513170316327413,-0.8108888652904361,1.81635865220797,-0.5580829097383805,-0.8806125898394092,-0.8183767092379355,-0.9657036154993718,-0.9302318492765157,-0.53328776512018,-0.8586365318104882,-0.9392239710061345,-0.8026147995497473,-0.8353984224436736,-0.9991164368929248,-0.9425439329931868,-0.8189731744479823,-0.2892618941712172,0.4290180261074384,0.7689226109582628,-0.9396924299736229,-0.8613123929541033,-0.5110097576052343,-0.7677248400149648,-0.7416301725757917,-0.4739329393468109,-0.892058746226066,-1.0354942608333597,-0.9296141861780737,1.2714052642689313,-0.8961255954137817,-0.8197264978125227,-0.9310166078119231,-1.0481695614206965,-0.7664379194612623
