,CACNA2D1,CACNB1,CACNB2,UQCR10,CACNB3,CACNB4,CACNG1,CACNG8,RYR2,CACNG6,ATP2A2,CACNG7,TPM2,TPM1,ATP1B2,ATP1B3,ATP1A4,ATP1B1,COX7B,COX7A1,COX7A2,COX6C,MT-CO3,CACNA2D3,COX6B1,CACNA1D,SLC8A1,COX5B,SLC9A1,CACNA1C,TNNI3,CACNA1F,COX4I1,ATP1A1,CACNA2D2,CACNA1S,COX7B2,ATP1A3,TNNC1,ATP1A2,UQCRB,COX6A2,SLC9A6,TPM4,ACTC1,CACNA2D4,UQCRH,UQCRC2,TPM3,UQCRC1,CACNG2,CACNG3,UQCR11,UQCRQ,MYL3,TNNT2,MYL2,COX6B2,COX4I2,COX7A2L,COX5A,CACNG5,CACNG4,CYC1,MYH7,MYH6,ATP1B4
SIDM00976,-0.2575045020312912,-0.7236446426222274,-0.8396170465524831,3.12017989445421,-0.7742249068236144,-0.9301542518251067,-0.6747373363010788,-0.6028225102901449,-0.9122758106861163,-0.7098147089239192,0.8550826206309848,-0.5496806891961852,1.0726487837894607,0.7388002016258968,-0.810590958250388,1.3465483232964035,-0.859337060956787,1.0460136002497846,2.8158183261389156,-0.9682315807990958,2.9300192318152107,2.2667740559821574,3.615306673037977,-0.7745934591038567,3.004589214440868,-0.861351926999919,-0.666967390973313,2.934246838418055,-0.5889374088618077,-0.6805658041717145,-0.6958888213026324,-0.521935685442423,2.1335349634299545,1.9257004223431122,-0.784832947323612,-0.8504248576325877,-0.8300991888593056,-0.833172500578551,-0.7678437776796964,-0.7468527078498806,-0.40527837164408426,-0.805830511079606,0.16139906108693247,1.8766484587177235,-0.8602543253612445,-0.8437855083305633,1.2698877101609491,2.440362023618143,-0.22079005022814405,0.3021603532624325,-1.0267378327706962,-0.7966555498184992,1.1339085326501306,2.277758869596919,-0.7981073633306935,-0.8192673051279388,-0.5280001704815003,-0.6193791538242467,-0.7758512487782742,2.2905049999701106,2.5704489867693665,-0.45347937370574465,-0.6768750685162449,2.675964839698511,-0.8288375969739906,-0.6200925141464112,-0.8665951264602924
SIDM00316,-0.12056803635598529,-0.7563796993817474,-0.825640257676687,3.1018556254176857,-0.8331635926661033,-0.907452580593311,-0.7102240085444645,-0.6307741106708462,-0.8945850321180432,-0.7174097417523844,1.039048467971015,-0.8103420835326324,1.7648183419341474,1.5249721628956694,-0.9258883609467027,1.372055745333329,-0.7983055264007863,1.1541385817026089,2.831906261651613,-0.890011764382889,2.9363390764536215,2.1603853570895386,3.5936452853730096,1.3137499984964618,3.1658314090891637,-0.8559833025499836,-0.5063462452254947,2.7710497282320787,-0.570199774006973,-0.7364292067961618,-0.6105401192397287,-0.6026237279077057,2.032836144421953,1.9910253693473359,-0.8097920688371881,-0.8994118934380567,-0.7445170346833229,-0.9162569797476922,-0.6548196653015285,-0.6666830139500913,-0.19422308105176755,-0.9331163225875435,0.4755261752364717,2.2094803612335348,-0.9975798461752359,-0.8090559720813717,1.2169473020177144,2.34164754712538,-0.27828895246021174,1.304366504756474,-0.9454312326375445,-0.6826290595065504,1.032250915290664,2.3375467336523195,-0.8988170244175469,-0.9009505561896215,-0.7184159245629048,-0.7974041946146042,-0.6929164196097839,2.173706262669022,2.6508851657674875,-0.5895330500165996,-0.7582213855857829,2.516952525996899,-0.6862645580420974,-0.6902241803614914,-0.836060141762066
SIDM00326,-0.30258014095286967,-0.7358433678281668,-0.8127304861270399,3.245259185329338,-0.7403995301970022,-0.9659697688843771,-0.6485685190985752,-0.6446737514400133,-0.8876627319055027,-0.7713299495728635,0.7236221621455369,-0.7182370407886906,1.902337079077526,1.5934563348495983,-0.716314179456062,1.879545812125812,-0.7590846852087666,1.6235707092804805,3.0253378452032806,-0.9899770243517848,2.798891928499968,2.1845980980657775,3.7499824531715142,-0.6540530266259612,3.411399803761512,-0.897328505422448,-0.39992939467513006,2.97739761221169,-0.6332499627481238,-0.8423905866988041,-0.7291149920277584,-0.6167007464534145,2.290450450584711,1.936268388388723,-0.4020588376187967,-0.8852982063198704,-0.8534802362271136,-0.760901244162815,-0.35643829896962714,-0.7769043556500229,-0.3511550873641844,-0.8671049136824709,0.3556835397481791,2.4516246099279,0.3728988630509859,-0.8682608879463432,1.1286746109986132,2.484898477636168,-0.3338809125148065,1.1370138496057687,-1.0306828359524154,-0.8024181130895546,1.1862991963399354,2.4300264183718405,-0.8388122604497952,-0.8729202538105264,-0.7859451147620182,-0.7733562440662579,-0.7722973688740975,2.537242062560984,3.00953651304975,-0.6296343649070061,-0.5462327467368081,2.9273804499924454,-0.8599004127593741,-0.7345012947201622,-0.8253621073920956
SIDM01093,-0.36760057641854704,-0.6855149438053735,-0.8451413493874441,3.050717850731255,-0.8269969536448847,-0.9110202540923904,-0.6672734808124277,-0.7248144393373972,-0.9292226936107444,-0.8700334205956097,0.7095820859773133,-0.703116078457831,1.4666152445132838,0.31650549878760015,-0.8474143011176875,2.141148672239949,-0.6906510013140522,2.4059991204331737,3.0208792018914177,-0.9307586170717312,2.731048996433835,1.9763514157594935,3.579292938891835,-0.6668396486591998,3.1638281698145057,-0.8687624144800565,-0.8254856586745595,2.8550934704452304,-0.6603060383956,-0.893707625430227,-0.786615626912692,-0.5525512654458282,2.5004764122140326,2.2944881089666325,-0.7598749982045304,-0.735198030884453,-0.7239667085771351,-0.8592554105124001,-0.7082941943177274,-0.7338670569541943,-0.5519892057670734,-0.8066216595694945,0.28727473798081854,1.6703678466576228,-0.2410473590917092,-0.8440895462526222,1.0475086315612878,2.3737973260266454,-0.18567522982841728,1.1908364855721159,-0.96592834457412,-0.8241943398470521,0.8637643887590563,2.285848758565297,-0.919377113607032,-0.8671409672792746,-0.6523792897345365,-0.7600431534994693,-0.8106604571855086,2.028210379396605,2.915268181346233,-0.5428675108813872,-0.3051389526993083,2.866800556623733,-0.7380838494500919,-0.664437594125554,-0.8707286595614858
SIDM01098,-0.10313798932455981,-0.7285702005356759,-0.7793135265817256,3.2200842465174104,-0.685583258736282,-0.9604483754990251,-0.5440891204188486,-0.4907802860351116,-0.8574306306729503,-0.5887580034566516,0.899066562970622,-0.5297509503376443,0.2868908455482329,0.8326184458640148,-0.6814757907378944,0.8895545934215116,-0.6318961591907342,2.37638747552887,3.0535999216065224,-0.9054678817949783,3.2170000935614795,2.274994635752828,3.866597220039428,-0.6725694581586659,3.3694343694748308,-0.8989626227762243,-0.7895659868849102,3.220658879412777,-0.7184809538709402,-0.751050233796569,0.44000443498029984,-0.5153214945962786,2.211581705800933,2.261215137641179,1.8318745291408505,-0.7486119834558181,-0.88282862025974,-0.7507360359832635,-0.6947654136108974,-0.698711534249839,-0.41301837184444934,-0.5666469017115348,0.25681692722682475,1.3507364831054356,-0.9183216893267111,-0.776183845609605,1.6685831481269877,2.5427636482962934,-0.2868793553252161,0.8859654747630242,-0.7004087192338728,-0.7565256511781697,1.1293989446731267,2.6473858534350634,-0.7922583608121683,-0.7820810123828577,-0.7111278720189561,-0.6140710963512638,-0.8183889177408047,2.846938344280469,2.6371061015527237,-0.5068152593385211,0.5311423509076637,2.637620465681398,-0.9339729080444997,-0.7652329190813871,-0.9223242926529138
SIDM00424,-0.47622525587190623,-0.7086514558800312,-0.7483272390674592,3.0074403172614197,-0.8235209252565842,-0.8632923763335555,-0.5185135857105067,-0.70614276836606,-0.7752323525521878,-0.732966911819399,0.6002978645091438,-0.7183415153769332,-0.34231761971961905,-0.5491562337674878,-0.829518419477107,1.8620853662311947,-0.69620975506808,-0.29436669482828504,2.8649554727963715,-0.8300489357978542,2.558670542916918,2.2755527978123857,3.636706454335004,-0.7095487085381161,3.016205442936191,-0.8586145908458346,-0.743888232042011,2.7605546955543074,-0.6759252496215012,-0.7968152056982106,-0.6486101183720004,-0.5026475412347511,2.5448019345542168,1.7442862679926652,-0.7661170101778452,-0.43384066917428016,-0.8689779241658845,-0.7666500207459841,-0.14841764729144258,-0.796735403708674,0.014469490542134802,-0.8307003834185359,0.4739627556015605,0.5958809600869049,-0.8379491155893777,-0.6970957671780004,1.6106296798777826,2.4528289221194695,-0.14798292076011793,1.0596711743214404,-0.911105185053754,-0.7331677966826762,0.9056698409339743,2.0066126720886728,-0.836080965100589,-0.8336371848446171,-0.6716550869415463,-0.7392234024622228,-0.7218264873698623,2.430514627412234,3.0029856080015263,-0.6012219205747805,-0.6526566163556758,2.5730404397180653,-0.7627040503578466,-0.502053351645869,-0.8125512340627485
SIDM00973,-0.02686022714145005,-0.7026851075141646,-0.8426105304109645,2.923741986994281,-0.8629002030157993,-0.8701850703606007,-0.6634036924874167,-0.5907809661579762,-0.8712811602000751,-0.8389970568286775,1.1582645640854339,-0.7357006496928794,0.28391267822852284,0.4053777470864445,-0.8443074805142966,1.2868509115632851,-0.7743423591764836,1.3638931048437424,2.855943502684489,-0.6518267094128907,3.1249646743349273,2.172387580375912,3.392921604799015,-0.6384057208298394,3.237458678699766,-0.8464495642730131,-0.7889787153772834,3.1494829452863295,-0.6558511321174048,-0.7115520305716828,-0.5449433478968058,-0.6022001546047946,2.1178891063530885,2.7018814079025844,-0.800874631603363,-0.6063043370905464,-0.8873804652964207,-0.9481332399713884,-0.7107198872800328,-0.7923319218362048,-0.5252031603731072,-0.8078644516886343,0.002508644600903673,1.1366896729018203,-0.8797221769994037,-0.6840969208045266,1.6627210849747505,2.2666356951067126,-0.14604394147096672,0.8929851351349652,-0.9763488413493464,-0.7438315672996887,0.9639238176540099,2.2482812813254753,-0.9771637061168248,-0.8628089985480287,-0.7406497997597687,-0.7313694932971926,-0.8653823114652955,2.2075475544117102,2.5276745682178565,-0.6225502711194533,-0.7068284264932855,2.8028329292905823,-0.6847561356390736,-0.6424833410786164,-0.9262323341601715
SIDM00411,-0.6466094377347079,-0.7777558438350053,-0.7962454182096511,2.8469930828008136,-0.8862569224908826,-0.8967787123048092,-0.7966114615674044,-0.6036180651634137,-0.8842251031083463,-0.8685365546946764,0.7696180186460319,-0.8028683047903992,-0.37779026404890886,0.32208686948103354,-0.9220852317074312,1.4216606900296807,-0.5399586360130872,2.0572228408564066,3.009424809328023,-0.8128188452181879,2.8455114815190368,2.2498014582994683,3.5991839319908387,-0.759010441872939,3.164192017865274,-0.9138761136087924,-0.6117909123000977,2.900006833211384,-0.7580680000320673,-0.9220811253262386,-0.07379800873818558,-0.5874469523385232,2.024451294095571,2.0719130417648715,-0.7289428391738265,-0.7658479868271738,-0.914623841257622,-1.0021724547712285,-0.5982959751644283,-0.8199377376692991,-0.315415987203137,-0.7948276439525308,0.18623148291144737,0.9644132393880631,-0.9791724070078256,-0.34570875539370427,1.0198299905457469,2.266474943639762,-0.26110998463035523,0.8804908112475799,-0.9018841419275565,-0.8882039600185456,0.9050497656491184,2.353459800232679,-0.9321153683930898,-0.9337104384741798,-0.8528295196322225,-0.7788393059241719,-0.909462123150005,2.2165228017093908,2.81458802132108,-0.7481852519166327,-0.3191710262674902,2.617913160940654,-0.8416416837628815,-0.4650615223973695,-0.8613653613119578
SIDM00374,-0.3616228075316106,-0.6954378061254336,-0.8241675866580569,2.8952829917811305,-0.7828684577620875,-0.6514167634850867,-0.6516397234356605,-0.5648726300787226,-0.8319309424978533,-0.5275935563009184,0.5106521118559102,-0.7906585168362237,-0.2500593605255804,-0.7321041026626673,-0.6999787846506934,1.5570727626834509,-0.5724416214524916,1.257015154899697,2.944619310092669,-0.8536981058566696,2.779666891773777,2.294706127698873,3.7226948948726415,-0.751230071905606,3.0981902855204244,-0.8810000080198728,-0.8428634548711027,3.0531323098239187,-0.7224328714708779,-0.8723683138892616,-0.5997477417031409,-0.5584517772474745,2.1989728377942654,2.4758312354729224,-0.8136393268204503,-0.7188946550628007,-0.9675300696861501,-0.9238081736817783,-0.35085126828103186,-0.7562411088507234,-0.40876628512189006,-0.8140472493652584,0.16847510380149897,1.5807976487805708,-0.8734649970754514,-0.7594760159247744,1.636824755853604,2.8619039139299676,-0.16685070329611432,1.135587501829352,-0.9671943572861534,-0.78016353061053,0.8904682413421128,1.9465865282248602,-0.7909878173532824,-0.8343576104875635,-0.6753373618415159,-0.6837347454677928,-0.7150852691267469,2.8855541109646965,2.817833381785483,-0.514162837708731,-0.6820503504431904,2.726058562652094,-0.7694806653506157,-0.6756515999789232,-0.8581676146734257
SIDM01160,-0.48230049632221345,-0.7454091984496367,-0.8046696864043911,3.0191547103081877,-0.7510716405003596,-0.9537736946236797,-0.7176357999689906,-0.6828399363327496,-0.837322185768685,-0.7990358912888804,1.1392128971254725,-0.7093035329842522,-0.14863822747437902,0.35443067598755673,-0.9335851642064766,1.6983842618946294,-0.5769936956595184,1.297466713385956,2.8411189870861455,-0.8593502409092687,2.8800351365787393,2.216031012952837,3.6427666610458345,-0.7472253022786428,3.30182173159868,-0.9158911589741822,-0.7040589792194426,2.9992870396140714,-0.6401208411352848,-0.8763720403643558,-0.7334386052480262,-0.5701576674813212,2.088856512234155,2.2436006749789725,-0.8289940652451852,-0.7399119178090924,-0.1213696420588044,-1.0109244506324875,-0.5728798721880085,-0.7572449659475468,-0.36857833847853505,-0.8718475777017397,0.18328218015790812,0.8153091846596079,-0.9760461073815474,-0.7603911104507507,1.3998319060851607,2.595707081720326,-0.28128430665688087,0.8534758489017892,-0.9279109836445731,-0.7795351416440947,0.8024031422778477,2.2971425624424615,-0.8100038115510233,-0.8995630316878882,-0.841754614794327,-0.7403235272996985,-0.7845690331976025,2.4432843018950816,2.764884836037904,-0.4696588331633435,-0.47012345305049713,2.5805910196427204,-0.8422352215189967,-0.5128559137464702,-0.8801047372378749
SIDM00145,-0.3215760453085816,-0.6503318282080505,-0.8127287196240686,3.0430950516320356,-0.6985247884163984,-0.916047065862136,-0.6559811008151354,-0.6670369620945095,-0.8315740194208513,-0.7474410038741985,0.38024657849608245,-0.6280063533273003,-0.17149035787495986,-0.502048372387046,-0.8851789658368515,1.5585455911611523,-0.6219862203746068,0.05236781766649216,2.9610252649318642,-0.8106688200975528,2.7309131555069475,2.329946260484287,3.662823423141634,-0.7653871554568773,3.0661904899264836,-0.8450565444793662,-0.710037879533561,2.917820863683814,-0.6212044367295363,-0.7946440084200364,-0.5381559731148888,-0.5427898168711094,2.1486628566806485,1.7338906022583984,-0.6797912936274388,-0.6202135572298308,-0.9358370353827374,-0.7726311774910113,-0.5681913833874391,-0.748372451417911,-0.035791901409200674,-0.7947483511883403,0.5844118655811331,1.2815129376473293,-0.803795490407194,-0.7289369364958838,1.3100947397808225,2.4979290954346323,-0.1677228689276688,1.103229698726586,-0.9943329919352124,-0.696012724336735,1.1169809605093475,2.4318582412551177,-0.8668315228833107,-0.8094400056880067,-0.4460052687054663,-0.7887616717195388,-0.6693440978778511,2.524389889691,2.8103531903554906,-0.47019113368244486,-0.49635784251238385,2.367685644430253,-0.9671972038520023,-0.6294822315454506,-0.7869689094325413
SIDM00975,-0.17157790335164871,-0.668081536098436,-0.8993093786115847,2.9893743693735044,-0.758268336861129,-0.8348824310719443,-0.8384530684931587,-0.7740788065293674,-0.4687781080925976,-0.8647864990689047,1.0203248518469137,-0.7511077456469589,-0.21206101293284843,1.8558025828967022,-0.7434079072693873,1.9536687706239118,-0.770967783848346,1.033546903008674,2.838372306701131,-0.8908995752545659,2.96822125957438,2.1501828198716724,3.762146570777046,-0.7652480398598484,2.9585088939174122,-0.9276428410382994,-0.813611129613047,3.0694137851708563,-0.756584415408163,-0.9151476666352615,-0.602991645707272,-0.6320743312848146,1.9854544783666195,2.6802180003660028,-0.7839739528710201,-0.7029009547945538,-0.7182041783906862,-0.9212187504137268,-0.6264920675022753,-0.8559929169841728,-0.36464029597966263,-0.8647322200918703,0.3745199222355698,1.0777571609193943,-0.868814696527182,0.007109600878225346,1.346883702524449,2.2113190343111717,-0.5328022946412231,0.9603505887529082,-1.0387367342262832,-0.7936890031340386,1.0118863935939397,2.2175388526883197,-0.7941152286129801,-0.892418918962461,-0.7333511952599174,-0.7672303109453453,-0.7182908833888237,2.3510853178982174,2.4826690878307405,-0.5456485666597705,-0.6825910107743575,2.383795202340308,-0.8307532910951311,-0.47772342827768527,-0.9175467061628775
SIDM00971,-0.3065724403697336,-0.668238091524381,-0.800069566092386,3.3902286995566855,-0.7433500111951593,-0.8881910156057065,-0.7382957504504489,-0.5977664149996693,-0.9285343135443669,-0.7844674851506893,0.8606130050512031,-0.7046857062295789,0.009525909124430309,0.1889086518284552,-0.791692426509672,1.2156991397405508,-0.7683494564012772,2.015954456882245,2.9616190813319596,-0.7547439504331206,2.9396585206861423,2.590153561743012,3.7438587839986157,-0.7495812508511587,3.192854973741707,-0.2574417239523622,-0.7439111478205035,2.8054745383735598,-0.6016610039170477,-0.8236688146323432,-0.6827222939963675,-0.4340665845353863,1.8682385406330286,2.206662643299739,-0.3770200737973594,-0.6291562415695471,-0.800458466614493,-0.9074620058549931,-0.39125842902052804,-0.6999451404429136,-0.3954343603811272,-0.9017980879965898,-0.12141867084423501,0.8697380267227697,-0.7979938278250556,-0.7869565849189327,1.574347751697912,2.377248407113783,-0.0867613537413811,1.0599314897007424,-1.0042148607298838,-0.7521053792787444,1.154244981609791,2.7282040887030305,-0.6579400260739428,-0.8386784750621051,-0.7503861480642913,-0.6757858923021743,-0.6398468374337466,2.3056461241848636,2.747145221623188,-0.5690120972465089,0.45435140530013235,3.185396281690032,-0.5521300378801351,-0.749066400473981,-0.7827618316220207
SIDM00251,-0.2410534481830298,-0.6864690306483617,-0.8539015211217049,3.1303182451156104,-0.625568466719204,-0.921964009992377,-0.7673281332230433,-0.5424952859530168,-0.8505682452960985,-0.7739200657949181,1.0346875692344206,-0.6683707218786885,-0.2394377323375796,0.1506982197680242,-0.8164849656292689,1.7949695908161127,-0.7493586541866452,2.6096952689178052,3.026624517273268,-0.6998695882700244,3.006887528432894,2.414457859197273,3.6191242371598134,-0.794999782824407,3.1758255279480405,-0.9201809866136264,-0.7754070217456543,3.193241051309589,-0.6522364440061417,-0.8754759403913203,-0.2501519308039711,-0.4809255796839238,2.622673778357168,1.960276304193893,-0.7449287701282054,-0.6805039949598455,-0.7589545079406582,-0.8900100619529766,-0.5781996510103498,-0.763007545284439,-0.2542708295615443,-0.7747202119134428,-0.068588344582725,1.0701209960390048,-0.8429464739298724,-0.6795705728384023,1.5828748775529256,2.8799842384762684,-0.02222678980987953,1.5450772452596764,-1.0797090888130632,-0.8671848054436057,1.1588837546300934,2.3173945392554622,-0.7980611065722547,-0.8392540600345963,-0.7413266614875638,-0.7199398083617442,-0.7884990014693626,2.314607702306839,2.8720530250451635,-0.6225075902369749,-0.6952493677325373,2.972509191008666,-0.8726185554624207,-0.49640983419785767,-0.8542721702422308
