,GRM4,PLCB2,ADCY8,ADCY6,TAS2R42,TAS1R2,TAS1R1,TRPM5,ASIC2,PDE1A,CACNA1A,ITPR3,CACNA1B,TAS2R5,ADCY4,GNAT3,GNG13,TAS2R9,TAS1R3,TAS2R1,KCNB1,TAS2R16,SCNN1G,GNB3,PRKX,GNG3,SCNN1B,SCNN1A,TAS2R40,TAS2R39,PRKACA,PRKACB,PRKACG,GNAS,TAS2R38,GNB1,TAS2R8,TAS2R7
SIDM00351,-0.8310372166074125,-0.8576880482687398,-0.7373254102759924,-0.45406473243133594,-0.8973058888324739,-0.7264072836431502,-0.6682643034521429,-0.68094598909759,-0.7399735950965672,-0.7645910775485909,-0.7285579519069629,0.5971267282203672,-0.7877047372442889,-0.7596875329062218,-0.29657949516565413,-0.7010769039490896,-0.8924642114608945,-0.9556976597786426,-0.6214782793978015,-0.9248030519005992,-0.9379879241136135,-0.9202119243664425,-0.9018875767826017,-0.6858686572270277,-0.08370466652759055,-0.9222348284195709,-0.6655378794354005,0.20815085415935825,-0.7557460052959925,-0.8833631090831028,-0.6713095069581133,-0.14958046043560472,-0.7177528542196783,3.1203480949573343,-0.8134384209133417,1.8281022586860878,-0.9952546768302594,-0.7928730096749189
SIDM01205,-0.7646445866314285,-0.6737399034079997,-0.7175937052684249,-0.586718947743975,-0.8800037131784296,-0.7935920555809001,-0.7296262481157425,-0.8497245127728995,-0.8050345827298075,-0.7983504815477728,-0.11297133096755956,-0.3528664590001853,-0.7161348576703387,-0.8121964867335084,0.43203783330814155,-0.9593547878717705,-0.9044753857560988,-0.8728832608908443,-0.5436632973244694,-1.0207329369055749,-0.88485920731185,-0.9628515701077852,-0.889665905450143,-0.7080804827024647,0.508755004608285,-0.8323921846993878,-0.6820492802838243,-0.37594998286558645,-0.8189365190862958,-0.807453487796626,-0.6834015353113894,-0.211137022507375,-0.7780180521587399,3.1445369987108585,-0.9167730199110948,1.8993663846835371,-1.0617793557055313,-0.7369757389683597
SIDM01095,-0.8094330061542522,-0.8548305329350785,-0.7417213707869591,-0.09813313755583697,-0.8141328914383433,-0.9023142310312637,-0.7272535620875825,-0.85910969759675,-0.7514016384305265,-0.853521512248437,-0.70921049515627,-0.6092651691808753,-0.9016078843464914,-0.6263453063768888,-0.4867721600978791,-0.9459721652374682,-0.9571521369797715,-0.8741505351965045,-0.5624831526798226,-0.9948945457081785,-0.9338524223190915,-0.9530064626629511,-0.9475006923169411,-0.3439732491136608,0.9824762066901005,-0.9735843050767151,-0.836731485999346,-0.4757392646656408,-0.7155915338310695,-0.8206964328895282,-0.47894181828362453,0.16329757376135384,-0.8070190889903152,3.6902695575750792,-0.8870579859466191,2.1633203577153504,-1.0524389568800898,-0.8007014139120242
SIDM01159,-0.8920056304992884,-0.8464564781603537,-0.6888502126762668,-0.09136671902019784,-0.8309833175932904,-0.7604019898068233,-0.7743901537664423,-0.7354192937293041,-0.8245719878606583,-0.8237171843425785,-0.16532362144884655,-0.11626276190909972,-0.8160045144718595,-0.7726368332358242,-0.38936095885834393,-0.780648259438133,-0.9063699130134281,-0.9579276695310576,-0.7659613265217917,-1.0041311170686873,-0.9255553451294152,-0.9832154523238182,-0.9218617885139292,-0.7750944542432383,-0.36576150270374186,-1.0385586240918934,-0.8954567333847859,-0.3701858778290248,-0.8777293339200257,-0.9507430080441758,-0.6104643535669659,-0.008483102341072241,-0.7360570447792748,3.31628813932441,-0.6615610525346995,1.8059797080548186,-1.0645546801117058,-0.7712816953749996
SIDM01183,-0.8631111761039763,-0.8237540013407957,-0.5239464124986845,-0.4623564607113996,-0.7870852494369381,-0.7561871276440738,-0.7512701626865504,-0.8313595696199038,-0.4343415155976661,-0.7863634366165504,0.9384579663979051,-0.3512667198114617,-0.8088694584128885,-0.7647714135219098,-0.7458203530850227,-0.7919575499002333,-0.8614026318615317,-0.8559193806114066,-0.5249682854392255,-1.0141138070228601,-0.9190832707780369,-1.0091834015481524,-0.894381264012407,-0.7195621381064587,-0.6557921388794457,-0.9790701311021975,-0.7243808207576911,1.26000426789559,-0.704666962573157,-0.7415250536946961,-0.7101624725924741,-0.06792429224177098,-0.5883003506347994,-0.6788424708423954,-0.8426641822625137,2.0888699641347497,-0.9250847034267177,-0.7639227423548819
SIDM00328,-0.7996758322336541,-0.7979810515990915,-0.7105520132047278,-0.3653140429904398,-0.8021111634925788,-0.8234272670530133,-0.776299921704742,-0.7014790717883609,-0.8041376578346484,-0.6824972619931543,-0.8151488289707404,-0.24271132230314968,-0.7981831150257235,-0.8454598511422808,-0.7487999591694375,-0.8524449261871518,-0.8851457776302295,-0.8774812148746077,-0.5274320450596273,-1.0443141898539512,-0.8995532070901067,-0.9530970380736344,-0.8305595664700487,-0.6987688604027608,0.5521114851884064,-1.0759235783279844,-0.8300695177678986,-0.1963372960094084,-0.7285080000347607,-0.8205542373868185,-0.7094830127014615,-0.019874014134528408,-0.7719659531441899,3.3507075206573216,-0.7712016734973802,1.7804264083843662,-0.9952432900817849,-0.8357374469833834
SIDM00389,-0.7136106503509624,-0.7757480336662868,-0.752242869515321,-0.3485304393335873,-0.8777191712923195,-0.764463983567713,-0.7536396784133685,-0.7929638958086841,-0.7496564040316853,-0.7075974205489552,-0.6452673800868377,0.048826154652723414,-0.7475751858297564,-0.713098435219489,-0.5086879417752138,-0.771003796830154,-0.8785874920429586,-0.9397267713576087,-0.3106378022862441,-0.9180234215894837,-0.9659340422304875,-1.0084591202771243,-0.8554224262365729,-0.757694723481919,0.5321923143545064,-0.8279166243303836,-0.6929479842656356,-0.2789898430462458,-0.5623143018679053,-0.9525404648466618,-0.6267920832462841,1.1612390373156296,-0.5445559951416974,3.1257216918006154,-0.8187561780656768,2.0630959350597524,-0.874619032361684,-0.6961467539064152
SIDM00489,-0.8301552539050521,-0.8182702048379897,-0.6892644307615616,-0.19030776578528757,-0.9162598603064009,-0.7951714334869323,-0.6604985892590767,-0.8724400951146773,-0.774789895432684,-0.8596178838986923,-0.7276074345067103,0.5369385444634776,-0.8159094919517701,-0.7610369491574741,-0.7474057956341665,-0.8814772285575138,-0.9657718256315112,-0.9759773071082395,-0.7441092671899097,-0.9940026305029894,-0.9705317998054782,-0.9855631183936586,-0.9291038412699476,-0.8228642726328683,0.1400658118885453,-0.963833747510083,-0.8135078748848279,0.6294770618011646,-0.8300095807586486,-0.9767759610840151,-0.5936802512488517,-0.10229679758366585,-0.7340809075332949,3.1438572644037817,-0.8285240004709412,1.7467786563486833,-1.0475401730644858,-0.8334688174451185
SIDM00953,-0.6692846168625117,-0.8654920746639455,-0.7820344805609563,-0.40071873317281853,-0.7900162322289154,-0.8286779750917463,-0.7335731256372132,-0.8643293719484832,-0.4245623894995381,-0.9292623606883421,1.5731929021342765,0.4102844956883928,-0.3098490310740639,-0.7246082545477546,-0.7743983454504713,-0.8688182484417577,-0.9093193983680115,-0.9390062537687013,-0.5710198951299276,-1.003757684223567,-0.9446127881789521,-0.9666467233855387,-0.9206645863109528,-0.7844843751785423,0.745779053290499,-0.8896605211019558,-0.8809993965068414,-0.4388282288408382,-0.8503221395645059,-0.8461550238400429,-0.5873430258435643,-0.6193569871438608,-0.767858882851746,3.3503060678697882,-0.8605015226339537,1.5611616703584816,-0.9842589253784376,-0.8323384102911817
SIDM01245,-0.8085168937674577,-0.7380053186891787,-0.7961646485100342,-0.5567755583288735,-0.8842484545717638,-0.7604155529071913,-0.7119713179827216,-0.8372479880636209,-0.7984139207190497,-0.8175152552202627,-0.7203879087121988,-0.10986092213338054,-0.7927580549687487,-0.7287875848248041,-0.7658448187140239,-0.7914077764632561,-0.926376749862951,-0.9522552088569322,-0.5286082269860558,-0.982559892317414,-0.9492467943385531,-1.0107035206664807,-0.9653004174627491,-0.7960955782349235,0.6999951199544818,-0.7882929458004178,-0.7980238675504128,-0.42554699372783134,-0.6845997031947804,-0.8538003998264606,-0.6518029677047488,0.620169742132308,-0.646226137880226,3.139647514834848,-0.7652432018305646,2.069329028082437,-0.9900697765640775,-0.81785443691032
SIDM00929,-0.7902175716784702,-0.8435015220144836,-0.7820794008166762,-0.10587900830454777,-0.8042174418610073,-0.8148010021577997,-0.7527957011496879,-0.7469869904873692,-0.7684727076225156,-0.46520308084914963,-0.5931869968269458,0.11911072235230295,-0.7652053671316913,-0.8558432292936078,-0.7400307727338817,-0.7760955340370561,-0.9016116476972393,-0.9215234718015474,-0.46790054062066133,-1.01451741139195,-1.0064062023427323,-0.9721930654400458,-0.95289617731238,-0.42075420296312493,-0.6048787993418253,-1.0215841761118785,-0.900863015346808,-0.5333647829457169,-0.8612425128751244,-0.8644584574290712,-0.5069424737070184,0.23930895324433482,-0.7582040091592437,3.197261122795597,-0.8814077830338162,2.0737985320541514,-0.9871907129630352,-0.6208849074584014
SIDM00732,-0.8284770752977717,-0.8079423990934071,-0.8019051786810338,-0.3409756679468443,-0.6947603349074825,-0.782269689007124,-0.7241739095732127,-0.8465990452615987,-0.7230846763424859,-0.8108515721979795,-0.0029885111147849412,-0.16322178651289995,-0.7813183419582211,-0.8416721407838027,-0.47916490344011503,-0.8906418307481742,-0.8877584417052073,-0.999918689064838,-0.6389287487292098,-0.9497941199328149,-0.9346482091863828,-0.9535949517750483,-1.013444993570478,-0.48603729100872867,-0.37091817398276794,-0.9358678259401719,-0.7689678360607318,-0.45711752881182066,-0.8411124190360967,-0.770651986850466,-0.5916199606742647,0.2710819505194376,-0.8210032642783787,3.2010654885334984,-0.8470550668519805,2.103406993161798,-0.9266973386203513,-0.7873474408069214
SIDM01047,-0.7747031556481531,-0.6520466790312648,-0.8210270564183497,-0.6358400563146379,-0.8355455660306399,-0.7573264694198362,-0.7519578465520288,-0.9175375040503908,-0.7527466786921703,-0.8132362602580462,-0.7374799484027205,0.34066421033347327,-0.7516082052184915,-0.6430018939090476,-0.32532887210081013,-0.8232997177131485,-0.846198383245056,-0.9557927082609955,-0.6686585986099076,-0.9995508590914602,-0.9091482902453206,-0.9499634461826799,-0.9183220379762356,-0.5105479428159561,0.0779916428905103,-0.8046373441521705,-0.7911383270056886,-0.48386371420191737,-0.8671129609383241,-0.8219777836030691,-0.6698616764567221,-0.03355048006372274,-0.6211822284806943,3.2633103039215157,-0.831958449177839,1.9657760615855204,-1.0279551303319368,-0.8657177548729543
SIDM01229,-0.7266745409082739,-0.8327079127895329,-0.7545228777398895,0.2997982734561826,-0.8770514894997246,-0.7489076204454727,-0.729298910041653,-0.8256834789258007,-0.7008783085075029,-0.7571541424330057,-0.6810583526218181,-0.4760501265145752,-0.300609460127567,-0.8153359914399798,-0.626513580709649,-0.868406489260783,-0.9509606209212924,-0.8795065850834712,-0.5662760629884471,-1.0457670399367551,1.0048339746608366,-0.9584180395287719,-0.9339027818930856,0.05833917662595378,0.48559552615440355,0.1579865446825528,-0.8560105911579016,-0.4721398536837942,-0.8105013342713994,-0.8942259640498437,-0.7216676366568544,0.5778405933344439,-0.7065992719695494,3.496195984369714,-0.8974316289156995,1.718200377803029,-1.0545595546689532,-0.9956583344390847
SIDM00540,-0.9216833327304986,-0.8703001228899708,-0.7472333241959921,-0.2994735136527741,-0.8813089032908832,-0.7851600637105213,-0.7998463209084972,-0.8915589567802349,-0.6196071777194397,-0.8443324210608883,-0.6842038724374987,0.5941433560669355,-0.7963580734529154,-0.9067322016961548,-0.7056890823393474,-0.774110247566132,-0.9444376263671508,-0.8346056975118226,-0.7375039971841489,-0.9732542808743533,-0.9310900067254255,-0.960199141238682,-0.9278945400616566,-0.7653535613331578,-0.4613988228278914,-1.0151750955300494,-0.8886129909523005,-0.14148985570576533,-0.773088807753118,-0.8745546627538691,-0.6156219841752313,-0.18997442865203587,-0.6780107586928112,3.3987294310677707,-0.9241897231951828,1.7403884523111905,-0.9752342967851554,-0.7782812306606154
SIDM00264,-0.8531873101664882,-0.8357628867875528,-0.724413675615918,-0.31976110671575475,-0.9201138988333003,-0.7649814256112689,-0.8382943154477407,-0.8063708396112499,0.27949154060906295,-0.13325713290469915,-0.7441686417094792,-0.45698432767518843,-0.8518339101395268,-0.88059843149731,-0.5513073319723054,-0.8085084547237273,-0.9059112808774563,-0.9699782047601024,-0.6576011654064119,-1.001219469409575,-0.9685188570990583,-1.0197506361370383,1.2290674172023808,-0.49688053243103436,-0.1344010521630922,-1.051931319751027,1.0414654012813551,-0.5701917148630835,-0.8356242912381108,-0.8710873249295822,-0.7732019376853314,-0.045386187059904264,-0.7634300966337553,3.314303136296279,-0.7948355037597516,2.003579219165165,-0.9531247960931777,-0.7857904625693378
SIDM00842,-0.7710222953956024,-0.7904609195937693,-0.8084547847521025,-0.043495782873063715,-0.8944438439550227,-0.7868838677867666,-0.7776450763530411,-0.8422904388179803,-0.6208409252916295,-0.7755426337946713,-0.790843241287304,-0.34050952410790464,-0.39993404492101153,-0.9483750926622591,-0.5732957947545412,-0.3287432062579221,-0.9087266762928808,-0.9903909937943727,-0.6208321577250883,-0.8902369217532768,-0.9294945438051457,-1.0155159289659805,-0.9213249455023701,-0.4517945213551855,0.7729450495579232,-0.9210384546826963,-0.7317571424829719,-0.5603458229792003,-0.7983890263990115,-0.8080407330671754,-0.7104057650184783,-0.5916479125530911,-0.8154152156040488,3.311318483463542,-0.9123104784453476,1.7674425289926206,-0.9164232957292466,-0.8452696056590441
SIDM00923,-0.8084841011824313,-0.7717328214337604,-0.7614122722964849,-0.4574480051066457,-0.8804692627169431,-0.7675369220725773,-0.732937665764565,-0.7286686786511112,-0.7069787861660524,-0.8414371140760708,-0.5524378692795454,0.4211315451082471,-0.8133229725555978,-0.7506204319864442,-0.8216709091753646,-0.7565804350749178,-0.9036118123461607,-0.8904079359568574,-0.479686871450793,-0.9959637556490983,-0.9716800473366345,-0.9798062230951636,-0.9460957878192352,-0.9048045015551895,-0.05128598199860782,-0.9587591689488262,-0.7937468153483044,-0.24444454754208958,-0.8118190918991329,-0.9611817091037234,-0.580001553988567,-0.4681739536635467,-0.6569714068605637,3.364332165428031,-0.8059460184981158,1.7490873112807999,-0.9488675848581104,-0.856280078102451
SIDM00120,-0.8451925807163111,-0.8452322951423887,-0.7410373011794193,-0.26144456857402615,-0.8724564895423547,-0.7512147810484106,-0.8181069897662397,-0.7014213799052775,-0.7092059399595021,-0.7905313516108973,-0.7950670625672092,0.40318875831113543,-0.7648380620680302,-0.8004239709869925,-0.7531209710138556,-0.8777417983888697,-0.9450300330135432,-0.9232568625712732,-0.49456578528558326,-0.9399776891706016,-1.0090735983540935,-1.0149461362407541,-0.9147205171079404,-0.7862774065906298,-0.2933198329520916,-0.9178217902079896,-0.9216075164893857,-0.17568523033173392,-0.8268676690566878,-0.9541879212698172,-0.5793232857028147,-0.48795365328205387,-0.7212976959720806,3.1843127415263845,-0.8739921741038605,1.8717363260541438,-1.0056029882245152,-0.7439877125685509
SIDM00900,-0.7533954049606086,-0.7249952821375898,-0.7024997127167697,-0.5379070356005579,-0.9560598920642722,-0.7659117236697593,-0.7023853133672587,-0.8569422268951566,-0.8292564966897176,-0.839807528540495,-0.20094095034084844,0.21750546408654198,-0.786985521879327,-0.7105616841868019,-0.6934600311107703,-0.8510687113774641,-0.8673444639358797,-0.9348030094555848,-0.6107331029151578,-1.0476556805469692,-0.9119738429922493,-1.007529972974672,-0.979326094605346,-0.8227258373762577,0.3090159099247962,-0.8445165082299475,-0.7768138404097605,-0.3632489878725735,-0.7299377014227617,-0.8706620402032854,-0.7601237379870849,-0.11134028545247712,-0.6508688428736428,3.1555816599725595,-0.7865332453039657,1.8851946615788566,-1.0286337217678958,-0.7964001232313729
SIDM00962,-0.7375267085315973,-0.502194999541335,-0.6616367604366319,0.08639930027109897,-0.8203456646832047,-0.7912946447773126,-0.4658870654702907,-0.7530521527526998,-0.7209867289413592,-0.7238726500585816,-0.6147738800241783,-0.07052616031329546,-0.7216019150347508,-0.6179285578209447,-0.7107756282780323,-0.7439779833795837,-0.9225764767785849,-0.8828301386847266,-0.6574430936123772,-0.9695904695299827,-0.8518291328024805,-0.9647633117948997,-0.9176450461701338,-0.8027610044322439,0.7343364907679878,-0.9122916094991979,-0.7397085601766522,-0.5012154658290924,-0.7734714205796465,-0.9044231444259017,-0.7058041428425028,0.297751065375523,-0.7221937962445367,3.05829693180884,-0.7713977771785736,1.8694554239464456,-1.0166339374370343,-0.8046140811873
SIDM00889,-0.7558256056560881,-0.8466072612119513,-0.6813471583387025,-0.194057293719075,-0.893917173932131,-0.8428145090603762,-0.7389084717711326,-0.6805761945138372,-0.7552689848336559,-0.7936354494071809,-0.6826481329469855,-0.5164889696881895,-0.6670032788090469,-0.8515726582338256,-0.7553251266145987,-0.8327653440998822,-0.9129506002950706,-0.9603401582231127,-0.5783582421958244,-0.917552092552144,-0.8671603451714748,-1.0105877611251814,-0.837133924496918,-0.8620358871891346,0.817436803966657,-0.9895225247136765,-0.7519086101835348,-0.5512436432200308,-0.6787538732744222,-0.8521665221938632,-0.5995388768050549,-0.1906057806828432,-0.7394008791911987,3.33430365631446,-0.8935956961328039,1.98010174652414,-0.9360058861412162,-0.7496119973977684
SIDM00864,-0.8799145728377877,-0.7515829959626305,-0.8673336905378215,-0.25525981985125534,-0.8746091179867609,-0.833959730216195,-0.7966932760926135,-0.8782829227705224,-0.8200152251458678,-0.8278210479519746,0.12610517778493505,-0.011620279820439906,-0.7702303173109732,-0.8156494038897041,-0.8040165406477926,-0.8437297158197962,-0.9429534180657486,-0.9662005314758293,-0.7045609846373541,-1.0244344857232635,-0.46696509582683077,-1.0371526011525607,-0.7953868552381438,-0.8148414670173947,1.1053923056200061,-1.0698117411633912,-0.44960353053141394,0.5308120004187277,-0.8269088038265271,-0.9427081176177996,-0.7089788466170996,-0.5610671940379098,-0.756076062061348,3.158897067798057,-0.8195015494535529,1.7531490008882649,-0.9896257294992801,-0.88730917726868
